! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : jam_BiadjacencyMatrix.csv
! Equation file        : jam.kpp
! Output root filename : jam
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
CH3CO3,227,196,-1
CH3O2,235,196,1
HO2,237,196,1
CO2H3CO3H,86,197,0.6
CO2H3CO3,174,197,-1
CO2,183,197,0.4
MGLYOX,211,197,0.4
OH,234,197,0.4
HO2,237,197,-0.6
CO2H3CO3,174,198,-1
CO2,183,198,1
MGLYOX,211,198,1
HO2,237,198,1
NO,239,198,-1
NO2,240,198,1
CO2H3CO3,174,199,-1
CO2,183,199,1
MGLYOX,211,199,1
NO3,236,199,-1
HO2,237,199,1
NO2,240,199,1
CO2H3CO3H,86,200,-1
CO2H3CO3,174,200,1
H2O,228,200,1
OH,234,200,-1
LC5PAN1719,95,201,0.8
MALO2,176,201,-1
NO2,240,201,-1
MALO2,176,202,-1
CO2,183,202,0.4
CO2H3CHO,201,202,0.6
CO,205,202,0.4
GLYOX,215,202,0.4
HO2,237,202,1
NO,239,202,-1
NO2,240,202,1
MALO2,176,203,-1
CO2,183,203,0.16
CO2H3CHO,201,203,0.84
CO,205,203,0.16
GLYOX,215,203,0.16
OH,234,203,0.16
MALO2,176,204,-1
CO2,183,204,0.4
CO2H3CHO,201,204,0.6
CO,205,204,0.4
GLYOX,215,204,0.4
HCHO,231,204,1
CH3O2,235,204,-1
HO2,237,204,2
MALO2,176,205,-1
CO2,183,205,1.4
CO2H3CHO,201,205,0.6
CO,205,205,0.4
GLYOX,215,205,0.4
CH3CO3,227,205,-1
CH3O2,235,205,1
HO2,237,205,1
MDIALO2,185,206,-1
CO,205,206,0.136
MGLYOX,211,206,0.068
GLYOX,215,206,0.068
OH,234,206,0.4
CH3O2,235,206,0.068
HO2,237,206,-0.668
MDIALO2,185,207,-1
CO,205,207,0.34
MGLYOX,211,207,0.17
GLYOX,215,207,0.17
CH3O2,235,207,0.17
HO2,237,207,0.83
NO,239,207,-1
NO2,240,207,1
M,5,208,1
MDIALO2,185,208,-1
NO2,240,208,-1
MDIALO2,185,209,-1
CO,205,209,0.34
MGLYOX,211,209,0.17
GLYOX,215,209,0.17
HCHO,231,209,1
CH3O2,235,209,-0.83
HO2,237,209,1.83
CO2,183,210,1
MDIALO2,185,210,-1
CO,205,210,0.34
MGLYOX,211,210,0.17
GLYOX,215,210,0.17
CH3CO3,227,210,-1
CH3O2,235,210,1.17
HO2,237,210,0.83
BIGALKANE,137,211,-1
ALKO2,202,211,1
H2O,228,211,1
OH,234,211,-1
C5H8,158,212,-1
ISOPDO2,217,212,0.25
LISOPACO2,219,212,0.4
ISOPBO2,223,212,0.35
OH,234,212,-1
MACO2H,129,213,0.04125
HCOOH,154,213,0.06875
C5H8,158,213,-1
C3H6,159,213,0.1275
H2O2,160,213,0.11
CO2,183,213,0.255
CO,205,213,0.522
MACR,209,213,0.32475
MVK,216,213,0.244
LHMVKABO2,218,213,0.054
CH3CO3,227,213,0.1575
HCHO,231,213,0.74975
OH,234,213,0.27
CH3O2,235,213,0.051
HO2,237,213,0.2625
O3,243,213,-1
C5H8,158,214,-1
NISOPO2,189,214,1
NO3,236,214,-1
MBO,134,215,-1
MBOO2,195,215,1
OH,234,215,-1
MBO,134,216,-1
IBUTALOH,149,216,0.9
HCOOH,154,216,0.25
CH3COCH3,184,216,0.1
CO,205,216,0.35
HCHO,231,216,0.5
OH,234,216,0.06
HO2,237,216,0.06
O3,243,216,-1
MBO,134,217,-1
MBONO3O2,197,217,1
NO3,236,217,-1
MEK,143,218,0.8
CH3COCH3,184,218,0.25
ALKO2,202,218,-1
CH3CHO,203,218,0.4
HCHO,231,218,0.25
HO2,237,218,1
NO,239,218,-1
NO2,240,218,1
ALKNO3,99,219,1
ALKO2,202,219,-1
NO,239,219,-1
ALKOOH,109,220,1
ALKO2,202,220,-1
HO2,237,220,-1
ALKOH,63,221,0.25
MEK,143,221,0.6
CH3COCH3,184,221,0.1875
ALKO2,202,221,-1
CH3CHO,203,221,0.3
HCHO,231,221,1.1875
CH3O2,235,221,-1
HO2,237,221,0.75
MEK,143,222,0.8
CO2,183,222,1
CH3COCH3,184,222,0.25
ALKO2,202,222,-1
CH3CHO,203,222,0.4
CH3CO3,227,222,-1
HCHO,231,222,0.25
CH3O2,235,222,1
HO2,237,222,1
ALKOOH,109,223,-1
ALKO2,202,223,1
H2O,228,223,1
OH,234,223,-1
ALKOH,63,224,-1
MEK,143,224,1.25
H2O,228,224,1
OH,234,224,-1
HO2,237,224,1
ALKNO3,99,225,-1
MEK,143,225,0.8
CH3COCH3,184,225,0.25
CH3CHO,203,225,0.4
HCHO,231,225,0.25
OH,234,225,-1
HO2,237,225,1
NO2,240,225,1
LISOPACOOH,103,226,1
LISOPACO2,219,226,-1
HO2,237,226,-1
LHC4ACCHO,208,227,0.977
ACETOL,210,227,0.0277
MGLYOX,211,227,0.0277
GLYOX,215,227,0.0277
LISOPACO2,219,227,-1
HOCH2CHO,222,227,0.0277
HO2,237,227,1
NO,239,227,-1
NO2,240,227,1
LISOPACNO3,115,228,1
LISOPACO2,219,228,-1
NO,239,228,-1
LHC4ACCHO,208,229,1
LISOPACO2,219,229,-1
NO3,236,229,-1
HO2,237,229,1
NO2,240,229,1
ISOPAOH,29,230,0.25
CH3OH,194,230,0.25
LHC4ACCHO,208,230,0.75
LISOPACO2,219,230,-1
HCHO,231,230,0.75
CH3O2,235,230,-1
HO2,237,230,1
CO2,183,231,1
LHC4ACCHO,208,231,1
LISOPACO2,219,231,-1
CH3CO3,227,231,-1
CH3O2,235,231,1
HO2,237,231,1
HPALD,140,232,1
LISOPACO2,219,232,-1
HO2,237,232,1
HPALD,140,233,1
ISOPBO2,223,233,-1
HO2,237,233,1
HPALD,140,234,1
ISOPDO2,217,234,-1
HO2,237,234,1
LIEPOX,94,235,0.415
LISOPACOOH,103,235,-1
LHC4ACCHO,208,235,0.14
LISOPACO2,219,235,0.03
LISOPOOHO2,221,235,0.415
H2O,228,235,0.03
OH,234,235,-0.585
ISOPAOH,29,236,-1
LISOPOOHO2,221,236,1
OH,234,236,-1
LISOPACNO3,115,237,-1
LISOPNO3O2,220,237,1
OH,234,237,-1
LIEPOX,94,238,-1
LIECHO,148,238,0.71
IEC1O2,179,238,0.29
H2O,228,238,1
OH,234,238,-1
HO2,237,238,0.71
LIECHO,148,239,-1
LIECO3,170,239,1
H2O,228,239,1
OH,234,239,-1
LIECHO,148,240,-1
LIECO3,170,240,1
HNO3,230,240,1
NO3,236,240,-1
LIECO3H,113,241,0.6
LIECO3,170,241,-1
CO2,183,241,0.4
MACRO2,206,241,0.15
LHMVKABO2,218,241,0.25
OH,234,241,0.4
HO2,237,241,-1
LIECO3,170,242,-1
CO2,183,242,1
MACRO2,206,242,0.4
LHMVKABO2,218,242,0.6
NO,239,242,-1
NO2,240,242,1
LIECO3,170,243,-1
CO2,183,243,1
MACRO2,206,243,0.4
LHMVKABO2,218,243,0.6
NO3,236,243,-1
NO2,240,243,1
LIECO3H,113,244,-1
LIECO3,170,244,1
H2O,228,244,1
OH,234,244,-1
LIECO3H,113,245,1
IEC1O2,179,245,-1
HO2,237,245,-1
BIACETOH,77,246,1
IEC1O2,179,246,-1
HCHO,231,246,1
HO2,237,246,1
NO,239,246,-1
NO2,240,246,1
BIACETOH,77,247,1
IEC1O2,179,247,-1
HCHO,231,247,1
NO3,236,247,-1
HO2,237,247,1
NO2,240,247,1
ISOPBOOH,120,248,1
ISOPBO2,223,248,-1
HO2,237,248,-1
MVK,216,249,1
ISOPBO2,223,249,-1
HCHO,231,249,1
HO2,237,249,1
NO,239,249,-1
NO2,240,249,1
ISOPBNO3,97,250,1
ISOPBO2,223,250,-1
NO,239,250,-1
MVK,216,251,1
ISOPBO2,223,251,-1
HCHO,231,251,1
NO3,236,251,-1
HO2,237,251,1
NO2,240,251,1
ISOPBOH,30,252,0.25
MVK,216,252,0.75
ISOPBO2,223,252,-1
HCHO,231,252,1.75
CH3O2,235,252,-1
HO2,237,252,1.5
CO2,183,253,1
MVK,216,253,1
ISOPBO2,223,253,-1
CH3CO3,227,253,-1
HCHO,231,253,1
CH3O2,235,253,1
HO2,237,253,1
LIEPOX,94,254,0.63
ISOPBOOH,120,254,-1
LISOPOOHO2,221,254,0.12
ISOPBO2,223,254,0.15
H2O,228,254,0.15
OH,234,254,-0.37
ISOPBOH,30,255,-1
LISOPOOHO2,221,255,1
OH,234,255,-1
ISOPBNO3,97,256,-1
LISOPNO3O2,220,256,1
OH,234,256,-1
ISOPDOOH,119,257,1
ISOPDO2,217,257,-1
HO2,237,257,-1
MACR,209,258,1
ISOPDO2,217,258,-1
HCHO,231,258,1
HO2,237,258,1
NO,239,258,-1
NO2,240,258,1
ISOPDNO3,85,259,1
ISOPDO2,217,259,-1
NO,239,259,-1
MACR,209,260,1
ISOPDO2,217,260,-1
HCHO,231,260,1
NO3,236,260,-1
HO2,237,260,1
NO2,240,260,1
ISOPDOH,31,261,0.25
HCOC5,73,261,0.25
CH3OH,194,261,0.25
MACR,209,261,0.5
ISOPDO2,217,261,-1
HCHO,231,261,1.25
CH3O2,235,261,-1
HO2,237,261,1
CO2,183,262,1
MACR,209,262,1
ISOPDO2,217,262,-1
CH3CO3,227,262,-1
HCHO,231,262,1
CH3O2,235,262,1
HO2,237,262,1
LIEPOX,94,263,0.79
ISOPDOOH,119,263,-1
ISOPDO2,217,263,0.07
LISOPOOHO2,221,263,0.14
H2O,228,263,0.07
OH,234,263,-0.21
ISOPDOH,31,264,-1
LISOPOOHO2,221,264,1
OH,234,264,-1
ISOPDNO3,85,265,-1
LISOPNO3O2,220,265,1
OH,234,265,-1
NISOPOOH,59,266,1
NISOPO2,189,266,-1
HO2,237,266,-1
NISOPO2,189,267,-1
NC4CHO,207,267,1
HO2,237,267,1
NO,239,267,-1
NO2,240,267,1
NISOPO2,189,268,-1
NC4CHO,207,268,1
NO3,236,268,-1
HO2,237,268,1
NO2,240,268,1
LISOPACNO3,115,269,0.25
NISOPO2,189,269,-1
CH3OH,194,269,0.25
NC4CHO,207,269,0.75
HCHO,231,269,0.75
CH3O2,235,269,-1
HO2,237,269,1
CO2,183,270,1
NISOPO2,189,270,-1
NC4CHO,207,270,1
CH3CO3,227,270,-1
CH3O2,235,270,1
HO2,237,270,1
NISOPOOH,59,271,-1
NC4CHO,207,271,1
H2O,228,271,1
LNISO3,188,272,1
NC4CHO,207,272,-1
H2O,228,272,1
OH,234,272,-1
HCOCO2H,127,273,0.034375
H2O2,160,273,0.075625
NOA,164,273,0.555
CO,205,273,0.89
NC4CHO,207,273,-1
MGLYOX,211,273,0.445
GLYOX,215,273,0.520625
OH,234,273,0.89
HO2,237,273,0.445
NO2,240,273,0.445
O3,243,273,-1
LNISO3,188,274,1
NC4CHO,207,274,-1
HNO3,230,274,1
NO3,236,274,-1
LNISOOH,104,275,0.8
NOA,164,275,0.2
CO2,183,275,0.2
LNISO3,188,275,-1
CO,205,275,0.2
OH,234,275,0.2
HO2,237,275,-0.8
NOA,164,276,1
CO2,183,276,0.5
LNISO3,188,276,-1
CO,205,276,0.5
GLYOX,215,276,0.5
HO2,237,276,1
NO,239,276,-1
NO2,240,276,1
NOA,164,277,1
CO2,183,277,0.5
LNISO3,188,277,-1
CO,205,277,0.5
GLYOX,215,277,0.5
NO3,236,277,-1
HO2,237,277,1
NO2,240,277,1
MACRNO3,151,278,0.0625
MVKN,163,278,0.0625
NOA,164,278,0.875
CO2,183,278,0.625
LNISO3,188,278,-1
CO,205,278,0.5
GLYOX,215,278,0.375
HCHO,231,278,1
CH3O2,235,278,-1
HO2,237,278,1.75
NOA,164,279,1
CO2,183,279,1.5
LNISO3,188,279,-1
CO,205,279,0.5
GLYOX,215,279,0.5
CH3CO3,227,279,-1
CH3O2,235,279,1
HO2,237,279,1
LNISOOH,104,280,-1
LNISO3,188,280,1
H2O,228,280,1
OH,234,280,-1
LHC4ACCHO,208,281,-1
LC578O2,212,281,0.52
LHC4ACCO3,224,281,0.48
H2O,228,281,1
OH,234,281,-1
HOCH2CO2H,116,282,0.017188
HCOCO2H,127,282,0.017188
H2O2,160,282,0.075625
CO,205,282,0.89
LHC4ACCHO,208,282,-1
ACETOL,210,282,0.2775
MGLYOX,211,282,0.5
GLYOX,215,282,0.260313
HOCH2CHO,222,282,0.260313
CH3CO3,227,282,0.2225
HCHO,231,282,0.2225
OH,234,282,0.89
HO2,237,282,0.6675
O3,243,282,-1
LHC4ACCHO,208,283,-1
LHC4ACCO3,224,283,1
HNO3,230,283,1
NO3,236,283,-1
MACROH,182,284,0.25
CO2H3CHO,201,284,0.25
CO,205,284,0.25
ACETOL,210,284,0.25
MGLYOX,211,284,0.25
LC578O2,212,284,-1
GLYOX,215,284,0.25
HOCH2CHO,222,284,0.25
HCHO,231,284,0.25
HO2,237,284,1
NO,239,284,-1
NO2,240,284,1
MACROH,182,285,0.25
CO2H3CHO,201,285,0.25
CO,205,285,0.25
ACETOL,210,285,0.25
MGLYOX,211,285,0.25
LC578O2,212,285,-1
GLYOX,215,285,0.25
HOCH2CHO,222,285,0.25
HCHO,231,285,0.25
NO3,236,285,-1
HO2,237,285,1
NO2,240,285,1
LC578OOH,132,286,1
LC578O2,212,286,-1
HO2,237,286,-1
MACROH,182,287,0.46875
CH3OH,194,287,0.125
CO2H3CHO,201,287,0.3125
CO,205,287,0.15625
ACETOL,210,287,0.15625
MGLYOX,211,287,0.15625
LC578O2,212,287,-1
GLYOX,215,287,0.15625
HOCH2CHO,222,287,0.15625
HCHO,231,287,1.03125
CH3O2,235,287,-1
HO2,237,287,1.25
MACROH,182,288,0.25
CO2,183,288,1
CO2H3CHO,201,288,0.25
CO,205,288,0.25
ACETOL,210,288,0.25
MGLYOX,211,288,0.25
LC578O2,212,288,-1
GLYOX,215,288,0.25
HOCH2CHO,222,288,0.25
CH3CO3,227,288,-1
HCHO,231,288,0.25
CH3O2,235,288,1
LC578OOH,132,289,-1
LC578O2,212,289,1
H2O,228,289,1
OH,234,289,-1
PACALD,101,290,1
LHC4ACCO3,224,290,-1
HO2,237,290,1
LHC4ACCO2H,133,291,0.1
CO2,183,291,0.9
CO,205,291,0.45
ACETOL,210,291,0.45
HOCH2CHO,222,291,0.45
LHC4ACCO3,224,291,-1
CH3CO3,227,291,0.45
HCHO,231,291,1
CH3O2,235,291,-1
HO2,237,291,0.45
CO2,183,292,2
CO,205,292,0.5
ACETOL,210,292,0.5
HOCH2CHO,222,292,0.5
LHC4ACCO3,224,292,-1
CH3CO3,227,292,-0.5
CH3O2,235,292,1
HO2,237,292,0.5
LHC4ACCO3H,118,293,0.4
LHC4ACCO2H,133,293,0.2
CO2,183,293,0.4
CO,205,293,0.2
ACETOL,210,293,0.2
HOCH2CHO,222,293,0.2
LHC4ACCO3,224,293,-1
CH3CO3,227,293,0.2
OH,234,293,0.4
HO2,237,293,-0.8
O3,243,293,0.2
CO2,183,294,1
CO,205,294,0.5
ACETOL,210,294,0.5
HOCH2CHO,222,294,0.5
LHC4ACCO3,224,294,-1
CH3CO3,227,294,0.5
HO2,237,294,0.5
NO,239,294,-1
NO2,240,294,1
CO2,183,295,1
CO,205,295,0.5
ACETOL,210,295,0.5
HOCH2CHO,222,295,0.5
LHC4ACCO3,224,295,-1
CH3CO3,227,295,0.5
NO3,236,295,-1
HO2,237,295,0.5
NO2,240,295,1
LC5PAN1719,95,296,1
LHC4ACCO3,224,296,-1
NO2,240,296,-1
LHC4ACCO2H,133,297,-1
CO2,183,297,1
CO,205,297,0.5
ACETOL,210,297,0.5
HOCH2CHO,222,297,0.5
CH3CO3,227,297,0.5
H2O,228,297,1
OH,234,297,-1
HO2,237,297,0.5
LHC4ACCO3H,118,298,-1
LHC4ACCO3,224,298,1
H2O,228,298,1
OH,234,298,-1
LC5PAN1719,95,299,-1
LHC4ACCO3,224,299,1
NO2,240,299,1
LC5PAN1719,95,300,-1
MACROH,182,300,1
CO,205,300,1
OH,234,300,-1
NO2,240,300,1
HCOC5,73,301,-1
C59O2,198,301,1
OH,234,301,-1
MACROH,182,302,0.3125
C59O2,198,302,-1
ACETOL,210,302,0.75
HOCH2CO3,225,302,0.75
HCHO,231,302,1
CH3O2,235,302,-1
HO2,237,302,0.75
CO2,183,303,1
C59O2,198,303,-1
ACETOL,210,303,1
HOCH2CO3,225,303,1
CH3CO3,227,303,-1
CH3O2,235,303,1
C59O2,198,304,-1
ACETOL,210,304,1
HOCH2CO3,225,304,1
NO,239,304,-1
NO2,240,304,1
C59O2,198,305,-1
ACETOL,210,305,1
HOCH2CO3,225,305,1
NO3,236,305,-1
NO2,240,305,1
C59OOH,106,306,1
C59O2,198,306,-1
HO2,237,306,-1
C59OOH,106,307,-1
C59O2,198,307,1
H2O,228,307,1
OH,234,307,-1
IBUTALOH,149,308,0.33
CH3COCH3,184,308,0.67
MBOO2,195,308,-1
HOCH2CHO,222,308,0.67
HCHO,231,308,0.33
HO2,237,308,1
NO,239,308,-1
NO2,240,308,1
IBUTALOH,149,309,0.1665
MACROH,182,309,0.625
CH3COCH3,184,309,0.3335
CH3OH,194,309,0.25
MBOO2,195,309,-1
HOCH2CHO,222,309,0.3335
HCHO,231,309,0.9165
CH3O2,235,309,-1
HO2,237,309,1
IBUTALOH,149,310,0.33
CO2,183,310,1
CH3COCH3,184,310,0.67
MBOO2,195,310,-1
HOCH2CHO,222,310,0.67
CH3CO3,227,310,-1
HCHO,231,310,0.33
CH3O2,235,310,1
HO2,237,310,1
MBOOOH,121,311,1
MBOO2,195,311,-1
HO2,237,311,-1
MBOOOH,121,312,-1
MACROH,182,312,0.625
MBOO2,195,312,0.5
H2O,228,312,1
OH,234,312,-0.5
IBUTALOH,149,313,-1
IPRHOCO3,196,313,1
H2O,228,313,1
OH,234,313,-1
CO2,183,314,1
CH3COCH3,184,314,1
IPRHOCO3,196,314,-1
HO2,237,314,1
NO,239,314,-1
NO2,240,314,1
IPRHOCO3H,84,315,0.6
CO2,183,315,0.4
CH3COCH3,184,315,0.4
IPRHOCO3,196,315,-1
OH,234,315,0.4
HO2,237,315,-0.6
CO2,183,316,1
CH3COCH3,184,316,1
IPRHOCO3,196,316,-1
HCHO,231,316,1
CH3O2,235,316,-1
HO2,237,316,2
CO2,183,317,2
CH3COCH3,184,317,1
IPRHOCO3,196,317,-1
CH3CO3,227,317,-1
CH3O2,235,317,1
HO2,237,317,1
IPRHOCO3H,84,318,-1
IPRHOCO3,196,318,1
H2O,228,318,1
OH,234,318,-1
PRODUCTS,4,319,1
MBONO3O2,197,319,-1
HO2,237,319,-1
IBUTALOH,149,320,0.25
NOA,164,320,0.50025
CH3COCH3,184,320,0.75
MBONO3O2,197,320,-1
HCHO,231,320,0.25
HO2,237,320,0.75
NO,239,320,-1
NO2,240,320,1.25
IBUTALOH,149,321,0.25
NOA,164,321,0.50025
CH3COCH3,184,321,0.75
MBONO3O2,197,321,-1
HCHO,231,321,0.25
NO3,236,321,-1
HO2,237,321,0.75
NO2,240,321,1.25
IBUTALOH,149,322,0.125
NOA,164,322,0.250125
MACROH,182,322,0.625
CH3COCH3,184,322,0.375
CH3OH,194,322,0.25
MBONO3O2,197,322,-1
HCHO,231,322,0.875
CH3O2,235,322,-1
HO2,237,322,0.875
NO2,240,322,0.125
IBUTALOH,149,323,0.25
NOA,164,323,0.50025
CO2,183,323,1
CH3COCH3,184,323,0.75
MBONO3O2,197,323,-1
CH3CO3,227,323,-1
HCHO,231,323,0.25
CH3O2,235,323,1
HO2,237,323,0.75
NO2,240,323,0.25
DICARBO2,167,324,-1
CO2,183,324,0.4
CO,205,324,0.068
MGLYOX,211,324,0.068
GLYOX,215,324,0.332
CH3CO3,227,324,0.332
OH,234,324,0.4
HO2,237,324,-0.932
DICARBO2,167,325,-1
CO2,183,325,1
CO,205,325,0.17
MGLYOX,211,325,0.17
GLYOX,215,325,0.83
CH3CO3,227,325,0.83
HO2,237,325,0.17
NO,239,325,-1
NO2,240,325,1
M,5,326,1
DICARBO2,167,326,-1
NO2,240,326,-1
DICARBO2,167,327,-1
CO2,183,327,1
CO,205,327,0.17
MGLYOX,211,327,0.17
GLYOX,215,327,0.83
CH3CO3,227,327,0.83
HCHO,231,327,1
CH3O2,235,327,-1
HO2,237,327,1.17
DICARBO2,167,328,-1
CO2,183,328,2
CO,205,328,0.17
MGLYOX,211,328,0.17
GLYOX,215,328,0.83
CH3CO3,227,328,-0.17
CH3O2,235,328,1
HO2,237,328,0.17
PACALD,101,329,0.385
BIGALD3,110,329,0.256
HPALD,140,329,-1
MGLYOX,211,329,0.359
GLYOX,215,329,0.359
OH,234,329,-0.359
HO2,237,329,0.359
PACALD,101,330,-1
HCOCO3H,128,330,1
MGLYOX,211,330,1
OH,234,330,-1
HO2,237,330,1
LISOPOOHOOH,145,331,1
LISOPOOHO2,221,331,-1
HO2,237,331,-1
MACROOH,136,332,0.5
LHMVKABOOH,171,332,0.5
LISOPOOHO2,221,332,-1
HCHO,231,332,1
HO2,237,332,1
NO,239,332,-1
NO2,240,332,1
LISOPNO3OOH,139,333,1
LISOPOOHO2,221,333,-1
NO,239,333,-1
MACROOH,136,334,0.5
LHMVKABOOH,171,334,0.5
LISOPOOHO2,221,334,-1
HCHO,231,334,1
NO3,236,334,-1
HO2,237,334,1
NO2,240,334,1
MACROOH,136,335,0.375
LISOPOOHOOH,145,335,0.25
LHMVKABOOH,171,335,0.375
LISOPOOHO2,221,335,-1
HCHO,231,335,1.5
CH3O2,235,335,-1
HO2,237,335,0.75
MACROOH,136,336,0.5
LHMVKABOOH,171,336,0.5
CO2,183,336,1
LISOPOOHO2,221,336,-1
CH3CO3,227,336,-1
HCHO,231,336,1
CH3O2,235,336,1
HO2,237,336,1
LISOPNO3OOH,139,337,1
LISOPNO3O2,220,337,-1
HO2,237,337,-1
MACRNO3,151,338,0.5
MVKN,163,338,0.5
LISOPNO3O2,220,338,-1
HCHO,231,338,1
HO2,237,338,1
NO,239,338,-1
NO2,240,338,1
LISOPNO3NO3,114,339,1
LISOPNO3O2,220,339,-1
NO,239,339,-1
MACRNO3,151,340,0.5
MVKN,163,340,0.5
LISOPNO3O2,220,340,-1
HCHO,231,340,1
NO3,236,340,-1
HO2,237,340,1
NO2,240,340,1
LISOPNO3OOH,139,341,0.25
MACRNO3,151,341,0.3525
MVKN,163,341,0.3525
LISOPNO3O2,220,341,-1
HCHO,231,341,1.75
CH3O2,235,341,-1
HO2,237,341,1.5
MACRNO3,151,342,0.5
MVKN,163,342,0.5
CO2,183,342,1
LISOPNO3O2,220,342,-1
CH3CO3,227,342,-1
HCHO,231,342,1
CH3O2,235,342,1
HO2,237,342,1
LISOPOOHOOH,145,343,-1
LISOPOOHO2,221,343,1
H2O,228,343,1
OH,234,343,-1
LC578OOH,132,344,1
LISOPOOHOOH,145,344,-1
LISOPNO3OOH,139,345,-1
LISOPNO3O2,220,345,1
H2O,228,345,1
OH,234,345,-1
C59OOH,106,346,1
LISOPNO3OOH,139,346,-1
LISOPNO3NO3,114,347,-1
MACRNO3,151,347,0.5
MVKN,163,347,0.5
HCHO,231,347,1
OH,234,347,-1
HO2,237,347,1
NO2,240,347,1
BENZENE,26,348,-1
BEPOMUC,27,348,0.12
PHENOL,67,348,0.53
BENZO2,144,348,0.35
OH,234,348,-1
HO2,237,348,0.65
PHENOL,67,349,-1
CATECHOL,69,349,0.8
C6H5O,105,349,0.06
PHENO2,161,349,0.14
OH,234,349,-1
HO2,237,349,0.8
PHENOL,67,350,-1
C6H5O,105,350,0.74
PHENO2,161,350,0.26
HNO3,230,350,0.74
NO3,236,350,-1
PHENO2,161,351,-1
GLYOX,215,351,0.7
HO2,237,351,1
NO,239,351,-1
NO2,240,351,1
PHENOOH,51,352,1
PHENO2,161,352,-1
HO2,237,352,-1
PHENO2,161,353,-1
GLYOX,215,353,0.7
HCHO,231,353,1
CH3O2,235,353,-1
HO2,237,353,2
PHENO2,161,354,-1
CO2,183,354,1
GLYOX,215,354,0.7
CH3CO3,227,354,-1
CH3O2,235,354,1
HO2,237,354,1
PHENOOH,51,355,-1
PHENO2,161,355,1
H2O,228,355,1
OH,234,355,-1
PRODUCTS,4,356,1
C6H5O,105,356,-1
NO2,240,356,-1
C6H5O,105,357,-1
C6H5O2,177,357,1
O3,243,357,-1
C6H5O,105,358,1
C6H5O2,177,358,-1
NO,239,358,-1
NO2,240,358,1
C6H5O,105,359,1
C6H5O2,177,359,-1
NO3,236,359,-1
NO2,240,359,1
C6H5OOH,32,360,1
C6H5O2,177,360,-1
HO2,237,360,-1
C6H5O,105,361,1
C6H5O2,177,361,-1
HCHO,231,361,1
CH3O2,235,361,-1
HO2,237,361,1
C6H5O,105,362,1
C6H5O2,177,362,-1
CO2,183,362,1
CH3CO3,227,362,-1
CH3O2,235,362,1
C6H5OOH,32,363,-1
C6H5O2,177,363,1
OH,234,363,-1
BIGALD1,79,364,0.5
BENZO2,144,364,-1
GLYOX,215,364,1
HO2,237,364,1
NO,239,364,-1
NO2,240,364,1
BENZOOH,38,365,1
BENZO2,144,365,-1
HO2,237,365,-1
BIGALD1,79,366,0.5
BENZO2,144,366,-1
GLYOX,215,366,1
HCHO,231,366,1
CH3O2,235,366,-1
HO2,237,366,2
BIGALD1,79,367,0.5
BENZO2,144,367,-1
CO2,183,367,1
GLYOX,215,367,1
CH3CO3,227,367,-1
CH3O2,235,367,1
HO2,237,367,1
BENZOOH,38,368,-1
BENZO2,144,368,1
OH,234,368,-1
CATECHOL,69,369,-1
CATEC1O,117,369,1
OH,234,369,-1
CATECHOL,69,370,-1
CATEC1O,117,370,1
HNO3,230,370,1
NO3,236,370,-1
PRODUCTS,4,371,1
CATEC1O,117,371,-1
NO2,240,371,-1
CATEC1O,117,372,-1
CATEC1O2,178,372,1
O3,243,372,-1
CATEC1OOH,50,373,1
CATEC1O2,178,373,-1
HO2,237,373,-1
CATEC1O,117,374,1
CATEC1O2,178,374,-1
NO,239,374,-1
NO2,240,374,1
CATEC1O,117,375,1
CATEC1O2,178,375,-1
NO3,236,375,-1
NO2,240,375,1
CATEC1O,117,376,1
CATEC1O2,178,376,-1
HCHO,231,376,1
CH3O2,235,376,-1
HO2,237,376,1
CATEC1O,117,377,1
CATEC1O2,178,377,-1
CO2,183,377,1
CH3CO3,227,377,-1
CH3O2,235,377,1
CATEC1OOH,50,378,-1
CATEC1O2,178,378,1
OH,234,378,-1
TOLUENE,33,379,-1
TEPOMUC,35,379,0.1
CRESOL,68,379,0.18
BZOO,141,379,0.07
TOLO2,165,379,0.65
OH,234,379,-1
HO2,237,379,0.28
CRESOL,68,380,-1
CATECHOL,69,380,0.73
C6H5O,105,380,0.07
PHENO2,161,380,0.2
OH,234,380,-1
