! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gas_BiadjacencyMatrix.csv
! Equation file        : gas.kpp
! Output root filename : gas
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_name,species_index,reaction_index,stoichiometric_coefficient
CH3CO3,704,738,1
HCHO,715,738,1
NO,730,738,-1
NO2,731,738,1
MECOACETO2,588,739,-1
CO2,653,739,1
CH3CO3,704,739,1
HCHO,715,739,1
NO2,731,739,1
NO3,732,739,-1
MECOACETO2,588,740,-1
CO2,653,740,1
CH3CO3,704,740,1
HCHO,715,740,1
CO14O3CHO,494,741,-1
CO2,653,741,1
HNO3,671,741,1
HCOCH2O2,702,741,1
CO,726,741,1
NO3,732,741,-1
CO14O3CHO,494,742,-1
CO2,653,742,1
HCOCH2O2,702,742,1
CO,726,742,1
OH,727,742,-1
BZFUCO,68,743,1
NBZFUONE,330,743,-1
OH,727,743,-1
NO2,731,743,1
BZFUOOH,150,744,1
BZFUO2,407,744,-1
HO2,721,744,-1
BZFUO2,407,745,-1
CO14O3CHO,494,745,1
OH,727,745,1
BZFUO2,407,746,-1
CO14O3CHO,494,746,1
HO2,721,746,1
NO,730,746,-1
NO2,731,746,1
BZFUO2,407,747,-1
CO14O3CHO,494,747,1
HO2,721,747,1
NO2,731,747,1
NO3,732,747,-1
BZFUO2,407,748,-1
CO14O3CHO,494,748,1
HO2,721,748,1
BZFUCO,68,749,-1
CO14O3CHO,494,749,1
HO2,721,749,1
OH,727,749,-1
MALDIALOOH,343,750,1
MALDIALO2,485,750,-1
HO2,721,750,-1
MALDIALO2,485,751,-1
GLYOX,697,751,2
OH,727,751,1
MALDIALO2,485,752,-1
GLYOX,697,752,2
HO2,721,752,1
NO,730,752,-1
NO2,731,752,1
MALDIALO2,485,753,-1
GLYOX,697,753,2
HO2,721,753,1
NO2,731,753,1
NO3,732,753,-1
MALDIALO2,485,754,-1
GLYOX,697,754,2
HO2,721,754,1
EPXDLPAN,219,755,-1
C33CO,554,755,1
CO,726,755,1
OH,727,755,-1
NO2,731,755,1
EPXDLPAN,219,756,-1
EPXDLCO3,616,756,1
NO2,731,756,1
MECOACEOOH,214,757,-1
MECOACETO2,588,757,1
OH,727,757,-1
LCARBON,9,758,0.05408
MACO2H,329,758,0.01518
CO2,653,758,0.255
MVK,660,758,0.244
MACR,667,758,0.3508
H2O2,668,758,0.09482
C5H8,669,758,-1
CH3CO,679,758,0.1575
C3H6,684,758,0.1275
HCOCH2O2,702,758,0.03618
CH3,708,758,0.051
HCHO,715,758,0.78032
CH2OO,718,758,0.11
O3,719,758,-1
HO2,721,758,0.2625
CO,726,758,0.53982
OH,727,758,0.27
LISOPAB,293,759,0.63
LISOPCD,294,759,0.3
C5H8,669,759,-1
LISOPEFO2,680,759,0.07
OH,727,759,-1
NISOPO2,398,760,1
C5H8,669,760,-1
NO3,732,760,-1
LISOPAB,293,761,-1
LISOPACO2,703,761,1
O2,723,761,-1
LISOPAB,293,762,-1
ISOPBO2,700,762,1
O2,723,762,-1
LISOPCD,294,763,-1
LDISOPACO2,699,763,1
O2,723,763,-1
LISOPCD,294,764,-1
ISOPDO2,688,764,1
O2,723,764,-1
LISOPAB,293,765,1
LISOPACO2,703,765,-1
O2,723,765,1
C536O2,598,766,1
LISOPACO2,703,766,-1
LZCODC23DBCOOH,678,767,1
LISOPACO2,703,767,-1
HO2,721,767,1
LISOPAB,293,768,1
ISOPBO2,700,768,-1
O2,723,768,1
LISOPCD,294,769,1
LDISOPACO2,699,769,-1
O2,723,769,1
C537O2,581,770,1
LDISOPACO2,699,770,-1
LZCODC23DBCOOH,678,771,1
LDISOPACO2,699,771,-1
HO2,721,771,1
LISOPCD,294,772,1
ISOPDO2,688,772,-1
O2,723,772,1
ISOPAOH,112,773,0.1
LISOPACO,487,773,0.9
LISOPACO2,703,773,-1
LISOPACOOH,686,774,1
LISOPACO2,703,774,-1
HO2,721,774,-1
LISOPACO,487,775,1
LISOPACO2,703,775,-1
NO,730,775,-1
NO2,731,775,1
LISOPACNO3,694,776,1
LISOPACO2,703,776,-1
NO,730,776,-1
LISOPACO,487,777,1
LISOPACO2,703,777,-1
NO2,731,777,1
NO3,732,777,-1
ISOPAOH,112,778,0.1
LDISOPACO,164,778,0.9
LDISOPACO2,699,778,-1
LISOPACOOH,686,779,1
LDISOPACO2,699,779,-1
HO2,721,779,-1
LDISOPACO,164,780,1
LDISOPACO2,699,780,-1
NO,730,780,-1
NO2,731,780,1
LISOPACNO3,694,781,1
LDISOPACO2,699,781,-1
NO,730,781,-1
LDISOPACO,164,782,1
LDISOPACO2,699,782,-1
NO2,731,782,1
NO3,732,782,-1
LISOPACOOH,686,783,-1
LISOPACO2,703,783,1
OH,727,783,-1
LZCODC23DBCOOH,678,784,1
LISOPACOOH,686,784,-1
HO2,721,784,1
OH,727,784,-1
LHC4ACCHO,685,785,1
LISOPACOOH,686,785,-1
LIEPOX,165,786,1
LISOPACOOH,686,786,-1
ISOPAOH,112,787,-1
LHC4ACCHO,685,787,1
HO2,721,787,1
OH,727,787,-1
LISOPACNO3O2,508,788,1
LISOPACNO3,694,788,-1
OH,727,788,-1
ISOPBOH,138,789,0.2
MVK,660,789,0.8
ISOPBO2,700,789,-1
HCHO,715,789,0.8
HO2,721,789,0.8
ISOPBOOH,619,790,1
ISOPBO2,700,790,-1
HO2,721,790,-1
MVK,660,791,1
ISOPBO2,700,791,-1
HCHO,715,791,1
OH,727,791,1
MVK,660,792,1
ISOPBO2,700,792,-1
HCHO,715,792,1
HO2,721,792,1
NO,730,792,-1
NO2,731,792,1
ISOPBNO3,288,793,1
ISOPBO2,700,793,-1
NO,730,793,-1
MVK,660,794,1
ISOPBO2,700,794,-1
CH3,708,794,0.25
HCHO,715,794,0.75
HO2,721,794,0.75
NO2,731,794,1
NO3,732,794,-1
LIEPOX,165,795,1
ISOPBOOH,619,795,-1
ISOPBOOH,619,796,-1
ISOPBO2,700,796,1
OH,727,796,-1
ISOPBOOH,619,797,-1
MGLYOX,693,797,1
HOCH2CHO,709,797,1
OH,727,797,-1
MACROOH,506,798,0.5668
ISOPBOOH,619,798,-1
CO2,653,798,0.228
H2O2,668,798,0.1368
ACETOL,670,798,0.4332
HCHO,715,798,0.57
CH2OO,718,798,0.1591
O3,719,798,-1
HO2,721,798,0.2968
CO,726,798,0.4761
OH,727,798,0.7072
ISOPBOH,138,799,-1
MVK,660,799,1
CH3,708,799,0.25
HCHO,715,799,0.75
HO2,721,799,0.75
OH,727,799,-1
ISOPBNO3,288,800,-1
ISOPBDNO3O2,594,800,1
OH,727,800,-1
ISOPDOH,71,801,0.1
HCOC5,583,801,0.1
MACR,667,801,0.8
ISOPDO2,688,801,-1
HCHO,715,801,0.8
HO2,721,801,0.8
ISOPDOOH,649,802,1
ISOPDO2,688,802,-1
HO2,721,802,-1
MACR,667,803,1
ISOPDO2,688,803,-1
HCHO,715,803,1
OH,727,803,1
MACR,667,804,1
ISOPDO2,688,804,-1
HCHO,715,804,1
HO2,721,804,1
NO,730,804,-1
NO2,731,804,1
ISOPDNO3,354,805,1
ISOPDO2,688,805,-1
NO,730,805,-1
MACR,667,806,1
ISOPDO2,688,806,-1
HCHO,715,806,1
HO2,721,806,1
NO2,731,806,1
NO3,732,806,-1
LIEPOX,165,807,1
ISOPDOOH,649,807,-1
ISOPDOOH,649,808,-1
ISOPDO2,688,808,1
OH,727,808,-1
HCOC5,583,809,1
ISOPDOOH,649,809,-1
ISOPDOOH,649,810,-1
ACETOL,670,810,1
GLYOX,697,810,1
BIACETOH,272,811,1
ISOPDOOH,649,811,-1
HCHO,715,811,0.67
CH2OO,718,811,0.1221
O3,719,811,-1
HO2,721,811,0.0528
CO,726,811,0.2079
OH,727,811,1.393
ISOPDOH,71,812,-1
HCOC5,583,812,1
HO2,721,812,1
OH,727,812,-1
ISOPDNO3,354,813,-1
ISOPBDNO3O2,594,813,1
OH,727,813,-1
NISOPO2,398,814,-1
NC4CHO,658,814,0.8
LISOPACNO3,694,814,0.2
HO2,721,814,0.6
NISOPOOH,114,815,1
NISOPO2,398,815,-1
HO2,721,815,-1
NISOPO2,398,816,-1
NC4CHO,658,816,1
HO2,721,816,1
NO,730,816,-1
NO2,731,816,1
NISOPO2,398,817,-1
NC4CHO,658,817,1
HO2,721,817,1
NO2,731,817,1
NO3,732,817,-1
NISOPOOH,114,818,-1
NC4CHO,658,818,1
LNISO3,522,819,1
NC4CHO,658,819,-1
OH,727,819,-1
NOA,523,820,0.27
HCOCO2H,651,820,0.027
CO2,653,820,0.4055
NC4CHO,658,820,-1
HCOCO,666,820,0.1458
H2O2,668,820,0.0162
MGLYOX,693,820,0.365
GLYOX,697,820,0.7462
HCHO,715,820,0.7705
O3,719,820,-1
CO,726,820,0.0405
OH,727,820,0.8758
HCOOH,728,820,0.0405
NO2,731,820,0.73
LNISO3,522,821,1
NC4CHO,658,821,-1
HNO3,671,821,1
NO3,732,821,-1
LNISOOH,335,822,1
LNISO3,522,822,-1
HO2,721,822,-1
HOCHCHO,399,823,0.5
LNISO3,522,823,-1
NOA,523,823,1
CO2,653,823,0.5
HO2,721,823,0.5
CO,726,823,0.5
NO,730,823,-1
NO2,731,823,1
HOCHCHO,399,824,0.5
LNISO3,522,824,-1
NOA,523,824,1
CO2,653,824,0.5
HO2,721,824,0.5
CO,726,824,0.5
NO2,731,824,1
NO3,732,824,-1
LNISOOH,335,825,-1
LNISO3,522,825,1
OH,727,825,-1
LC578O2,551,826,1
LHC4ACCHO,685,826,-1
OH,727,826,-1
LHC4ACCO3,662,827,1
LHC4ACCHO,685,827,-1
OH,727,827,-1
LHC4ACCHO,685,828,-1
C4MDIAL,695,828,1
HO2,721,828,1
OH,727,828,-1
HOCH2CO2H,429,829,0.0171875
HCOCO2H,651,829,0.0171875
H2O2,668,829,0.075625
ACETOL,670,829,0.2775
CH3CO,679,829,0.2225
LHC4ACCHO,685,829,-1
MGLYOX,693,829,0.5
GLYOX,697,829,0.260312
HOCH2CHO,709,829,0.260312
HCHO,715,829,0.2225
O3,719,829,-1
HO2,721,829,0.6675
CO,726,829,0.89
OH,727,829,0.89
LHC4ACCO3,662,830,1
HNO3,671,830,1
LHC4ACCHO,685,830,-1
NO3,732,830,-1
HOCHCHO,399,831,0.25
LC578O2,551,831,-1
ACETOL,670,831,0.25
MGLYOX,693,831,0.75
HOCH2CHO,709,831,0.75
HO2,721,831,0.75
LC578O2,551,832,-1
MGLYOX,693,832,1
HOCH2CHO,709,832,1
HO2,721,832,-1
OH,727,832,1
LC578OOH,355,833,1
LC578O2,551,833,-1
HO2,721,833,-1
HOCHCHO,399,834,0.25
LC578O2,551,834,-1
ACETOL,670,834,0.25
MGLYOX,693,834,0.75
HOCH2CHO,709,834,0.75
HO2,721,834,0.75
NO,730,834,-1
NO2,731,834,1
HOCHCHO,399,835,0.25
LC578O2,551,835,-1
ACETOL,670,835,0.25
MGLYOX,693,835,0.75
HOCH2CHO,709,835,0.75
HO2,721,835,0.75
NO2,731,835,1
NO3,732,835,-1
LC578O2,551,836,-1
ACETOL,670,836,0.25
MGLYOX,693,836,0.75
HOCH2CHO,709,836,1
HO2,721,836,1
OH,727,836,1
LC578OOH,355,837,-1
LC578O2,551,837,1
OH,727,837,-1
LC578OOH,355,838,-1
C1ODC2OOHC4OD,587,838,1
HO2,721,838,1
OH,727,838,-1
CO2,653,839,1
LHC4ACCO3,662,839,-1
MACRO2,665,839,0.5
LHMVKABO2,692,839,0.5
OH,727,839,1
LHC4ACCO2H,115,840,1
LHC4ACCO3,662,840,-1
CO2,653,841,1
LHC4ACCO3,662,841,-1
MACRO2,665,841,0.5
LHMVKABO2,692,841,0.5
HO2,721,841,-1
OH,727,841,2
LHC4ACCO3H,232,842,1
LHC4ACCO3,662,842,-1
HO2,721,842,-1
LHC4ACCO2H,115,843,1
LHC4ACCO3,662,843,-1
O3,719,843,1
HO2,721,843,-1
CO2,653,844,1
LHC4ACCO3,662,844,-1
MACRO2,665,844,0.5
LHMVKABO2,692,844,0.5
NO,730,844,-1
NO2,731,844,1
LC5PAN1719,504,845,1
LHC4ACCO3,662,845,-1
NO2,731,845,-1
CO2,653,846,1
LHC4ACCO3,662,846,-1
MACRO2,665,846,0.5
LHMVKABO2,692,846,0.5
NO2,731,846,1
NO3,732,846,-1
LHC4ACCO2H,115,847,-1
CO2,653,847,1
MACRO2,665,847,0.5
LHMVKABO2,692,847,0.5
LHC4ACCO3H,232,848,-1
LHC4ACCO3,662,848,1
OH,727,848,-1
LC5PAN1719,504,849,-1
LHC4ACCO3,662,849,1
NO2,731,849,1
MACROH,149,850,0.5
HO12CO3C4,424,850,0.5
LC5PAN1719,504,850,-1
CO,726,850,1
OH,727,850,-1
NO2,731,850,1
C59O2,457,851,1
HCOC5,583,851,-1
OH,727,851,-1
BIACETOH,272,852,1
HCOC5,583,852,-1
H2O2,668,852,0.335
HCHO,715,852,0.67
CH2OO,718,852,0.1221
O3,719,852,-1
CO,726,852,0.2079
OH,727,852,0.0528
C59O2,457,853,-1
ACETOL,670,853,1
HOCH2CO,690,853,1
C59O2,457,854,-1
ACETOL,670,854,1
HOCH2CO,690,854,1
HO2,721,854,-1
OH,727,854,1
C59OOH,157,855,1
C59O2,457,855,-1
HO2,721,855,-1
C59O2,457,856,-1
ACETOL,670,856,1
HOCH2CO,690,856,1
NO,730,856,-1
NO2,731,856,1
C59O2,457,857,-1
ACETOL,670,857,1
HOCH2CO,690,857,1
NO2,731,857,1
NO3,732,857,-1
C59OOH,157,858,-1
C59O2,457,858,1
OH,727,858,-1
LIEPOX,165,859,-1
DB1O,701,859,1
H2O,714,859,1
OH,727,859,-1
MVK,660,860,1
ISOPBO2,700,860,-1
HCHO,715,860,1
OH,727,860,1
MACR,667,861,1
ISOPDO2,688,861,-1
HCHO,715,861,1
OH,727,861,1
C1ODC2O2C4OOH,44,862,0.6
C1OOHC2O2C4OD,482,862,0.4
LZCODC23DBCOOH,678,862,-1
OH,727,862,-1
C1OOHC3O2C4OD,154,863,0.4
C1ODC3O2C4OOH,466,863,0.6
LZCODC23DBCOOH,678,863,-1
OH,727,863,-1
LZCODC23DBCOOH,678,864,-1
LZCO3HC23DBCOD,696,864,1
OH,727,864,-1
LZCODC23DBCOOH,678,865,-1
C4MDIAL,695,865,1
HCOCOCH2OOH,413,866,0.1314
HYPERACET,556,866,0.0972
CH3OOH,606,866,0.02592
HOOCH2CHO,631,866,0.49485
HOOCH2CO3,635,866,0.006908
HCOCO2H,651,866,0.00972
CO2,653,866,0.0405
CHOCOCH2O2,663,866,0.2336
HCOCO,666,866,0.06286
H2O2,668,866,0.033482
LZCODC23DBCOOH,678,866,-1
CH3CO,679,866,0.2336
MGLYOX,693,866,0.3042
GLYOX,697,866,0.355032
HCHO,715,866,0.01458
CH2OO,718,866,0.01555
O3,719,866,-1
CO,726,866,0.26373
OH,727,866,1.10399
HCOOH,728,866,0.01458
HOCHCHO,399,867,0.78
C1OOHC2O2C4OD,482,867,-1
HYPERACET,556,867,0.78
CO2H3CHO,689,867,0.22
HCHO,715,867,0.22
OH,727,867,0.22
HOCHCHO,399,868,0.78
C1OOHC2O2C4OD,482,868,-1
HYPERACET,556,868,0.78
CO2H3CHO,689,868,0.22
HCHO,715,868,0.22
OH,727,868,0.22
NO,730,868,-1
NO2,731,868,1
C1OOHC2OOHC4OD,389,869,1
C1OOHC2O2C4OD,482,869,-1
HO2,721,869,-1
HOCHCHO,399,870,0.78
C1OOHC2O2C4OD,482,870,-1
HYPERACET,556,870,0.78
CO2H3CHO,689,870,0.22
HCHO,715,870,0.22
HO2,721,870,-1
OH,727,870,1.22
C1OOHC2O2C4OD,482,871,-1
HYPERACET,556,871,1
GLYOX,697,871,1
OH,727,871,1
C1ODC2O2C4OOH,44,872,-1
C1ODC2OOHC4OD,587,872,1
OH,727,872,1
C1OOHC2OOHC4OD,389,873,-1
C1ODC2OOHC4OD,587,873,1
C1OOHC2OOHC4OD,389,874,-1
HYPERACET,556,874,1
HO2,721,874,2
CO,726,874,2
C1OOHC2OOHC4OD,389,875,-1
C1OOHC2O2C4OD,482,875,1
OH,727,875,-1
C1ODC2OOHC4OD,587,876,-1
CO2H3CHO,689,876,1
H2O,714,876,1
CO,726,876,1
C1ODC3O2C4OOH,466,877,-1
HOOCH2CHO,631,877,1
MGLYOX,693,877,1
HO2,721,877,1
C1ODC3O2C4OOH,466,878,-1
HOOCH2CHO,631,878,1
MGLYOX,693,878,1
HO2,721,878,1
NO,730,878,-1
NO2,731,878,1
C1ODC3O2C4OOH,466,879,-1
HOOCH2CO3,635,879,1
CH3CO,679,879,0.5
MGLYOX,693,879,0.5
HO2,721,879,-0.5
CO,726,879,0.5
C1ODC3O2C4OOH,466,880,-1
HOOCH2CHO,631,880,1
MGLYOX,693,880,1
OH,727,880,1
C1OOHC3O2C4OD,154,881,-1
CO2,653,881,0.375
CH3CO,679,881,0.375
MGLYOX,693,881,0.625
HO2,721,881,1.625
CO,726,881,2
OH,727,881,1
LHC4ACCO3,662,882,-1
LZCO3HC23DBCOD,696,882,1
HO2,721,882,1
C1ODC2O2C4OD,392,883,1
C4MDIAL,695,883,-1
OH,727,883,-1
LZCO3C23DBCOD,557,884,1
C4MDIAL,695,884,-1
OH,727,884,-1
LZCO3C23DBCOD,557,885,1
HNO3,671,885,1
C4MDIAL,695,885,-1
NO3,732,885,-1
C1ODC2O2C4OD,392,886,-1
HOCHCHO,399,886,1
MGLYOX,693,886,1
HO2,721,886,-1
OH,727,886,1
C1ODC2O2C4OD,392,887,-1
C1ODC2OOHC4OD,587,887,1
HO2,721,887,-1
C1ODC2O2C4OD,392,888,-1
HOCHCHO,399,888,1
MGLYOX,693,888,1
NO,730,888,-1
NO2,731,888,1
C1ODC2O2C4OD,392,889,-1
HOCHCHO,399,889,1
MGLYOX,693,889,1
C1ODC2OOHC4OD,587,890,-1
MGLYOX,693,890,1
CO,726,890,2
OH,727,890,-1
C1ODC2OOHC4OD,587,891,-1
MGLYOX,693,891,1
CO,726,891,2
HO12CO3C4,424,892,0.49
LISOPACNO3O2,508,892,-1
MVKNO3,521,892,0.045
NOA,523,892,0.21
NO3CH2CHO,637,892,0.255
H2O2,668,892,0.225
ACETOL,670,892,0.255
HOCH2CHO,709,892,0.21
HCHO,715,892,0.535
HO2,721,892,0.21
NO,730,892,-1
NO2,731,892,1.49
HO12CO3C4,424,893,0.49
LISOPACNO3O2,508,893,-1
MVKNO3,521,893,0.045
NOA,523,893,0.21
NO3CH2CHO,637,893,0.255
H2O2,668,893,0.225
ACETOL,670,893,0.255
HOCH2CHO,709,893,0.21
HCHO,715,893,0.535
HO2,721,893,0.21
NO2,731,893,0.49
MACRNO3,439,894,0.26
MVKNO3,521,894,0.14
ISOPBDNO3O2,594,894,-1
ACETOL,670,894,0.6
HOCH2CHO,709,894,0.6
HCHO,715,894,0.4
HO2,721,894,0.4
NO,730,894,-1
NO2,731,894,1.6
MACRNO3,439,895,0.26
MVKNO3,521,895,0.14
ISOPBDNO3O2,594,895,-1
ACETOL,670,895,0.6
HOCH2CHO,709,895,0.6
HCHO,715,895,0.4
HO2,721,895,0.4
NO2,731,895,0.6
HOCHCHO,399,896,0.0675
NOA,523,896,0.135
NO3CH2CHO,637,896,0.4325
H2O2,668,896,0.0891
ACETOL,670,896,0.135
CH3OH,677,896,0.0405
HOCH2CO,690,896,0.0054
MGLYOX,693,896,0.73
LISOPACNO3,694,896,-1
GLYOX,697,896,0.0675
HOCH2CHO,709,896,0.3866
O3,719,896,-1
HO2,721,896,0.365
CO,726,896,0.0405
OH,727,896,0.8704
NO2,731,896,0.4325
DB1O2,683,897,-1
DB1O,701,897,1
DB1OOH,403,898,1
DB1O2,683,898,-1
HO2,721,898,-1
DB1O2,683,899,-1
DB1O,701,899,1
HO2,721,899,-1
OH,727,899,1
DB1O2,683,900,-1
DB1O,701,900,1
NO,730,900,-1
NO2,731,900,1
DB1NO3,228,901,1
DB1O2,683,901,-1
NO,730,901,-1
DB1O2,683,902,-1
DB1O,701,902,1
NO2,731,902,1
NO3,732,902,-1
DB2O2,644,903,1
DB1O2,683,903,-1
OH,727,903,1
DB2O2,644,904,1
DB1O,701,904,-1
HMAC,382,905,0.5
HVMK,383,905,0.5
DB1O,701,905,-1
HCHO,715,905,1
HO2,721,905,1
DB2O2,644,906,-1
ACETOL,670,906,0.48
MGLYOX,693,906,0.52
GLYOX,697,906,0.48
HOCH2CHO,709,906,0.52
HO2,721,906,1
DB2OOH,346,907,1
DB2O2,644,907,-1
HO2,721,907,-1
DB2O2,644,908,-1
ACETOL,670,908,0.48
MGLYOX,693,908,0.52
GLYOX,697,908,0.48
HOCH2CHO,709,908,0.52
OH,727,908,1
DB2O2,644,909,-1
ACETOL,670,909,0.48
MGLYOX,693,909,0.52
GLYOX,697,909,0.48
HOCH2CHO,709,909,0.52
HO2,721,909,1
NO,730,909,-1
NO2,731,909,1
DB2O2,644,910,-1
ACETOL,670,910,0.48
MGLYOX,693,910,0.52
GLYOX,697,910,0.48
HOCH2CHO,709,910,0.52
HO2,721,910,1
NO2,731,910,1
NO3,732,910,-1
LHMVKABOOH,472,911,0.52
MACROOH,506,911,0.48
DB2O2,644,911,-1
CO,726,911,1
OH,727,911,1
DB1OOH,403,912,-1
DB1O2,683,912,1
OH,727,912,-1
DB1OOH,403,913,-1
CH3COCHO2CHO,543,913,1
HO2,721,913,1
OH,727,913,-1
HCOOH,728,913,1
DB1OOH,403,914,-1
C1ODC2OOHC4OD,587,914,1
DB1NO3,228,915,-1
CH3COCHO2CHO,543,915,1
OH,727,915,-1
HCOOH,728,915,1
NO2,731,915,1
DB2OOH,346,916,-1
DB2O2,644,916,1
OH,727,916,-1
HOCHCHO,399,917,0.0675
HYPERACET,556,917,0.135
HOCH2COCH2O2,563,917,0.1825
CH3OOH,606,917,0.2025
HOOCH2CHO,631,917,0.3866
CO2,653,917,0.0405
HCOCO,666,917,0.00324
H2O2,668,917,0.0432
ACETOL,670,917,0.135
CH3OH,677,917,0.00405
LISOPACOOH,686,917,-1
HOCH2CO,690,917,0.0054
MGLYOX,693,917,0.365
GLYOX,697,917,0.0675
HOCH2CHO,709,917,0.3866
HCHO,715,917,0.3704
CH2OO,718,917,0.01215
O3,719,917,-1
HO2,721,917,0.36986
CO,726,917,0.08422
OH,727,917,1.3272
HCOCO3H,498,918,0.38
CO2,653,918,0.62
CO2H3CHO,689,918,0.62
MGLYOX,693,918,0.38
LZCO3HC23DBCOD,696,918,-1
HO2,721,918,0.38
OH,727,918,-0.38
CH3COCO3H,323,919,0.62
CO2,653,919,0.38
MGLYOX,693,919,0.38
LZCO3HC23DBCOD,696,919,-1
HO2,721,919,2
CO,726,919,1.62
OH,727,919,-0.62
LISOPEFO,273,920,1
LISOPEFO2,680,920,-1
LISOPEFO,273,921,1
LISOPEFO2,680,921,-1
NO,730,921,-1
NO2,731,921,1
ISOPDNO3,354,922,1
LISOPEFO2,680,922,-1
NO,730,922,-1
ISOPBOOH,619,923,0.2857
ISOPDOOH,649,923,0.7143
LISOPEFO2,680,923,-1
HO2,721,923,-1
LISOPEFO,273,924,1
LISOPEFO2,680,924,-1
HO2,721,924,-1
OH,727,924,1
LISOPEFO,273,925,1
LISOPEFO2,680,925,-1
NO2,731,925,1
NO3,732,925,-1
MVK,660,926,0.2857
MACR,667,926,0.7143
LISOPEFO2,680,926,-1
HCHO,715,926,1
OH,727,926,1
LISOPEFO,273,927,-1
MVK,660,927,0.2857
MACR,667,927,0.7143
HCHO,715,927,1
HO2,721,927,1
ME3FURAN,322,928,1
LISOPACO,487,928,-1
HO2,721,928,1
LISOPACO,487,929,-1
DB1O2,683,929,0.35
LHC4ACCHO,685,929,0.65
HO2,721,929,0.65
LDISOPACO,164,930,-1
ME3FURAN,322,930,1
HO2,721,930,1
LDISOPACO,164,931,-1
DB1O2,683,931,0.35
LHC4ACCHO,685,931,0.65
HO2,721,931,0.65
ME3FURAN,322,932,-1
LME3FURANO2,357,932,1
OH,727,932,-1
ME3FURAN,322,933,-1
LME3FURANO2,357,933,1
NO2,731,933,1
NO3,732,933,-1
LME3FURANO2,357,934,-1
C4MDIAL,695,934,1
HO2,721,934,1
LME3FURANO2,357,935,-1
C4MDIAL,695,935,1
HO2,721,935,1
NO,730,935,-1
NO2,731,935,1
LME3FURANO2,357,936,-1
C4MDIAL,695,936,1
LZCO3C23DBCOD,557,937,-1
EZCHOCCH3CHO2,575,937,0.38
CO2,653,937,1
EZCH3CO2CHCHO,654,937,0.62
LZCO3C23DBCOD,557,938,-1
EZCHOCCH3CHO2,575,938,0.38
CO2,653,938,1
EZCH3CO2CHCHO,654,938,0.62
HO2,721,938,-1
OH,727,938,1
LZCO3C23DBCOD,557,939,-1
LZCO3HC23DBCOD,696,939,1
HO2,721,939,-1
LZCO3C23DBCOD,557,940,-1
EZCHOCCH3CHO2,575,940,0.38
CO2,653,940,1
EZCH3CO2CHCHO,654,940,0.62
NO,730,940,-1
NO2,731,940,1
LZCPANC23DBCOD,295,941,1
LZCO3C23DBCOD,557,941,-1
NO2,731,941,-1
LZCO3C23DBCOD,557,942,-1
EZCHOCCH3CHO2,575,942,0.38
CO2,653,942,1
EZCH3CO2CHCHO,654,942,0.62
NO2,731,942,1
NO3,732,942,-1
LZCPANC23DBCOD,295,943,-1
LZCO3C23DBCOD,557,943,1
NO2,731,943,1
LZCPANC23DBCOD,295,944,-1
EZCHOCCH3CHO2,575,944,0.38
CO2,653,944,1
EZCH3CO2CHCHO,654,944,0.62
OH,727,944,-1
NO2,731,944,1
C536OOH,445,945,1
C536O2,598,945,-1
HO2,721,945,-1
O2,723,945,1
C536O,110,946,1
C536O2,598,946,-1
NO,730,946,-1
NO2,731,946,1
C536O,110,947,1
C536O2,598,947,-1
NO2,731,947,1
NO3,732,947,-1
C536O,110,948,1
C536O2,598,948,-1
DHPMEK,373,949,1
C536O2,598,949,-1
CO,726,949,1
OH,727,949,1
C537OOH,366,950,1
C537O2,581,950,-1
HO2,721,950,-1
O2,723,950,1
C537O,111,951,1
C537O2,581,951,-1
NO,730,951,-1
NO2,731,951,1
C537O,111,952,1
C537O2,581,952,-1
NO2,731,952,1
NO3,732,952,-1
C537O,111,953,1
C537O2,581,953,-1
DHPMPAL,374,954,1
C537O2,581,954,-1
CO,726,954,1
OH,727,954,1
DHPMEK,373,955,1
C536OOH,445,955,-1
CO,726,955,1
C536O,110,956,-1
HOOCH2CHO,631,956,1
MGLYOX,693,956,1
OH,727,956,1
C537OOH,366,957,-1
DHPMPAL,374,957,1
CO,726,957,1
C537O,111,958,-1
HYPERACET,556,958,1
GLYOX,697,958,1
OH,727,958,1
C511O2,356,959,-1
