! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : MOZART_T1_EdgeList.csv
! Equation file        : MOZART_T1.kpp
! Output root filename : MOZART_T1
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
148,174,OH,R174,-1
149,174,R174,HO2,1
123,175,R175,CO,0.22
124,175,R175,GLYALD,0.53
136,175,R175,HYAC,0.22
138,175,R175,CH3COCHO,0.25
145,175,MACRO2,R175,-1
146,175,R175,CH2O,0.25
149,175,R175,HO2,0.47
152,175,CH3CO3,R175,-1
152,175,R175,CH3CO3,0.53
155,175,R175,CH3O2,1
107,176,R176,CH3OH,0.25
123,176,R176,CO,0.11
124,176,R176,GLYALD,0.26
136,176,R176,HYAC,0.23
138,176,R176,CH3COCHO,0.24
145,176,MACRO2,R176,-1
146,176,R176,CH2O,0.88
149,176,R176,HO2,0.73
152,176,R176,CH3CO3,0.26
155,176,CH3O2,R176,-1
48,177,R177,MACROOH,1
145,177,MACRO2,R177,-1
149,177,HO2,R177,-1
123,178,R178,CO,0.22
124,178,R178,GLYALD,0.53
136,178,R178,HYAC,0.22
138,178,R178,CH3COCHO,0.25
145,178,MACRO2,R178,-1
146,178,R178,CH2O,0.25
147,178,R178,NO2,1
149,178,R178,HO2,0.47
150,178,NO3,R178,-1
152,178,R178,CH3CO3,0.53
123,179,R179,CO,0.22
124,179,R179,GLYALD,0.53
136,179,R179,HYAC,0.22
138,179,R179,CH3COCHO,0.25
145,179,MACRO2,R179,-1
146,179,R179,CH2O,0.25
147,179,R179,NO2,1
149,179,R179,HO2,0.47
152,179,R179,CH3CO3,0.53
153,179,NO,R179,-1
137,180,R180,HONITR,1
145,180,MACRO2,R180,-1
153,180,NO,R180,-1
103,181,R181,HCOOH,0.33
123,181,R181,CO,0.65
138,181,R181,CH3COCHO,0.88
143,181,MACR,R181,-1
146,181,R181,CH2O,0.12
148,181,R181,OH,0.24
149,181,R181,HO2,0.14
151,181,O3,R181,-1
152,181,R181,CH3CO3,0.1
13,182,R182,VOC_OH,1
143,182,MACR,R182,-1
145,182,R182,MACRO2,0.5
148,182,OH,R182,-1
154,182,R182,MCO3,0.5
13,183,R183,VOC_OH,1
48,183,MACROOH,R183,-1
145,183,R183,MACRO2,0.2
148,183,OH,R183,-1
148,183,R183,OH,0.1
149,183,R183,HO2,0.2
154,183,R183,MCO3,0.5
146,184,R184,CH2O,1
152,184,CH3CO3,R184,-1
152,184,R184,CH3CO3,1
154,184,MCO3,R184,-1
155,184,R184,CH3O2,1
146,185,R185,CH2O,2
149,185,R185,HO2,1
152,185,R185,CH3CO3,1
154,185,MCO3,R185,-1
155,185,CH3O2,R185,-1
61,186,R186,CH3COOH,0.15
68,186,R186,CH3COOOH,0.4
146,186,R186,CH2O,0.45
148,186,R186,OH,0.45
149,186,HO2,R186,-1
151,186,R186,O3,0.15
152,186,R186,CH3CO3,0.45
154,186,MCO3,R186,-1
146,187,R187,CH2O,2
152,187,R187,CH3CO3,2
154,187,MCO3,R187,-2
146,188,R188,CH2O,1
147,188,R188,NO2,1
152,188,R188,CH3CO3,1
153,188,NO,R188,-1
154,188,MCO3,R188,-1
146,189,R189,CH2O,1
147,189,R189,NO2,1
150,189,NO3,R189,-1
152,189,R189,CH3CO3,1
154,189,MCO3,R189,-1
11,190,R190,RO2_HO2,1
49,190,R190,MEKOOH,0.8
95,190,MEKO2,R190,-1
129,190,R190,CH3CHO,0.2
148,190,R190,OH,0.2
149,190,HO2,R190,-1
152,190,R190,CH3CO3,0.2
12,191,R191,RO2_NO,1
95,191,MEKO2,R191,-1
129,191,R191,CH3CHO,1
147,191,R191,NO2,1
152,191,R191,CH3CO3,1
153,191,NO,R191,-1
13,192,R192,VOC_OH,1
78,192,MEK,R192,-1
95,192,R192,MEKO2,1
148,192,OH,R192,-1
49,193,MEKOOH,R193,-1
95,193,R193,MEKO2,1
148,193,OH,R193,-1
13,194,R194,VOC_OH,1
84,194,MPAN,R194,-1
136,194,R194,HYAC,0.5
146,194,R194,CH2O,0.5
148,194,OH,R194,-1
149,194,R194,HO2,0.5
150,194,R194,NO3,0.5
103,195,R195,HCOOH,0.12
123,195,R195,CO,0.56
129,195,R195,CH3CHO,0.1
138,195,R195,CH3COCHO,0.5
144,195,MVK,R195,-1
146,195,R195,CH2O,0.6
148,195,R195,OH,0.36
149,195,R195,HO2,0.28
151,195,O3,R195,-1
152,195,R195,CH3CO3,0.28
13,196,R196,VOC_OH,1
144,196,MVK,R196,-1
145,196,R196,MACRO2,1
148,196,OH,R196,-1
84,197,R197,MPAN,1
147,197,NO2,R197,-1
154,197,MCO3,R197,-1
84,198,MPAN,R198,-1
147,198,R198,NO2,1
154,198,R198,MCO3,1
93,199,ALKNIT,R199,-1
122,199,R199,CH3COCH3,0.8
129,199,R199,CH3CHO,0.8
146,199,R199,CH2O,0.4
147,199,R199,NO2,1
148,199,OH,R199,-1
11,200,R200,RO2_HO2,1
94,200,R200,ALKOOH,1
121,200,ALKO2,R200,-1
149,200,HO2,R200,-1
12,201,R201,RO2_NO,1
78,201,R201,MEK,0.8
121,201,ALKO2,R201,-1
122,201,R201,CH3COCH3,0.25
129,201,R201,CH3CHO,0.4
146,201,R201,CH2O,0.1
147,201,R201,NO2,1
149,201,R201,HO2,1
153,201,NO,R201,-1
12,202,R202,RO2_NO,1
93,202,R202,ALKNIT,1
121,202,ALKO2,R202,-1
153,202,NO,R202,-1
13,203,R203,VOC_OH,1
94,203,ALKOOH,R203,-1
121,203,R203,ALKO2,1
148,203,OH,R203,-1
13,204,R204,VOC_OH,1
58,204,BIGALK,R204,-1
121,204,R204,ALKO2,1
148,204,OH,R204,-1
13,205,R205,VOC_OH,1
37,205,HPALD,R205,-1
139,205,R205,XO2,1
148,205,OH,R205,-1
13,206,R206,VOC_OH,1
46,206,HYDRALD,R206,-1
139,206,R206,XO2,1
148,206,OH,R206,-1
13,207,R207,VOC_OH,1
21,207,IEPOX,R207,-1
139,207,R207,XO2,1
148,207,OH,R207,-1
10,208,R208,RO2_RO2,1
140,208,ISOPAO2,R208,-1
143,208,R208,MACR,0.39
144,208,R208,MVK,0.61
146,208,R208,CH2O,1
149,208,R208,HO2,1
152,208,CH3CO3,R208,-1
155,208,R208,CH3O2,1
10,209,R209,RO2_RO2,1
107,209,R209,CH3OH,0.25
140,209,ISOPAO2,R209,-1
143,209,R209,MACR,0.31
144,209,R209,MVK,0.44
146,209,R209,CH2O,1.5
149,209,R209,HO2,1
155,209,CH3O2,R209,-1
11,210,R210,RO2_HO2,1
97,210,R210,ISOPOOH,1
140,210,ISOPAO2,R210,-1
149,210,HO2,R210,-1
12,211,R211,RO2_NO,1
85,211,R211,ISOPNITA,0.08
140,211,ISOPAO2,R211,-1
143,211,R211,MACR,0.36
144,211,R211,MVK,0.56
146,211,R211,CH2O,0.92
147,211,R211,NO2,0.92
149,211,R211,HO2,0.92
153,211,NO,R211,-1
140,212,ISOPAO2,R212,-1
143,212,R212,MACR,0.4
144,212,R212,MVK,0.6
146,212,R212,CH2O,1
147,212,R212,NO2,1
149,212,R212,HO2,1
150,212,NO3,R212,-1
10,213,R213,RO2_RO2,1
46,213,R213,HYDRALD,1
141,213,ISOPBO2,R213,-1
149,213,R213,HO2,1
152,213,CH3CO3,R213,-1
155,213,R213,CH3O2,1
10,214,R214,RO2_RO2,1
46,214,R214,HYDRALD,0.75
107,214,R214,CH3OH,0.25
141,214,ISOPBO2,R214,-1
146,214,R214,CH2O,0.75
149,214,R214,HO2,1
155,214,CH3O2,R214,-1
11,215,R215,RO2_HO2,1
97,215,R215,ISOPOOH,1
141,215,ISOPBO2,R215,-1
149,215,HO2,R215,-1
37,216,R216,HPALD,1
141,216,ISOPBO2,R216,-1
149,216,R216,HO2,1
12,217,R217,RO2_NO,1
46,217,R217,HYDRALD,0.87
72,217,R217,ISOPNITB,0.08
109,217,R217,GLYOXAL,0.05
124,217,R217,GLYALD,0.05
136,217,R217,HYAC,0.05
138,217,R217,CH3COCHO,0.05
141,217,ISOPBO2,R217,-1
147,217,R217,NO2,0.92
149,217,R217,HO2,0.92
153,217,NO,R217,-1
46,218,R218,HYDRALD,0.95
109,218,R218,GLYOXAL,0.05
124,218,R218,GLYALD,0.05
136,218,R218,HYAC,0.05
138,218,R218,CH3COCHO,0.05
141,218,ISOPBO2,R218,-1
147,218,R218,NO2,1
149,218,R218,HO2,1
150,218,NO3,R218,-1
13,219,R219,VOC_OH,1
85,219,ISOPNITA,R219,-1
124,219,R219,GLYALD,0.7
136,219,R219,HYAC,0.7
137,219,R219,HONITR,0.3
146,219,R219,CH2O,0.3
147,219,R219,NO2,0.7
148,219,OH,R219,-1
149,219,R219,HO2,0.3
13,220,R220,VOC_OH,1
72,220,ISOPNITB,R220,-1
119,220,R220,NOA,0.5
124,220,R220,GLYALD,0.5
136,220,R220,HYAC,0.5
137,220,R220,HONITR,0.5
148,220,OH,R220,-1
149,220,R220,HO2,1
114,221,ISOP,R221,-1
142,221,R221,ISOPNO3,1
150,221,NO3,R221,-1
110,222,R222,NC4CHO,1
142,222,ISOPNO3,R222,-1
149,222,R222,HO2,1
152,222,CH3CO3,R222,-1
155,222,R222,CH3O2,1
51,223,R223,NC4CH2OH,0.2
107,223,R223,CH3OH,0.2
110,223,R223,NC4CHO,0.8
142,223,ISOPNO3,R223,-1
146,223,R223,CH2O,0.8
149,223,R223,HO2,1.2
155,223,CH3O2,R223,-1
62,224,R224,ISOPNOOH,1
142,224,ISOPNO3,R224,-1
149,224,HO2,R224,-1
110,225,R225,NC4CHO,1
142,225,ISOPNO3,R225,-1
147,225,R225,NO2,1
149,225,R225,HO2,1
153,225,NO,R225,-1
110,226,R226,NC4CHO,1
142,226,ISOPNO3,R226,-1
147,226,R226,NO2,1
149,226,R226,HO2,1
150,226,NO3,R226,-1
13,227,R227,VOC_OH,1
62,227,ISOPNOOH,R227,-1
119,227,R227,NOA,1
148,227,OH,R227,-1
149,227,R227,HO2,1
103,228,R228,HCOOH,0.11
114,228,ISOP,R228,-1
123,228,R228,CO,0.62
128,228,R228,C3H6,0.13
143,228,R228,MACR,0.3
144,228,R228,MVK,0.2
146,228,R228,CH2O,0.91
148,228,R228,OH,0.32
149,228,R228,HO2,0.37
151,228,O3,R228,-1
152,228,R228,CH3CO3,0.08
155,228,R228,CH3O2,0.05
13,229,R229,VOC_OH,1
114,229,ISOP,R229,-1
140,229,R229,ISOPAO2,0.6
141,229,R229,ISOPBO2,0.4
148,229,OH,R229,-1
13,230,R230,VOC_OH,1
21,230,R230,IEPOX,0.6
97,230,ISOPOOH,R230,-1
139,230,R230,XO2,0.4
148,230,OH,R230,-1
148,230,R230,OH,0.6
13,231,R231,VOC_OH,1
51,231,NC4CH2OH,R231,-1
119,231,R231,NOA,1
124,231,R231,GLYALD,1
148,231,OH,R231,-1
149,231,R231,HO2,1
13,232,R232,VOC_OH,1
109,232,R232,GLYOXAL,1
110,232,NC4CHO,R232,-1
119,232,R232,NOA,1
148,232,OH,R232,-1
149,232,R232,HO2,1
10,233,R233,RO2_RO2,1
109,233,R233,GLYOXAL,0.25
123,233,R233,CO,0.25
124,233,R233,GLYALD,0.25
136,233,R233,HYAC,0.25
138,233,R233,CH3COCHO,0.25
139,233,XO2,R233,-1
146,233,R233,CH2O,0.25
149,233,R233,HO2,1
152,233,CH3CO3,R233,-1
155,233,R233,CH3O2,1
10,234,R234,RO2_RO2,1
107,234,R234,CH3OH,0.3
109,234,R234,GLYOXAL,0.1
123,234,R234,CO,0.2
124,234,R234,GLYALD,0.1
136,234,R234,HYAC,0.1
138,234,R234,CH3COCHO,0.1
139,234,XO2,R234,-1
146,234,R234,CH2O,0.8
149,234,R234,HO2,0.8
155,234,CH3O2,R234,-1
11,235,R235,RO2_HO2,1
33,235,R235,XOOH,1
139,235,XO2,R235,-1
149,235,HO2,R235,-1
12,236,R236,RO2_NO,1
109,236,R236,GLYOXAL,0.25
123,236,R236,CO,0.25
124,236,R236,GLYALD,0.25
136,236,R236,HYAC,0.25
138,236,R236,CH3COCHO,0.25
139,236,XO2,R236,-1
146,236,R236,CH2O,0.25
147,236,R236,NO2,1
149,236,R236,HO2,1
153,236,NO,R236,-1
109,237,R237,GLYOXAL,0.25
123,237,R237,CO,0.5
124,237,R237,GLYALD,0.25
136,237,R237,HYAC,0.25
138,237,R237,CH3COCHO,0.25
139,237,XO2,R237,-1
147,237,R237,NO2,1
149,237,R237,HO2,1
150,237,NO3,R237,-1
13,238,R238,VOC_OH,1
33,238,XOOH,R238,-1
139,238,R238,XO2,0.5
148,238,OH,R238,-1
148,238,R238,OH,0.5
79,239,HMPROPO2,R239,-1
122,239,R239,CH3COCH3,0.4
148,239,R239,OH,0.4
149,239,HO2,R239,-1
149,239,R239,HO2,0.4
79,240,HMPROPO2,R240,-1
122,240,R240,CH3COCH3,1
147,240,R240,NO2,1
149,240,R240,HO2,1
153,240,NO,R240,-1
79,241,R241,HMPROPO2,1
113,241,HMPROP,R241,-1
148,241,OH,R241,-1
104,242,MBO,R242,-1
112,242,R242,MBONO3O2,1
150,242,NO3,R242,-1
11,243,R243,RO2_HO2,1
112,243,MBONO3O2,R243,-1
149,243,HO2,R243,-1
12,244,R244,RO2_NO,1
112,244,MBONO3O2,R244,-1
113,244,R244,HMPROP,0.25
122,244,R244,CH3COCH3,0.75
137,244,R244,HONITR,0.75
146,244,R244,CH2O,0.25
147,244,R244,NO2,1.25
149,244,R244,HO2,0.75
153,244,NO,R244,-1
112,245,MBONO3O2,R245,-1
113,245,R245,HMPROP,0.25
122,245,R245,CH3COCH3,0.75
137,245,R245,HONITR,0.75
146,245,R245,CH2O,0.25
147,245,R245,NO2,1.25
149,245,R245,HO2,0.75
150,245,NO3,R245,-1
10,246,R246,RO2_RO2,1
107,246,R246,CH3OH,0.25
113,246,R246,HMPROP,0.167
122,246,R246,CH3COCH3,0.333
124,246,R246,GLYALD,0.333
125,246,MBOO2,R246,-1
146,246,R246,CH2O,0.917
149,246,R246,HO2,1
155,246,CH3O2,R246,-1
11,247,R247,RO2_HO2,1
83,247,R247,MBOOOH,1
125,247,MBOO2,R247,-1
149,247,HO2,R247,-1
12,248,R248,RO2_NO,1
113,248,R248,HMPROP,0.33
122,248,R248,CH3COCH3,0.67
124,248,R248,GLYALD,0.67
125,248,MBOO2,R248,-1
146,248,R248,CH2O,0.33
147,248,R248,NO2,1
149,248,R248,HO2,1
153,248,NO,R248,-1
103,249,R249,HCOOH,0.17
104,249,MBO,R249,-1
113,249,R249,HMPROP,0.7
122,249,R249,CH3COCH3,0.23
123,249,R249,CO,0.64
146,249,R249,CH2O,0.3
148,249,R249,OH,0.36
149,249,R249,HO2,0.48
151,249,O3,R249,-1
13,250,R250,VOC_OH,1
104,250,MBO,R250,-1
125,250,R250,MBOO2,1
148,250,OH,R250,-1
13,251,R251,VOC_OH,1
83,251,MBOOOH,R251,-1
125,251,R251,MBOO2,0.5
148,251,OH,R251,-1
148,251,R251,OH,0.5
11,252,R252,RO2_HO2,1
81,252,ACBZO2,R252,-1
92,252,R252,C6H5O2,0.4
148,252,R252,OH,0.4
149,252,HO2,R252,-1
12,253,R253,RO2_NO,1
81,253,ACBZO2,R253,-1
92,253,R253,C6H5O2,1
147,253,R253,NO2,1
153,253,NO,R253,-1
1,254,R254,BENOOH,1
43,254,BENO2,R254,-1
149,254,HO2,R254,-1
43,255,BENO2,R255,-1
109,255,R255,GLYOXAL,0.9
111,255,R255,BIGALD,0.9
147,255,R255,NO2,0.9
149,255,R255,HO2,0.9
153,255,NO,R255,-1
13,256,R256,VOC_OH,1
25,256,BENZENE,R256,-1
26,256,R256,BEPOMUC,0.12
27,256,R256,PHENOL,0.53
76,256,R256,BENZO2,0.35
148,256,OH,R256,-1
149,256,R256,HO2,0.65
11,257,R257,RO2_HO2,1
67,257,R257,BENZOOH,1
76,257,BENZO2,R257,-1
149,257,HO2,R257,-1
12,258,R258,RO2_NO,1
69,258,R258,BIGALD1,0.5
76,258,BENZO2,R258,-1
109,258,R258,GLYOXAL,1
147,258,R258,NO2,1
149,258,R258,HO2,1
153,258,NO,R258,-1
67,259,BENZOOH,R259,-1
76,259,R259,BENZO2,1
148,259,OH,R259,-1
38,260,BZALD,R260,-1
81,260,R260,ACBZO2,1
148,260,OH,R260,-1
11,261,R261,RO2_HO2,1
50,261,R261,BZOOH,1
64,261,BZOO,R261,-1
149,261,HO2,R261,-1
50,262,BZOOH,R262,-1
64,262,R262,BZOO,1
148,262,OH,R262,-1
12,263,R263,RO2_NO,1
38,263,R263,BZALD,1
64,263,BZOO,R263,-1
147,263,R263,NO2,1
149,263,R263,HO2,1
153,263,NO,R263,-1
11,264,R264,RO2_HO2,1
41,264,R264,C6H5OOH,1
92,264,C6H5O2,R264,-1
149,264,HO2,R264,-1
12,265,R265,RO2_NO,1
73,265,R265,PHENO,1
92,265,C6H5O2,R265,-1
147,265,R265,NO2,1
153,265,NO,R265,-1
13,266,R266,VOC_OH,1
41,266,C6H5OOH,R266,-1
92,266,R266,C6H5O2,1
148,266,OH,R266,-1
13,267,R267,VOC_OH,1
31,267,CRESOL,R267,-1
66,267,R267,PHENO2,0.2
73,267,R267,PHENO,0.07
148,267,OH,R267,-1
149,267,R267,HO2,0.73
102,268,DICARBO2,R268,-1
123,268,R268,CO,0.07
138,268,R268,CH3COCHO,0.07
148,268,R268,OH,0.4
149,268,HO2,R268,-1
149,268,R268,HO2,0.07
155,268,R268,CH3O2,0.33
102,269,DICARBO2,R269,-1
123,269,R269,CO,0.17
138,269,R269,CH3COCHO,0.17
147,269,R269,NO2,1
149,269,R269,HO2,0.17
153,269,NO,R269,-1
155,269,R269,CH3O2,0.83
102,270,DICARBO2,R270,-1
147,270,NO2,R270,-1
11,271,R271,RO2_HO2,1
100,271,MALO2,R271,-1
109,271,R271,GLYOXAL,0.16
123,271,R271,CO,0.16
149,271,HO2,R271,-1
149,271,R271,HO2,0.16
12,272,R272,RO2_NO,1
100,272,MALO2,R272,-1
109,272,R272,GLYOXAL,0.4
123,272,R272,CO,0.4
147,272,R272,NO2,1
149,272,R272,HO2,0.4
153,272,NO,R272,-1
100,273,MALO2,R273,-1
147,273,NO2,R273,-1
11,274,R274,RO2_HO2,1
109,274,R274,GLYOXAL,0.07
123,274,R274,CO,0.14
130,274,MDIALO2,R274,-1
138,274,R274,CH3COCHO,0.07
148,274,R274,OH,0.4
149,274,HO2,R274,-1
149,274,R274,HO2,0.33
155,274,R274,CH3O2,0.07
12,275,R275,RO2_NO,1
109,275,R275,GLYOXAL,0.17
123,275,R275,CO,0.35
130,275,MDIALO2,R275,-1
138,275,R275,CH3COCHO,0.17
147,275,R275,NO2,1
149,275,R275,HO2,0.83
153,275,NO,R275,-1
155,275,R275,CH3O2,0.17
130,276,MDIALO2,R276,-1
147,276,NO2,R276,-1
11,277,R277,RO2_HO2,1
54,277,R277,PHENOOH,1
66,277,PHENO2,R277,-1
149,277,HO2,R277,-1
12,278,R278,RO2_NO,1
66,278,PHENO2,R278,-1
109,278,R278,GLYOXAL,0.7
147,278,R278,NO2,1
149,278,R278,HO2,1
153,278,NO,R278,-1
13,279,R279,VOC_OH,1
27,279,PHENOL,R279,-1
66,279,R279,PHENO2,0.14
73,279,R279,PHENO,0.06
148,279,OH,R279,-1
149,279,R279,HO2,0.8
73,280,PHENO,R280,-1
147,280,NO2,R280,-1
73,281,PHENO,R281,-1
92,281,R281,C6H5O2,1
151,281,O3,R281,-1
13,282,R282,VOC_OH,1
54,282,PHENOOH,R282,-1
66,282,R282,PHENO2,1
148,282,OH,R282,-1
23,283,R283,PBZNIT,1
81,283,ACBZO2,R283,-1
147,283,NO2,R283,-1
11,284,R284,RO2_HO2,1
89,284,R284,TOLOOH,1
99,284,TOLO2,R284,-1
149,284,HO2,R284,-1
12,285,R285,RO2_NO,1
44,285,R285,BIGALD2,0.2
69,285,R285,BIGALD1,0.2
91,285,R285,BIGALD3,0.2
99,285,TOLO2,R285,-1
109,285,R285,GLYOXAL,0.6
138,285,R285,CH3COCHO,0.4
147,285,R285,NO2,1
149,285,R285,HO2,1
153,285,NO,R285,-1
13,286,R286,VOC_OH,1
89,286,TOLOOH,R286,-1
99,286,R286,TOLO2,1
148,286,OH,R286,-1
13,287,R287,VOC_OH,1
30,287,TOLUENE,R287,-1
31,287,R287,CRESOL,0.18
32,287,R287,TEPOMUC,0.1
64,287,R287,BZOO,0.07
99,287,R287,TOLO2,0.65
148,287,OH,R287,-1
149,287,R287,HO2,0.28
23,288,PBZNIT,R288,-1
81,288,R288,ACBZO2,1
147,288,R288,NO2,1
13,289,R289,VOC_OH,1
32,289,R289,TEPOMUC,0.23
34,289,XYLENES,R289,-1
35,289,R289,XYLOL,0.15
64,289,R289,BZOO,0.06
101,289,R289,XYLENO2,0.56
148,289,OH,R289,-1
149,289,R289,HO2,0.38
11,290,R290,RO2_HO2,1
98,290,R290,XYLENOOH,1
101,290,XYLENO2,R290,-1
149,290,HO2,R290,-1
12,291,R291,RO2_NO,1
44,291,R291,BIGALD2,0.2
57,291,R291,BIGALD4,0.21
69,291,R291,BIGALD1,0.06
91,291,R291,BIGALD3,0.15
101,291,XYLENO2,R291,-1
109,291,R291,GLYOXAL,0.34
138,291,R291,CH3COCHO,0.54
147,291,R291,NO2,1
149,291,R291,HO2,1
153,291,NO,R291,-1
13,292,R292,VOC_OH,1
98,292,XYLENOOH,R292,-1
101,292,R292,XYLENO2,1
148,292,OH,R292,-1
11,293,R293,RO2_HO2,1
63,293,R293,XYLOLOOH,1
77,293,XYLOLO2,R293,-1
149,293,HO2,R293,-1
12,294,R294,RO2_NO,1
77,294,XYLOLO2,R294,-1
109,294,R294,GLYOXAL,0.17
138,294,R294,CH3COCHO,0.51
147,294,R294,NO2,1
149,294,R294,HO2,1
153,294,NO,R294,-1
35,295,XYLOL,R295,-1
73,295,R295,PHENO,0.07
77,295,R295,XYLOLO2,0.3
148,295,OH,R295,-1
149,295,R295,HO2,0.63
13,296,R296,VOC_OH,1
63,296,XYLOLOOH,R296,-1
77,296,R296,XYLOLO2,1
148,296,OH,R296,-1
116,297,APIN,R297,-1
132,297,R297,NTERPO2,1
150,297,NO3,R297,-1
58,298,R298,BIGALK,0.05
103,298,R298,HCOOH,0.05
111,298,R298,BIGALD,0.1
116,298,APIN,R298,-1
122,298,R298,CH3COCH3,0.52
123,298,R298,CO,0.23
126,298,R298,TERPROD2,0.3
133,298,R298,TERPROD1,0.33
134,298,R298,RO2,0.06
146,298,R298,CH2O,0.34
148,298,R298,OH,0.63
149,298,R298,HO2,0.57
151,298,O3,R298,-1
152,298,R298,CH3CO3,0.06
13,299,R299,VOC_OH,1
116,299,APIN,R299,-1
131,299,R299,TERPO2,1
148,299,OH,R299,-1
117,300,BCARY,R300,-1
132,300,R300,NTERPO2,1
150,300,NO3,R300,-1
58,301,R301,BIGALK,0.05
103,301,R301,HCOOH,0.05
111,301,R301,BIGALD,0.1
117,301,BCARY,R301,-1
122,301,R301,CH3COCH3,0.52
123,301,R301,CO,0.23
126,301,R301,TERPROD2,0.3
133,301,R301,TERPROD1,0.33
134,301,R301,RO2,0.06
146,301,R301,CH2O,0.34
148,301,R301,OH,0.63
149,301,R301,HO2,0.57
151,301,O3,R301,-1
152,301,R301,CH3CO3,0.06
13,302,R302,VOC_OH,1
117,302,BCARY,R302,-1
131,302,R302,TERPO2,1
148,302,OH,R302,-1
118,303,BPIN,R303,-1
132,303,R303,NTERPO2,1
150,303,NO3,R303,-1
58,304,R304,BIGALK,0.05
103,304,R304,HCOOH,0.05
111,304,R304,BIGALD,0.1
118,304,BPIN,R304,-1
122,304,R304,CH3COCH3,0.52
123,304,R304,CO,0.23
126,304,R304,TERPROD2,0.3
133,304,R304,TERPROD1,0.33
134,304,R304,RO2,0.06
146,304,R304,CH2O,0.34
148,304,R304,OH,0.63
149,304,R304,HO2,0.57
151,304,O3,R304,-1
152,304,R304,CH3CO3,0.06
13,305,R305,VOC_OH,1
118,305,BPIN,R305,-1
131,305,R305,TERPO2,1
148,305,OH,R305,-1
115,306,LIMON,R306,-1
132,306,R306,NTERPO2,1
150,306,NO3,R306,-1
58,307,R307,BIGALK,0.05
103,307,R307,HCOOH,0.05
111,307,R307,BIGALD,0.1
115,307,LIMON,R307,-1
122,307,R307,CH3COCH3,0.52
123,307,R307,CO,0.23
126,307,R307,TERPROD2,0.3
133,307,R307,TERPROD1,0.33
134,307,R307,RO2,0.06
146,307,R307,CH2O,0.34
148,307,R307,OH,0.63
149,307,R307,HO2,0.57
151,307,O3,R307,-1
152,307,R307,CH3CO3,0.06
13,308,R308,VOC_OH,1
115,308,LIMON,R308,-1
131,308,R308,TERPO2,1
148,308,OH,R308,-1
120,309,MYRC,R309,-1
132,309,R309,NTERPO2,1
150,309,NO3,R309,-1
58,310,R310,BIGALK,0.05
103,310,R310,HCOOH,0.05
111,310,R310,BIGALD,0.1
120,310,MYRC,R310,-1
122,310,R310,CH3COCH3,0.52
123,310,R310,CO,0.23
126,310,R310,TERPROD2,0.3
133,310,R310,TERPROD1,0.33
134,310,R310,RO2,0.06
146,310,R310,CH2O,0.34
148,310,R310,OH,0.63
149,310,R310,HO2,0.57
151,310,O3,R310,-1
152,310,R310,CH3CO3,0.06
13,311,R311,VOC_OH,1
120,311,MYRC,R311,-1
131,311,R311,TERPO2,1
148,311,OH,R311,-1
10,312,R312,RO2_RO2,1
80,312,R312,TERPNIT,0.5
107,312,R312,CH3OH,0.25
132,312,NTERPO2,R312,-1
133,312,R312,TERPROD1,0.5
146,312,R312,CH2O,0.75
147,312,R312,NO2,0.5
149,312,R312,HO2,0.5
155,312,CH3O2,R312,-1
11,313,R313,RO2_HO2,1
52,313,R313,NTERPOOH,1
132,313,NTERPO2,R313,-1
149,313,HO2,R313,-1
12,314,R314,RO2_NO,1
80,314,R314,TERPNIT,0.2
132,314,NTERPO2,R314,-1
133,314,R314,TERPROD1,0.8
147,314,R314,NO2,1.6
153,314,NO,R314,-1
132,315,NTERPO2,R315,-1
133,315,R315,TERPROD1,1
147,315,R315,NO2,2
150,315,NO3,R315,-1
13,316,R316,VOC_OH,1
52,316,NTERPOOH,R316,-1
132,316,R316,NTERPO2,1
148,316,OH,R316,-1
10,317,R317,RO2_RO2,1
107,317,R317,CH3OH,0.25
122,317,R317,CH3COCH3,0.15
123,317,R317,CO,0.125
124,317,R317,GLYALD,0.125
126,317,R317,TERPROD2,1
127,317,TERP2O2,R317,-1
146,317,R317,CH2O,0.93
149,317,R317,HO2,1
155,317,CH3O2,R317,-1
11,318,R318,RO2_HO2,1
88,318,R318,TERP2OOH,1
127,318,TERP2O2,R318,-1
149,318,HO2,R318,-1
12,319,R319,RO2_NO,1
22,319,R319,ONITR,0.1
