! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mech_EdgeList.csv
! Equation file        : mech.kpp
! Output root filename : mech
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
163,327,NO3,R327,-1
164,327,R327,HO2,0.79
96,328,R328,ACT,0.2
98,328,R328,HKET,0.04
103,328,R328,KET,0.11
144,328,OLIP,R328,-1
150,328,R328,ACD,0.85
158,328,R328,ALD,0.72
162,328,R328,NO2,1
163,328,NO3,R328,-1
164,328,R328,HO2,0.86
109,329,BENP,R329,-1
116,329,R329,GLY,1
125,329,R329,DCB3,0.5
140,329,R329,DCB2,0.5
162,329,R329,NO2,1
163,329,NO3,R329,-1
164,329,R329,HO2,1
92,330,TLP1,R330,-1
106,330,R330,BALD,1
162,330,R330,NO2,1
163,330,NO3,R330,-1
112,331,TOLP,R331,-1
140,331,R331,DCB2,1
162,331,R331,NO2,1
163,331,NO3,R331,-1
164,331,R331,HO2,1
106,332,R332,BALD,0.5
113,332,PER1,R332,-1
124,332,R332,MGLY,0.5
146,332,R332,DCB1,0.5
162,332,R332,NO2,1
163,332,NO3,R332,-1
164,332,R332,HO2,0.5
93,333,XYL1,R333,-1
106,333,R333,BALD,1
162,333,R333,NO2,1
163,333,NO3,R333,-1
119,334,XYLP,R334,-1
125,334,R334,DCB3,1
162,334,R334,NO2,1
163,334,NO3,R334,-1
164,334,R334,HO2,1
110,335,PER2,R335,-1
124,335,R335,MGLY,1
125,335,R335,DCB3,1.05
146,335,R335,DCB1,1
162,335,R335,NO2,1
163,335,NO3,R335,-1
164,335,R335,HO2,1
104,336,XYOP,R336,-1
116,336,R336,GLY,0.368
124,336,R336,MGLY,0.632
125,336,R336,DCB3,0.186
140,336,R336,DCB2,0.077
146,336,R336,DCB1,0.737
162,336,R336,NO2,1
163,336,NO3,R336,-1
164,336,R336,HO2,1
98,337,R337,HKET,0.033
107,337,R337,MVK,0.5
116,337,R337,GLY,0.024
126,337,R337,MACR,0.318
127,337,ISOP,R337,-1
151,337,R337,HCHO,0.75
158,337,R337,ALD,0.031
162,337,R337,NO2,1
163,337,NO3,R337,-1
164,337,R337,HO2,1
103,338,R338,KET,1
132,338,APIP,R338,-1
158,338,R338,ALD,1
162,338,R338,NO2,1
163,338,NO3,R338,-1
164,338,R338,HO2,1
121,339,LIMP,R339,-1
126,339,R339,MACR,0.615
143,339,R339,OLI,0.385
151,339,R339,HCHO,0.385
162,339,R339,NO2,1
163,339,NO3,R339,-1
164,339,R339,HO2,1
156,340,R340,MO2,1
162,340,R340,NO2,1
163,340,NO3,R340,-1
166,340,ACO3,R340,-1
136,341,RCO3,R341,-1
161,341,R341,ETHP,1
162,341,R341,NO2,1
163,341,NO3,R341,-1
147,342,ACTP,R342,-1
151,342,R342,HCHO,1
162,342,R342,NO2,1
163,342,NO3,R342,-1
166,342,R342,ACO3,1
146,343,R343,DCB1,0.67
148,343,MEKP,R343,-1
151,343,R343,HCHO,0.33
162,343,R343,NO2,1
163,343,NO3,R343,-1
164,343,R343,HO2,0.67
146,344,R344,DCB1,1
157,344,KETP,R344,-1
162,344,R344,NO2,1
163,344,NO3,R344,-1
164,344,R344,HO2,1
87,345,R345,CO,0.33
98,345,R345,HKET,0.33
124,345,R345,MGLY,0.667
128,345,MACP,R345,-1
151,345,R345,HCHO,1
162,345,R345,NO2,1
163,345,NO3,R345,-1
164,345,R345,HO2,1
166,345,R345,ACO3,0.33
98,346,R346,HKET,1
111,346,MCP,R346,-1
151,346,R346,HCHO,1
162,346,R346,NO2,1
163,346,NO3,R346,-1
164,346,R346,HO2,1
123,347,MVKP,R347,-1
124,347,R347,MGLY,1
149,347,R347,XO2,0.7
151,347,R347,HCHO,0.3
158,347,R347,ALD,0.7
162,347,R347,NO2,1
163,347,NO3,R347,-1
164,347,R347,HO2,0.3
166,347,R347,ACO3,0.7
87,348,R348,CO,0.61
103,348,R348,KET,0.7
116,348,R348,GLY,0.18
122,348,UALP,R348,-1
124,348,R348,MGLY,0.21
151,348,R348,HCHO,0.03
158,348,R348,ALD,0.27
162,348,R348,NO2,1
163,348,NO3,R348,-1
164,348,R348,HO2,1
78,349,R349,BAL1,1
84,349,BALP,R349,-1
162,349,R349,NO2,1
163,349,NO3,R349,-1
48,350,R350,BAL2,1
78,350,BAL1,R350,-1
162,350,R350,NO2,1
163,350,NO3,R350,-1
98,351,R351,HKET,0.32
114,351,ADDC,R351,-1
116,351,R351,GLY,0.68
141,351,R351,OP2,0.68
162,351,R351,NO2,1
163,351,NO3,R351,-1
164,351,R351,HO2,1
76,352,R352,MCTO,1
115,352,MCTP,R352,-1
162,352,R352,NO2,1
163,352,NO3,R352,-1
101,353,ORAP,R353,-1
116,353,R353,GLY,1
162,353,R353,NO2,1
163,353,NO3,R353,-1
164,353,R353,HO2,1
131,354,OLNN,R354,-1
133,354,R354,ONIT,1
162,354,R354,NO2,1
163,354,NO3,R354,-1
164,354,R354,HO2,1
103,355,R355,KET,0.464
145,355,OLND,R355,-1
151,355,R355,HCHO,0.287
158,355,R355,ALD,1.24
162,355,R355,NO2,2
163,355,NO3,R355,-1
105,356,ADCN,R356,-1
116,356,R356,GLY,1
141,356,R356,OP2,1
162,356,R356,NO2,2
163,356,NO3,R356,-1
149,357,XO2,R357,-1
162,357,R357,NO2,1
163,357,NO3,R357,-1
6,358,R358,CO2,2
136,358,RCO3,R358,-2
161,358,R358,ETHP,2
131,359,OLNN,R359,-2
133,359,R359,ONIT,2
164,359,R359,HO2,1
103,360,R360,KET,0.149
131,360,OLNN,R360,-1
133,360,R360,ONIT,1.5
145,360,OLND,R360,-1
151,360,R360,HCHO,0.202
158,360,R360,ALD,0.64
162,360,R360,NO2,0.5
164,360,R360,HO2,0.5
103,361,R361,KET,0.285
133,361,R361,ONIT,1
145,361,OLND,R361,-2
151,361,R361,HCHO,0.504
158,361,R361,ALD,1.21
162,361,R361,NO2,1
1,362,R362,DUMMY,1
149,362,XO2,R362,-2
6,363,R363,CO2,1
136,363,RCO3,R363,-1
149,363,XO2,R363,-1
161,363,R363,ETHP,1
79,364,OClO,R364,-1
137,364,R364,ClO,1
155,364,R364,O3,1
80,365,Cl2,R365,-1
167,365,R365,Cl,2
102,366,HOCl,R366,-1
159,366,R366,HO,1
167,366,R366,Cl,1
59,367,ClNO2,R367,-1
162,367,R367,NO2,1
167,367,R367,Cl,1
91,368,ClONO2,R368,-1
163,368,R368,NO3,1
167,368,R368,Cl,1
91,369,ClONO2,R369,-1
137,369,R369,ClO,1
162,369,R369,NO2,1
137,370,ClO,R370,-1
153,370,R370,O3P,1
167,370,R370,Cl,1
137,371,R371,ClO,1
155,371,O3,R371,-1
167,371,Cl,R371,-1
118,372,R372,HCl,1
164,372,HO2,R372,-1
167,372,Cl,R372,-1
137,373,R373,ClO,1
159,373,R373,HO,1
164,373,HO2,R373,-1
167,373,Cl,R373,-1
77,374,H2O2,R374,-1
118,374,R374,HCl,1
164,374,R374,HO2,1
167,374,Cl,R374,-1
8,375,R375,ClONO,1
162,375,NO2,R375,-1
167,375,Cl,R375,-1
59,376,R376,ClNO2,1
162,376,NO2,R376,-1
167,376,Cl,R376,-1
137,377,R377,ClO,1
162,377,R377,NO2,1
163,377,NO3,R377,-1
167,377,Cl,R377,-1
118,378,R378,HCl,1
156,378,R378,MO2,1
167,378,Cl,R378,-1
10,379,R379,HCO,1
118,379,R379,HCl,1
151,379,HCHO,R379,-1
167,379,Cl,R379,-1
80,380,R380,Cl2,1
91,380,ClONO2,R380,-1
163,380,R380,NO3,1
167,380,Cl,R380,-1
137,381,ClO,R381,-1
159,381,HO,R381,-1
164,381,R381,HO2,1
167,381,R381,Cl,1
118,382,R382,HCl,1
137,382,ClO,R382,-1
159,382,HO,R382,-1
102,383,R383,HOCl,1
137,383,ClO,R383,-1
164,383,HO2,R383,-1
137,384,ClO,R384,-1
154,384,NO,R384,-1
162,384,R384,NO2,1
167,384,R384,Cl,1
91,385,R385,ClONO2,1
137,385,ClO,R385,-1
162,385,NO2,R385,-1
80,386,R386,Cl2,1
137,386,ClO,R386,-2
79,387,R387,OClO,1
137,387,ClO,R387,-2
167,387,R387,Cl,1
11,388,R388,ClOO,1
137,388,ClO,R388,-2
167,388,R388,Cl,1
79,389,OClO,R389,-1
137,389,R389,ClO,1
154,389,NO,R389,-1
162,389,R389,NO2,1
102,390,HOCl,R390,-1
137,390,R390,ClO,1
159,390,HO,R390,-1
118,391,HCl,R391,-1
159,391,HO,R391,-1
167,391,R391,Cl,1
59,392,ClNO2,R392,-1
102,392,R392,HOCl,1
159,392,HO,R392,-1
162,392,R392,NO2,1
80,393,Cl2,R393,-1
102,393,R393,HOCl,1
159,393,HO,R393,-1
167,393,R393,Cl,1
80,394,R394,Cl2,1
102,394,HOCl,R394,-1
159,394,R394,HO,1
167,394,Cl,R394,-1
79,395,R395,OClO,1
137,395,ClO,R395,-1
162,395,R395,NO2,1
163,395,NO3,R395,-1
11,396,R396,ClOO,1
137,396,ClO,R396,-1
162,396,R396,NO2,1
163,396,NO3,R396,-1
118,397,HCl,R397,-1
153,397,O3P,R397,-1
159,397,R397,HO,1
167,397,R397,Cl,1
102,398,HOCl,R398,-1
137,398,R398,ClO,1
153,398,O3P,R398,-1
159,398,R398,HO,1
12,399,R399,CCl3,1
27,399,CHCl3,R399,-1
159,399,HO,R399,-1
13,400,R400,C2H5O,1
31,400,C2H5O2,R400,-1
137,400,R400,ClO,1
167,400,Cl,R400,-1
14,401,R401,C2H4O2,1
31,401,C2H5O2,R401,-1
118,401,R401,HCl,1
167,401,Cl,R401,-1
79,402,OClO,R402,-1
137,402,R402,ClO,2
167,402,Cl,R402,-1
79,403,OClO,R403,-1
102,403,R403,HOCl,1
159,403,HO,R403,-1
137,404,ClO,R404,-1
153,404,O3P,R404,-1
167,404,R404,Cl,1
23,405,R405,H,1
118,405,R405,HCl,1
167,405,Cl,R405,-1
91,406,ClONO2,R406,-1
137,406,R406,ClO,1
153,406,O3P,R406,-1
163,406,R406,NO3,1
12,407,R407,CCl3,1
32,407,CCl4,R407,-1
42,407,O1D,R407,-1
137,407,R407,ClO,1
15,408,R408,CH2CCl3,1
29,408,CH3CCl3,R408,-1
159,408,HO,R408,-1
16,409,R409,CH3SCH2,1
53,409,CH3SCH3,R409,-1
118,409,R409,HCl,1
167,409,Cl,R409,-1
42,410,R410,O1D,1
137,410,ClO,R410,-1
167,410,R410,Cl,1
2,411,NOCl,R411,-1
154,411,R411,NO,1
167,411,R411,Cl,1
23,412,R412,H,1
118,412,HCl,R412,-1
167,412,R412,Cl,1
5,413,CH3Cl,R413,-1
9,413,R413,CH3,1
167,413,R413,Cl,1
12,414,R414,CCl3,1
32,414,CCl4,R414,-1
167,414,R414,Cl,1
25,415,R415,CH3CCl2,1
29,415,CH3CCl3,R415,-1
167,415,R415,Cl,1
1,416,R416,DUMMY,1
151,416,HCHO,R416,-1
1,417,R417,DUMMY,1
126,417,MACR,R417,-1
1,418,R418,DUMMY,1
107,418,MVK,R418,-1
1,419,R419,DUMMY,1
158,419,ALD,R419,-1
36,420,NO3Aer,R420,-1
97,420,R420,HNO3,1
1,421,R421,DUMMY,1
97,421,HNO3,R421,-1
1,422,R422,DUMMY,1
36,422,NO3Aer,R422,-1
36,423,NO3Aer,R423,-1
45,423,R423,HONO,1
138,424,BrO,R424,-1
139,424,R424,Br,1
155,424,R424,O3,1
66,425,Br2,R425,-1
139,425,R425,Br,2
82,426,HOBr,R426,-1
139,426,R426,Br,1
159,426,R426,HO,1
46,427,BrNO2,R427,-1
139,427,R427,Br,1
162,427,R427,NO2,1
85,428,BrONO2,R428,-1
139,428,R428,Br,1
163,428,R428,NO3,1
85,429,BrONO2,R429,-1
138,429,R429,BrO,1
162,429,R429,NO2,1
73,430,BrCl,R430,-1
139,430,R430,Br,1
167,430,R430,Cl,1
138,431,R431,BrO,1
139,431,Br,R431,-1
155,431,O3,R431,-1
71,432,R432,HBr,1
139,432,Br,R432,-1
164,432,HO2,R432,-1
10,433,R433,HCO,1
71,433,R433,HBr,1
139,433,Br,R433,-1
151,433,HCHO,R433,-1
46,434,R434,BrNO2,1
139,434,Br,R434,-1
162,434,NO2,R434,-1
82,435,R435,HOBr,1
138,435,BrO,R435,-1
164,435,HO2,R435,-1
138,436,BrO,R436,-1
139,436,R436,Br,1
154,436,NO,R436,-1
162,436,R436,NO2,1
85,437,R437,BrONO2,1
138,437,BrO,R437,-1
162,437,NO2,R437,-1
138,438,BrO,R438,-2
139,438,R438,Br,2
66,439,R439,Br2,1
138,439,BrO,R439,-2
71,440,HBr,R440,-1
139,440,R440,Br,1
159,440,HO,R440,-1
66,441,Br2,R441,-1
82,441,R441,HOBr,1
139,441,R441,Br,1
159,441,HO,R441,-1
17,442,R442,CH2Br,1
43,442,CH3Br,R442,-1
159,442,HO,R442,-1
138,443,R443,BrO,1
139,443,Br,R443,-1
162,443,R443,NO2,1
163,443,NO3,R443,-1
18,444,R444,BrOO,1
138,444,BrO,R444,-1
162,444,R444,NO2,1
163,444,NO3,R444,-1
71,445,HBr,R445,-1
139,445,R445,Br,1
153,445,O3P,R445,-1
159,445,R445,HO,1
85,446,BrONO2,R446,-1
138,446,R446,BrO,1
153,446,O3P,R446,-1
163,446,R446,NO3,1
138,447,BrO,R447,-1
139,447,R447,Br,1
159,447,HO,R447,-1
164,447,R447,HO2,1
16,448,R448,CH3SCH2,1
53,448,CH3SCH3,R448,-1
71,448,R448,HBr,1
139,448,Br,R448,-1
19,449,R449,CH32SBr,1
53,449,CH3SCH3,R449,-1
139,449,Br,R449,-1
20,450,R450,CH3SOCH3,1
53,450,CH3SCH3,R450,-1
138,450,BrO,R450,-1
139,450,R450,Br,1
79,451,R451,OClO,1
137,451,ClO,R451,-1
138,451,BrO,R451,-1
139,451,R451,Br,1
73,452,R452,BrCl,1
137,452,ClO,R452,-1
138,452,BrO,R452,-1
17,453,R453,CH2Br,1
43,453,CH3Br,R453,-1
118,453,R453,HCl,1
167,453,Cl,R453,-1
21,454,R454,CHBr2,1
33,454,CH2Br2,R454,-1
118,454,R454,HCl,1
167,454,Cl,R454,-1
24,455,R455,CBr3,1
34,455,CHBr3,R455,-1
118,455,R455,HCl,1
167,455,Cl,R455,-1
22,456,R456,CHBrCl,1
35,456,CH2BrCl,R456,-1
118,456,R456,HCl,1
167,456,Cl,R456,-1
3,457,BrNO,R457,-1
139,457,R457,Br,1
154,457,R457,NO,1
4,458,OBrO,R458,-1
138,458,R458,BrO,1
153,458,R458,O3P,1
9,459,R459,CH3,1
43,459,CH3Br,R459,-1
139,459,R459,Br,1
21,460,R460,CHBr2,1
34,460,CHBr3,R460,-1
139,460,R460,Br,1
17,461,R461,CH2Br,1
33,461,CH2Br2,R461,-1
139,461,R461,Br,1
26,462,R462,CH2Cl,1
35,462,CH2BrCl,R462,-1
139,462,R462,Br,1
71,463,R463,HBr,1
139,463,Br,R463,-1
150,463,ACD,R463,-1
166,463,R463,ACO3,1
60,464,ETH,R464,-1
118,464,R464,HCl,1
161,464,R464,ETHP,1
167,464,Cl,R464,-1
72,465,R465,ClETEP,1
90,465,ETE,R465,-1
167,465,Cl,R465,-1
118,466,R466,HCl,1
150,466,ACD,R466,-1
166,466,R466,ACO3,1
167,466,Cl,R466,-1
118,467,R467,HCl,1
129,467,MOH,R467,-1
151,467,R467,HCHO,1
164,467,R467,HO2,1
167,467,Cl,R467,-1
62,468,EOH,R468,-1
118,468,R468,HCl,1
150,468,R468,ACD,1
164,468,R468,HO2,1
167,468,Cl,R468,-1
61,469,HC3,R469,-1
118,469,R469,HCl,1
165,469,R469,HC3P,1
167,469,Cl,R469,-1
118,470,R470,HCl,1
136,470,R470,RCO3,1
158,470,ALD,R470,-1
167,470,Cl,R470,-1
96,471,ACT,R471,-1
118,471,R471,HCl,1
147,471,R471,ACTP,1
167,471,Cl,R471,-1
95,472,MEK,R472,-1
118,472,R472,HCl,1
148,472,R472,MEKP,1
167,472,Cl,R472,-1
64,473,OP1,R473,-1
118,473,R473,HCl,1
151,473,R473,HCHO,1
159,473,R473,HO,1
167,473,Cl,R473,-1
101,474,R474,ORAP,1
118,474,R474,HCl,1
160,474,ORA2,R474,-1
167,474,Cl,R474,-1
75,475,PAN,R475,-1
87,475,R475,CO,1
118,475,R475,HCl,1
151,475,R475,HCHO,1
162,475,R475,NO2,1
167,475,Cl,R475,-1
72,476,ClETEP,R476,-1
118,476,R476,HCl,1
154,476,NO,R476,-1
162,476,R476,NO2,1
166,476,R476,ACO3,1
72,477,ClETEP,R477,-1
118,477,R477,HCl,1
164,477,HO2,R477,-1
166,477,R477,ACO3,1
72,478,ClETEP,R478,-2
118,478,R478,HCl,2
166,478,R478,ACO3,2
72,479,ClETEP,R479,-1
118,479,R479,HCl,1
151,479,R479,HCHO,1
156,479,MO2,R479,-1
164,479,R479,HO2,1
166,479,R479,ACO3,1
100,480,BEN,R480,-1
109,480,R480,BENP,1
118,480,R480,HCl,1
167,480,Cl,R480,-1
63,481,TOL,R481,-1
106,481,R481,BALD,1
118,481,R481,HCl,1
167,481,Cl,R481,-1
50,482,XYO,R482,-1
56,482,R482,XYO2,1
118,482,R482,HCl,1
167,482,Cl,R482,-1
51,483,XYM,R483,-1
55,483,R483,XY2,1
118,483,R483,HCl,1
167,483,Cl,R483,-1
52,484,XYP,R484,-1
55,484,R484,XY2,1
118,484,R484,HCl,1
167,484,Cl,R484,-1
46,485,BrNO2,R485,-1
66,485,R485,Br2,1
139,485,Br,R485,-1
162,485,R485,NO2,1
66,486,R486,Br2,1
85,486,BrONO2,R486,-1
139,486,Br,R486,-1
163,486,R486,NO3,1
1,487,DUMMY,R487,-1
1,487,R487,DUMMY,1
36,488,R488,NO3Aer,1
97,488,HNO3,R488,-1
1,489,R489,DUMMY,1
47,489,HNO4,R489,-1
1,490,R490,DUMMY,1
164,490,HO2,R490,-1
1,491,R491,DUMMY,1
45,491,HONO,R491,-1
36,492,R492,NO3Aer,1
81,492,N2O5,R492,-1
1,493,R493,DUMMY,1
162,493,NO2,R493,-1
1,494,R494,DUMMY,1
163,494,NO3,R494,-1
71,495,HBr,R495,-1
130,495,R495,BrAer,1
118,496,HCl,R496,-1
152,496,R496,ClAer,1
80,497,R497,Cl2,1
102,497,HOCl,R497,-1
152,497,ClAer,R497,-1
1,498,R498,DUMMY,1
80,498,R498,Cl2,1
91,498,ClONO2,R498,-1
152,498,ClAer,R498,-1
1,499,R499,DUMMY,1
91,499,ClONO2,R499,-1
102,499,R499,HOCl,1
1,500,R500,DUMMY,1
59,500,R500,ClNO2,1
81,500,N2O5,R500,-1
152,500,ClAer,R500,-1
80,501,R501,Cl2,0.5
152,501,ClAer,R501,-1
159,501,HO,R501,-1
73,502,R502,BrCl,1
102,502,HOCl,R502,-1
130,502,BrAer,R502,-1
1,503,R503,DUMMY,1
73,503,R503,BrCl,1
91,503,ClONO2,R503,-1
130,503,BrAer,R503,-1
66,504,R504,Br2,1
82,504,HOBr,R504,-1
130,504,BrAer,R504,-1
73,505,R505,BrCl,1
82,505,HOBr,R505,-1
152,505,ClAer,R505,-1
66,506,R506,Br2,1
85,506,BrONO2,R506,-1
130,506,BrAer,R506,-1
73,507,R507,BrCl,1
85,507,BrONO2,R507,-1
152,507,ClAer,R507,-1
1,508,R508,DUMMY,1
82,508,R508,HOBr,1
85,508,BrONO2,R508,-1
1,509,R509,DUMMY,1
46,509,R509,BrNO2,1
81,509,N2O5,R509,-1
130,509,BrAer,R509,-1
73,510,R510,BrCl,2
80,510,Cl2,R510,-1
130,510,BrAer,R510,-2
80,511,Cl2,R511,-1
152,511,R511,ClAer,2
73,512,BrCl,R512,-1
130,512,R512,BrAer,1
152,512,R512,ClAer,1
91,513,ClONO2,R513,-1
152,513,R513,ClAer,1
