! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
174,156,ISOP,R156,-1
195,156,R156,VRO2,0.054
197,156,R156,CH2OO,0.11
211,156,R156,PRPE,0.102
214,156,R156,CH2O,0.456
215,156,R156,MACR,0.3
217,156,R156,MVK,0.2
218,156,R156,MCO3,0.105
220,156,R156,CO,0.495
221,156,R156,MO2,0.051
231,156,O3,R156,-1
232,156,R156,HO2,0.237
234,156,R156,OH,0.243
31,157,R157,LOx,1
32,157,R157,PCO,0.56
163,157,R157,MGLOO,0.12
197,157,R157,CH2OO,0.12
200,157,R157,MGLY,0.5
214,157,R157,CH2O,0.6
216,157,R157,ALD2,0.1
217,157,MVK,R157,-1
218,157,R157,MCO3,0.28
220,157,R157,CO,0.56
231,157,O3,R157,-1
232,157,R157,HO2,0.28
234,157,R157,OH,0.36
31,158,R158,LOx,1
32,158,R158,PCO,0.625
160,158,R158,MGLYOO,0.022
197,158,R158,CH2OO,0.326
200,158,R158,MGLY,0.88
214,158,R158,CH2O,0.12
215,158,MACR,R158,-1
218,158,R158,MCO3,0.098
220,158,R158,CO,0.625
231,158,O3,R158,-1
232,158,R158,HO2,0.141
234,158,R158,OH,0.239
14,159,R159,LISOPNO3,1
31,159,R159,LOx,1
174,159,ISOP,R159,-1
205,159,R159,INO2,1
229,159,NO3,R159,-1
31,160,R160,LOx,1
166,160,R160,MAN2,1
215,160,MACR,R160,-1
229,160,NO3,R160,-1
31,161,R161,LOx,1.5
32,161,R161,PCO,0.5
76,161,R161,IMAO3,0.5
126,161,R161,MAOP,0.5
190,161,R161,HNO3,0.5
209,161,R161,MRO2,0.5
215,161,MACR,R161,-1
220,161,R161,CO,0.5
229,161,NO3,R161,-1
232,161,R161,HO2,0.5
179,162,RCO3,R162,-1
204,162,R162,ETO2,1
214,162,R162,CH2O,1
221,162,MO2,R162,-1
232,162,R162,HO2,1
193,163,NMAO3,R163,-1
214,163,R163,CH2O,2
218,163,R163,MCO3,1
221,163,MO2,R163,-1
232,163,R163,HO2,1
179,164,RCO3,R164,-1
214,164,R164,CH2O,1
221,164,MO2,R164,-1
193,165,NMAO3,R165,-1
214,165,R165,CH2O,1
221,165,MO2,R165,-1
133,166,INPN,R166,-1
213,166,R166,MEK,1
230,166,R166,NO2,1
234,166,OH,R166,-1
234,166,R166,OH,1
133,167,INPN,R167,-1
205,167,R167,INO2,0.36
207,167,R167,R4N2,0.64
234,167,OH,R167,-1
234,167,R167,OH,0.64
102,168,PRPN,R168,-1
161,168,R168,PRN1,0.209
165,168,R168,PROPNN,0.791
234,168,OH,R168,-1
234,168,R168,OH,0.791
81,169,ETP,R169,-1
204,169,R169,ETO2,0.36
216,169,R169,ALD2,0.64
234,169,OH,R169,-1
234,169,R169,OH,0.64
89,170,RA3P,R170,-1
164,170,R170,A3O2,0.36
212,170,R170,RCHO,0.64
234,170,OH,R170,-1
234,170,R170,OH,0.64
90,171,RB3P,R171,-1
171,171,R171,B3O2,0.209
201,171,R171,ACET,0.791
234,171,OH,R171,-1
234,171,R171,OH,0.791
106,172,R4P,R172,-1
206,172,R172,R4O2,0.209
212,172,R172,RCHO,0.791
234,172,OH,R172,-1
234,172,R172,OH,0.791
100,173,RP,R173,-1
179,173,R173,RCO3,1
234,173,OH,R173,-1
101,174,PP,R174,-1
168,174,R174,PO2,0.209
208,174,R174,HAC,0.791
234,174,OH,R174,-1
234,174,R174,OH,0.791
18,175,R175,LVOC,0.007
128,175,RIPA,R175,-1
202,175,R175,HC5,0.243
203,175,R175,RIO2,0.75
234,175,OH,R175,-1
234,175,R175,OH,0.125
235,175,R175,H2O,0.125
18,176,R176,LVOC,0.007
121,176,RIPB,R176,-1
202,176,R176,HC5,0.513
203,176,R176,RIO2,0.48
234,176,OH,R176,-1
234,176,R176,OH,0.26
235,176,R176,H2O,0.26
18,177,R177,LVOC,0.007
129,177,RIPD,R177,-1
202,177,R177,HC5,0.743
203,177,R177,RIO2,0.25
234,177,OH,R177,-1
234,177,R177,OH,0.375
235,177,R177,H2O,0.375
18,178,R178,LVOC,0.007
65,178,R178,IEPOXA,0.578
66,178,R178,IEPOXB,0.272
128,178,RIPA,R178,-1
189,178,R178,HC5OO,0.143
234,178,OH,R178,-1
234,178,R178,OH,0.85
65,179,R179,IEPOXA,0.68
66,179,R179,IEPOXB,0.32
121,179,RIPB,R179,-1
234,179,OH,R179,-1
234,179,R179,OH,1
18,180,R180,LVOC,0.007
60,180,R180,IEPOXD,0.5
129,180,RIPD,R180,-1
189,180,R180,HC5OO,0.493
234,180,OH,R180,-1
234,180,R180,OH,0.5
18,181,LVOC,R181,-1
234,181,OH,R181,-1
234,181,R181,OH,1
65,182,IEPOXA,R182,-1
157,182,R182,IEPOXOO,1
234,182,OH,R182,-1
66,183,IEPOXB,R183,-1
157,183,R183,IEPOXOO,1
234,183,OH,R183,-1
60,184,IEPOXD,R184,-1
157,184,R184,IEPOXOO,1
234,184,OH,R184,-1
5,185,R185,CO2,1.172
32,185,R185,PCO,0.6
117,185,R185,HC187,0.44
157,185,IEPOXOO,R185,-1
158,185,R185,GLYX,0.085
170,185,R185,HCOOH,0.278
192,185,R185,GLYC,0.025
200,185,R185,MGLY,0.085
208,185,R185,HAC,0.085
214,185,R185,CH2O,0.375
220,185,R185,CO,0.6
232,185,HO2,R185,-1
232,185,R185,HO2,0.825
234,185,R185,OH,1.125
5,186,R186,CO2,0.858
30,186,R186,POx,1
32,186,R186,PCO,0.678
117,186,R186,HC187,0.473
157,186,IEPOXOO,R186,-1
158,186,R186,GLYX,0.088
170,186,R186,HCOOH,0.142
192,186,R186,GLYC,0.088
200,186,R186,MGLY,0.088
208,186,R186,HAC,0.117
214,186,R186,CH2O,0.375
220,186,R186,CO,0.678
223,186,NO,R186,-1
230,186,R186,NO2,1
232,186,R186,HO2,0.825
234,186,R186,OH,0.125
112,187,IAP,R187,-1
120,187,R187,DHMOB,0.654
189,187,R187,HC5OO,0.346
234,187,OH,R187,-1
234,187,R187,OH,0.654
114,188,VRP,R188,-1
195,188,R188,VRO2,0.209
213,188,R188,MEK,0.791
234,188,OH,R188,-1
234,188,R188,OH,0.791
127,189,MRP,R189,-1
209,189,R189,MRO2,1
234,189,OH,R189,-1
5,190,R190,CO2,1
127,190,MRP,R190,-1
208,190,R190,HAC,1
234,190,OH,R190,-1
234,190,R190,OH,1
126,191,MAOP,R191,-1
193,191,R191,NMAO3,1
234,191,OH,R191,-1
126,192,MAOP,R192,-1
175,192,R192,MAOPO2,1
234,192,OH,R192,-1
5,193,R193,CO2,2
175,193,MAOPO2,R193,-1
208,193,R193,HAC,1
218,193,MCO3,R193,-1
221,193,R193,MO2,1
234,193,R193,OH,1
175,194,MAOPO2,R194,-1
194,194,R194,ACTA,1
213,194,R194,MEK,1
218,194,MCO3,R194,-1
5,195,R195,CO2,0.7
146,195,R195,ROH,0.3
175,195,MAOPO2,R195,-1
208,195,R195,HAC,0.7
214,195,R195,CH2O,1
221,195,MO2,R195,-1
232,195,R195,HO2,0.7
234,195,R195,OH,0.7
5,196,R196,CO2,2
175,196,MAOPO2,R196,-2
208,196,R196,HAC,2
234,196,R196,OH,2
5,197,R197,CO2,1
175,197,MAOPO2,R197,-1
208,197,R197,HAC,1
232,197,HO2,R197,-1
234,197,R197,OH,2
5,198,R198,CO2,1
30,198,R198,POx,1
175,198,MAOPO2,R198,-1
208,198,R198,HAC,1
223,198,NO,R198,-1
230,198,R198,NO2,1
234,198,R198,OH,1
30,199,R199,POx,1
175,199,MAOPO2,R199,-1
190,199,R199,HNO3,1
223,199,NO,R199,-1
72,200,MAP,R200,-1
218,200,R200,MCO3,1
234,200,OH,R200,-1
31,201,R201,LOx,1
137,201,C2H6,R201,-1
190,201,R201,HNO3,1
204,201,R201,ETO2,1
229,201,NO3,R201,-1
31,202,R202,LOx,1
32,202,R202,PCO,0.89
155,202,R202,GAOO,0.055
160,202,R202,MGLYOO,0.055
192,202,R202,GLYC,0.5
200,202,R202,MGLY,0.5
202,202,HC5,R202,-1
214,202,R202,CH2O,0.445
218,202,R202,MCO3,0.445
220,202,R202,CO,0.89
231,202,O3,R202,-1
232,202,R202,HO2,0.445
234,202,R202,OH,0.89
218,203,MCO3,R203,-2
221,203,R203,MO2,2
214,204,R204,CH2O,1
218,204,MCO3,R204,-1
221,204,MO2,R204,-1
221,204,R204,MO2,1
232,204,R204,HO2,1
194,205,R205,ACTA,1
214,205,R205,CH2O,1
218,205,MCO3,R205,-1
221,205,MO2,R205,-1
164,206,R206,A3O2,0.05
171,206,R206,B3O2,0.18
201,206,R206,ACET,0.32
204,206,R206,ETO2,0.32
206,206,R4O2,R206,-1
212,206,R206,RCHO,0.13
213,206,R206,MEK,0.19
216,206,R206,ALD2,0.32
218,206,MCO3,R206,-1
221,206,R206,MO2,1
232,206,R206,HO2,0.27
177,207,ATO2,R207,-1
214,207,R207,CH2O,1
218,207,MCO3,R207,-1
218,207,R207,MCO3,1
221,207,R207,MO2,1
185,208,KO2,R208,-1
216,208,R208,ALD2,1
218,208,MCO3,R208,-1
218,208,R208,MCO3,1
221,208,R208,MO2,1
5,209,R209,CO2,1
140,209,R209,DIBOO,0.113
202,209,R209,HC5,0.14
203,209,RIO2,R209,-1
214,209,R209,CH2O,0.747
215,209,R209,MACR,0.294
217,209,R209,MVK,0.453
218,209,MCO3,R209,-1
221,209,R209,MO2,1
232,209,R209,HO2,0.887
32,210,R210,PCO,0.09
118,210,R210,MOBA,0.17
120,210,R210,DHMOB,0.29
158,210,R210,GLYX,0.216
189,210,HC5OO,R210,-1
192,210,R210,GLYC,0.234
200,210,R210,MGLY,0.234
208,210,R210,HAC,0.216
212,210,R210,RCHO,0.09
218,210,MCO3,R210,-1
220,210,R210,CO,0.09
221,210,R210,MO2,1
232,210,R210,HO2,1
192,211,R211,GLYC,0.6
195,211,VRO2,R211,-1
200,211,R211,MGLY,0.4
214,211,R211,CH2O,0.4
218,211,MCO3,R211,-1
218,211,R211,MCO3,0.6
221,211,R211,MO2,1
232,211,R211,HO2,0.4
32,212,R212,PCO,0.857
200,212,R212,MGLY,0.143
208,212,R212,HAC,0.857
209,212,MRO2,R212,-1
214,212,R212,CH2O,0.143
218,212,MCO3,R212,-1
220,212,R212,CO,0.857
221,212,R212,MO2,1
232,212,R212,HO2,0.85
171,213,B3O2,R213,-1
201,213,R213,ACET,1
218,213,MCO3,R213,-1
221,213,R213,MO2,1
232,213,R213,HO2,1
173,214,R4N1,R214,-1
206,214,R214,R4O2,0.3
212,214,R214,RCHO,0.57
214,214,R214,CH2O,0.39
216,214,R214,ALD2,0.75
218,214,MCO3,R214,-1
221,214,R214,MO2,1
230,214,R214,NO2,1
5,215,R215,CO2,1
32,215,R215,PCO,0.5
165,215,R215,PROPNN,0.5
166,215,MAN2,R215,-1
200,215,R215,MGLY,0.5
214,215,R215,CH2O,0.5
218,215,MCO3,R215,-1
220,215,R215,CO,0.5
221,215,R215,MO2,1
230,215,R215,NO2,0.5
232,215,R215,HO2,0.5
198,216,R216,ISN1,0.7
202,216,R216,HC5,0.23
205,216,INO2,R216,-1
214,216,R216,CH2O,0.07
215,216,R216,MACR,0.035
217,216,R216,MVK,0.035
218,216,MCO3,R216,-1
221,216,R216,MO2,1
230,216,R216,NO2,0.3
232,216,R216,HO2,0.8
161,217,PRN1,R217,-1
214,217,R217,CH2O,1
216,217,R217,ALD2,1
218,217,MCO3,R217,-1
221,217,R217,MO2,1
230,217,R217,NO2,1
194,218,R218,ACTA,1
206,218,R4O2,R218,-1
213,218,R218,MEK,1
218,218,MCO3,R218,-1
177,219,ATO2,R219,-1
194,219,R219,ACTA,1
200,219,R219,MGLY,1
218,219,MCO3,R219,-1
185,220,KO2,R220,-1
194,220,R220,ACTA,1
213,220,R220,MEK,1
218,220,MCO3,R220,-1
194,221,R221,ACTA,1
203,221,RIO2,R221,-1
213,221,R221,MEK,1
218,221,MCO3,R221,-1
189,222,HC5OO,R222,-1
194,222,R222,ACTA,1
213,222,R222,MEK,1
218,222,MCO3,R222,-1
194,223,R223,ACTA,1
195,223,VRO2,R223,-1
213,223,R223,MEK,1
218,223,MCO3,R223,-1
194,224,R224,ACTA,1
209,224,MRO2,R224,-1
213,224,R224,MEK,1
218,224,MCO3,R224,-1
173,225,R4N1,R225,-1
194,225,R225,ACTA,1
212,225,R225,RCHO,1
218,225,MCO3,R225,-1
230,225,R225,NO2,1
166,226,MAN2,R226,-1
194,226,R226,ACTA,1
212,226,R226,RCHO,1
218,226,MCO3,R226,-1
230,226,R226,NO2,1
194,227,R227,ACTA,1
205,227,INO2,R227,-1
212,227,R227,RCHO,1
218,227,MCO3,R227,-1
230,227,R227,NO2,1
161,228,PRN1,R228,-1
194,228,R228,ACTA,1
212,228,R228,RCHO,1
218,228,MCO3,R228,-1
230,228,R228,NO2,1
171,229,B3O2,R229,-1
194,229,R229,ACTA,1
201,229,R229,ACET,1
218,229,MCO3,R229,-1
204,230,ETO2,R230,-1
216,230,R230,ALD2,1
218,230,MCO3,R230,-1
221,230,R230,MO2,1
232,230,R230,HO2,1
194,231,R231,ACTA,1
204,231,ETO2,R231,-1
216,231,R231,ALD2,1
218,231,MCO3,R231,-1
179,232,RCO3,R232,-1
204,232,R232,ETO2,1
218,232,MCO3,R232,-1
221,232,R232,MO2,1
193,233,NMAO3,R233,-1
214,233,R233,CH2O,1
218,233,MCO3,R233,-1
218,233,R233,MCO3,1
221,233,R233,MO2,1
31,234,R234,LOx,2
229,234,NO3,R234,-2
230,234,R234,NO2,2
78,235,R235,MPN,1
221,235,MO2,R235,-1
230,235,NO2,R235,-1
78,236,MPN,R236,-1
221,236,R236,MO2,1
230,236,R236,NO2,1
5,237,R237,CO2,0.36
31,237,R237,LOx,0.64
32,237,R237,PCO,0.21
150,237,ISOPNB,R237,-1
159,237,R237,MVKN,0.21
165,237,R237,PROPNN,0.42
170,237,R237,HCOOH,0.16
181,237,R237,MACRN,0.32
190,237,R237,HNO3,0.41
214,237,R237,CH2O,0.62
220,237,R237,CO,0.21
231,237,O3,R237,-1
232,237,R237,HO2,0.05
234,237,R237,OH,0.05
5,238,R238,CO2,0.63
31,238,R238,LOx,1
130,238,R238,EOH,0.09
131,238,R238,ETHLN,0.26
158,238,R238,GLYX,0.06
165,238,R238,PROPNN,0.38
190,238,R238,HNO3,0.3
191,238,ISOPND,R238,-1
192,238,R238,GLYC,0.24
208,238,R238,HAC,0.42
214,238,R238,CH2O,0.2
218,238,R238,MCO3,0.1
230,238,R238,NO2,0.06
231,238,O3,R238,-1
234,238,R238,OH,0.37
92,239,DMS,R239,-1
214,239,R239,CH2O,1
219,239,R239,SO2,1
221,239,R239,MO2,1
234,239,OH,R239,-1
21,240,R240,MSA,0.25
92,240,DMS,R240,-1
219,240,R240,SO2,0.75
221,240,R240,MO2,1
234,240,OH,R240,-1
31,241,R241,LOx,1
92,241,DMS,R241,-1
190,241,R241,HNO3,1
214,241,R241,CH2O,1
219,241,R241,SO2,1
221,241,R241,MO2,1
229,241,NO3,R241,-1
34,242,R242,PSO4,1
103,242,R242,SO4,1
219,242,SO2,R242,-1
232,242,R242,HO2,1
234,242,OH,R242,-1
210,243,R243,BrO,1
222,243,Br,R243,-1
231,243,O3,R243,-1
186,244,R244,HOBr,1
210,244,BrO,R244,-1
232,244,HO2,R244,-1
222,245,Br,R245,-1
224,245,R245,HBr,1
232,245,HO2,R245,-1
222,246,R246,Br,1
224,246,HBr,R246,-1
234,246,OH,R246,-1
235,246,R246,H2O,1
31,247,R247,LOx,2
210,247,BrO,R247,-2
222,247,R247,Br,2
31,248,R248,LOx,2
116,248,R248,Br2,1
210,248,BrO,R248,-2
210,249,BrO,R249,-1
222,249,R249,Br,1
223,249,NO,R249,-1
230,249,R249,NO2,1
116,250,R250,Br2,1
144,250,BrNO3,R250,-1
222,250,Br,R250,-1
229,250,R250,NO3,1
30,251,R251,POx,1
116,251,Br2,R251,-1
186,251,R251,HOBr,1
222,251,R251,Br,1
234,251,OH,R251,-1
31,252,R252,LOx,1
186,252,HOBr,R252,-1
210,252,R252,BrO,1
228,252,O,R252,-1
234,252,R252,OH,1
31,253,R253,LOx,1
222,253,R253,Br,1
224,253,HBr,R253,-1
228,253,O,R253,-1
234,253,R253,OH,1
31,254,R254,LOx,1
210,254,BrO,R254,-1
222,254,R254,Br,1
232,254,R254,HO2,1
234,254,OH,R254,-1
210,255,R255,BrO,1
222,255,Br,R255,-1
229,255,NO3,R255,-1
230,255,R255,NO2,1
32,256,R256,PCO,1
214,256,CH2O,R256,-1
220,256,R256,CO,1
222,256,Br,R256,-1
224,256,R256,HBr,1
232,256,R256,HO2,1
216,257,ALD2,R257,-1
218,257,R257,MCO3,1
222,257,Br,R257,-1
224,257,R257,HBr,1
177,258,R258,ATO2,1
201,258,ACET,R258,-1
222,258,Br,R258,-1
224,258,R258,HBr,1
137,259,C2H6,R259,-1
204,259,R259,ETO2,1
222,259,Br,R259,-1
224,259,R259,HBr,1
109,260,C3H8,R260,-1
164,260,R260,A3O2,1
222,260,Br,R260,-1
224,260,R260,HBr,1
51,261,R261,BrNO2,1
222,261,Br,R261,-1
230,261,NO2,R261,-1
144,262,R262,BrNO3,1
210,262,BrO,R262,-1
230,262,NO2,R262,-1
73,263,CHBr3,R263,-1
222,263,R263,Br,3
234,263,OH,R263,-1
80,264,CH2Br2,R264,-1
222,264,R264,Br,2
234,264,OH,R264,-1
94,265,CH3Br,R265,-1
222,265,R265,Br,1
232,265,R265,HO2,1
234,265,OH,R265,-1
235,265,R265,H2O,1
31,266,R266,LOx,1
226,266,O1D,R266,-1
234,266,R266,OH,2
235,266,H2O,R266,-1
226,267,O1D,R267,-1
228,267,R267,O,1
226,268,O1D,R268,-1
228,268,R268,O,1
31,269,R269,LOx,1
143,269,R269,H,1
226,269,O1D,R269,-1
234,269,R269,OH,1
31,270,R270,LOx,1
62,270,N2O,R270,-1
226,270,O1D,R270,-1
31,271,R271,LOx,1
62,271,N2O,R271,-1
223,271,R271,NO,2
226,271,O1D,R271,-1
31,272,R272,LOx,1
35,272,R272,LCH4,1
151,272,CH4,R272,-1
221,272,R272,MO2,1
226,272,O1D,R272,-1
234,272,R272,OH,1
31,273,R273,LOx,1
35,273,R273,LCH4,1
151,273,CH4,R273,-1
214,273,R273,CH2O,1
226,273,O1D,R273,-1
31,274,R274,LOx,1
35,274,R274,LCH4,1
143,274,R274,H,1
151,274,CH4,R274,-1
214,274,R274,CH2O,1
226,274,O1D,R274,-1
232,274,R274,HO2,1
228,275,O,R275,-1
231,275,R275,O3,1
31,276,R276,LOx,2
228,276,O,R276,-1
231,276,O3,R276,-1
143,277,R277,H,1
234,277,OH,R277,-1
235,277,R277,H2O,1
31,278,R278,LOx,1
143,278,R278,H,1
228,278,O,R278,-1
234,278,OH,R278,-1
31,279,R279,LOx,1
228,279,O,R279,-1
232,279,HO2,R279,-1
234,279,R279,OH,1
31,280,R280,LOx,2
226,280,O1D,R280,-1
231,280,O3,R280,-1
226,281,O1D,R281,-1
228,281,R281,O,2
231,281,O3,R281,-1
31,282,R282,LOx,1
32,282,R282,PCO,1
69,282,OCS,R282,-1
219,282,R282,SO2,1
220,282,R282,CO,1
228,282,O,R282,-1
5,283,R283,CO2,1
69,283,OCS,R283,-1
219,283,R283,SO2,1
234,283,OH,R283,-1
31,284,R284,LOx,2
223,284,R284,NO,1
228,284,O,R284,-1
230,284,NO2,R284,-1
31,285,R285,LOx,2
228,285,O,R285,-1
229,285,NO3,R285,-1
230,285,R285,NO2,1
223,286,NO,R286,-1
228,286,O,R286,-1
230,286,R286,NO2,1
228,287,O,R287,-1
229,287,R287,NO3,1
230,287,NO2,R287,-1
31,288,R288,LOx,1
176,288,H2O2,R288,-1
228,288,O,R288,-1
232,288,R288,HO2,1
234,288,R288,OH,1
143,289,H,R289,-1
232,289,R289,HO2,1
31,290,R290,LOx,1
143,290,H,R290,-1
231,290,O3,R290,-1
234,290,R290,OH,1
143,291,H,R291,-1
232,291,HO2,R291,-1
234,291,R291,OH,2
30,292,R292,POx,1
143,292,H,R292,-1
228,292,R292,O,1
232,292,HO2,R292,-1
235,292,R292,H2O,1
143,293,H,R293,-1
232,293,HO2,R293,-1
30,294,R294,POx,1
68,294,N,R294,-1
223,294,R294,NO,1
228,294,R294,O,1
30,295,R295,POx,1
68,295,N,R295,-1
223,295,NO,R295,-1
228,295,R295,O,1
62,296,R296,N2O,1
68,296,N,R296,-1
228,296,R296,O,1
230,296,NO2,R296,-1
31,297,R297,LOx,2
210,297,BrO,R297,-1
222,297,R297,Br,1
228,297,O,R297,-1
31,298,R298,LOx,1
32,298,R298,PCO,1
214,298,CH2O,R298,-1
220,298,R298,CO,1
228,298,O,R298,-1
232,298,R298,HO2,1
234,298,R298,OH,1
31,299,R299,LOx,0.67
143,299,R299,H,0.24
225,299,HCl,R299,-1
225,299,R299,HCl,0.09
226,299,O1D,R299,-1
227,299,R299,Cl,0.67
228,299,R299,O,0.09
233,299,R299,ClO,0.24
234,299,R299,OH,0.67
31,300,R300,LOx,0.65
143,300,R300,H,0.15
210,300,R300,BrO,0.15
222,300,R300,Br,0.65
224,300,HBr,R300,-1
224,300,R300,HBr,0.2
226,300,O1D,R300,-1
228,300,R300,O,0.2
234,300,R300,OH,0.65
149,301,Cl2,R301,-1
149,301,R301,Cl2,0.25
226,301,O1D,R301,-1
227,301,R301,Cl,0.75
228,301,R301,O,0.25
233,301,R301,ClO,0.75
52,302,CCl4,R302,-1
52,302,R302,CCl4,0.14
226,302,O1D,R302,-1
227,302,R302,Cl,2.58
228,302,R302,O,0.14
233,302,R302,ClO,0.86
31,303,R303,LOx,0.56
94,303,CH3Br,R303,-1
210,303,R303,BrO,0.44
221,303,R303,MO2,1
222,303,R303,Br,0.56
226,303,O1D,R303,-1
80,304,CH2Br2,R304,-1
80,304,R304,CH2Br2,0.05
210,304,R304,BrO,0.95
222,304,R304,Br,0.95
226,304,O1D,R304,-1
228,304,R304,O,0.05
73,305,CHBr3,R305,-1
73,305,R305,CHBr3,0.32
210,305,R305,BrO,0.68
222,305,R305,Br,1.36
226,305,O1D,R305,-1
228,305,R305,O,0.32
31,306,R306,LOx,0.17
87,306,HCFC22,R306,-1
87,306,R306,HCFC22,0.28
226,306,O1D,R306,-1
227,306,R306,Cl,0.17
228,306,R306,O,0.28
233,306,R306,ClO,0.55
53,307,CFC11,R307,-1
53,307,R307,CFC11,0.12
226,307,O1D,R307,-1
227,307,R307,Cl,1.76
228,307,R307,O,0.12
233,307,R307,ClO,0.88
54,308,CFC12,R308,-1
54,308,R308,CFC12,0.14
226,308,O1D,R308,-1
227,308,R308,Cl,1.72
228,308,R308,O,0.14
233,308,R308,ClO,0.86
58,309,H1211,R309,-1
58,309,R309,H1211,0.36
210,309,R309,BrO,0.31
222,309,R309,Br,0.33
226,309,O1D,R309,-1
227,309,R309,Cl,0.31
228,309,R309,O,0.36
233,309,R309,ClO,0.33
45,310,H1301,R310,-1
45,310,R310,H1301,0.59
210,310,R310,BrO,0.41
226,310,O1D,R310,-1
228,310,R310,O,0.59
84,311,HCFC141b,R311,-1
84,311,R311,HCFC141b,0.31
226,311,O1D,R311,-1
227,311,R311,Cl,0.69
228,311,R311,O,0.31
233,311,R311,ClO,0.69
85,312,HCFC142b,R312,-1
85,312,R312,HCFC142b,0.26
226,312,O1D,R312,-1
228,312,R312,O,0.26
233,312,R312,ClO,0.74
82,313,HCFC123,R313,-1
82,313,R313,HCFC123,0.21
226,313,O1D,R313,-1
227,313,R313,Cl,0.79
228,313,R313,O,0.21
233,313,R313,ClO,0.79
55,314,CFC113,R314,-1
55,314,R314,CFC113,0.25
226,314,O1D,R314,-1
227,314,R314,Cl,1.5
228,314,R314,O,0.25
233,314,R314,ClO,0.75
56,315,CFC114,R315,-1
56,315,R315,CFC114,0.25
226,315,O1D,R315,-1
227,315,R315,Cl,0.75
228,315,R315,O,0.25
233,315,R315,ClO,0.75
57,316,CFC115,R316,-1
57,316,R316,CFC115,0.7
226,316,O1D,R316,-1
228,316,R316,O,0.7
233,316,R316,ClO,0.3
46,317,H2402,R317,-1
46,317,R317,H2402,0.25
210,317,R317,BrO,0.75
222,317,R317,Br,0.75
226,317,O1D,R317,-1
228,317,R317,O,0.25
30,318,R318,POx,1
149,318,Cl2,R318,-1
196,318,R318,HOCl,1
227,318,R318,Cl,1
234,318,OH,R318,-1
31,319,R319,LOx,1
96,319,R319,ClOO,1
214,319,R319,CH2O,1
221,319,MO2,R319,-1
232,319,R319,HO2,1
233,319,ClO,R319,-1
31,320,R320,LOx,1
227,320,R320,Cl,1
232,320,R320,HO2,1
233,320,ClO,R320,-1
234,320,OH,R320,-1
31,321,R321,LOx,1
225,321,R321,HCl,1
233,321,ClO,R321,-1
234,321,OH,R321,-1
31,322,R322,LOx,1
98,322,OClO,R322,-1
196,322,R322,HOCl,1
234,322,OH,R322,-1
31,323,R323,LOx,1
79,323,Cl2O2,R323,-1
96,323,R323,ClOO,1
196,323,R323,HOCl,1
234,323,OH,R323,-1
225,324,HCl,R324,-1
227,324,R324,Cl,1
234,324,OH,R324,-1
235,324,R324,H2O,1
196,325,HOCl,R325,-1
233,325,R325,ClO,1
234,325,OH,R325,-1
235,325,R325,H2O,1
30,326,R326,POx,1
83,326,ClNO2,R326,-1
196,326,R326,HOCl,1
230,326,R326,NO2,1
234,326,OH,R326,-1
30,327,R327,POx,1
196,327,R327,HOCl,1
199,327,ClNO3,R327,-1
229,327,R327,NO3,1
234,327,OH,R327,-1
93,328,CH3Cl,R328,-1
227,328,R328,Cl,1
232,328,R328,HO2,1
234,328,OH,R328,-1
235,328,R328,H2O,1
75,329,CH2Cl2,R329,-1
227,329,R329,Cl,2
232,329,R329,HO2,1
234,329,OH,R329,-1
77,330,CHCl3,R330,-1
227,330,R330,Cl,3
232,330,R330,HO2,1
234,330,OH,R330,-1
43,331,CH3CCl3,R331,-1
227,331,R331,Cl,3
234,331,OH,R331,-1
235,331,R331,H2O,1
87,332,HCFC22,R332,-1
227,332,R332,Cl,1
234,332,OH,R332,-1
235,332,R332,H2O,1
84,333,HCFC141b,R333,-1
227,333,R333,Cl,2
234,333,OH,R333,-1
235,333,R333,H2O,1
85,334,HCFC142b,R334,-1
227,334,R334,Cl,1
234,334,OH,R334,-1
235,334,R334,H2O,1
82,335,HCFC123,R335,-1
227,335,R335,Cl,2
234,335,OH,R335,-1
235,335,R335,H2O,1
35,336,R336,LCH4,1
151,336,CH4,R336,-1
221,336,R336,MO2,1
225,336,R336,HCl,1
