! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_EdgeList.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
5824,9733,R9733,OH,1
5831,9733,R9733,NO2,1
1835,9734,NPXYOLOH,R9734,-1
4515,9734,R9734,PXYOLO,1
5825,9734,R9734,HO2,1
5831,9734,R9734,NO2,1
3737,9735,PXYMUCNO3,R9735,-1
5293,9735,R9735,EPXMC4DIAL,1
5818,9735,R9735,CH3CO3,1
5825,9735,R9735,HO2,1
5828,9735,R9735,CO,1
5831,9735,R9735,NO2,1
3524,9736,OXYMUCNO3,R9736,-1
5110,9736,R9736,EPXM2C4DAL,1
5825,9736,R9736,HO2,2
5828,9736,R9736,CO,2
5831,9736,R9736,NO2,1
3644,9737,NOXYOLOOH,R9737,-1
5311,9737,R9737,OXYOLO,1
5824,9737,R9737,OH,1
5831,9737,R9737,NO2,1
1838,9738,NOXYOLOH,R9738,-1
5311,9738,R9738,OXYOLO,1
5825,9738,R9738,HO2,1
5831,9738,R9738,NO2,1
3878,9739,TM135MUNO3,R9739,-1
5134,9739,R9739,EPXMALKT,1
5798,9739,R9739,MGLYOX,1
5825,9739,R9739,HO2,1
5831,9739,R9739,NO2,1
3660,9740,NTM135LOOH,R9740,-1
3661,9740,R9740,TM135OLO,1
5824,9740,R9740,OH,1
5831,9740,R9740,NO2,1
1841,9741,NTM135OLOH,R9741,-1
3661,9741,R9741,TM135OLO,1
5825,9741,R9741,HO2,1
5831,9741,R9741,NO2,1
3672,9742,TM124MUNO3,R9742,-1
5110,9742,R9742,EPXM2C4DAL,1
5798,9742,R9742,MGLYOX,1
5825,9742,R9742,HO2,1
5831,9742,R9742,NO2,1
3686,9743,NTM124LOOH,R9743,-1
4863,9743,R9743,TM124OLO,1
5824,9743,R9743,OH,1
5831,9743,R9743,NO2,1
1846,9744,NTM124OLOH,R9744,-1
4863,9744,R9744,TM124OLO,1
5825,9744,R9744,HO2,1
5831,9744,R9744,NO2,1
3708,9745,TM123MUNO3,R9745,-1
5235,9745,R9745,EPXALMKT,1
5798,9745,R9745,MGLYOX,1
5825,9745,R9745,HO2,1
5831,9745,R9745,NO2,1
3572,9746,NTM123LOOH,R9746,-1
3573,9746,R9746,TM123OLO,1
5824,9746,R9746,OH,1
5831,9746,R9746,NO2,1
1849,9747,NTM123OLOH,R9747,-1
3573,9747,R9747,TM123OLO,1
5825,9747,R9747,HO2,1
5831,9747,R9747,NO2,1
3554,9748,TM124OHNO2,R9748,-1
5354,9748,R9748,NT124L1O,1
5824,9748,OH,R9748,-1
3453,9749,EBENZ,R9749,-1
3899,9749,R9749,C6H5C2H4O2,1
5824,9749,OH,R9749,-1
3453,9750,EBENZ,R9750,-1
4276,9750,R9750,EBZBIPERO2,1
5824,9750,OH,R9750,-1
3453,9751,EBENZ,R9751,-1
4569,9751,R9751,EBZPOXMUC,1
5824,9751,OH,R9751,-1
5825,9751,R9751,HO2,1
3453,9752,EBENZ,R9752,-1
3454,9752,R9752,EBENZOL,1
5824,9752,OH,R9752,-1
5825,9752,R9752,HO2,1
3453,9753,EBENZ,R9753,-1
3899,9753,R9753,C6H5C2H4O2,1
5772,9753,R9753,HNO3,1
5832,9753,NO3,R9753,-1
2312,9754,R9754,C6H5C2H4O,1
3899,9754,C6H5C2H4O2,R9754,-1
5826,9754,NO,R9754,-1
5831,9754,R9754,NO2,1
2313,9755,R9755,C6H5C2NO3,1
3899,9755,C6H5C2H4O2,R9755,-1
5826,9755,NO,R9755,-1
2312,9756,R9756,C6H5C2H4O,1
3899,9756,C6H5C2H4O2,R9756,-1
5831,9756,R9756,NO2,1
5832,9756,NO3,R9756,-1
1338,9757,R9757,C6H5C2OOH,1
3899,9757,C6H5C2H4O2,R9757,-1
5825,9757,HO2,R9757,-1
2312,9758,R9758,C6H5C2H4O,1
3899,9758,C6H5C2H4O2,R9758,-1
3899,9759,C6H5C2H4O2,R9759,-1
4119,9759,R9759,C6H5CH2CHO,1
449,9760,R9760,C6H5C2OH,1
3899,9760,C6H5C2H4O2,R9760,-1
2312,9761,C6H5C2H4O,R9761,-1
4119,9761,R9761,C6H5CH2CHO,1
5825,9761,R9761,HO2,1
1338,9762,C6H5C2OOH,R9762,-1
2312,9762,R9762,C6H5C2H4O,1
5824,9762,R9762,OH,1
1338,9763,C6H5C2OOH,R9763,-1
4119,9763,R9763,C6H5CH2CHO,1
5824,9763,OH,R9763,-1
5824,9763,R9763,OH,1
449,9764,C6H5C2OH,R9764,-1
4119,9764,R9764,C6H5CH2CHO,1
5824,9764,OH,R9764,-1
5825,9764,R9764,HO2,1
2312,9765,R9765,C6H5C2H4O,1
2313,9765,C6H5C2NO3,R9765,-1
5831,9765,R9765,NO2,1
2313,9766,C6H5C2NO3,R9766,-1
4119,9766,R9766,C6H5CH2CHO,1
5824,9766,OH,R9766,-1
5831,9766,R9766,NO2,1
4119,9767,C6H5CH2CHO,R9767,-1
4240,9767,R9767,C6H5CH2O2,1
5825,9767,R9767,HO2,1
5828,9767,R9767,CO,1
4119,9768,C6H5CH2CHO,R9768,-1
4717,9768,R9768,C6H5CH2CO3,1
5772,9768,R9768,HNO3,1
5832,9768,NO3,R9768,-1
4119,9769,C6H5CH2CHO,R9769,-1
4717,9769,R9769,C6H5CH2CO3,1
5824,9769,OH,R9769,-1
4240,9770,R9770,C6H5CH2O2,1
4717,9770,C6H5CH2CO3,R9770,-1
5826,9770,NO,R9770,-1
5831,9770,R9770,NO2,1
2949,9771,R9771,C6H5CH2PAN,1
4717,9771,C6H5CH2CO3,R9771,-1
5831,9771,NO2,R9771,-1
2949,9772,C6H5CH2PAN,R9772,-1
4717,9772,R9772,C6H5CH2CO3,1
5831,9772,R9772,NO2,1
4240,9773,R9773,C6H5CH2O2,1
4717,9773,C6H5CH2CO3,R9773,-1
5831,9773,R9773,NO2,1
5832,9773,NO3,R9773,-1
1339,9774,R9774,C6H5C2CO3H,1
4717,9774,C6H5CH2CO3,R9774,-1
5825,9774,HO2,R9774,-1
450,9775,R9775,C6H5C2CO2H,1
4717,9775,C6H5CH2CO3,R9775,-1
5825,9775,HO2,R9775,-1
5830,9775,R9775,O3,1
4240,9776,R9776,C6H5CH2O2,1
4717,9776,C6H5CH2CO3,R9776,-1
450,9777,R9777,C6H5C2CO2H,1
4717,9777,C6H5CH2CO3,R9777,-1
1339,9778,C6H5C2CO3H,R9778,-1
4240,9778,R9778,C6H5CH2O2,1
5824,9778,R9778,OH,1
1339,9779,C6H5C2CO3H,R9779,-1
4717,9779,R9779,C6H5CH2CO3,1
5824,9779,OH,R9779,-1
450,9780,C6H5C2CO2H,R9780,-1
4240,9780,R9780,C6H5CH2O2,1
5824,9780,OH,R9780,-1
2949,9781,C6H5CH2PAN,R9781,-1
5517,9781,R9781,BENZAL,1
5824,9781,OH,R9781,-1
5828,9781,R9781,CO,1
5831,9781,R9781,NO2,1
4276,9782,EBZBIPERO2,R9782,-1
4277,9782,R9782,EBZBIPERO,1
5826,9782,NO,R9782,-1
5831,9782,R9782,NO2,1
2315,9783,R9783,EBZBPERNO3,1
4276,9783,EBZBIPERO2,R9783,-1
5826,9783,NO,R9783,-1
4277,9784,EBZBIPERO,R9784,-1
5521,9784,R9784,BZFUONE,1
5694,9784,R9784,EGLYOX,1
5825,9784,R9784,HO2,1
4277,9785,EBZBIPERO,R9785,-1
5472,9785,R9785,EBFUONE,1
5807,9785,R9785,GLYOX,1
5825,9785,R9785,HO2,1
4277,9786,EBZBIPERO,R9786,-1
5695,9786,R9786,C6DICARB,1
5807,9786,R9786,GLYOX,1
5825,9786,R9786,HO2,1
4277,9787,EBZBIPERO,R9787,-1
5627,9787,R9787,MALDIAL,1
5694,9787,R9787,EGLYOX,1
5825,9787,R9787,HO2,1
4276,9788,EBZBIPERO2,R9788,-1
4277,9788,R9788,EBZBIPERO,1
5831,9788,R9788,NO2,1
5832,9788,NO3,R9788,-1
1340,9789,R9789,EBZBPEROOH,1
4276,9789,EBZBIPERO2,R9789,-1
5825,9789,HO2,R9789,-1
4276,9790,EBZBIPERO2,R9790,-1
4277,9790,R9790,EBZBIPERO,1
451,9791,R9791,EBZBPER2OH,1
4276,9791,EBZBIPERO2,R9791,-1
3456,9792,R9792,EBZOBPEROH,1
4276,9792,EBZBIPERO2,R9792,-1
2315,9793,EBZBPERNO3,R9793,-1
4277,9793,R9793,EBZBIPERO,1
5831,9793,R9793,NO2,1
2315,9794,EBZBPERNO3,R9794,-1
3456,9794,R9794,EBZOBPEROH,1
5824,9794,OH,R9794,-1
5831,9794,R9794,NO2,1
1340,9795,EBZBPEROOH,R9795,-1
4277,9795,R9795,EBZBIPERO,1
5824,9795,R9795,OH,1
1340,9796,EBZBPEROOH,R9796,-1
3456,9796,R9796,EBZOBPEROH,1
5824,9796,OH,R9796,-1
5824,9796,R9796,OH,1
451,9797,EBZBPER2OH,R9797,-1
3456,9797,R9797,EBZOBPEROH,1
5824,9797,OH,R9797,-1
5825,9797,R9797,HO2,1
3456,9798,EBZOBPEROH,R9798,-1
5564,9798,R9798,C6DCARBBO2,1
5807,9798,R9798,GLYOX,1
5825,9798,R9798,HO2,1
3456,9799,EBZOBPEROH,R9799,-1
5564,9799,R9799,C6DCARBBO2,1
5807,9799,R9799,GLYOX,1
5824,9799,OH,R9799,-1
5472,9800,R9800,EBFUONE,1
5695,9800,C6DICARB,R9800,-1
5564,9801,R9801,C6DCARBBO2,1
5695,9801,C6DICARB,R9801,-1
5825,9801,R9801,HO2,1
5828,9801,R9801,CO,1
5564,9802,R9802,C6DCARBBO2,1
5695,9802,C6DICARB,R9802,-1
5772,9802,R9802,HNO3,1
5832,9802,NO3,R9802,-1
5564,9803,R9803,C6DCARBBO2,1
5695,9803,C6DICARB,R9803,-1
5824,9803,OH,R9803,-1
5344,9804,R9804,C6DICARBO2,1
5695,9804,C6DICARB,R9804,-1
5824,9804,OH,R9804,-1
4571,9805,R9805,C6DCARBBO,1
5564,9805,C6DCARBBO2,R9805,-1
5826,9805,NO,R9805,-1
5831,9805,R9805,NO2,1
2951,9806,R9806,C6DCARBPAN,1
5564,9806,C6DCARBBO2,R9806,-1
5831,9806,NO2,R9806,-1
2951,9807,C6DCARBPAN,R9807,-1
5564,9807,R9807,C6DCARBBO2,1
5831,9807,R9807,NO2,1
4571,9808,R9808,C6DCARBBO,1
5564,9808,C6DCARBBO2,R9808,-1
5831,9808,R9808,NO2,1
5832,9808,NO3,R9808,-1
1342,9809,R9809,C6DCRBBOOH,1
5564,9809,C6DCARBBO2,R9809,-1
5825,9809,HO2,R9809,-1
5045,9810,R9810,C6DCRBBOH,1
5564,9810,C6DCARBBO2,R9810,-1
5825,9810,HO2,R9810,-1
5830,9810,R9810,O3,1
4571,9811,R9811,C6DCARBBO,1
5564,9811,C6DCARBBO2,R9811,-1
5045,9812,R9812,C6DCRBBOH,1
5564,9812,C6DCARBBO2,R9812,-1
2318,9813,R9813,C6DICARBO,1
5344,9813,C6DICARBO2,R9813,-1
5826,9813,NO,R9813,-1
5831,9813,R9813,NO2,1
2318,9814,R9814,C6DICARBO,1
5344,9814,C6DICARBO2,R9814,-1
5831,9814,R9814,NO2,1
5832,9814,NO3,R9814,-1
3856,9815,R9815,C6DICAROOH,1
5344,9815,C6DICARBO2,R9815,-1
5825,9815,HO2,R9815,-1
2318,9816,R9816,C6DICARBO,1
5344,9816,C6DICARBO2,R9816,-1
2803,9817,R9817,C614CO23OH,1
5344,9817,C6DICARBO2,R9817,-1
5344,9818,C6DICARBO2,R9818,-1
5377,9818,R9818,C6134CO2OH,1
2318,9819,C6DICARBO,R9819,-1
5694,9819,R9819,EGLYOX,1
5807,9819,R9819,GLYOX,1
5825,9819,R9819,HO2,1
2951,9820,C6DCARBPAN,R9820,-1
5694,9820,R9820,EGLYOX,1
5824,9820,OH,R9820,-1
5828,9820,R9820,CO,2
5831,9820,R9820,NO2,1
1342,9821,C6DCRBBOOH,R9821,-1
4571,9821,R9821,C6DCARBBO,1
5824,9821,R9821,OH,1
1342,9822,C6DCRBBOOH,R9822,-1
5564,9822,R9822,C6DCARBBO2,1
5824,9822,OH,R9822,-1
5045,9823,C6DCRBBOH,R9823,-1
5366,9823,R9823,HCOCO2H,1
5754,9823,R9823,C2H5CO3,1
5825,9823,R9823,HO2,1
5828,9823,R9823,CO,1
4571,9824,R9824,C6DCARBBO,1
5045,9824,C6DCRBBOH,R9824,-1
5824,9824,OH,R9824,-1
2318,9825,R9825,C6DICARBO,1
3856,9825,C6DICAROOH,R9825,-1
5824,9825,R9825,OH,1
3856,9826,C6DICAROOH,R9826,-1
5272,9826,R9826,C32OH13CO,1
5754,9826,R9826,C2H5CO3,1
5824,9826,R9826,OH,1
3856,9827,C6DICAROOH,R9827,-1
5344,9827,R9827,C6DICARBO2,1
5824,9827,OH,R9827,-1
2803,9828,C614CO23OH,R9828,-1
5326,9828,R9828,CO3H4CHO,1
5825,9828,R9828,HO2,2
5828,9828,R9828,CO,1
2803,9829,C614CO23OH,R9829,-1
5272,9829,R9829,C32OH13CO,1
5754,9829,R9829,C2H5CO3,1
5825,9829,R9829,HO2,1
2803,9830,C614CO23OH,R9830,-1
5377,9830,R9830,C6134CO2OH,1
5824,9830,OH,R9830,-1
5825,9830,R9830,HO2,1
5377,9831,C6134CO2OH,R9831,-1
5616,9831,R9831,HCOCOHCO3,1
5754,9831,R9831,C2H5CO3,1
2319,9832,R9832,ECO4,1
5377,9832,C6134CO2OH,R9832,-1
5824,9832,OH,R9832,-1
5825,9832,R9832,HO2,1
2319,9833,ECO4,R9833,-1
4261,9833,R9833,HCOCO,1
5754,9833,R9833,C2H5CO3,1
5828,9833,R9833,CO,1
2319,9834,ECO4,R9834,-1
5754,9834,R9834,C2H5CO3,1
5825,9834,R9834,HO2,1
5828,9834,R9834,CO,3
2319,9835,ECO4,R9835,-1
4964,9835,R9835,ECO3CO3,1
5824,9835,OH,R9835,-1
4964,9836,ECO3CO3,R9836,-1
5754,9836,R9836,C2H5CO3,1
5826,9836,NO,R9836,-1
5828,9836,R9836,CO,2
5831,9836,R9836,NO2,1
2952,9837,R9837,ECO3PAN,1
4964,9837,ECO3CO3,R9837,-1
5831,9837,NO2,R9837,-1
2952,9838,ECO3PAN,R9838,-1
4964,9838,R9838,ECO3CO3,1
5831,9838,R9838,NO2,1
4964,9839,ECO3CO3,R9839,-1
5754,9839,R9839,C2H5CO3,1
5828,9839,R9839,CO,2
5831,9839,R9839,NO2,1
5832,9839,NO3,R9839,-1
2320,9840,R9840,ECO3CO3H,1
4964,9840,ECO3CO3,R9840,-1
5825,9840,HO2,R9840,-1
4964,9841,ECO3CO3,R9841,-1
5754,9841,R9841,C2H5CO3,1
5828,9841,R9841,CO,2
2320,9842,ECO3CO3H,R9842,-1
5754,9842,R9842,C2H5CO3,1
5824,9842,R9842,OH,1
5828,9842,R9842,CO,2
2320,9843,ECO3CO3H,R9843,-1
4964,9843,R9843,ECO3CO3,1
5824,9843,OH,R9843,-1
2952,9844,ECO3PAN,R9844,-1
5764,9844,R9844,CH3CHO,1
5824,9844,OH,R9844,-1
5828,9844,R9844,CO,3
5831,9844,R9844,NO2,1
5131,9845,R9845,GLYOOA,1
5694,9845,R9845,EGLYOX,1
5695,9845,C6DICARB,R9845,-1
5830,9845,O3,R9845,-1
4570,9846,R9846,EGLYOOB,1
5695,9846,C6DICARB,R9846,-1
5807,9846,R9846,GLYOX,1
5830,9846,O3,R9846,-1
4570,9847,EGLYOOB,R9847,-1
5637,9847,R9847,EGLYOO,1
4570,9848,EGLYOOB,R9848,-1
5754,9848,R9848,C2H5CO3,1
5824,9848,R9848,OH,1
5828,9848,R9848,CO,1
4570,9849,EGLYOOB,R9849,-1
5754,9849,R9849,C2H5CO3,1
5825,9849,R9849,HO2,1
4570,9850,EGLYOOB,R9850,-1
5762,9850,R9850,C2H5CHO,1
5326,9851,CO3H4CHO,R9851,-1
5754,9851,R9851,C2H5CO3,1
5807,9851,R9851,GLYOX,1
5825,9851,R9851,HO2,1
5326,9852,CO3H4CHO,R9852,-1
5694,9852,R9852,EGLYOX,1
5825,9852,R9852,HO2,2
5828,9852,R9852,CO,1
4571,9853,C6DCARBBO,R9853,-1
5694,9853,R9853,EGLYOX,1
5825,9853,R9853,HO2,1
5828,9853,R9853,CO,1
2821,9854,R9854,MALANHY,1
4571,9854,C6DCARBBO,R9854,-1
5705,9854,R9854,C2H5O2,1
4128,9855,R9855,EBFUO2,1
5472,9855,EBFUONE,R9855,-1
5824,9855,OH,R9855,-1
800,9856,R9856,EBFUO,1
4128,9856,EBFUO2,R9856,-1
5826,9856,NO,R9856,-1
5831,9856,R9856,NO2,1
800,9857,EBFUO,R9857,-1
4167,9857,R9857,C14O3ECHO,1
5825,9857,R9857,HO2,1
800,9858,R9858,EBFUO,1
4128,9858,EBFUO2,R9858,-1
5831,9858,R9858,NO2,1
5832,9858,NO3,R9858,-1
2321,9859,R9859,EBFUOOH,1
4128,9859,EBFUO2,R9859,-1
5825,9859,HO2,R9859,-1
800,9860,R9860,EBFUO,1
4128,9860,EBFUO2,R9860,-1
452,9861,R9861,EBFUOH,1
4128,9861,EBFUO2,R9861,-1
1343,9862,R9862,EBFUCO,1
4128,9862,EBFUO2,R9862,-1
800,9863,R9863,EBFUO,1
2321,9863,EBFUOOH,R9863,-1
5824,9863,R9863,OH,1
2321,9864,EBFUOOH,R9864,-1
4128,9864,R9864,EBFUO2,1
5824,9864,OH,R9864,-1
452,9865,EBFUOH,R9865,-1
1343,9865,R9865,EBFUCO,1
5824,9865,OH,R9865,-1
5825,9865,R9865,HO2,1
1343,9866,EBFUCO,R9866,-1
4167,9866,R9866,C14O3ECHO,1
5824,9866,OH,R9866,-1
5825,9866,R9866,HO2,1
4167,9867,C14O3ECHO,R9867,-1
5200,9867,R9867,BUTALAO2,1
5825,9867,R9867,HO2,1
5828,9867,R9867,CO,1
4167,9868,C14O3ECHO,R9868,-1
5200,9868,R9868,BUTALAO2,1
5824,9868,OH,R9868,-1
5828,9868,R9868,CO,1
4167,9869,C14O3ECHO,R9869,-1
5200,9869,R9869,BUTALAO2,1
5772,9869,R9869,HNO3,1
5828,9869,R9869,CO,1
5832,9869,NO3,R9869,-1
3692,9870,R9870,BUTAL2O,1
5200,9870,BUTALAO2,R9870,-1
5826,9870,NO,R9870,-1
5831,9870,R9870,NO2,1
3692,9871,R9871,BUTAL2O,1
5200,9871,BUTALAO2,R9871,-1
5831,9871,R9871,NO2,1
5832,9871,NO3,R9871,-1
2323,9872,R9872,BUTALAOOH,1
5200,9872,BUTALAO2,R9872,-1
5825,9872,HO2,R9872,-1
3692,9873,R9873,BUTAL2O,1
5200,9873,BUTALAO2,R9873,-1
5200,9874,BUTALAO2,R9874,-1
5694,9874,R9874,EGLYOX,1
5200,9875,BUTALAO2,R9875,-1
5645,9875,R9875,HO3C3CHO,1
2323,9876,BUTALAOOH,R9876,-1
3692,9876,R9876,BUTAL2O,1
5824,9876,R9876,OH,1
2323,9877,BUTALAOOH,R9877,-1
5200,9877,R9877,BUTALAO2,1
5824,9877,OH,R9877,-1
2323,9878,BUTALAOOH,R9878,-1
5694,9878,R9878,EGLYOX,1
5824,9878,OH,R9878,-1
5824,9878,R9878,OH,1
5326,9879,CO3H4CHO,R9879,-1
5529,9879,R9879,CO3H4CO3,1
5824,9879,OH,R9879,-1
5529,9880,CO3H4CO3,R9880,-1
5694,9880,R9880,EGLYOX,1
5825,9880,R9880,HO2,1
5826,9880,NO,R9880,-1
5828,9880,R9880,CO,1
5831,9880,R9880,NO2,1
2957,9881,R9881,CO3H4PAN,1
5529,9881,CO3H4CO3,R9881,-1
5831,9881,NO2,R9881,-1
2957,9882,CO3H4PAN,R9882,-1
5529,9882,R9882,CO3H4CO3,1
5831,9882,R9882,NO2,1
5529,9883,CO3H4CO3,R9883,-1
5694,9883,R9883,EGLYOX,1
5825,9883,R9883,HO2,1
5828,9883,R9883,CO,1
5831,9883,R9883,NO2,1
5832,9883,NO3,R9883,-1
3617,9884,R9884,CO3H4CO3H,1
5529,9884,CO3H4CO3,R9884,-1
5825,9884,HO2,R9884,-1
5529,9885,CO3H4CO3,R9885,-1
5694,9885,R9885,EGLYOX,1
5825,9885,R9885,HO2,1
5828,9885,R9885,CO,1
2957,9886,CO3H4PAN,R9886,-1
5694,9886,R9886,EGLYOX,1
5824,9886,OH,R9886,-1
5828,9886,R9886,CO,1
5831,9886,R9886,NO2,1
3617,9887,CO3H4CO3H,R9887,-1
5529,9887,R9887,CO3H4CO3,1
5824,9887,OH,R9887,-1
3617,9888,CO3H4CO3H,R9888,-1
5694,9888,R9888,EGLYOX,1
5824,9888,R9888,OH,1
5825,9888,R9888,HO2,1
3617,9889,CO3H4CO3H,R9889,-1
5341,9889,R9889,HCOCO3H,1
5754,9889,R9889,C2H5CO3,1
5825,9889,R9889,HO2,1
5200,9890,R9890,BUTALAO2,1
5472,9890,EBFUONE,R9890,-1
5824,9890,R9890,OH,1
5828,9890,R9890,CO,1
5830,9890,O3,R9890,-1
4166,9891,R9891,NEBFUO2,1
5472,9891,EBFUONE,R9891,-1
5832,9891,NO3,R9891,-1
3776,9892,R9892,NEBFUO,1
4166,9892,NEBFUO2,R9892,-1
5826,9892,NO,R9892,-1
5831,9892,R9892,NO2,1
3776,9893,NEBFUO,R9893,-1
4167,9893,R9893,C14O3ECHO,1
5831,9893,R9893,NO2,1
453,9894,R9894,NEBFUONE,1
3776,9894,NEBFUO,R9894,-1
5825,9894,R9894,HO2,1
453,9895,NEBFUONE,R9895,-1
1343,9895,R9895,EBFUCO,1
5824,9895,OH,R9895,-1
5831,9895,R9895,NO2,1
3776,9896,R9896,NEBFUO,1
4166,9896,NEBFUO2,R9896,-1
5831,9896,R9896,NO2,1
5832,9896,NO3,R9896,-1
1344,9897,R9897,NEBFUOOH,1
4166,9897,NEBFUO2,R9897,-1
5825,9897,HO2,R9897,-1
3776,9898,R9898,NEBFUO,1
4166,9898,NEBFUO2,R9898,-1
1344,9899,NEBFUOOH,R9899,-1
3776,9899,R9899,NEBFUO,1
5824,9899,R9899,OH,1
1344,9900,NEBFUOOH,R9900,-1
4166,9900,R9900,NEBFUO2,1
5824,9900,OH,R9900,-1
2324,9901,PEBQONE,R9901,-1
4180,9901,R9901,PEBQO2,1
5824,9901,OH,R9901,-1
115,9902,R9902,PEBQO,1
4180,9902,PEBQO2,R9902,-1
5826,9902,NO,R9902,-1
5831,9902,R9902,NO2,1
115,9903,PEBQO,R9903,-1
4741,9903,R9903,C7OHCO2CO3,1
115,9904,R9904,PEBQO,1
4180,9904,PEBQO2,R9904,-1
5831,9904,R9904,NO2,1
5832,9904,NO3,R9904,-1
456,9905,R9905,PEBQOOH,1
4180,9905,PEBQO2,R9905,-1
5825,9905,HO2,R9905,-1
115,9906,R9906,PEBQO,1
4180,9906,PEBQO2,R9906,-1
454,9907,R9907,PEBQOH,1
4180,9907,PEBQO2,R9907,-1
455,9908,R9908,PEBQCO,1
4180,9908,PEBQO2,R9908,-1
115,9909,R9909,PEBQO,1
456,9909,PEBQOOH,R9909,-1
5824,9909,R9909,OH,1
455,9910,R9910,PEBQCO,1
456,9910,PEBQOOH,R9910,-1
5824,9910,OH,R9910,-1
5824,9910,R9910,OH,1
454,9911,PEBQOH,R9911,-1
455,9911,R9911,PEBQCO,1
5824,9911,OH,R9911,-1
5825,9911,R9911,HO2,1
455,9912,PEBQCO,R9912,-1
4741,9912,R9912,C7OHCO2CO3,1
5824,9912,OH,R9912,-1
4741,9913,C7OHCO2CO3,R9913,-1
5377,9913,R9913,C6134CO2OH,1
5825,9913,R9913,HO2,1
5826,9913,NO,R9913,-1
5828,9913,R9913,CO,1
5831,9913,R9913,NO2,1
2958,9914,R9914,C7OHCO2PAN,1
4741,9914,C7OHCO2CO3,R9914,-1
5831,9914,NO2,R9914,-1
2958,9915,C7OHCO2PAN,R9915,-1
4741,9915,R9915,C7OHCO2CO3,1
5831,9915,R9915,NO2,1
4741,9916,C7OHCO2CO3,R9916,-1
5377,9916,R9916,C6134CO2OH,1
5825,9916,R9916,HO2,1
5828,9916,R9916,CO,1
5831,9916,R9916,NO2,1
5832,9916,NO3,R9916,-1
2959,9917,R9917,C7OHO2CO3H,1
4741,9917,C7OHCO2CO3,R9917,-1
5825,9917,HO2,R9917,-1
4741,9918,C7OHCO2CO3,R9918,-1
5377,9918,R9918,C6134CO2OH,1
5825,9918,R9918,HO2,1
5828,9918,R9918,CO,1
2958,9919,C7OHCO2PAN,R9919,-1
5377,9919,R9919,C6134CO2OH,1
5824,9919,OH,R9919,-1
5828,9919,R9919,CO,2
5831,9919,R9919,NO2,1
2959,9920,C7OHO2CO3H,R9920,-1
5377,9920,R9920,C6134CO2OH,1
5824,9920,R9920,OH,1
5825,9920,R9920,HO2,1
5828,9920,R9920,CO,1
2959,9921,C7OHO2CO3H,R9921,-1
4741,9921,R9921,C7OHCO2CO3,1
5824,9921,OH,R9921,-1
2324,9922,PEBQONE,R9922,-1
4197,9922,R9922,NPEBQO2,1
5832,9922,NO3,R9922,-1
801,9923,R9923,NPEBQO,1
4197,9923,NPEBQO2,R9923,-1
5826,9923,NO,R9923,-1
5831,9923,R9923,NO2,1
801,9924,NPEBQO,R9924,-1
4207,9924,R9924,C6ETCO4DB,1
5831,9924,R9924,NO2,1
801,9925,R9925,NPEBQO,1
4197,9925,NPEBQO2,R9925,-1
5831,9925,R9925,NO2,1
5832,9925,NO3,R9925,-1
2326,9926,R9926,NPEBQOOH,1
4197,9926,NPEBQO2,R9926,-1
5825,9926,HO2,R9926,-1
801,9927,R9927,NPEBQO,1
4197,9927,NPEBQO2,R9927,-1
801,9928,R9928,NPEBQO,1
2326,9928,NPEBQOOH,R9928,-1
5824,9928,R9928,OH,1
2326,9929,NPEBQOOH,R9929,-1
4197,9929,R9929,NPEBQO2,1
5824,9929,OH,R9929,-1
4207,9930,C6ETCO4DB,R9930,-1
4987,9930,R9930,C7CO2DBCO3,1
5825,9930,R9930,HO2,1
5828,9930,R9930,CO,1
4207,9931,C6ETCO4DB,R9931,-1
5176,9931,R9931,C33CO,1
5754,9931,R9931,C2H5CO3,1
5824,9931,OH,R9931,-1
5828,9931,R9931,CO,2
4987,9932,C7CO2DBCO3,R9932,-1
5176,9932,R9932,C33CO,1
5754,9932,R9932,C2H5CO3,1
5826,9932,NO,R9932,-1
5831,9932,R9932,NO2,1
2962,9933,R9933,C7CO2DBPAN,1
4987,9933,C7CO2DBCO3,R9933,-1
5831,9933,NO2,R9933,-1
2962,9934,C7CO2DBPAN,R9934,-1
4987,9934,R9934,C7CO2DBCO3,1
5831,9934,R9934,NO2,1
