! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Dense species-by-atom composition matrix (variable species only) in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_SpeciesCompositionMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,species_name,IGNORE,H,C,N,O,S,Cl,Br
1446,PETLMUCO3H,0,12,9,0,5,0,0,0
1447,PETLMUCO2H,0,12,9,0,4,0,0,0
1448,PET1OOH,0,12,9,0,2,0,0,0
1449,PTNCATCOOH,0,13,9,1,9,0,0,0
1450,PTNNCATOOH,0,12,9,2,11,0,0,0
1451,PTCTEC1OOH,0,12,9,0,3,0,0,0
1452,NPETOL1OOH,0,11,9,1,4,0,0,0
1453,DNPETOLOOH,0,12,9,2,10,0,0,0
1454,NDNPETLOOH,0,11,9,3,12,0,0,0
1455,PETOLOOH,0,14,9,0,6,0,0,0
1456,DM35EBOOH,0,14,10,0,2,0,0,0
1457,DMEBIPNO3,0,15,10,1,6,0,0,0
1458,DMEBPROOH,0,16,10,0,5,0,0,0
1459,H13M3C5OOH,0,14,6,0,4,0,0,0
1460,C7DDCOOH,0,12,7,0,5,0,0,0
1461,MEBFUOOH,0,12,7,0,5,0,0,0
1462,C23O3ECO3H,0,10,7,0,6,0,0,0
1463,CO356OCOOH,0,8,6,0,6,0,0,0
1464,DMEBMUOOH,0,16,10,0,6,0,0,0
1465,DMEBMUO3H,0,14,10,0,5,0,0,0
1466,DMEBMUO2H,0,14,10,0,4,0,0,0
1467,DMEPHOLOOH,0,16,10,0,6,0,0,0
1468,DE35TOOH,0,16,11,0,2,0,0,0
1469,EMPHCO3H,0,12,10,0,3,0,0,0
1470,EMPONO2OOH,0,13,9,1,8,0,0,0
1471,DETLBIPNO3,0,17,11,1,6,0,0,0
1472,DETLBPROOH,0,18,11,0,5,0,0,0
1473,DETLMUOOH,0,18,11,0,6,0,0,0
1474,DETLMUO3H,0,16,11,0,5,0,0,0
1475,DETLMUO2H,0,16,11,0,4,0,0,0
1476,EPXEKTCO3H,0,10,7,0,5,0,0,0
1477,EPXEKTCO2H,0,10,7,0,4,0,0,0
1478,DEMPHOLOOH,0,18,11,0,6,0,0,0
1479,C7DDCCO3H,0,10,7,0,4,0,0,0
1480,STYRENOOH,0,10,8,0,3,0,0,0
1481,NSTYRENEO,0,8,8,1,4,0,0,0
1482,BPINAOOH,0,18,10,0,3,0,0,0
1483,BPINAOH,0,18,10,0,2,0,0,0
1484,NOPINAOOH,0,14,9,0,3,0,0,0
1485,C9DCNO3,0,11,9,1,5,0,0,0
1486,OCTOOH,0,18,8,0,2,0,0,0
1487,H1MC5OOH,0,14,6,0,3,0,0,0
1488,CO23C4CO3H,0,6,5,0,5,0,0,0
1489,C87CO3H,0,12,9,0,6,0,0,0
1490,C87CO2H,0,12,9,0,5,0,0,0
1491,C615CO3H,0,10,7,0,5,0,0,0
1492,C615CO2H,0,10,7,0,4,0,0,0
1493,C615OOH,0,10,6,0,4,0,0,0
1494,CO1M22CO3H,0,8,5,0,4,0,0,0
1495,CO1M22CO2H,0,8,5,0,3,0,0,0
1496,NOPINBNO3,0,13,9,1,4,0,0,0
1497,HO3C86OOH,0,18,8,0,3,0,0,0
1498,C915OOH,0,14,9,0,4,0,0,0
1499,C916OOH,0,14,9,0,5,0,0,0
1500,C616OOH,0,8,6,0,5,0,0,0
1501,C88CO3H,0,12,9,0,5,0,0,0
1502,M3C4CO3H,0,12,6,0,3,0,0,0
1503,C718CO3H,0,12,8,0,5,0,0,0
1504,C718CO2H,0,12,8,0,4,0,0,0
1505,C718OOH,0,12,7,0,4,0,0,0
1506,C617CO3H,0,10,7,0,5,0,0,0
1507,C617CO2H,0,10,7,0,4,0,0,0
1508,C617OOH,0,10,6,0,4,0,0,0
1509,C618CO3H,0,10,7,0,5,0,0,0
1510,C618CO2H,0,10,7,0,4,0,0,0
1511,NOPINCOOH,0,14,9,0,3,0,0,0
1512,C917OOH,0,14,9,0,4,0,0,0
1513,C51OOH,0,10,5,0,4,0,0,0
1514,C619OOH,0,8,6,0,4,0,0,0
1515,C512CO3H,0,8,6,0,5,0,0,0
1516,C512CO2H,0,8,6,0,4,0,0,0
1517,C512OOH,0,8,5,0,4,0,0,0
1518,C513OOH,0,8,5,0,5,0,0,0
1519,CO3C85OOH,0,16,8,0,3,0,0,0
1520,BPINBOOH,0,18,10,0,3,0,0,0
1521,BPINCOOH,0,18,10,0,3,0,0,0
1522,NBPINAOOH,0,17,10,1,5,0,0,0
1523,NBPINBOOH,0,17,10,1,5,0,0,0
1524,C89CO3H,0,14,9,0,4,0,0,0
1525,C89CO2H,0,14,9,0,3,0,0,0
1526,C89OOH,0,14,8,0,3,0,0,0
1527,C810OOH,0,14,8,0,4,0,0,0
1528,C56NO3,0,9,4,1,5,0,0,0
1529,C514OOH,0,8,5,0,4,0,0,0
1530,HO4C5CO3H,0,12,6,0,4,0,0,0
1531,C8BCNO3,0,13,8,1,3,0,0,0
1532,C918OOH,0,14,9,0,4,0,0,0
1533,C919OOH,0,14,9,0,5,0,0,0
1534,H2M3C4CO3H,0,12,6,0,4,0,0,0
1535,C620OOH,0,8,6,0,5,0,0,0
1536,C515CO3H,0,6,6,0,6,0,0,0
1537,C515OOH,0,6,5,0,5,0,0,0
1538,C811CO3H,0,14,9,0,5,0,0,0
1539,C811OOH,0,14,8,0,4,0,0,0
1540,C812OOH,0,14,8,0,5,0,0,0
1541,C813OOH,0,14,8,0,6,0,0,0
1542,HO13M2C4,0,12,5,0,2,0,0,0
1543,C721CO3H,0,12,8,0,5,0,0,0
1544,C6H5CO3H,0,6,7,0,3,0,0,0
1545,MBOAOH,0,12,5,0,3,0,0,0
1546,DICLETO2H,0,4,2,0,2,0,2,0
1547,CLETO3H,0,3,2,0,3,0,1,0
1548,DIBRETO2H,0,4,2,0,2,0,0,2
1549,BRETO3H,0,3,2,0,3,0,0,1
1550,C82OOH,0,16,8,0,4,0,0,0
1551,C68OOH,0,12,6,0,4,0,0,0
1552,CLCOCH2OOH,0,3,2,0,3,0,1,0
1553,CHCL2CO3H,0,2,2,0,3,0,2,0
1554,CH2CL3OOH,0,3,2,0,2,0,3,0
1555,CO2C4CO3H,0,8,5,0,4,0,0,0
1556,CH3CCL2OOH,0,4,2,0,2,0,2,0
1557,CCL2CL2OOH,0,2,2,0,2,0,4,0
1558,CL12CO3H,0,4,3,0,3,0,2,0
1559,C83OOH,0,12,8,0,5,0,0,0
1560,CL12PRBOOH,0,6,3,0,2,0,2,0
1561,CLCOCLMOOH,0,4,3,0,3,0,2,0
1562,CH2OHCL2O2H,0,4,2,0,3,0,2,0
1563,CL2OHPAN,0,1,2,1,6,0,2,0
1564,OCCOHCO,0,5,3,0,3,0,0,0
1565,HO2C43CO3H,0,10,5,0,4,0,0,0
1566,C2OHOCOOH,0,6,3,0,5,0,0,0
1567,HOCHOCOOH,0,6,3,0,4,0,0,0
1568,ETHOXOOH,0,4,2,0,3,0,0,0
1569,C4OCCOHOOH,0,8,4,0,4,0,0,0
1570,C4NO3OCO,0,6,4,1,5,0,0,0
1571,CH2OHCCLOH,0,5,2,0,2,0,1,0
1572,CLOHCO2H,0,3,2,0,3,0,1,0
1573,PECOOH,0,12,5,0,2,0,0,0
1574,CNO3CLOOH,0,4,2,1,5,0,1,0
1575,CCLNO3COOH,0,4,2,1,5,0,1,0
1576,HEXCOOH,0,14,6,0,2,0,0,0
1577,IEACO3H,0,8,5,0,5,0,0,0
1578,IECCO3H,0,8,5,0,5,0,0,0
1579,INANCO2H,0,8,5,2,9,0,0,0
1580,INAHPCO2H,0,9,5,1,8,0,0,0
1581,INAHPCO3H,0,9,5,1,9,0,0,0
1582,INAHCO2H,0,9,5,1,7,0,0,0
1583,C57NO3CO2H,0,9,5,1,7,0,0,0
1584,INCNCO2H,0,8,5,2,9,0,0,0
1585,INDHPCO3H,0,9,5,1,9,0,0,0
1586,CO2N3PAN,0,4,4,2,9,0,0,0
1587,C58NO3CO2H,0,9,5,1,7,0,0,0
1588,INB1NACO2H,0,8,5,2,9,0,0,0
1589,INB1NBCO2H,0,8,5,2,9,0,0,0
1590,INB1HPCO3H,0,9,5,1,9,0,0,0
1591,LIMANO3,0,17,10,1,4,0,0,0
1592,LIMAOH,0,18,10,0,2,0,0,0
1593,LIMCOOH,0,18,10,0,3,0,0,0
1594,LIMALOOH,0,18,10,0,5,0,0,0
1595,C923CO3H,0,16,10,0,4,0,0,0
1596,NONOOH,0,20,9,0,2,0,0,0
1597,C923OOH,0,16,9,0,3,0,0,0
1598,NORLIMOOH,0,16,9,0,5,0,0,0
1599,C816CO3H,0,14,9,0,4,0,0,0
1600,C816OOH,0,14,8,0,3,0,0,0
1601,C925OOH,0,16,9,0,6,0,0,0
1602,C817CO3H,0,14,9,0,5,0,0,0
1603,HO1C6OOH,0,14,6,0,3,0,0,0
1604,C817OOH,0,14,8,0,4,0,0,0
1605,HO3C96OOH,0,20,9,0,3,0,0,0
1606,C727CO3H,0,12,8,0,5,0,0,0
1607,C622CO3H,0,12,7,0,4,0,0,0
1608,C622OOH,0,12,6,0,3,0,0,0
1609,C728OOH,0,14,7,0,5,0,0,0
1610,C517CO3H,0,10,6,0,5,0,0,0
1611,C517OOH,0,10,5,0,4,0,0,0
1612,C518CO3H,0,10,6,0,4,0,0,0
1613,C623OOH,0,12,6,0,5,0,0,0
1614,HMVKBCO3H,0,8,5,0,5,0,0,0
1615,C821OOH,0,10,7,0,5,0,0,0
1616,LMKANO3,0,15,9,1,5,0,0,0
1617,LMKAOH,0,16,9,0,3,0,0,0
1618,C91OOH,0,18,9,0,3,0,0,0
1619,HO5C6CO3H,0,14,7,0,4,0,0,0
1620,C822CO3H,0,14,9,0,4,0,0,0
1621,C823CO3H,0,14,9,0,5,0,0,0
1622,C823OOH,0,14,8,0,4,0,0,0
1623,C825CO,0,12,8,0,4,0,0,0
1624,HO14C6,0,14,6,0,2,0,0,0
1625,C822OOH,0,14,8,0,3,0,0,0
1626,C824OOH,0,14,8,0,4,0,0,0
1627,M2BKAOOH,0,12,6,0,3,0,0,0
1628,C729CO3H,0,12,8,0,4,0,0,0
1629,C729CO2H,0,12,8,0,3,0,0,0
1630,C729OOH,0,12,7,0,3,0,0,0
1631,C826OOH,0,14,8,0,5,0,0,0
1632,C624CO3H,0,12,7,0,4,0,0,0
1633,C69OOH,0,12,6,0,4,0,0,0
1634,C624OOH,0,12,6,0,3,0,0,0
1635,C730OOH,0,14,7,0,5,0,0,0
1636,C626CO3H,0,10,7,0,5,0,0,0
1637,C626CO2H,0,10,7,0,4,0,0,0
1638,C626OOH,0,10,6,0,4,0,0,0
1639,C519CO3H,0,10,6,0,5,0,0,0
1640,C511CO3H,0,8,6,0,5,0,0,0
1641,C926OOH,0,14,9,0,5,0,0,0
1642,CO25C6CO3H,0,10,7,0,5,0,0,0
1643,CO25C6CO2H,0,10,7,0,4,0,0,0
1644,C93OOH,0,18,9,0,4,0,0,0
1645,M2BKBOOH,0,12,6,0,3,0,0,0
1646,C731CO3H,0,12,8,0,5,0,0,0
1647,C732CO3H,0,12,8,0,6,0,0,0
1648,C610OOH,0,12,6,0,4,0,0,0
1649,C732OOH,0,12,7,0,5,0,0,0
1650,C734CO,0,10,7,0,5,0,0,0
1651,C5H11CO3H,0,12,6,0,3,0,0,0
1652,C731OOH,0,12,7,0,4,0,0,0
1653,C733OOH,0,12,7,0,5,0,0,0
1654,NLIMALOOH,0,17,10,1,7,0,0,0
1655,NC728OOH,0,13,7,1,7,0,0,0
1656,NC623OOH,0,11,6,1,7,0,0,0
1657,C95OOH,0,14,9,0,5,0,0,0
1658,NC826OOH,0,13,8,1,7,0,0,0
1659,NC730OOH,0,13,7,1,7,0,0,0
1660,CO1H63OOH,0,12,6,0,4,0,0,0
1661,C1H4C5CO2H,0,10,6,0,4,0,0,0
1662,CH3SOOOH,0,4,1,0,3,1,0,0
1663,CH3SO2OOH,0,4,1,0,4,1,0,0
1664,IPECOOH,0,12,5,0,2,0,0,0
1665,BCANO3,0,25,15,1,4,0,0,0
1666,BCAOH,0,26,15,0,2,0,0,0
1667,BCCOOH,0,26,15,0,3,0,0,0
1668,BCALOOH,0,26,15,0,5,0,0,0
1669,C141CO3H,0,24,15,0,4,0,0,0
1670,C141OOH,0,24,14,0,3,0,0,0
1671,C51CO3H,0,10,6,0,4,0,0,0
1672,C142OOH,0,24,14,0,4,0,0,0
1673,C143OOH,0,24,14,0,5,0,0,0
1674,C927OOH,0,16,9,0,4,0,0,0
1675,DECOOH,0,22,10,0,2,0,0,0
1676,C46CO2H,0,8,5,0,3,0,0,0
1677,C144OOH,0,24,14,0,5,0,0,0
1678,C145OOH,0,24,14,0,7,0,0,0
1679,C928CO3H,0,16,10,0,5,0,0,0
1680,C928OOH,0,16,9,0,4,0,0,0
1681,C827CO3H,0,14,9,0,5,0,0,0
1682,C828CO3H,0,12,9,0,6,0,0,0
1683,C828OOH,0,12,8,0,5,0,0,0
1684,HO3C106OOH,0,22,10,0,3,0,0,0
1685,BCKANO3,0,23,14,1,5,0,0,0
1686,BCKAOH,0,24,14,0,3,0,0,0
1687,C131CO3H,0,22,14,0,5,0,0,0
1688,C131OOH,0,22,13,0,4,0,0,0
1689,C132OOH,0,22,13,0,5,0,0,0
1690,C133OOH,0,22,13,0,6,0,0,0
1691,C829OOH,0,14,8,0,5,0,0,0
1692,C134OOH,0,20,13,0,7,0,0,0
1693,C135OOH,0,18,13,0,8,0,0,0
1694,C61OOH,0,12,6,0,4,0,0,0
1695,C126CO3H,0,20,13,0,4,0,0,0
1696,C126OOH,0,20,12,0,3,0,0,0
1697,M3PECOOH,0,14,6,0,2,0,0,0
1698,C127OOH,0,20,12,0,4,0,0,0
1699,C128OOH,0,20,12,0,5,0,0,0
1700,C101OOH,0,20,10,0,3,0,0,0
1701,C136CO3H,0,22,14,0,4,0,0,0
1702,C137CO3H,0,22,14,0,5,0,0,0
1703,C137OOH,0,22,13,0,4,0,0,0
1704,C139OOH,0,22,13,0,5,0,0,0
1705,C1310OOH,0,22,13,0,6,0,0,0
1706,C136OOH,0,22,13,0,3,0,0,0
1707,C1311OOH,0,22,13,0,4,0,0,0
1708,C1312OOH,0,22,13,0,5,0,0,0
1709,HO6C7CO3H,0,16,8,0,4,0,0,0
1710,C522CO2H,0,8,6,0,3,0,0,0
1711,C1011CO3H,0,18,11,0,4,0,0,0
1712,C1011OOH,0,18,10,0,3,0,0,0
1713,C1012OOH,0,18,10,0,4,0,0,0
1714,HO6C7OOH,0,16,7,0,3,0,0,0
1715,C147CO,0,20,14,0,5,0,0,0
1716,C147OOH,0,22,14,0,6,0,0,0
1717,M22C3CO3H,0,12,6,0,3,0,0,0
1718,C830CO3H,0,14,9,0,4,0,0,0
1719,HO3C5CO3H,0,12,6,0,4,0,0,0
1720,C830OOH,0,14,8,0,3,0,0,0
1721,C831OOH,0,14,8,0,4,0,0,0
1722,C1013CO3H,0,18,11,0,5,0,0,0
1723,HM22C3CO3H,0,12,6,0,4,0,0,0
1724,C1013OOH,0,18,10,0,4,0,0,0
1725,C1014OOH,0,18,10,0,5,0,0,0
1726,COO2C4CO3H,0,8,5,0,5,0,0,0
1727,COO2C3CO3H,0,6,4,0,5,0,0,0
1728,C1313OOH,0,22,13,0,5,0,0,0
1729,C116CO3H,0,18,12,0,5,0,0,0
1730,HO2C6OOH,0,14,6,0,3,0,0,0
1731,C116OOH,0,18,11,0,4,0,0,0
1732,C117OOH,0,18,11,0,5,0,0,0
1733,C118OOH,0,18,11,0,6,0,0,0
1734,C103OOH,0,20,10,0,4,0,0,0
1735,C1210CO3H,0,20,13,0,5,0,0,0
1736,HM22CO3H,0,10,5,0,4,0,0,0
1737,C1211CO3H,0,20,13,0,6,0,0,0
1738,HO13C5OOH,0,12,5,0,4,0,0,0
1739,C1211OOH,0,20,12,0,5,0,0,0
1740,C1212OOH,0,20,12,0,6,0,0,0
1741,C1213OOH,0,20,12,0,7,0,0,0
1742,C1210OOH,0,20,12,0,4,0,0,0
1743,C1214OOH,0,20,12,0,5,0,0,0
1744,C1215OOH,0,20,12,0,6,0,0,0
1745,NBCALOOH,0,25,15,1,7,0,0,0
1746,NC1313OOH,0,21,13,1,7,0,0,0
1747,NC524NO3,0,10,5,2,9,0,0,0
1748,HMACO2H,0,6,4,0,3,0,0,0
1749,C516OOH,0,8,5,0,6,0,0,0
1750,C105OOH,0,16,10,0,5,0,0,0
1751,ISOP34OOH,0,10,5,0,3,0,0,0
1752,HOIBUTCO3H,0,10,5,0,4,0,0,0
1753,CH2CHCH2OOH,0,6,3,0,2,0,0,0
1754,NC51OOH,0,9,5,1,6,0,0,0
1755,C45OOH,0,8,4,0,2,0,0,0
1756,M3BU3ECO3H,0,8,5,0,3,0,0,0
1757,C530OOH,0,10,5,0,4,0,0,0
1758,NC526OOH,0,9,5,1,6,0,0,0
1759,C533OOH,0,8,5,0,6,0,0,0
1760,BUT2CO3H,0,10,5,0,3,0,0,0
1761,C536O,0,9,5,0,6,0,0,0
1762,C537O,0,9,5,0,6,0,0,0
1763,CYHXONAOH,0,10,6,0,2,0,0,0
1764,CO25C73OH,0,12,7,0,3,0,0,0
1765,CO25C74OH,0,12,7,0,3,0,0,0
1766,IBUTOLCO,0,9,4,0,2,0,0,0
1767,HO1C4O,0,9,4,0,2,0,0,0
1768,C3ME3CHO,0,10,5,0,1,0,0,0
1769,NBUTOL,0,10,4,0,1,0,0,0
1770,MIBKOH34,0,12,6,0,3,0,0,0
1771,DIETETHER,0,10,4,0,1,0,0,0
1772,ETHFORMO,0,5,3,0,3,0,0,0
1773,MTBE,0,12,5,0,1,0,0,0
1774,MTBEAO,0,11,5,0,2,0,0,0
1775,MTBEACHOO,0,9,5,0,3,0,0,0
1776,MTBEBO,0,11,5,0,2,0,0,0
1777,DIIPRETHER,0,14,6,0,1,0,0,0
1778,EIPEO,0,11,5,0,2,0,0,0
1779,ETBEBO,0,13,6,0,2,0,0,0
1780,MO2EOLBO,0,7,3,0,3,0,0,0
1781,PRONEMOXOH,0,8,4,0,3,0,0,0
1782,BOX2EOHAO,0,13,6,0,3,0,0,0
1783,BOXCOCHO,0,10,6,0,3,0,0,0
1784,MEKCO,0,7,4,0,2,0,0,0
1785,BOXPRONE,0,14,7,0,2,0,0,0
1786,BOXPRONBOH,0,14,7,0,3,0,0,0
1787,METHACETO,0,5,3,0,3,0,0,0
1788,ETHACETO,0,7,4,0,3,0,0,0
1789,ACETC2H4O,0,7,4,0,3,0,0,0
1790,HO1C3O,0,7,3,0,2,0,0,0
1791,IPRACBO,0,9,5,0,3,0,0,0
1792,HO2MC5O,0,13,6,0,2,0,0,0
1793,ACBUONEAO,0,9,6,0,4,0,0,0
1794,ACBUONAOH,0,10,6,0,4,0,0,0
1795,MEKBO,0,7,4,0,2,0,0,0
1796,ACBUONBOH,0,10,6,0,4,0,0,0
1797,NBUACETCO,0,11,6,0,3,0,0,0
1798,MCOOTBO,0,11,6,0,3,0,0,0
1799,CCL3O,0,0,1,0,1,0,3,0
1800,TCEOHO,0,1,2,0,2,0,4,0
1801,C78OH,0,14,7,0,3,0,0,0
1802,APINBCO,0,16,10,0,2,0,0,0
1803,C719O,0,11,7,0,4,0,0,0
1804,C5NO3CO4OH,0,9,5,1,5,0,0,0
1805,DMM,0,8,3,0,2,0,0,0
1806,MMF,0,6,3,0,3,0,0,0
1807,DMC,0,6,3,0,3,0,0,0
1808,EIPKAOH,0,12,6,0,2,0,0,0
1809,EIPKAO,0,11,6,0,2,0,0,0
1810,BENZENE,0,6,6,0,0,0,0,0
1811,HOHOC4DIAL,0,6,4,0,4,0,0,0
1812,EIPKBOH,0,12,6,0,2,0,0,0
1813,NC3H7O,0,7,3,0,1,0,0,0
1814,C5DIALOH,0,6,5,0,3,0,0,0
1815,C66OH,0,12,6,0,3,0,0,0
1816,DIEKAO,0,9,5,0,2,0,0,0
1817,C114OH,0,20,11,0,3,0,0,0
1818,C514CO23OH,0,8,5,0,4,0,0,0
1819,IC4H9O,0,9,4,0,1,0,0,0
1820,C4M2AL2OH,0,8,5,0,4,0,0,0
1821,MPRKAO,0,9,5,0,2,0,0,0
1822,C615CO2OH,0,8,6,0,3,0,0,0
1823,TLFUO,0,7,5,0,4,0,0,0
1824,NCRESOH,0,9,7,1,7,0,0,0
1825,MXYL1O,0,7,7,0,1,0,0,0
1826,C726CO3OH,0,10,7,0,3,0,0,0
1827,C7236CO,0,8,7,0,3,0,0,0
1828,IBUTOL,0,10,4,0,1,0,0,0
1829,NMXYOLOH,0,11,8,1,7,0,0,0
1830,MXYFUO,0,9,6,0,4,0,0,0
1831,NC5H12,0,12,5,0,0,0,0,0
1832,HO2M2C5O,0,13,6,0,2,0,0,0
1833,DMK2OH,0,10,6,0,4,0,0,0
1834,NC6H14,0,14,6,0,0,0,0,0
1835,NPXYOLOH,0,11,8,1,7,0,0,0
1836,PXYFUO,0,7,5,0,4,0,0,0
1837,MC52CO2OH,0,10,6,0,4,0,0,0
1838,NOXYOLOH,0,11,8,1,7,0,0,0
1839,OXYFUO,0,9,6,0,4,0,0,0
1840,C7M2CO5OH,0,12,8,0,3,0,0,0
1841,NTM135OLOH,0,13,9,1,7,0,0,0
1842,C7BDCOH,0,12,7,0,4,0,0,0
1843,TMB1FUO,0,9,6,0,4,0,0,0
1844,C712OH,0,14,7,0,3,0,0,0
1845,C4COMOH3OH,0,12,6,0,3,0,0,0
1846,NTM124OLOH,0,13,9,1,7,0,0,0
1847,TMB2FUO,0,11,7,0,4,0,0,0
1848,MC6OTKETO,0,9,7,0,5,0,0,0
1849,NTM123OLOH,0,13,9,1,7,0,0,0
1850,C6NO3CO4OH,0,11,6,1,5,0,0,0
1851,C713OH,0,12,7,0,3,0,0,0
1852,C713O,0,11,7,0,3,0,0,0
1853,C714OH,0,12,7,0,3,0,0,0
1854,C715CO2OH,0,10,7,0,3,0,0,0
1855,NEBNZOLOH,0,11,8,1,7,0,0,0
1856,HEX3ONCO,0,11,6,0,2,0,0,0
1857,C6NO3CO5OH,0,11,6,1,5,0,0,0
1858,C815CO2OH,0,12,8,0,3,0,0,0
1859,HEX2ONCO,0,11,6,0,2,0,0,0
1860,NPBNZOLOH,0,13,9,1,7,0,0,0
1861,CO25C6OH,0,10,6,0,3,0,0,0
1862,C7M15CO2OH,0,12,8,0,3,0,0,0
1863,NIPBNZOLOH,0,13,9,1,7,0,0,0
1864,MPHCOMEOH,0,10,9,0,2,0,0,0
1865,IPEBOH,0,12,5,0,1,0,0,0
1866,MC7CO2O,0,11,8,0,3,0,0,0
1867,MC7CO2OH,0,12,8,0,3,0,0,0
1868,C41OH,0,8,4,0,4,0,0,0
1869,NOETOLOH,0,13,9,1,7,0,0,0
1870,C826CO3O,0,11,8,0,3,0,0,0
1871,C826CO3OH,0,12,8,0,3,0,0,0
1872,NMETOLOH,0,13,9,1,7,0,0,0
1873,HNMVKOH,0,7,4,1,6,0,0,0
1874,HO2C5O,0,11,5,0,2,0,0,0
1875,NPETOLOH,0,13,9,1,7,0,0,0
1876,DMPHCOMOH,0,12,10,0,2,0,0,0
1877,C42OH,0,7,4,1,6,0,0,0
1878,MEBFUO,0,11,7,0,4,0,0,0
1879,M3PE,0,14,6,0,0,0,0,0
1880,GAOOA,0,4,2,0,3,0,0,0
1881,C8M2CO6OH,0,14,9,0,3,0,0,0
1882,NDMEPHOLOH,0,15,10,1,7,0,0,0
1883,EMPHCOMOH,0,14,11,0,2,0,0,0
1884,C9M2CO6OH,0,16,10,0,3,0,0,0
1885,NDEMPHOLOH,0,17,11,1,7,0,0,0
1886,C9DC,0,12,9,0,2,0,0,0
1887,HO3C6O,0,13,6,0,2,0,0,0
1888,C617O,0,9,6,0,3,0,0,0
1889,C513O,0,7,5,0,4,0,0,0
1890,C619CO,0,6,6,0,3,0,0,0
1891,C89CO2,0,13,9,0,3,0,0,0
1892,C620O,0,7,6,0,4,0,0,0
1893,C59O,0,9,5,0,4,0,0,0
1894,NEOPO,0,11,5,0,1,0,0,0
1895,DICLETO,0,3,2,0,1,0,2,0
1896,CHCL3O,0,2,2,0,1,0,3,0
1897,CH2CL3O,0,2,2,0,1,0,3,0
1898,CH3CCL2O,0,3,2,0,1,0,2,0
1899,CHCL2CL2O,0,1,2,0,1,0,4,0
1900,C731CO2,0,11,8,0,4,0,0,0
1901,C822CO2,0,13,9,0,3,0,0,0
1902,C1210CO2,0,19,13,0,4,0,0,0
1903,C136CO2,0,21,14,0,3,0,0,0
1904,C84OH,0,14,8,0,3,0,0,0
1905,CHCLOOA,0,1,1,0,2,0,1,0
1906,PECOH,0,12,5,0,1,0,0,0
1907,IC5H12,0,12,5,0,0,0,0,0
1908,INAHPCHO,0,9,5,1,7,0,0,0
1909,INAHCHO,0,9,5,1,6,0,0,0
1910,INB1NACHO,0,8,5,2,8,0,0,0
1911,INB1HPCHO,0,9,5,1,7,0,0,0
1912,H2MC5O,0,13,6,0,2,0,0,0
1913,INDHPCHO,0,9,5,1,7,0,0,0
1914,LIMBCO,0,16,10,0,2,0,0,0
1915,C818CO,0,12,8,0,4,0,0,0
1916,C818OH,0,14,8,0,4,0,0,0
1917,NPROPOL,0,8,3,0,1,0,0,0
1918,IBUTALBO,0,7,4,0,2,0,0,0
1919,HM23C4O,0,13,6,0,2,0,0,0
1920,C124OH,0,22,12,0,3,0,0,0
1921,LMKBCO,0,14,9,0,3,0,0,0
1922,C69O,0,11,6,0,3,0,0,0
1923,LIMALAOH,0,16,10,0,3,0,0,0
1924,LIMALBOH,0,16,10,0,3,0,0,0
1925,C4CHOBO,0,9,5,0,2,0,0,0
1926,C926OH,0,14,9,0,4,0,0,0
1927,C926O,0,13,9,0,4,0,0,0
1928,C627OH,0,10,6,0,3,0,0,0
1929,LMLKAOH,0,14,9,0,4,0,0,0
1930,LMLKBOH,0,14,9,0,4,0,0,0
1931,M2BKBOH,0,12,6,0,2,0,0,0
1932,M2BKBO,0,11,6,0,2,0,0,0
1933,HO14CO2C5,0,10,5,0,3,0,0,0
1934,C628OH,0,10,6,0,4,0,0,0
1935,C628O,0,9,6,0,4,0,0,0
1936,C735OH,0,10,7,0,4,0,0,0
1937,C735O,0,9,7,0,4,0,0,0
1938,C94OH,0,16,9,0,3,0,0,0
1939,HO14CO3C5,0,10,5,0,3,0,0,0
1940,DMS,0,6,2,0,0,1,0,0
1941,DMSO2O,0,5,2,0,3,1,0,0
1942,BCBCO,0,24,15,0,2,0,0,0
1943,C53OH,0,10,5,0,3,0,0,0
1944,C52O,0,11,5,0,2,0,0,0
1945,C145O,0,23,14,0,6,0,0,0
1946,C611OH,0,10,6,0,3,0,0,0
1947,C611O,0,9,6,0,3,0,0,0
1948,CO2HO4C6,0,12,6,0,2,0,0,0
1949,BCKBCO,0,22,14,0,3,0,0,0
