! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_BiadjacencyMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
OH,5824,14700,-1
C732O,236,14701,1
C732O2,4171,14701,-1
NO,5826,14701,-1
NO2,5831,14701,1
C732NO3,2624,14702,1
C732O2,4171,14702,-1
NO,5826,14702,-1
C732O,236,14703,1
C732O2,4171,14703,-1
NO2,5831,14703,1
NO3,5832,14703,-1
C732OOH,1649,14704,1
C732O2,4171,14704,-1
HO2,5825,14704,-1
C732O,236,14705,1
C732O2,4171,14705,-1
C732OH,561,14706,1
C732O2,4171,14706,-1
C732CO,3665,14707,1
C732O2,4171,14707,-1
C732O,236,14708,-1
C734O2,4783,14708,1
C734O,908,14709,1
C734O2,4783,14709,-1
NO,5826,14709,-1
NO2,5831,14709,1
C734O,908,14710,1
C734O2,4783,14710,-1
NO2,5831,14710,1
NO3,5832,14710,-1
C734OOH,2625,14711,1
C734O2,4783,14711,-1
HO2,5825,14711,-1
C734O,908,14712,1
C734O2,4783,14712,-1
C734OH,562,14713,1
C734O2,4783,14713,-1
C734CO,1650,14714,1
C734O2,4783,14714,-1
C734O,908,14715,-1
C517CHO,5653,14715,1
HO2,5825,14715,1
C732O,236,14716,1
C732NO3,2624,14716,-1
NO2,5831,14716,1
C732NO3,2624,14717,-1
C732CO,3665,14717,1
OH,5824,14717,-1
NO2,5831,14717,1
C732O,236,14718,1
C732OOH,1649,14718,-1
OH,5824,14718,1
C732OOH,1649,14719,-1
C732CO,3665,14719,1
C732OH,561,14720,-1
C732CO,3665,14720,1
OH,5824,14720,-1
HO2,5825,14720,1
C732CO,3665,14721,-1
C734O2,4783,14721,1
HO2,5825,14721,1
C732CO,3665,14722,-1
C734O2,4783,14722,1
OH,5824,14722,-1
C734O,908,14723,1
C734OOH,2625,14723,-1
OH,5824,14723,1
C734CO,1650,14724,1
C734OOH,2625,14724,-1
C734OH,562,14725,-1
C734CO,1650,14725,1
OH,5824,14725,-1
HO2,5825,14725,1
C734CO,1650,14726,-1
C517CO3,5335,14726,1
HO2,5825,14726,1
C734CO,1650,14727,-1
C517CO3,5335,14727,1
OH,5824,14727,-1
C731O,237,14728,1
C731O2,4419,14728,-1
NO,5826,14728,-1
NO2,5831,14728,1
C731NO3,2626,14729,1
C731O2,4419,14729,-1
NO,5826,14729,-1
C731O,237,14730,1
C731O2,4419,14730,-1
NO2,5831,14730,1
NO3,5832,14730,-1
C731OOH,1652,14731,1
C731O2,4419,14731,-1
HO2,5825,14731,-1
C731O,237,14732,1
C731O2,4419,14732,-1
C731OH,563,14733,1
C731O2,4419,14733,-1
C731O2,4419,14734,-1
C626CHO,5654,14734,1
C731O,237,14735,-1
C733O2,4672,14735,1
C733O,3303,14736,1
C733O2,4672,14736,-1
NO,5826,14736,-1
NO2,5831,14736,1
C733O,3303,14737,1
C733O2,4672,14737,-1
NO2,5831,14737,1
NO3,5832,14737,-1
C733OOH,1653,14738,1
C733O2,4672,14738,-1
HO2,5825,14738,-1
C733O,3303,14739,1
C733O2,4672,14739,-1
C733OH,564,14740,1
C733O2,4672,14740,-1
C733CO,2628,14741,1
C733O2,4672,14741,-1
C733O,3303,14742,-1
C519CHO,4413,14742,1
HO2,5825,14742,1
CO,5828,14742,1
C731O,237,14743,1
C731NO3,2626,14743,-1
NO2,5831,14743,1
C731NO3,2626,14744,-1
C626CHO,5654,14744,1
OH,5824,14744,-1
NO2,5831,14744,1
C731O,237,14745,1
C731OOH,1652,14745,-1
OH,5824,14745,1
C731OOH,1652,14746,-1
C626CHO,5654,14746,1
C731OH,563,14747,-1
C626CHO,5654,14747,1
OH,5824,14747,-1
HO2,5825,14747,1
C733OOH,1653,14748,-1
C733O,3303,14748,1
OH,5824,14748,1
C733OOH,1653,14749,-1
C733CO,2628,14749,1
C733OH,564,14750,-1
C733CO,2628,14750,1
OH,5824,14750,-1
HO2,5825,14750,1
C733CO,2628,14751,-1
C519CO3,5633,14751,1
HO2,5825,14751,1
CO,5828,14751,1
C733CO,2628,14752,-1
C519CO3,5633,14752,1
OH,5824,14752,-1
CO,5828,14752,1
C628OOA,172,14753,1
C622CHO,5667,14753,-1
HCHO,5808,14753,1
O3,5830,14753,-1
CH2OOF,5319,14754,1
C517CHO,5653,14754,1
C622CHO,5667,14754,-1
O3,5830,14754,-1
C628OOA,172,14755,-1
C628O2,4786,14755,1
OH,5824,14755,1
C628O,1935,14756,1
C628O2,4786,14756,-1
NO,5826,14756,-1
NO2,5831,14756,1
C628O,1935,14757,1
C628O2,4786,14757,-1
NO2,5831,14757,1
NO3,5832,14757,-1
C628OOH,2629,14758,1
C628O2,4786,14758,-1
HO2,5825,14758,-1
C628O,1935,14759,1
C628O2,4786,14759,-1
C628OH,1934,14760,1
C628O2,4786,14760,-1
C628O,1935,14761,-1
CO13C4OH,5690,14761,1
CH3CO3,5818,14761,1
C628O,1935,14762,1
C628OOH,2629,14762,-1
OH,5824,14762,1
C628OOH,2629,14763,-1
CO13C4OH,5690,14763,1
CH3CO3,5818,14763,1
OH,5824,14763,1
C628OOH,2629,14764,-1
C628O2,4786,14764,1
OH,5824,14764,-1
C628OH,1934,14765,-1
CO13C4OH,5690,14765,1
CH3CO3,5818,14765,1
HO2,5825,14765,1
C628OH,1934,14766,-1
C628O,1935,14766,1
OH,5824,14766,-1
C629OOA,173,14767,1
C624CHO,5759,14767,-1
HCHO,5808,14767,1
O3,5830,14767,-1
C519CHO,4413,14768,1
CH2OOF,5319,14768,1
C624CHO,5759,14768,-1
O3,5830,14768,-1
C629OOA,173,14769,-1
C629O2,5342,14769,1
OH,5824,14769,1
C629O,4040,14770,1
C629O2,5342,14770,-1
NO,5826,14770,-1
NO2,5831,14770,1
C629O,4040,14771,1
C629O2,5342,14771,-1
NO2,5831,14771,1
NO3,5832,14771,-1
C629OOH,3973,14772,1
C629O2,5342,14772,-1
HO2,5825,14772,-1
C629O,4040,14773,1
C629O2,5342,14773,-1
C629OH,2819,14774,1
C629O2,5342,14774,-1
C629O,4040,14775,-1
HO1CO3CHO,4778,14775,1
CH3CO3,5818,14775,1
C629O,4040,14776,-1
HO1CO34C5,4891,14776,1
HO2,5825,14776,1
CO,5828,14776,1
C629OOH,3973,14777,-1
C629O,4040,14777,1
OH,5824,14777,1
C629OOH,3973,14778,-1
HO1CO3CHO,4778,14778,1
CH3CO3,5818,14778,1
OH,5824,14778,1
C629OOH,3973,14779,-1
HO1CO34C5,4891,14779,1
OH,5824,14779,1
HO2,5825,14779,1
CO,5828,14779,1
C629OOH,3973,14780,-1
C629O2,5342,14780,1
OH,5824,14780,-1
C629OH,2819,14781,-1
HO1CO3CHO,4778,14781,1
CH3CO3,5818,14781,1
HO2,5825,14781,1
C629OH,2819,14782,-1
HO1CO34C5,4891,14782,1
HO2,5825,14782,2
CO,5828,14782,1
C629OH,2819,14783,-1
C629O,4040,14783,1
OH,5824,14783,-1
C520OOA,174,14784,1
C518CHO,5743,14784,-1
HCHO,5808,14784,1
O3,5830,14784,-1
CH2OOF,5319,14785,1
C518CHO,5743,14785,-1
HMVKBCHO,5744,14785,1
O3,5830,14785,-1
C520OOA,174,14786,-1
C520O2,5180,14786,1
OH,5824,14786,1
C520O,4041,14787,1
C520O2,5180,14787,-1
NO,5826,14787,-1
NO2,5831,14787,1
C520O,4041,14788,1
C520O2,5180,14788,-1
NO2,5831,14788,1
NO3,5832,14788,-1
C520OOH,3974,14789,1
C520O2,5180,14789,-1
HO2,5825,14789,-1
C520O,4041,14790,1
C520O2,5180,14790,-1
C520OH,2820,14791,1
C520O2,5180,14791,-1
C520O,4041,14792,-1
HOCH2COCHO,5609,14792,1
CH3CO3,5818,14792,1
C520O,4041,14793,-1
BIACETOH,5650,14793,1
HO2,5825,14793,1
CO,5828,14793,1
C520OOH,3974,14794,-1
C520O,4041,14794,1
OH,5824,14794,1
C520OOH,3974,14795,-1
HOCH2COCHO,5609,14795,1
CH3CO3,5818,14795,1
OH,5824,14795,1
C520OOH,3974,14796,-1
BIACETOH,5650,14796,1
OH,5824,14796,1
HO2,5825,14796,1
CO,5828,14796,1
C520OOH,3974,14797,-1
C520O2,5180,14797,1
OH,5824,14797,-1
C520OH,2820,14798,-1
HOCH2COCHO,5609,14798,1
CH3CO3,5818,14798,1
HO2,5825,14798,1
C520OH,2820,14799,-1
BIACETOH,5650,14799,1
HO2,5825,14799,2
CO,5828,14799,1
C520OH,2820,14800,-1
C520O,4041,14800,1
OH,5824,14800,-1
C735OOA,175,14801,1
C729CHO,5644,14801,-1
HCHO,5808,14801,1
O3,5830,14801,-1
CH2OOF,5319,14802,1
C729CHO,5644,14802,-1
C626CHO,5654,14802,1
O3,5830,14802,-1
C735OOA,175,14803,-1
C735O2,4790,14803,1
OH,5824,14803,1
C735O,1937,14804,1
C735O2,4790,14804,-1
NO,5826,14804,-1
NO2,5831,14804,1
C735O,1937,14805,1
C735O2,4790,14805,-1
NO2,5831,14805,1
NO3,5832,14805,-1
C735OOH,2631,14806,1
C735O2,4790,14806,-1
HO2,5825,14806,-1
C735O,1937,14807,1
C735O2,4790,14807,-1
C735OH,1936,14808,1
C735O2,4790,14808,-1
C735O,1937,14809,-1
CO13C4CHO,5649,14809,1
CH3CO3,5818,14809,1
C735O,1937,14810,1
C735OOH,2631,14810,-1
OH,5824,14810,1
C735OOH,2631,14811,-1
CO13C4CHO,5649,14811,1
CH3CO3,5818,14811,1
OH,5824,14811,1
C735OOH,2631,14812,-1
C735O2,4790,14812,1
OH,5824,14812,-1
C735OH,1936,14813,-1
CO13C4CHO,5649,14813,1
CH3CO3,5818,14813,1
HO2,5825,14813,1
C735OH,1936,14814,-1
C735O,1937,14814,1
OH,5824,14814,-1
NLIMO2,4426,14815,1
LIMONENE,5166,14815,-1
NO3,5832,14815,-1
NLIMO,910,14816,1
NLIMO2,4426,14816,-1
NO,5826,14816,-1
NO2,5831,14816,1
NLIMO,910,14817,1
NLIMO2,4426,14817,-1
NO2,5831,14817,1
NO3,5832,14817,-1
NLIMOOH,2633,14818,1
NLIMO2,4426,14818,-1
HO2,5825,14818,-1
NLIMO,910,14819,1
NLIMO2,4426,14819,-1
LIMBNO3,2557,14820,1
NLIMO2,4426,14820,-1
NLIMO,910,14821,-1
LIMAL,5739,14821,1
NO2,5831,14821,1
NLIMOOH,2633,14822,-1
NLIMO2,4426,14822,1
OH,5824,14822,-1
NLIMO,910,14823,1
NLIMOOH,2633,14823,-1
OH,5824,14823,1
NLIMALO2,4427,14824,1
LIMAL,5739,14824,-1
NO3,5832,14824,-1
C923CO3,5441,14825,1
LIMAL,5739,14825,-1
HNO3,5772,14825,1
NO3,5832,14825,-1
NLIMALO,3311,14826,1
NLIMALO2,4427,14826,-1
NO,5826,14826,-1
NO2,5831,14826,1
NLIMALO,3311,14827,1
NLIMALO2,4427,14827,-1
NO2,5831,14827,1
NO3,5832,14827,-1
NLIMALOOH,1654,14828,1
NLIMALO2,4427,14828,-1
HO2,5825,14828,-1
NLIMALO,3311,14829,1
NLIMALO2,4427,14829,-1
NLIMALOH,911,14830,1
NLIMALO2,4427,14830,-1
NLIMALO,3311,14831,-1
LMLKET,5742,14831,1
HCHO,5808,14831,1
NO2,5831,14831,1
NLIMALOOH,1654,14832,-1
NLIMALO2,4427,14832,1
OH,5824,14832,-1
NLIMALOOH,1654,14833,-1
NLIMALO,3311,14833,1
OH,5824,14833,1
NLIMALOH,911,14834,-1
LMLKET,5742,14834,1
HCHO,5808,14834,1
OH,5824,14834,-1
NO2,5831,14834,1
NLMKAO2,4428,14835,1
LIMKET,5741,14835,-1
NO3,5832,14835,-1
NLMKAO,912,14836,1
NLMKAO2,4428,14836,-1
NO,5826,14836,-1
NO2,5831,14836,1
NLMKAO,912,14837,1
NLMKAO2,4428,14837,-1
NO2,5831,14837,1
NO3,5832,14837,-1
NLMKAOOH,2636,14838,1
NLMKAO2,4428,14838,-1
HO2,5825,14838,-1
NLMKAO,912,14839,1
NLMKAO2,4428,14839,-1
LMKBNO3,2589,14840,1
NLMKAO2,4428,14840,-1
NLMKAO,912,14841,-1
LMLKET,5742,14841,1
NO2,5831,14841,1
NLMKAOOH,2636,14842,-1
NLMKAO2,4428,14842,1
OH,5824,14842,-1
NLMKAO,912,14843,1
NLMKAOOH,2636,14843,-1
OH,5824,14843,1
C622CO3,5624,14844,1
C622CHO,5667,14844,-1
HNO3,5772,14844,1
NO3,5832,14844,-1
NC728O2,4429,14845,1
C622CHO,5667,14845,-1
NO3,5832,14845,-1
NC728O,3312,14846,1
NC728O2,4429,14846,-1
NO,5826,14846,-1
NO2,5831,14846,1
NC728O,3312,14847,1
NC728O2,4429,14847,-1
NO2,5831,14847,1
NO3,5832,14847,-1
NC728OOH,1655,14848,1
NC728O2,4429,14848,-1
HO2,5825,14848,-1
NC728O,3312,14849,1
NC728O2,4429,14849,-1
NC728OH,913,14850,1
NC728O2,4429,14850,-1
NC728O,3312,14851,-1
C517CHO,5653,14851,1
HCHO,5808,14851,1
NO2,5831,14851,1
NC728OOH,1655,14852,-1
NC728O2,4429,14852,1
OH,5824,14852,-1
NC728OOH,1655,14853,-1
NC728O,3312,14853,1
OH,5824,14853,1
NC728OH,913,14854,-1
C517CHO,5653,14854,1
HCHO,5808,14854,1
OH,5824,14854,-1
NO2,5831,14854,1
C518CO3,5547,14855,1
C518CHO,5743,14855,-1
HNO3,5772,14855,1
NO3,5832,14855,-1
NC623O2,4432,14856,1
C518CHO,5743,14856,-1
NO3,5832,14856,-1
NC623O,3314,14857,1
NC623O2,4432,14857,-1
NO,5826,14857,-1
NO2,5831,14857,1
NC623O,3314,14858,1
NC623O2,4432,14858,-1
NO2,5831,14858,1
NO3,5832,14858,-1
NC623OOH,1656,14859,1
NC623O2,4432,14859,-1
HO2,5825,14859,-1
NC623O,3314,14860,1
NC623O2,4432,14860,-1
NC623OH,914,14861,1
NC623O2,4432,14861,-1
NC623O,3314,14862,-1
HMVKBCHO,5744,14862,1
HCHO,5808,14862,1
NO2,5831,14862,1
NC623OOH,1656,14863,-1
NC623O,3314,14863,1
OH,5824,14863,1
NC623OOH,1656,14864,-1
NC623O2,4432,14864,1
OH,5824,14864,-1
NC623OH,914,14865,-1
HMVKBCHO,5744,14865,1
HCHO,5808,14865,1
OH,5824,14865,-1
NO2,5831,14865,1
C729CO3,5424,14866,1
C729CHO,5644,14866,-1
HNO3,5772,14866,1
NO3,5832,14866,-1
NC826O2,4433,14867,1
C729CHO,5644,14867,-1
NO3,5832,14867,-1
NC826O,3316,14868,1
NC826O2,4433,14868,-1
NO,5826,14868,-1
NO2,5831,14868,1
NC826O,3316,14869,1
NC826O2,4433,14869,-1
NO2,5831,14869,1
NO3,5832,14869,-1
NC826OOH,1658,14870,1
NC826O2,4433,14870,-1
HO2,5825,14870,-1
NC826O,3316,14871,1
NC826O2,4433,14871,-1
NC826OH,565,14872,1
NC826O2,4433,14872,-1
NC826O,3316,14873,-1
C626CHO,5654,14873,1
HCHO,5808,14873,1
NO2,5831,14873,1
NC826OOH,1658,14874,-1
NC826O2,4433,14874,1
OH,5824,14874,-1
NC826OOH,1658,14875,-1
NC826O,3316,14875,1
OH,5824,14875,1
NC826OH,565,14876,-1
NC826O,3316,14876,1
OH,5824,14876,-1
NC826OH,565,14877,-1
NC826O,3316,14877,1
HO2,5825,14877,1
C624CO3,5615,14878,1
C624CHO,5759,14878,-1
HNO3,5772,14878,1
NO3,5832,14878,-1
NC730O2,4677,14879,1
C624CHO,5759,14879,-1
NO3,5832,14879,-1
NC730O,3317,14880,1
NC730O2,4677,14880,-1
NO,5826,14880,-1
NO2,5831,14880,1
NC730O,3317,14881,1
NC730O2,4677,14881,-1
NO2,5831,14881,1
NO3,5832,14881,-1
NC730OOH,1659,14882,1
NC730O2,4677,14882,-1
HO2,5825,14882,-1
NC730O,3317,14883,1
NC730O2,4677,14883,-1
NC730OH,915,14884,1
NC730O2,4677,14884,-1
NC730O,3317,14885,-1
C519CHO,4413,14885,1
HCHO,5808,14885,1
NO2,5831,14885,1
NC730OOH,1659,14886,-1
NC730O2,4677,14886,1
OH,5824,14886,-1
NC730OOH,1659,14887,-1
NC730O,3317,14887,1
OH,5824,14887,1
NC730OH,915,14888,-1
C519CHO,4413,14888,1
HCHO,5808,14888,1
OH,5824,14888,-1
NO2,5831,14888,1
C517CO3,5335,14889,1
C517CHO,5653,14889,-1
HNO3,5772,14889,1
NO3,5832,14889,-1
HMVKBCO3,5198,14890,1
HMVKBCHO,5744,14890,-1
HNO3,5772,14890,1
NO3,5832,14890,-1
C626CO3,5652,14891,1
C626CHO,5654,14891,-1
HNO3,5772,14891,1
NO3,5832,14891,-1
C519CHO,4413,14892,-1
C519CO3,5633,14892,1
HNO3,5772,14892,1
NO3,5832,14892,-1
CO25C6CHO,4415,14893,-1
CO25C6CO3,5196,14893,1
HNO3,5772,14893,1
NO3,5832,14893,-1
C817CO3,5412,14894,1
LMLKET,5742,14894,-1
HNO3,5772,14894,1
NO3,5832,14894,-1
CO1H63O,2504,14895,1
CO1H63O2,4937,14895,-1
NO2,5831,14895,1
NO3,5832,14895,-1
CO1H63OOH,1660,14896,1
CO1H63O2,4937,14896,-1
HO2,5825,14896,-1
CO1H63O,2504,14897,1
CO1H63O2,4937,14897,-1
CO1H63OH,566,14898,1
CO1H63O2,4937,14898,-1
C6COHOCHO,4046,14899,1
CO1H63O2,4937,14899,-1
CO1H63O,2504,14900,-1
C6DIALOH,5229,14900,1
HO2,5825,14900,1
CO1C6NO3,2492,14901,-1
C6DIAL,5604,14901,1
OH,5824,14901,-1
NO2,5831,14901,1
CO1C6O,210,14902,1
CO1C6NO3,2492,14902,-1
NO2,5831,14902,1
CO1C6OH,324,14903,-1
C6DIAL,5604,14903,1
OH,5824,14903,-1
HO2,5825,14903,1
CO1C6OOH,1025,14904,-1
C6DIAL,5604,14904,1
CO1C6O,210,14905,1
CO1C6OOH,1025,14905,-1
OH,5824,14905,1
CO1H63NO3,3180,14906,-1
C6COHOCHO,4046,14906,1
OH,5824,14906,-1
NO2,5831,14906,1
CO1H63O,2504,14907,1
CO1H63NO3,3180,14907,-1
NO2,5831,14907,1
CO1H63OH,566,14908,-1
C6COHOCHO,4046,14908,1
OH,5824,14908,-1
HO2,5825,14908,1
CO1H63OOH,1660,14909,-1
C6COHOCHO,4046,14909,1
CO1H63OOH,1660,14910,-1
CO1H63O,2504,14910,1
OH,5824,14910,1
CHOC4OHO2,4583,14911,1
C1H4C5CO3,5600,14911,-1
NO,5826,14911,-1
NO2,5831,14911,1
C1H4C5PAN,3319,14912,1
C1H4C5CO3,5600,14912,-1
NO2,5831,14912,-1
C1H4C5PAN,3319,14913,-1
C1H4C5CO3,5600,14913,1
NO2,5831,14913,1
CHOC4OHO2,4583,14914,1
C1H4C5CO3,5600,14914,-1
NO2,5831,14914,1
NO3,5832,14914,-1
C1H4C5CO3H,3320,14915,1
C1H4C5CO3,5600,14915,-1
HO2,5825,14915,-1
C1H4C5CO2H,1661,14916,1
C1H4C5CO3,5600,14916,-1
HO2,5825,14916,-1
CHOC4OHO2,4583,14917,1
C1H4C5CO3,5600,14917,-1
OH,5824,14917,1
HO2,5825,14917,-1
CHOC4OHO2,4583,14918,1
C1H4C5CO3,5600,14918,-1
C1H4C5CO2H,1661,14919,1
C1H4C5CO3,5600,14919,-1
C1H4C5PAN,3319,14920,-1
C6COCHOPAN,3851,14920,1
OH,5824,14920,-1
HO2,5825,14920,1
C6COALCO3H,2183,14921,1
C1H4C5CO3H,3320,14921,-1
OH,5824,14921,-1
HO2,5825,14921,1
C1H4C5CO3H,3320,14922,-1
CHOC4OHO2,4583,14922,1
OH,5824,14922,1
C1H4C5CO2H,1661,14923,-1
C6COALCO2H,2187,14923,1
OH,5824,14923,-1
HO2,5825,14923,1
DMS,1940,14924,-1
CH3SCH2O2,4291,14924,1
OH,5824,14924,-1
DMS,1940,14925,-1
HODMSO2,3885,14925,1
OH,5824,14925,-1
DMS,1940,14926,-1
CH3SCH2O2,4291,14926,1
HNO3,5772,14926,1
NO3,5832,14926,-1
CH3SCH2O,916,14927,1
CH3SCH2O2,4291,14927,-1
NO,5826,14927,-1
NO2,5831,14927,1
CH3SCH2O,916,14928,-1
CH3S,5010,14928,1
HCHO,5808,14928,1
CH3SCH2O,916,14929,1
CH3SCH2O2,4291,14929,-1
NO2,5831,14929,1
NO3,5832,14929,-1
CH3SCH2OOH,2641,14930,1
CH3SCH2O2,4291,14930,-1
HO2,5825,14930,-1
CH3SCH2O,916,14931,1
CH3SCH2O2,4291,14931,-1
CH3SCHO,2642,14932,1
CH3SCH2O2,4291,14932,-1
CH3SCH2OH,567,14933,1
CH3SCH2O2,4291,14933,-1
CH3SCH2O,916,14934,1
CH3SCH2OOH,2641,14934,-1
OH,5824,14934,1
CH3SCH2OOH,2641,14935,-1
CH3SCHO,2642,14935,1
CH3SCH2OH,567,14936,-1
CH3SCHO,2642,14936,1
OH,5824,14936,-1
HO2,5825,14936,1
CH3SCHO,2642,14937,-1
CH3S,5010,14937,1
HO2,5825,14937,1
CO,5828,14937,1
CH3SCHO,2642,14938,-1
CH3S,5010,14938,1
OH,5824,14938,-1
CO,5828,14938,1
DMSO,568,14939,1
HODMSO2,3885,14939,-1
HO2,5825,14939,1
DMSO2,569,14940,1
HODMSO2,3885,14940,-1
HO2,5825,14940,1
NO,5826,14940,-1
NO2,5831,14940,1
CH3SOO,3886,14941,1
CH3S,5010,14941,-1
CH3SOO,3886,14942,-1
CH3S,5010,14942,1
CH3SO,4436,14943,1
CH3S,5010,14943,-1
NO,5826,14943,1
NO2,5831,14943,-1
CH3SO,4436,14944,1
CH3S,5010,14944,-1
O3,5830,14944,-1
CH3SOO,3886,14945,-1
CH3O2,5803,14945,1
SO2,5827,14945,1
CH3SOO,3886,14946,-1
CH3SO,4436,14946,1
NO,5826,14946,-1
NO2,5831,14946,1
CH3SOO,3886,14947,-1
CH3SO,4436,14947,1
NO2,5831,14947,-1
NO3,5832,14947,1
CH3SO,4436,14948,-1
CH3O2,5803,14948,1
SO2,5827,14948,1
O3,5830,14948,-1
CH3SO,4436,14949,-1
CH3O2,5803,14949,1
NO,5826,14949,1
SO2,5827,14949,1
NO2,5831,14949,-1
CH3SO,4436,14950,-1
CH3SO2,5034,14950,1
NO,5826,14950,1
NO2,5831,14950,-1
CH3SO,4436,14951,-1
CH3SOO2,5238,14951,1
CH3SO,4436,14952,1
CH3SOO2,5238,14952,-1
CH3SOO2NO2,2643,14953,1
CH3SOO2,5238,14953,-1
NO2,5831,14953,-1
CH3SOO2NO2,2643,14954,-1
CH3SOO2,5238,14954,1
NO2,5831,14954,1
CH3SO2,5034,14955,1
CH3SOO2,5238,14955,-1
NO,5826,14955,-1
NO2,5831,14955,1
CH3SO2,5034,14956,1
CH3SOO2,5238,14956,-1
NO2,5831,14956,1
NO3,5832,14956,-1
CH3SOOOH,1662,14957,1
CH3SOO2,5238,14957,-1
HO2,5825,14957,-1
MSIA,3322,14958,1
CH3SOO2,5238,14958,-1
HO2,5825,14958,-1
O3,5830,14958,1
CH3SO2,5034,14959,1
CH3SOO2,5238,14959,-1
MSIA,3322,14960,1
CH3SOO2,5238,14960,-1
CH3SOOOH,1662,14961,-1
CH3SOO2,5238,14961,1
OH,5824,14961,-1
CH3SOOOH,1662,14962,-1
CH3SO2,5034,14962,1
OH,5824,14962,1
CH3SOO2NO2,2643,14963,-1
MSIA,3322,14963,1
OH,5824,14963,-1
NO2,5831,14963,1
CH3SO3,3870,14964,1
CH3SO2,5034,14964,-1
O3,5830,14964,-1
CH3SO2,5034,14965,-1
CH3SO2O2,5242,14965,1
CH3SO2,5034,14966,1
CH3SO2O2,5242,14966,-1
CH3SO4NO2,2644,14967,1
CH3SO2O2,5242,14967,-1
NO2,5831,14967,-1
CH3SO4NO2,2644,14968,-1
CH3SO2O2,5242,14968,1
NO2,5831,14968,1
CH3SO3,3870,14969,1
CH3SO2O2,5242,14969,-1
NO,5826,14969,-1
NO2,5831,14969,1
CH3SO3,3870,14970,1
CH3SO2O2,5242,14970,-1
NO2,5831,14970,1
NO3,5832,14970,-1
CH3SO2OOH,1663,14971,1
CH3SO2O2,5242,14971,-1
HO2,5825,14971,-1
MSA,917,14972,1
CH3SO2O2,5242,14972,-1
HO2,5825,14972,-1
O3,5830,14972,1
CH3SO3,3870,14973,1
CH3SO2O2,5242,14973,-1
MSA,917,14974,1
CH3SO2O2,5242,14974,-1
CH3SO2OOH,1663,14975,-1
CH3SO2O2,5242,14975,1
OH,5824,14975,-1
CH3SO2OOH,1663,14976,-1
CH3SO3,3870,14976,1
OH,5824,14976,1
CH3SO4NO2,2644,14977,-1
CH3SO2O2,5242,14977,1
HNO3,5772,14977,1
OH,5824,14977,-1
CH3SO2,5034,14978,-1
CH3O2,5803,14978,1
SO2,5827,14978,1
SO3,3,14979,1
CH3SO3,3870,14979,-1
CH3O2,5803,14979,1
MSA,917,14980,1
CH3SO3,3870,14980,-1
HO2,5825,14980,-1
DMSO,568,14981,-1
MSIA,3322,14981,1
CH3O2,5803,14981,1
OH,5824,14981,-1
MSIA,3322,14982,-1
CH3O2,5803,14982,1
OH,5824,14982,-1
SO2,5827,14982,1
DMSO2,569,14983,-1
DMSO2O2,4292,14983,1
OH,5824,14983,-1
DMSO2O,1941,14984,1
DMSO2O2,4292,14984,-1
NO,5826,14984,-1
NO2,5831,14984,1
DMSO2O,1941,14985,-1
CH3SO2,5034,14985,1
HCHO,5808,14985,1
DMSO2O,1941,14986,1
DMSO2O2,4292,14986,-1
NO2,5831,14986,1
NO3,5832,14986,-1
DMSO2OOH,3668,14987,1
DMSO2O2,4292,14987,-1
HO2,5825,14987,-1
DMSO2O,1941,14988,1
DMSO2O2,4292,14988,-1
CH3SO2CHO,2646,14989,1
DMSO2O2,4292,14989,-1
DMSO2OH,918,14990,1
DMSO2O2,4292,14990,-1
DMSO2O,1941,14991,1
DMSO2OOH,3668,14991,-1
OH,5824,14991,1
CH3SO2CHO,2646,14992,1
DMSO2OOH,3668,14992,-1
DMSO2OOH,3668,14993,-1
DMSO2O2,4292,14993,1
OH,5824,14993,-1
DMSO2OH,918,14994,-1
CH3SO2CHO,2646,14994,1
OH,5824,14994,-1
HO2,5825,14994,1
DMSO2OH,918,14995,-1
DMSO2O,1941,14995,1
OH,5824,14995,-1
CH3SO2CHO,2646,14996,-1
CH3SO2,5034,14996,1
HO2,5825,14996,1
CO,5828,14996,1
CH3SO2CHO,2646,14997,-1
CH3SO2,5034,14997,1
OH,5824,14997,-1
CO,5828,14997,1
MSA,917,14998,-1
CH3SO3,3870,14998,1
OH,5824,14998,-1
