! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : saprc99_EdgeList.csv
! Equation file        : saprc99.kpp
! Output root filename : saprc99
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
56,186,R186,HCHO,1
62,186,O3,R186,-1
63,186,R186,HO2,0.12
74,186,R186,OH,0.12
44,187,ETHENE,R187,-1
59,187,R187,RCHO,1
68,187,R187,RO2_R,1
71,187,NO3,R187,-1
40,188,R188,CO,0.491
44,188,ETHENE,R188,-1
45,188,R188,GLY,0.009
55,188,R188,CCHO,0.25
56,188,R188,HCHO,0.191
58,188,O3P,R188,-1
63,188,R188,HO2,0.5
66,188,R188,C_O2,0.3
68,188,R188,RO2_R,0.2
47,189,ISOPRENE,R189,-1
48,189,R189,R2O2,0.079
50,189,R189,METHACRO,0.23
52,189,R189,ISOPROD,0.357
54,189,R189,MVK,0.32
56,189,R189,HCHO,0.624
64,189,R189,RO2_N,0.093
68,189,R189,RO2_R,0.907
74,189,OH,R189,-1
2,190,R190,HCOOH,0.204
4,190,R190,RCO_OH,0.15
40,190,R190,CO,0.275
47,190,ISOPRENE,R190,-1
48,190,R190,R2O2,0.126
50,190,R190,METHACRO,0.39
54,190,R190,MVK,0.16
56,190,R190,HCHO,0.592
61,190,R190,PROD2,0.1
62,190,O3,R190,-1
64,190,R190,RO2_N,0.008
65,190,R190,MA_RCO3,0.192
68,190,R190,RO2_R,0.066
74,190,R190,OH,0.266
47,191,ISOPRENE,R191,-1
48,191,R191,R2O2,0.187
52,191,R191,ISOPROD,0.936
64,191,R191,RO2_N,0.064
68,191,R191,RO2_R,0.749
70,191,R191,NO2,0.187
71,191,NO3,R191,-1
47,192,ISOPRENE,R192,-1
48,192,R192,R2O2,0.24
56,192,R192,HCHO,0.24
58,192,O3P,R192,-1
61,192,R192,PROD2,0.75
64,192,R192,RO2_N,0.01
65,192,R192,MA_RCO3,0.24
66,192,R192,C_O2,0.25
48,193,R193,R2O2,0.5
49,193,TERP,R193,-1
56,193,R193,HCHO,0.276
59,193,R193,RCHO,0.474
61,193,R193,PROD2,0.276
64,193,R193,RO2_N,0.25
68,193,R193,RO2_R,0.75
74,193,OH,R193,-1
2,194,R194,HCOOH,0.103
4,194,R194,RCO_OH,0.189
12,194,R194,BACL,0.031
40,194,R194,CO,0.157
42,194,R194,ACET,0.13
45,194,R194,GLY,0.001
48,194,R194,R2O2,0.729
49,194,TERP,R194,-1
56,194,R194,HCHO,0.235
59,194,R194,RCHO,0.205
61,194,R194,PROD2,0.276
62,194,O3,R194,-1
63,194,R194,HO2,0.033
64,194,R194,RO2_N,0.18
68,194,R194,RO2_R,0.031
72,194,R194,CCO_O2,0.123
73,194,R194,RCO_O2,0.201
74,194,R194,OH,0.567
48,195,R195,R2O2,0.75
49,195,TERP,R195,-1
57,195,R195,RNO3,0.276
59,195,R195,RCHO,0.474
64,195,R195,RO2_N,0.25
68,195,R195,RO2_R,0.276
70,195,R195,NO2,0.474
71,195,NO3,R195,-1
49,196,TERP,R196,-1
58,196,O3P,R196,-1
59,196,R196,RCHO,0.147
61,196,R196,PROD2,0.853
11,197,ALK1,R197,-1
55,197,R197,CCHO,1
68,197,R197,RO2_R,1
74,197,OH,R197,-1
2,198,R198,HCOOH,0.121
20,198,ALK2,R198,-1
40,198,R198,CO,0.16
42,198,R198,ACET,0.417
45,198,R198,GLY,0.248
56,198,R198,HCHO,0.039
59,198,R198,RCHO,0.155
63,198,R198,HO2,0.121
64,198,R198,RO2_N,0.021
68,198,R198,RO2_R,0.612
74,198,OH,R198,-1
74,198,R198,OH,0.246
21,199,ALK3,R199,-1
22,199,R199,TBU_O,0.236
42,199,R199,ACET,0.024
48,199,R199,R2O2,0.559
55,199,R199,CCHO,0.445
56,199,R199,HCHO,0.026
59,199,R199,RCHO,0.122
60,199,R199,MEK,0.332
64,199,R199,RO2_N,0.07
68,199,R199,RO2_R,0.695
74,199,OH,R199,-1
30,200,ALK4,R200,-1
40,200,R200,CO,0.002
42,200,R200,ACET,0.452
48,200,R200,R2O2,0.936
55,200,R200,CCHO,0.455
56,200,R200,HCHO,0.024
59,200,R200,RCHO,0.244
60,200,R200,MEK,0.11
61,200,R200,PROD2,0.125
64,200,R200,RO2_N,0.143
66,200,R200,C_O2,0.011
68,200,R200,RO2_R,0.835
72,200,R200,CCO_O2,0.011
74,200,OH,R200,-1
23,201,ALK5,R201,-1
42,201,R201,ACET,0.072
48,201,R201,R2O2,0.948
55,201,R201,CCHO,0.099
56,201,R201,HCHO,0.026
59,201,R201,RCHO,0.204
60,201,R201,MEK,0.089
61,201,R201,PROD2,0.417
64,201,R201,RO2_N,0.347
68,201,R201,RO2_R,0.653
74,201,OH,R201,-1
31,202,ARO1,R202,-1
32,202,R202,DCB2,0.108
33,202,R202,DCB3,0.051
34,202,R202,CRES,0.207
35,202,R202,DCB1,0.491
38,202,R202,BALD,0.059
39,202,R202,PHEN,0.017
41,202,R202,MGLY,0.119
45,202,R202,GLY,0.118
61,202,R202,PROD2,0.055
63,202,R202,HO2,0.224
64,202,R202,RO2_N,0.011
68,202,R202,RO2_R,0.765
74,202,OH,R202,-1
12,203,R203,BACL,0.087
24,203,ARO2,R203,-1
32,203,R203,DCB2,0.099
33,203,R203,DCB3,0.093
34,203,R203,CRES,0.187
35,203,R203,DCB1,0.561
38,203,R203,BALD,0.05
41,203,R203,MGLY,0.287
45,203,R203,GLY,0.097
63,203,R203,HO2,0.187
64,203,R203,RO2_N,0.009
68,203,R203,RO2_R,0.804
74,203,OH,R203,-1
42,204,R204,ACET,0.005
48,204,R204,R2O2,0.205
51,204,OLE1,R204,-1
55,204,R204,CCHO,0.294
56,204,R204,HCHO,0.732
59,204,R204,RCHO,0.497
61,204,R204,PROD2,0.119
64,204,R204,RO2_N,0.09
68,204,R204,RO2_R,0.91
74,204,OH,R204,-1
2,205,R205,HCOOH,0.185
3,205,R205,CCO_OH,0.05
4,205,R205,RCO_OH,0.119
40,205,R205,CO,0.345
42,205,R205,ACET,0.001
51,205,OLE1,R205,-1
55,205,R205,CCHO,0.154
56,205,R205,HCHO,0.5
59,205,R205,RCHO,0.363
61,205,R205,PROD2,0.215
62,205,O3,R205,-1
63,205,R205,HO2,0.056
64,205,R205,RO2_N,0.001
66,205,R205,C_O2,0.076
68,205,R205,RO2_R,0.022
74,205,R205,OH,0.155
42,206,R206,ACET,0.024
48,206,R206,R2O2,0.488
51,206,OLE1,R206,-1
55,206,R206,CCHO,0.009
57,206,R206,RNO3,0.511
59,206,R206,RCHO,0.037
64,206,R206,RO2_N,0.176
68,206,R206,RO2_R,0.824
71,206,NO3,R206,-1
51,207,OLE1,R207,-1
58,207,O3P,R207,-1
59,207,R207,RCHO,0.45
60,207,R207,MEK,0.437
61,207,R207,PROD2,0.113
38,208,R208,BALD,0.061
42,208,R208,ACET,0.127
48,208,R208,R2O2,0.001
50,208,R208,METHACRO,0.025
52,208,R208,ISOPROD,0.025
53,208,OLE2,R208,-1
55,208,R208,CCHO,0.732
56,208,R208,HCHO,0.244
59,208,R208,RCHO,0.511
60,208,R208,MEK,0.072
64,208,R208,RO2_N,0.082
68,208,R208,RO2_R,0.918
74,208,OH,R208,-1
2,209,R209,HCOOH,0.073
3,209,R209,CCO_OH,0.129
4,209,R209,RCO_OH,0.247
38,209,R209,BALD,0.042
40,209,R209,CO,0.265
42,209,R209,ACET,0.045
48,209,R209,R2O2,0.137
50,209,R209,METHACRO,0.026
53,209,OLE2,R209,-1
54,209,R209,MVK,0.019
55,209,R209,CCHO,0.456
56,209,R209,HCHO,0.269
59,209,R209,RCHO,0.305
60,209,R209,MEK,0.026
61,209,R209,PROD2,0.043
62,209,O3,R209,-1
63,209,R209,HO2,0.003
64,209,R209,RO2_N,0.002
66,209,R209,C_O2,0.197
68,209,R209,RO2_R,0.033
72,209,R209,CCO_O2,0.137
73,209,R209,RCO_O2,0.006
74,209,R209,OH,0.378
38,210,R210,BALD,0.015
42,210,R210,ACET,0.102
48,210,R210,R2O2,0.711
53,210,OLE2,R210,-1
54,210,R210,MVK,0.048
55,210,R210,CCHO,0.507
56,210,R210,HCHO,0.079
57,210,R210,RNO3,0.321
59,210,R210,RCHO,0.151
60,210,R210,MEK,0.001
64,210,R210,RO2_N,0.136
66,210,R210,C_O2,0.03
68,210,R210,RO2_R,0.442
70,210,R210,NO2,0.391
71,210,NO3,R210,-1
40,211,R211,CO,0.012
50,211,R211,METHACRO,0.012
53,211,OLE2,R211,-1
58,211,O3P,R211,-1
59,211,R211,RCHO,0.069
60,211,R211,MEK,0.659
61,211,R211,PROD2,0.259
63,211,R211,HO2,0.013
64,211,R211,RO2_N,0.001
68,211,R211,RO2_R,0.012
