! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_EdgeList.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
2865,3245,PROL1MCO3H,R3245,-1
4931,3245,R3245,PROL1MCO3,1
6029,3245,OH,R3245,-1
4176,3246,R3246,CH2OOC,1
5279,3246,ME2BUT1ENE,R3246,-1
5720,3246,R3246,MEK,1
6022,3246,O3,R3246,-1
499,3247,R3247,C2H5MECOOA,1
5279,3247,ME2BUT1ENE,R3247,-1
5920,3247,R3247,HCHO,1
6022,3247,O3,R3247,-1
499,3248,C2H5MECOOA,R3248,-1
4939,3248,R3248,C2H5MECOO,1
499,3249,C2H5MECOOA,R3249,-1
5777,3249,R3249,MEKBO2,1
6029,3249,R3249,OH,1
3,3250,R3250,SO3,1
4939,3250,C2H5MECOO,R3250,-1
5720,3250,R3250,MEK,1
5923,3250,SO2,R3250,-1
4939,3251,C2H5MECOO,R3251,-1
5720,3251,R3251,MEK,1
6034,3251,CO,R3251,-1
4939,3252,C2H5MECOO,R3252,-1
5720,3252,R3252,MEK,1
6017,3252,R3252,NO2,1
6023,3252,NO,R3252,-1
4939,3253,C2H5MECOO,R3253,-1
5720,3253,R3253,MEK,1
6017,3253,NO2,R3253,-1
6024,3253,R3253,NO3,1
4939,3254,C2H5MECOO,R3254,-1
5720,3254,R3254,MEK,1
5727,3254,R3254,H2O2,1
4821,3255,R3255,C4NO32M2O2,1
5279,3255,ME2BUT1ENE,R3255,-1
6024,3255,NO3,R3255,-1
5279,3256,ME2BUT1ENE,R3256,-1
5474,3256,R3256,C4NO32M1O2,1
6024,3256,NO3,R3256,-1
3548,3257,R3257,C4NO32M2O,1
4821,3257,C4NO32M2O2,R3257,-1
6017,3257,R3257,NO2,1
6023,3257,NO,R3257,-1
3548,3258,C4NO32M2O,R3258,-1
5720,3258,R3258,MEK,1
5920,3258,R3258,HCHO,1
6017,3258,R3258,NO2,1
3548,3259,R3259,C4NO32M2O,1
4821,3259,C4NO32M2O2,R3259,-1
6017,3259,R3259,NO2,1
6024,3259,NO3,R3259,-1
1158,3260,R3260,C4NO32MOOH,1
4821,3260,C4NO32M2O2,R3260,-1
6030,3260,HO2,R3260,-1
3548,3261,R3261,C4NO32M2O,1
4821,3261,C4NO32M2O2,R3261,-1
2851,3262,R3262,PROL11MNO3,1
4821,3262,C4NO32M2O2,R3262,-1
1158,3263,C4NO32MOOH,R3263,-1
3548,3263,R3263,C4NO32M2O,1
6029,3263,R3263,OH,1
1158,3264,C4NO32MOOH,R3264,-1
4821,3264,R3264,C4NO32M2O2,1
6029,3264,OH,R3264,-1
4244,3265,R3265,C4NO32M1O,1
5474,3265,C4NO32M1O2,R3265,-1
6017,3265,R3265,NO2,1
6023,3265,NO,R3265,-1
4244,3266,C4NO32M1O,R3266,-1
4845,3266,R3266,C4NO3CHO,1
6030,3266,R3266,HO2,1
4244,3267,C4NO32M1O,R3267,-1
5720,3267,R3267,MEK,1
5920,3267,R3267,HCHO,1
6017,3267,R3267,NO2,1
4244,3268,R3268,C4NO32M1O,1
5474,3268,C4NO32M1O2,R3268,-1
6017,3268,R3268,NO2,1
6024,3268,NO3,R3268,-1
2962,3269,R3269,C4NO3M1OOH,1
5474,3269,C4NO32M1O2,R3269,-1
6030,3269,HO2,R3269,-1
4244,3270,R3270,C4NO32M1O,1
5474,3270,C4NO32M1O2,R3270,-1
4845,3271,R3271,C4NO3CHO,1
5474,3271,C4NO32M1O2,R3271,-1
3728,3272,R3272,M2BUOL2NO3,1
5474,3272,C4NO32M1O2,R3272,-1
2962,3273,C4NO3M1OOH,R3273,-1
4244,3273,R3273,C4NO32M1O,1
6029,3273,R3273,OH,1
2962,3274,C4NO3M1OOH,R3274,-1
5474,3274,R3274,C4NO32M1O2,1
6029,3274,OH,R3274,-1
2962,3275,C4NO3M1OOH,R3275,-1
4845,3275,R3275,C4NO3CHO,1
6029,3275,OH,R3275,-1
6029,3275,R3275,OH,1
213,3276,R3276,C42CHO2O,1
4845,3276,C4NO3CHO,R3276,-1
6017,3276,R3276,NO2,1
213,3277,C42CHO2O,R3277,-1
5720,3277,R3277,MEK,1
6030,3277,R3277,HO2,1
6034,3277,R3277,CO,1
4845,3278,C4NO3CHO,R3278,-1
5720,3278,R3278,MEK,1
6017,3278,R3278,NO2,1
6030,3278,R3278,HO2,1
6034,3278,R3278,CO,1
4845,3279,C4NO3CHO,R3279,-1
5081,3279,R3279,C43NO3CO3,1
6029,3279,OH,R3279,-1
4845,3280,C4NO3CHO,R3280,-1
5081,3280,R3280,C43NO3CO3,1
5909,3280,R3280,HNO3,1
6024,3280,NO3,R3280,-1
5081,3281,C43NO3CO3,R3281,-1
5720,3281,R3281,MEK,1
6017,3281,R3281,NO2,2
6023,3281,NO,R3281,-1
3338,3282,R3282,C43NO3PAN,1
5081,3282,C43NO3CO3,R3282,-1
6017,3282,NO2,R3282,-1
3338,3283,C43NO3PAN,R3283,-1
5081,3283,R3283,C43NO3CO3,1
6017,3283,R3283,NO2,1
5081,3284,C43NO3CO3,R3284,-1
5720,3284,R3284,MEK,1
6017,3284,R3284,NO2,2
6024,3284,NO3,R3284,-1
2202,3285,R3285,C43NO3CO3H,1
5081,3285,C43NO3CO3,R3285,-1
6030,3285,HO2,R3285,-1
1159,3286,R3286,C43NO3CO2H,1
5081,3286,C43NO3CO3,R3286,-1
6022,3286,R3286,O3,1
6030,3286,HO2,R3286,-1
5081,3287,C43NO3CO3,R3287,-1
5720,3287,R3287,MEK,1
6017,3287,R3287,NO2,1
1159,3288,R3288,C43NO3CO2H,1
5081,3288,C43NO3CO3,R3288,-1
3338,3289,C43NO3PAN,R3289,-1
5720,3289,R3289,MEK,1
6017,3289,R3289,NO2,2
6029,3289,OH,R3289,-1
6034,3289,R3289,CO,1
2202,3290,C43NO3CO3H,R3290,-1
5720,3290,R3290,MEK,1
6017,3290,R3290,NO2,1
6029,3290,R3290,OH,1
2202,3291,C43NO3CO3H,R3291,-1
5081,3291,R3291,C43NO3CO3,1
6029,3291,OH,R3291,-1
1159,3292,C43NO3CO2H,R3292,-1
5720,3292,R3292,MEK,1
6017,3292,R3292,NO2,1
6029,3292,OH,R3292,-1
5202,3293,ME3BUT1ENE,R3293,-1
5239,3293,R3293,ME3BUOLO2,1
6029,3293,OH,R3293,-1
5202,3294,ME3BUT1ENE,R3294,-1
5710,3294,R3294,ME3BU2OLO2,1
6029,3294,OH,R3294,-1
3760,3295,R3295,ME3BU2OLO,1
5710,3295,ME3BU2OLO2,R3295,-1
6017,3295,R3295,NO2,1
6023,3295,NO,R3295,-1
3701,3296,R3296,M3BU2OLNO3,1
5710,3296,ME3BU2OLO2,R3296,-1
6023,3296,NO,R3296,-1
3760,3297,ME3BU2OLO,R3297,-1
5858,3297,R3297,IPRCHO,1
5920,3297,R3297,HCHO,1
6030,3297,R3297,HO2,1
3760,3298,R3298,ME3BU2OLO,1
5710,3298,ME3BU2OLO2,R3298,-1
6017,3298,R3298,NO2,1
6024,3298,NO3,R3298,-1
2317,3299,R3299,M3BU2OLOOH,1
5710,3299,ME3BU2OLO2,R3299,-1
6030,3299,HO2,R3299,-1
3760,3300,R3300,ME3BU2OLO,1
5710,3300,ME3BU2OLO2,R3300,-1
5626,3301,R3301,C3M3OH2CHO,1
5710,3301,ME3BU2OLO2,R3301,-1
1160,3302,R3302,C4ME3HO12,1
5710,3302,ME3BU2OLO2,R3302,-1
3701,3303,M3BU2OLNO3,R3303,-1
5626,3303,R3303,C3M3OH2CHO,1
6017,3303,R3303,NO2,1
6029,3303,OH,R3303,-1
3701,3304,M3BU2OLNO3,R3304,-1
3760,3304,R3304,ME3BU2OLO,1
6017,3304,R3304,NO2,1
2317,3305,M3BU2OLOOH,R3305,-1
5710,3305,R3305,ME3BU2OLO2,1
6029,3305,OH,R3305,-1
2317,3306,M3BU2OLOOH,R3306,-1
5626,3306,R3306,C3M3OH2CHO,1
6029,3306,OH,R3306,-1
6029,3306,R3306,OH,1
2317,3307,M3BU2OLOOH,R3307,-1
3760,3307,R3307,ME3BU2OLO,1
6029,3307,R3307,OH,1
4894,3308,R3308,C3M3OH2CO3,1
5626,3308,C3M3OH2CHO,R3308,-1
5909,3308,R3308,HNO3,1
6024,3308,NO3,R3308,-1
4894,3309,R3309,C3M3OH2CO3,1
5626,3309,C3M3OH2CHO,R3309,-1
6029,3309,OH,R3309,-1
5626,3310,C3M3OH2CHO,R3310,-1
5858,3310,R3310,IPRCHO,1
6030,3310,R3310,HO2,1
6034,3310,R3310,CO,1
4894,3311,C3M3OH2CO3,R3311,-1
5858,3311,R3311,IPRCHO,1
6017,3311,R3311,NO2,1
6023,3311,NO,R3311,-1
6030,3311,R3311,HO2,1
3503,3312,R3312,C3M3OH2PAN,1
4894,3312,C3M3OH2CO3,R3312,-1
6017,3312,NO2,R3312,-1
3503,3313,C3M3OH2PAN,R3313,-1
4894,3313,R3313,C3M3OH2CO3,1
6017,3313,R3313,NO2,1
4894,3314,C3M3OH2CO3,R3314,-1
5858,3314,R3314,IPRCHO,1
6017,3314,R3314,NO2,1
6024,3314,NO3,R3314,-1
6030,3314,R3314,HO2,1
2365,3315,R3315,C3M3OHCO3H,1
4894,3315,C3M3OH2CO3,R3315,-1
6030,3315,HO2,R3315,-1
4894,3316,C3M3OH2CO3,R3316,-1
5858,3316,R3316,IPRCHO,1
6030,3316,R3316,HO2,1
3503,3317,C3M3OH2PAN,R3317,-1
5858,3317,R3317,IPRCHO,1
6017,3317,R3317,NO2,1
6029,3317,OH,R3317,-1
6034,3317,R3317,CO,1
2365,3318,C3M3OHCO3H,R3318,-1
4894,3318,R3318,C3M3OH2CO3,1
6029,3318,OH,R3318,-1
2365,3319,C3M3OHCO3H,R3319,-1
5858,3319,R3319,IPRCHO,1
6029,3319,R3319,OH,1
6030,3319,R3319,HO2,1
5180,3320,R3320,CH2OOB,1
5202,3320,ME3BUT1ENE,R3320,-1
5858,3320,R3320,IPRCHO,1
6022,3320,O3,R3320,-1
2367,3321,R3321,IPRCHOOA,1
5202,3321,ME3BUT1ENE,R3321,-1
5920,3321,R3321,HCHO,1
6022,3321,O3,R3321,-1
2367,3322,IPRCHOOA,R3322,-1
5533,3322,R3322,IPRCHOO,1
2367,3323,IPRCHOOA,R3323,-1
5807,3323,R3323,IC3H7O2,1
6029,3323,R3323,OH,1
6034,3323,R3323,CO,1
2367,3324,IPRCHOOA,R3324,-1
5807,3324,R3324,IC3H7O2,1
6030,3324,R3324,HO2,1
2367,3325,IPRCHOOA,R3325,-1
4310,3325,R3325,C3H8,1
3,3326,R3326,SO3,1
5533,3326,IPRCHOO,R3326,-1
5858,3326,R3326,IPRCHO,1
5923,3326,SO2,R3326,-1
5533,3327,IPRCHOO,R3327,-1
5858,3327,R3327,IPRCHO,1
6034,3327,CO,R3327,-1
5533,3328,IPRCHOO,R3328,-1
5858,3328,R3328,IPRCHO,1
6017,3328,R3328,NO2,1
6023,3328,NO,R3328,-1
5533,3329,IPRCHOO,R3329,-1
5858,3329,R3329,IPRCHO,1
6017,3329,NO2,R3329,-1
6024,3329,R3329,NO3,1
5533,3330,IPRCHOO,R3330,-1
5727,3330,R3330,H2O2,1
5858,3330,R3330,IPRCHO,1
848,3331,R3331,IBUTACID,1
5533,3331,IPRCHOO,R3331,-1
5202,3332,ME3BUT1ENE,R3332,-1
5410,3332,R3332,C4M3NO31O2,1
6024,3332,NO3,R3332,-1
5202,3333,ME3BUT1ENE,R3333,-1
5571,3333,R3333,C4M3NO32O2,1
6024,3333,NO3,R3333,-1
4574,3334,R3334,C4M3NO31O,1
5410,3334,C4M3NO31O2,R3334,-1
6017,3334,R3334,NO2,1
6023,3334,NO,R3334,-1
3915,3335,R3335,C4M3NO3ONE,1
4574,3335,C4M3NO31O,R3335,-1
6030,3335,R3335,HO2,1
4574,3336,C4M3NO31O,R3336,-1
5858,3336,R3336,IPRCHO,1
5920,3336,R3336,HCHO,1
6017,3336,R3336,NO2,1
4574,3337,R3337,C4M3NO31O,1
5410,3337,C4M3NO31O2,R3337,-1
6017,3337,R3337,NO2,1
6024,3337,NO3,R3337,-1
2508,3338,R3338,C4MNO31OOH,1
5410,3338,C4M3NO31O2,R3338,-1
6030,3338,HO2,R3338,-1
4574,3339,R3339,C4M3NO31O,1
5410,3339,C4M3NO31O2,R3339,-1
3915,3340,R3340,C4M3NO3ONE,1
5410,3340,C4M3NO31O2,R3340,-1
3701,3341,R3341,M3BU2OLNO3,1
5410,3341,C4M3NO31O2,R3341,-1
2508,3342,C4MNO31OOH,R3342,-1
5410,3342,R3342,C4M3NO31O2,1
6029,3342,OH,R3342,-1
2508,3343,C4MNO31OOH,R3343,-1
3915,3343,R3343,C4M3NO3ONE,1
6029,3343,OH,R3343,-1
6029,3343,R3343,OH,1
2508,3344,C4MNO31OOH,R3344,-1
4574,3344,R3344,C4M3NO31O,1
6029,3344,R3344,OH,1
3915,3345,C4M3NO3ONE,R3345,-1
4575,3345,R3345,C4MCONO3O2,1
6029,3345,OH,R3345,-1
184,3346,R3346,IPRCOMO,1
3915,3346,C4M3NO3ONE,R3346,-1
6017,3346,R3346,NO2,1
184,3347,IPRCOMO,R3347,-1
5768,3347,R3347,IPRCO3,1
5920,3347,R3347,HCHO,1
3001,3348,R3348,C4MCONO3O,1
4575,3348,C4MCONO3O2,R3348,-1
6017,3348,R3348,NO2,1
6023,3348,NO,R3348,-1
3001,3349,R3349,C4MCONO3O,1
4575,3349,C4MCONO3O2,R3349,-1
6017,3349,R3349,NO2,1
6024,3349,NO3,R3349,-1
1161,3350,R3350,C5CONO3OOH,1
4575,3350,C4MCONO3O2,R3350,-1
6030,3350,HO2,R3350,-1
3001,3351,R3351,C4MCONO3O,1
4575,3351,C4MCONO3O2,R3351,-1
849,3352,R3352,C4MCONO3OH,1
4575,3352,C4MCONO3O2,R3352,-1
3001,3353,C4MCONO3O,R3353,-1
5819,3353,R3353,NO3CH2CO3,1
5922,3353,R3353,CH3COCH3,1
1161,3354,C5CONO3OOH,R3354,-1
4575,3354,R3354,C4MCONO3O2,1
6029,3354,OH,R3354,-1
1161,3355,C5CONO3OOH,R3355,-1
3001,3355,R3355,C4MCONO3O,1
6029,3355,R3355,OH,1
849,3356,C4MCONO3OH,R3356,-1
3001,3356,R3356,C4MCONO3O,1
6029,3356,OH,R3356,-1
4211,3357,R3357,C4M3NO32O,1
5571,3357,C4M3NO32O2,R3357,-1
6017,3357,R3357,NO2,1
6023,3357,NO,R3357,-1
4211,3358,C4M3NO32O,R3358,-1
4783,3358,R3358,C3MNO3CHO,1
6030,3358,R3358,HO2,1
4211,3359,C4M3NO32O,R3359,-1
5858,3359,R3359,IPRCHO,1
5920,3359,R3359,HCHO,1
6017,3359,R3359,NO2,1
4211,3360,R3360,C4M3NO32O,1
5571,3360,C4M3NO32O2,R3360,-1
6017,3360,R3360,NO2,1
6024,3360,NO3,R3360,-1
2724,3361,R3361,C4MNO32OOH,1
5571,3361,C4M3NO32O2,R3361,-1
6030,3361,HO2,R3361,-1
4211,3362,R3362,C4M3NO32O,1
5571,3362,C4M3NO32O2,R3362,-1
4783,3363,R3363,C3MNO3CHO,1
5571,3363,C4M3NO32O2,R3363,-1
2747,3364,R3364,ME3BUOLNO3,1
5571,3364,C4M3NO32O2,R3364,-1
2724,3365,C4MNO32OOH,R3365,-1
5571,3365,R3365,C4M3NO32O2,1
6029,3365,OH,R3365,-1
2724,3366,C4MNO32OOH,R3366,-1
4783,3366,R3366,C3MNO3CHO,1
6029,3366,OH,R3366,-1
6029,3366,R3366,OH,1
2724,3367,C4MNO32OOH,R3367,-1
4211,3367,R3367,C4M3NO32O,1
6029,3367,R3367,OH,1
4783,3368,C3MNO3CHO,R3368,-1
5091,3368,R3368,C3MNO3CO3,1
5909,3368,R3368,HNO3,1
6024,3368,NO3,R3368,-1
4783,3369,C3MNO3CHO,R3369,-1
5091,3369,R3369,C3MNO3CO3,1
6029,3369,OH,R3369,-1
3855,3370,R3370,M3BUTAL2O,1
4783,3370,C3MNO3CHO,R3370,-1
6017,3370,R3370,NO2,1
3855,3371,M3BUTAL2O,R3371,-1
5858,3371,R3371,IPRCHO,1
6030,3371,R3371,HO2,1
6034,3371,R3371,CO,1
5091,3372,C3MNO3CO3,R3372,-1
5858,3372,R3372,IPRCHO,1
6017,3372,R3372,NO2,2
6023,3372,NO,R3372,-1
3167,3373,R3373,C3MNO3PAN,1
5091,3373,C3MNO3CO3,R3373,-1
6017,3373,NO2,R3373,-1
3167,3374,C3MNO3PAN,R3374,-1
5091,3374,R3374,C3MNO3CO3,1
6017,3374,R3374,NO2,1
5091,3375,C3MNO3CO3,R3375,-1
5858,3375,R3375,IPRCHO,1
6017,3375,R3375,NO2,1
6024,3375,NO3,R3375,-1
2835,3376,R3376,C3MNO3CO3H,1
5091,3376,C3MNO3CO3,R3376,-1
6030,3376,HO2,R3376,-1
1162,3377,R3377,C3MNO3CO2H,1
5091,3377,C3MNO3CO3,R3377,-1
6022,3377,R3377,O3,1
6030,3377,HO2,R3377,-1
5091,3378,C3MNO3CO3,R3378,-1
5858,3378,R3378,IPRCHO,1
6017,3378,R3378,NO2,1
1162,3379,R3379,C3MNO3CO2H,1
5091,3379,C3MNO3CO3,R3379,-1
3167,3380,C3MNO3PAN,R3380,-1
5858,3380,R3380,IPRCHO,1
6017,3380,R3380,NO2,2
6029,3380,OH,R3380,-1
6034,3380,R3380,CO,1
2835,3381,C3MNO3CO3H,R3381,-1
5091,3381,R3381,C3MNO3CO3,1
6029,3381,OH,R3381,-1
2835,3382,C3MNO3CO3H,R3382,-1
5858,3382,R3382,IPRCHO,1
6017,3382,R3382,NO2,1
6029,3382,R3382,OH,1
1162,3383,C3MNO3CO2H,R3383,-1
5858,3383,R3383,IPRCHO,1
6017,3383,R3383,NO2,1
6029,3383,OH,R3383,-1
5144,3384,ME2BUT2ENE,R3384,-1
5319,3384,R3384,ME2BUOLO2,1
6029,3384,OH,R3384,-1
5143,3385,R3385,ME2BU2OLO2,1
5144,3385,ME2BUT2ENE,R3385,-1
6029,3385,OH,R3385,-1
2900,3386,R3386,ME2BUOLO,1
5319,3386,ME2BUOLO2,R3386,-1
6017,3386,R3386,NO2,1
6023,3386,NO,R3386,-1
3737,3387,R3387,ME2BUOLNO3,1
5319,3387,ME2BUOLO2,R3387,-1
6023,3387,NO,R3387,-1
2900,3388,ME2BUOLO,R3388,-1
5867,3388,R3388,CH3CHO,1
5922,3388,R3388,CH3COCH3,1
6030,3388,R3388,HO2,1
2900,3389,R3389,ME2BUOLO,1
5319,3389,ME2BUOLO2,R3389,-1
6017,3389,R3389,NO2,1
6024,3389,NO3,R3389,-1
4083,3390,R3390,ME2BUOLOOH,1
5319,3390,ME2BUOLO2,R3390,-1
6030,3390,HO2,R3390,-1
2900,3391,R3391,ME2BUOLO,1
5319,3391,ME2BUOLO2,R3391,-1
1163,3392,R3392,C4ME3HO23,1
5319,3392,ME2BUOLO2,R3392,-1
3737,3393,ME2BUOLNO3,R3393,-1
5867,3393,R3393,CH3CHO,1
5922,3393,R3393,CH3COCH3,1
6017,3393,R3393,NO2,1
6029,3393,OH,R3393,-1
4083,3394,ME2BUOLOOH,R3394,-1
5319,3394,R3394,ME2BUOLO2,1
6029,3394,OH,R3394,-1
2189,3395,R3395,MIPKAOOH,1
4083,3395,ME2BUOLOOH,R3395,-1
6029,3395,OH,R3395,-1
6030,3395,R3395,HO2,1
2900,3396,R3396,ME2BUOLO,1
4083,3396,ME2BUOLOOH,R3396,-1
6029,3396,R3396,OH,1
1163,3397,C4ME3HO23,R3397,-1
3691,3397,R3397,MIPKAOH,1
6029,3397,OH,R3397,-1
6030,3397,R3397,HO2,1
4212,3398,R3398,ME2BU2OLO,1
5143,3398,ME2BU2OLO2,R3398,-1
6017,3398,R3398,NO2,1
6023,3398,NO,R3398,-1
2194,3399,R3399,M2BU2OLNO3,1
5143,3399,ME2BU2OLO2,R3399,-1
6023,3399,NO,R3399,-1
4212,3400,ME2BU2OLO,R3400,-1
5867,3400,R3400,CH3CHO,1
5922,3400,R3400,CH3COCH3,1
6030,3400,R3400,HO2,1
3691,3401,R3401,MIPKAOH,1
4212,3401,ME2BU2OLO,R3401,-1
6030,3401,R3401,HO2,1
4212,3402,R3402,ME2BU2OLO,1
5143,3402,ME2BU2OLO2,R3402,-1
6017,3402,R3402,NO2,1
6024,3402,NO3,R3402,-1
2195,3403,R3403,M2BU2OLOOH,1
5143,3403,ME2BU2OLO2,R3403,-1
6030,3403,HO2,R3403,-1
4212,3404,R3404,ME2BU2OLO,1
5143,3404,ME2BU2OLO2,R3404,-1
3691,3405,R3405,MIPKAOH,1
5143,3405,ME2BU2OLO2,R3405,-1
1163,3406,R3406,C4ME3HO23,1
5143,3406,ME2BU2OLO2,R3406,-1
2194,3407,M2BU2OLNO3,R3407,-1
3691,3407,R3407,MIPKAOH,1
6017,3407,R3407,NO2,1
6029,3407,OH,R3407,-1
2195,3408,M2BU2OLOOH,R3408,-1
5143,3408,R3408,ME2BU2OLO2,1
6029,3408,OH,R3408,-1
2195,3409,M2BU2OLOOH,R3409,-1
3691,3409,R3409,MIPKAOH,1
6029,3409,OH,R3409,-1
6029,3409,R3409,OH,1
2195,3410,M2BU2OLOOH,R3410,-1
4212,3410,R3410,ME2BU2OLO,1
6029,3410,R3410,OH,1
850,3411,R3411,CH3CHOOC,1
5144,3411,ME2BUT2ENE,R3411,-1
5922,3411,R3411,CH3COCH3,1
6022,3411,O3,R3411,-1
501,3412,R3412,CH3CCH3OOB,1
5144,3412,ME2BUT2ENE,R3412,-1
5867,3412,R3412,CH3CHO,1
6022,3412,O3,R3412,-1
850,3413,CH3CHOOC,R3413,-1
5633,3413,R3413,CH3CHOO,1
850,3414,CH3CHOOC,R3414,-1
5849,3414,R3414,CH3O2,1
6029,3414,R3414,OH,1
6034,3414,R3414,CO,1
501,3415,CH3CCH3OOB,R3415,-1
5228,3415,R3415,CH3CCH3OO,1
501,3416,CH3CCH3OOB,R3416,-1
5903,3416,R3416,CH3COCH2O2,1
6029,3416,R3416,OH,1
4834,3417,R3417,C4M2NO33O2,1
5144,3417,ME2BUT2ENE,R3417,-1
6024,3417,NO3,R3417,-1
5144,3418,ME2BUT2ENE,R3418,-1
5395,3418,R3418,C4M2NO32O2,1
6024,3418,NO3,R3418,-1
3226,3419,R3419,C4M2NO33O,1
4834,3419,C4M2NO33O2,R3419,-1
6017,3419,R3419,NO2,1
6023,3419,NO,R3419,-1
3226,3420,C4M2NO33O,R3420,-1
5867,3420,R3420,CH3CHO,1
5922,3420,R3420,CH3COCH3,1
6017,3420,R3420,NO2,1
3226,3421,R3421,C4M2NO33O,1
4834,3421,C4M2NO33O2,R3421,-1
6017,3421,R3421,NO2,1
6024,3421,NO3,R3421,-1
1165,3422,R3422,C4M2NO3OOH,1
4834,3422,C4M2NO33O2,R3422,-1
6030,3422,HO2,R3422,-1
3226,3423,R3423,C4M2NO33O,1
4834,3423,C4M2NO33O2,R3423,-1
2194,3424,R3424,M2BU2OLNO3,1
4834,3424,C4M2NO33O2,R3424,-1
1165,3425,C4M2NO3OOH,R3425,-1
3226,3425,R3425,C4M2NO33O,1
6029,3425,R3425,OH,1
1165,3426,C4M2NO3OOH,R3426,-1
4834,3426,R3426,C4M2NO33O2,1
6029,3426,OH,R3426,-1
4643,3427,R3427,C4M2NO32O,1
5395,3427,C4M2NO32O2,R3427,-1
6017,3427,R3427,NO2,1
6023,3427,NO,R3427,-1
3700,3428,R3428,C4M2NO3ONE,1
4643,3428,C4M2NO32O,R3428,-1
6030,3428,R3428,HO2,1
4643,3429,C4M2NO32O,R3429,-1
5867,3429,R3429,CH3CHO,1
5922,3429,R3429,CH3COCH3,1
6017,3429,R3429,NO2,1
4643,3430,R3430,C4M2NO32O,1
5395,3430,C4M2NO32O2,R3430,-1
6017,3430,R3430,NO2,1
6024,3430,NO3,R3430,-1
2215,3431,R3431,C4NO3M2OOH,1
5395,3431,C4M2NO32O2,R3431,-1
6030,3431,HO2,R3431,-1
4643,3432,R3432,C4M2NO32O,1
5395,3432,C4M2NO32O2,R3432,-1
3700,3433,R3433,C4M2NO3ONE,1
5395,3433,C4M2NO32O2,R3433,-1
3737,3434,R3434,ME2BUOLNO3,1
5395,3434,C4M2NO32O2,R3434,-1
2215,3435,C4NO3M2OOH,R3435,-1
5395,3435,R3435,C4M2NO32O2,1
6029,3435,OH,R3435,-1
2215,3436,C4NO3M2OOH,R3436,-1
3700,3436,R3436,C4M2NO3ONE,1
6029,3436,OH,R3436,-1
6029,3436,R3436,OH,1
2215,3437,C4NO3M2OOH,R3437,-1
4643,3437,R3437,C4M2NO32O,1
6029,3437,R3437,OH,1
3700,3438,C4M2NO3ONE,R3438,-1
4086,3438,R3438,MIPKAO,1
6017,3438,R3438,NO2,1
3700,3439,C4M2NO3ONE,R3439,-1
5001,3439,R3439,MC4CONO3O2,1
6029,3439,OH,R3439,-1
4585,3440,R3440,MC4CONO3O,1
5001,3440,MC4CONO3O2,R3440,-1
6017,3440,R3440,NO2,1
6023,3440,NO,R3440,-1
2219,3441,R3441,C4M22CONO3,1
4585,3441,MC4CONO3O,R3441,-1
6030,3441,R3441,HO2,1
4585,3442,MC4CONO3O,R3442,-1
5596,3442,R3442,BIACET,1
5920,3442,R3442,HCHO,1
6017,3442,R3442,NO2,1
4585,3443,R3443,MC4CONO3O,1
5001,3443,MC4CONO3O2,R3443,-1
6017,3443,R3443,NO2,1
6024,3443,NO3,R3443,-1
3866,3444,R3444,C4MCNO3OOH,1
5001,3444,MC4CONO3O2,R3444,-1
6030,3444,HO2,R3444,-1
4585,3445,R3445,MC4CONO3O,1
5001,3445,MC4CONO3O2,R3445,-1
3866,3446,C4MCNO3OOH,R3446,-1
5001,3446,R3446,MC4CONO3O2,1
6029,3446,OH,R3446,-1
2219,3447,R3447,C4M22CONO3,1
3866,3447,C4MCNO3OOH,R3447,-1
6029,3447,OH,R3447,-1
6029,3447,R3447,OH,1
3866,3448,C4MCNO3OOH,R3448,-1
4585,3448,R3448,MC4CONO3O,1
6029,3448,R3448,OH,1
2219,3449,C4M22CONO3,R3449,-1
5892,3449,R3449,MGLYOX,1
5919,3449,R3449,CH3CO3,1
6017,3449,R3449,NO2,1
6029,3449,OH,R3449,-1
2219,3450,C4M22CONO3,R3450,-1
5892,3450,R3450,MGLYOX,1
5919,3450,R3450,CH3CO3,1
6017,3450,R3450,NO2,1
5115,3451,HEX1ENE,R3451,-1
5791,3451,R3451,HO5C6O2,1
6029,3451,OH,R3451,-1
5115,3452,HEX1ENE,R3452,-1
5251,3452,R3452,C6OH5O2,1
