! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
268,191,O1D,R191,-1
273,191,H2O,R191,-1
279,191,R191,OH,2
268,192,O1D,R192,-1
284,192,R192,O,1
268,193,O1D,R193,-1
284,193,R193,O,1
32,194,R194,LOx,1
173,194,R194,H,1
268,194,O1D,R194,-1
279,194,R194,OH,1
32,195,R195,LOx,1
57,195,N2O,R195,-1
268,195,O1D,R195,-1
32,196,R196,LOx,1
57,196,N2O,R196,-1
268,196,O1D,R196,-1
280,196,R196,NO,2
32,197,R197,LOx,1
36,197,R197,LCH4,1
186,197,CH4,R197,-1
263,197,R197,MO2,1
268,197,O1D,R197,-1
279,197,R197,OH,1
32,198,R198,LOx,1
36,198,R198,LCH4,1
186,198,CH4,R198,-1
262,198,R198,CH2O,1
268,198,O1D,R198,-1
32,199,R199,LOx,1
36,199,R199,LCH4,1
173,199,R199,H,1
186,199,CH4,R199,-1
262,199,R199,CH2O,1
268,199,O1D,R199,-1
281,199,R199,HO2,1
269,200,R200,O3,1
284,200,O,R200,-1
32,201,R201,LOx,2
269,201,O3,R201,-1
284,201,O,R201,-1
173,202,R202,H,1
273,202,R202,H2O,1
279,202,OH,R202,-1
32,203,R203,LOx,1
173,203,R203,H,1
279,203,OH,R203,-1
284,203,O,R203,-1
32,204,R204,LOx,1
279,204,R204,OH,1
281,204,HO2,R204,-1
284,204,O,R204,-1
32,205,R205,LOx,2
268,205,O1D,R205,-1
269,205,O3,R205,-1
268,206,O1D,R206,-1
269,206,O3,R206,-1
284,206,R206,O,2
32,207,R207,LOx,1
33,207,R207,PCO,1
62,207,OCS,R207,-1
258,207,R207,CO,1
284,207,O,R207,-1
286,207,R207,SO2,1
6,208,R208,CO2,1
62,208,OCS,R208,-1
279,208,OH,R208,-1
286,208,R208,SO2,1
32,209,R209,LOx,2
270,209,NO2,R209,-1
280,209,R209,NO,1
284,209,O,R209,-1
32,210,R210,LOx,2
270,210,R210,NO2,1
283,210,NO3,R210,-1
284,210,O,R210,-1
270,211,R211,NO2,1
280,211,NO,R211,-1
284,211,O,R211,-1
270,212,NO2,R212,-1
283,212,R212,NO3,1
284,212,O,R212,-1
32,213,R213,LOx,1
208,213,H2O2,R213,-1
279,213,R213,OH,1
281,213,R213,HO2,1
284,213,O,R213,-1
173,214,H,R214,-1
281,214,R214,HO2,1
32,215,R215,LOx,1
173,215,H,R215,-1
269,215,O3,R215,-1
279,215,R215,OH,1
173,216,H,R216,-1
279,216,R216,OH,2
281,216,HO2,R216,-1
31,217,R217,POx,1
173,217,H,R217,-1
273,217,R217,H2O,1
281,217,HO2,R217,-1
284,217,R217,O,1
173,218,H,R218,-1
281,218,HO2,R218,-1
31,219,R219,POx,1
61,219,N,R219,-1
280,219,R219,NO,1
284,219,R219,O,1
31,220,R220,POx,1
61,220,N,R220,-1
280,220,NO,R220,-1
284,220,R220,O,1
57,221,R221,N2O,1
61,221,N,R221,-1
270,221,NO2,R221,-1
284,221,R221,O,1
32,222,R222,LOx,2
274,222,BrO,R222,-1
284,222,O,R222,-1
287,222,R222,Br,1
32,223,R223,LOx,1
33,223,R223,PCO,1
258,223,R223,CO,1
262,223,CH2O,R223,-1
279,223,R223,OH,1
281,223,R223,HO2,1
284,223,O,R223,-1
32,224,R224,LOx,0.67
173,224,R224,H,0.24
268,224,O1D,R224,-1
271,224,HCl,R224,-1
271,224,R224,HCl,0.09
277,224,R224,ClO,0.24
279,224,R224,OH,0.67
284,224,R224,O,0.09
285,224,R224,Cl,0.67
32,225,R225,LOx,0.65
173,225,R225,H,0.15
268,225,O1D,R225,-1
272,225,HBr,R225,-1
272,225,R225,HBr,0.2
274,225,R225,BrO,0.15
279,225,R225,OH,0.65
284,225,R225,O,0.2
287,225,R225,Br,0.65
192,226,Cl2,R226,-1
192,226,R226,Cl2,0.25
268,226,O1D,R226,-1
277,226,R226,ClO,0.75
284,226,R226,O,0.25
285,226,R226,Cl,0.75
51,227,CCl4,R227,-1
51,227,R227,CCl4,0.14
268,227,O1D,R227,-1
277,227,R227,ClO,0.86
284,227,R227,O,0.14
285,227,R227,Cl,2.58
32,228,R228,LOx,0.56
97,228,CH3Br,R228,-1
263,228,R228,MO2,1
268,228,O1D,R228,-1
274,228,R228,BrO,0.44
287,228,R228,Br,0.56
70,229,CH2Br2,R229,-1
70,229,R229,CH2Br2,0.05
268,229,O1D,R229,-1
274,229,R229,BrO,0.95
284,229,R229,O,0.05
287,229,R229,Br,0.95
74,230,CHBr3,R230,-1
74,230,R230,CHBr3,0.32
268,230,O1D,R230,-1
274,230,R230,BrO,0.68
284,230,R230,O,0.32
287,230,R230,Br,1.36
32,231,R231,LOx,0.17
81,231,HCFC22,R231,-1
81,231,R231,HCFC22,0.28
268,231,O1D,R231,-1
277,231,R231,ClO,0.55
284,231,R231,O,0.28
285,231,R231,Cl,0.17
52,232,CFC11,R232,-1
52,232,R232,CFC11,0.12
268,232,O1D,R232,-1
277,232,R232,ClO,0.88
284,232,R232,O,0.12
285,232,R232,Cl,1.76
53,233,CFC12,R233,-1
53,233,R233,CFC12,0.14
268,233,O1D,R233,-1
277,233,R233,ClO,0.86
284,233,R233,O,0.14
285,233,R233,Cl,0.86
55,234,H1211,R234,-1
55,234,R234,H1211,0.36
268,234,O1D,R234,-1
274,234,R234,BrO,0.31
277,234,R234,ClO,0.33
284,234,R234,O,0.36
285,234,R234,Cl,0.31
287,234,R234,Br,0.33
44,235,H1301,R235,-1
44,235,R235,H1301,0.59
268,235,O1D,R235,-1
274,235,R235,BrO,0.41
284,235,R235,O,0.59
79,236,HCFC141b,R236,-1
79,236,R236,HCFC141b,0.31
268,236,O1D,R236,-1
277,236,R236,ClO,0.69
284,236,R236,O,0.31
285,236,R236,Cl,0.69
80,237,HCFC142b,R237,-1
80,237,R237,HCFC142b,0.26
268,237,O1D,R237,-1
277,237,R237,ClO,0.74
284,237,R237,O,0.26
78,238,HCFC123,R238,-1
78,238,R238,HCFC123,0.21
268,238,O1D,R238,-1
277,238,R238,ClO,0.79
284,238,R238,O,0.21
285,238,R238,Cl,0.79
48,239,CFC113,R239,-1
48,239,R239,CFC113,0.25
268,239,O1D,R239,-1
277,239,R239,ClO,0.75
284,239,R239,O,0.25
285,239,R239,Cl,1.5
42,240,CFC114,R240,-1
42,240,R240,CFC114,0.25
268,240,O1D,R240,-1
277,240,R240,ClO,0.75
284,240,R240,O,0.25
285,240,R240,Cl,0.75
46,241,CFC115,R241,-1
46,241,R241,CFC115,0.7
268,241,O1D,R241,-1
277,241,R241,ClO,0.3
284,241,R241,O,0.7
45,242,H2402,R242,-1
45,242,R242,H2402,0.25
268,242,O1D,R242,-1
274,242,R242,BrO,0.75
284,242,R242,O,0.25
287,242,R242,Br,0.75
31,243,R243,POx,1
192,243,Cl2,R243,-1
267,243,R243,HOCl,1
279,243,OH,R243,-1
285,243,R243,Cl,1
32,244,R244,LOx,1
103,244,R244,ClOO,1
262,244,R244,CH2O,1
263,244,MO2,R244,-1
277,244,ClO,R244,-1
281,244,R244,HO2,1
32,245,R245,LOx,1
277,245,ClO,R245,-1
279,245,OH,R245,-1
281,245,R245,HO2,1
285,245,R245,Cl,1
32,246,R246,LOx,1
271,246,R246,HCl,1
277,246,ClO,R246,-1
279,246,OH,R246,-1
32,247,R247,LOx,1
107,247,OClO,R247,-1
267,247,R247,HOCl,1
279,247,OH,R247,-1
32,248,R248,LOx,1
72,248,Cl2O2,R248,-1
103,248,R248,ClOO,1
267,248,R248,HOCl,1
279,248,OH,R248,-1
271,249,HCl,R249,-1
273,249,R249,H2O,1
279,249,OH,R249,-1
285,249,R249,Cl,1
267,250,HOCl,R250,-1
273,250,R250,H2O,1
277,250,R250,ClO,1
279,250,OH,R250,-1
31,251,R251,POx,1
231,251,ClNO2,R251,-1
267,251,R251,HOCl,1
270,251,R251,NO2,1
279,251,OH,R251,-1
31,252,R252,POx,1
259,252,ClNO3,R252,-1
267,252,R252,HOCl,1
279,252,OH,R252,-1
283,252,R252,NO3,1
100,253,CH3Cl,R253,-1
273,253,R253,H2O,1
279,253,OH,R253,-1
281,253,R253,HO2,1
285,253,R253,Cl,1
73,254,CH2Cl2,R254,-1
279,254,OH,R254,-1
281,254,R254,HO2,1
285,254,R254,Cl,2
68,255,CHCl3,R255,-1
279,255,OH,R255,-1
281,255,R255,HO2,1
285,255,R255,Cl,3
39,256,CH3CCl3,R256,-1
273,256,R256,H2O,1
279,256,OH,R256,-1
285,256,R256,Cl,3
81,257,HCFC22,R257,-1
273,257,R257,H2O,1
279,257,OH,R257,-1
285,257,R257,Cl,1
79,258,HCFC141b,R258,-1
273,258,R258,H2O,1
279,258,OH,R258,-1
285,258,R258,Cl,2
80,259,HCFC142b,R259,-1
273,259,R259,H2O,1
279,259,OH,R259,-1
285,259,R259,Cl,1
78,260,HCFC123,R260,-1
273,260,R260,H2O,1
279,260,OH,R260,-1
285,260,R260,Cl,2
36,261,R261,LCH4,1
186,261,CH4,R261,-1
263,261,R261,MO2,1
271,261,R261,HCl,1
285,261,Cl,R261,-1
33,262,R262,PCO,1
258,262,R262,CO,1
262,262,CH2O,R262,-1
271,262,R262,HCl,1
281,262,R262,HO2,1
285,262,Cl,R262,-1
269,263,O3,R263,-1
277,263,R263,ClO,1
285,263,Cl,R263,-1
173,264,R264,H,1
271,264,R264,HCl,1
285,264,Cl,R264,-1
208,265,H2O2,R265,-1
271,265,R265,HCl,1
281,265,R265,HO2,1
285,265,Cl,R265,-1
271,266,R266,HCl,1
281,266,HO2,R266,-1
285,266,Cl,R266,-1
31,267,R267,POx,1
277,267,R267,ClO,1
279,267,R267,OH,1
281,267,HO2,R267,-1
285,267,Cl,R267,-1
32,268,R268,LOx,2
277,268,ClO,R268,-1
284,268,O,R268,-1
285,268,R268,Cl,1
267,269,R269,HOCl,1
277,269,ClO,R269,-1
281,269,HO2,R269,-1
270,270,R270,NO2,1
277,270,ClO,R270,-1
280,270,NO,R270,-1
285,270,R270,Cl,1
259,271,R271,ClNO3,1
270,271,NO2,R271,-1
277,271,ClO,R271,-1
32,272,R272,LOx,2
192,272,R272,Cl2,1
277,272,ClO,R272,-2
32,273,R273,LOx,2
103,273,R273,ClOO,1
277,273,ClO,R273,-2
285,273,R273,Cl,1
107,274,R274,OClO,1
277,274,ClO,R274,-2
285,274,R274,Cl,1
103,275,R275,ClOO,1
285,275,Cl,R275,-1
103,276,ClOO,R276,-1
285,276,R276,Cl,1
72,277,R277,Cl2O2,1
277,277,ClO,R277,-2
72,278,Cl2O2,R278,-1
277,278,R278,ClO,2
103,279,ClOO,R279,-1
192,279,R279,Cl2,1
285,279,Cl,R279,-1
31,280,R280,POx,2
103,280,ClOO,R280,-1
277,280,R280,ClO,2
285,280,Cl,R280,-1
107,281,R281,OClO,1
274,281,BrO,R281,-1
277,281,ClO,R281,-1
287,281,R281,Br,1
32,282,R282,LOx,2
103,282,R282,ClOO,1
274,282,BrO,R282,-1
277,282,ClO,R282,-1
287,282,R282,Br,1
32,283,R283,LOx,2
132,283,R283,BrCl,1
274,283,BrO,R283,-1
277,283,ClO,R283,-1
259,284,ClNO3,R284,-1
277,284,R284,ClO,1
283,284,R284,NO3,1
284,284,O,R284,-1
192,285,R285,Cl2,1
259,285,ClNO3,R285,-1
283,285,R285,NO3,1
285,285,Cl,R285,-1
33,286,R286,PCO,1
100,286,CH3Cl,R286,-1
258,286,R286,CO,1
271,286,R286,HCl,2
281,286,R286,HO2,1
285,286,Cl,R286,-1
33,287,R287,PCO,1
73,287,CH2Cl2,R287,-1
258,287,R287,CO,1
271,287,R287,HCl,1
281,287,R287,HO2,1
285,287,Cl,R287,-1
285,287,R287,Cl,2
33,288,R288,PCO,1
68,288,CHCl3,R288,-1
258,288,R288,CO,1
271,288,R288,HCl,1
281,288,R288,HO2,1
285,288,Cl,R288,-1
285,288,R288,Cl,3
6,289,R289,CO2,1
207,289,HCOOH,R289,-1
271,289,R289,HCl,1
273,289,R289,H2O,1
285,289,Cl,R289,-1
31,290,R290,POx,1
262,290,R290,CH2O,1
263,290,MO2,R290,-1
277,290,R290,ClO,1
281,290,R290,HO2,1
285,290,Cl,R290,-1
134,291,MP,R291,-1
263,291,R291,MO2,1
271,291,R291,HCl,1
285,291,Cl,R291,-1
157,292,C2H6,R292,-1
213,292,R292,ETO2,1
271,292,R292,HCl,1
285,292,Cl,R292,-1
31,293,R293,POx,1
213,293,ETO2,R293,-1
261,293,R293,ALD2,1
277,293,R293,ClO,1
281,293,R293,HO2,1
285,293,Cl,R293,-1
31,294,R294,POx,1
235,294,OTHRO2,R294,-1
261,294,R294,ALD2,1
277,294,R294,ClO,1
281,294,R294,HO2,1
285,294,Cl,R294,-1
214,295,MOH,R295,-1
262,295,R295,CH2O,1
271,295,R295,HCl,1
281,295,R295,HO2,1
285,295,Cl,R295,-1
129,296,EOH,R296,-1
261,296,R296,ALD2,1
271,296,R296,HCl,1
285,296,Cl,R296,-1
6,297,R297,CO2,1
215,297,ACTA,R297,-1
263,297,R297,MO2,1
271,297,R297,HCl,1
285,297,Cl,R297,-1
121,298,C3H8,R298,-1
253,298,R298,B3O2,1
271,298,R298,HCl,1
285,298,Cl,R298,-1
121,299,C3H8,R299,-1
233,299,R299,A3O2,1
271,299,R299,HCl,1
285,299,Cl,R299,-1
219,300,ACET,R300,-1
248,300,R300,ATO2,1
271,300,R300,HCl,1
285,300,Cl,R300,-1
220,301,ISOP,R301,-1
242,301,R301,IHOO1,0.5
243,301,R301,IHOO4,0.5
271,301,R301,HCl,1
285,301,Cl,R301,-1
113,302,ALK4,R302,-1
252,302,R302,R4O2,1
271,302,R302,HCl,1
285,302,Cl,R302,-1
204,303,R303,PO2,1
254,303,PRPE,R303,-1
271,303,R303,HCl,1
285,303,Cl,R303,-1
204,304,R304,PO2,1
254,304,PRPE,R304,-1
272,304,R304,HBr,1
287,304,Br,R304,-1
56,305,R305,INO,1
265,305,I,R305,-1
280,305,NO,R305,-1
56,306,INO,R306,-2
139,306,R306,I2,1
280,306,R306,NO,2
199,307,R307,IONO,1
265,307,I,R307,-1
270,307,NO2,R307,-1
199,308,IONO,R308,-1
265,308,R308,I,1
270,308,R308,NO2,1
139,309,R309,I2,1
199,309,IONO,R309,-2
270,309,R309,NO2,2
139,310,I2,R310,-1
265,310,R310,I,1
266,310,R310,IONO2,1
283,310,NO3,R310,-1
223,311,IO,R311,-1
266,311,R311,IONO2,1
270,311,NO2,R311,-1
223,312,R312,IO,1
266,312,IONO2,R312,-1
270,312,R312,NO2,1
139,313,R313,I2,1
265,313,I,R313,-1
266,313,IONO2,R313,-1
283,313,R313,NO3,1
223,314,R314,IO,1
265,314,I,R314,-1
274,314,BrO,R314,-1
287,314,R314,Br,1
32,315,R315,LOx,2
223,315,IO,R315,-1
265,315,R315,I,1
274,315,BrO,R315,-1
287,315,R315,Br,1
90,316,R316,OIO,1
223,316,IO,R316,-1
274,316,BrO,R316,-1
287,316,R316,Br,1
47,317,R317,I2O3,1
90,317,OIO,R317,-1
223,317,IO,R317,-1
38,318,R318,I2O4,1
90,318,OIO,R318,-2
38,319,I2O4,R319,-1
90,319,R319,OIO,2
90,320,OIO,R320,-1
223,320,R320,IO,1
270,320,R320,NO2,1
280,320,NO,R320,-1
107,321,R321,OClO,1
223,321,IO,R321,-1
265,321,R321,I,1
277,321,ClO,R321,-1
32,322,R322,LOx,2
223,322,IO,R322,-1
265,322,R322,I,1
277,322,ClO,R322,-1
285,322,R322,Cl,1
32,323,R323,LOx,2
98,323,R323,ICl,1
223,323,IO,R323,-1
277,323,ClO,R323,-1
223,324,R324,IO,1
265,324,I,R324,-1
269,324,O3,R324,-1
65,325,R325,HI,1
265,325,I,R325,-1
281,325,HO2,R325,-1
31,326,R326,POx,1
139,326,I2,R326,-1
264,326,R326,HOI,1
265,326,R326,I,1
279,326,OH,R326,-1
65,327,HI,R327,-1
265,327,R327,I,1
273,327,R327,H2O,1
279,327,OH,R327,-1
223,328,R328,IO,1
264,328,HOI,R328,-1
273,328,R328,H2O,1
279,328,OH,R328,-1
223,329,IO,R329,-1
264,329,R329,HOI,1
281,329,HO2,R329,-1
223,330,IO,R330,-1
265,330,R330,I,1
270,330,R330,NO2,1
280,330,NO,R330,-1
90,331,R331,OIO,1
223,331,IO,R331,-2
265,331,R331,I,1
40,332,R332,I2O2,1
223,332,IO,R332,-2
40,333,I2O2,R333,-1
223,333,R333,IO,2
40,334,I2O2,R334,-1
90,334,R334,OIO,1
265,334,R334,I,1
43,335,CH3I,R335,-1
263,335,R335,MO2,1
265,335,R335,I,1
273,335,R335,H2O,1
279,335,OH,R335,-1
6,336,R336,CO2,1
205,336,ETHLN,R336,-1
262,336,R336,CH2O,1
270,336,R336,NO2,1
279,336,OH,R336,-1
194,337,PROPNN,R337,-1
228,337,R337,MGLY,1
270,337,R337,NO2,1
279,337,OH,R337,-1
34,338,R338,LCO,1
230,338,CH2OO,R338,-1
258,338,CO,R338,-1
262,338,R338,CH2O,1
31,339,R339,POx,1
230,339,CH2OO,R339,-1
262,339,R339,CH2O,1
270,339,R339,NO2,1
280,339,NO,R339,-1
31,340,R340,POx,1
230,340,CH2OO,R340,-1
262,340,R340,CH2O,1
270,340,NO2,R340,-1
283,340,R340,NO3,1
37,341,R341,PH2O2,0.06
83,341,R341,HMHP,0.73
207,341,R341,HCOOH,0.21
208,341,R341,H2O2,0.06
230,341,CH2OO,R341,-1
262,341,R341,CH2O,0.06
273,341,H2O,R341,-1
37,342,R342,PH2O2,0.06
83,342,R342,HMHP,0.4
207,342,R342,HCOOH,0.54
208,342,R342,H2O2,0.06
230,342,CH2OO,R342,-1
262,342,R342,CH2O,0.06
273,342,H2O,R342,-2
32,343,R343,LOx,1
230,343,CH2OO,R343,-1
262,343,R343,CH2O,1
269,343,O3,R343,-1
35,344,R344,PSO4,1
108,344,R344,SO4,1
230,344,CH2OO,R344,-1
262,344,R344,CH2O,1
286,344,SO2,R344,-1
34,345,R345,LCO,1
191,345,CH3CHOO,R345,-1
258,345,CO,R345,-1
261,345,R345,ALD2,1
31,346,R346,POx,1
191,346,CH3CHOO,R346,-1
261,346,R346,ALD2,1
270,346,R346,NO2,1
280,346,NO,R346,-1
31,347,R347,POx,1
191,347,CH3CHOO,R347,-1
261,347,R347,ALD2,1
270,347,NO2,R347,-1
283,347,R347,NO3,1
35,348,R348,PSO4,1
108,348,R348,SO4,1
191,348,CH3CHOO,R348,-1
261,348,R348,ALD2,1
286,348,SO2,R348,-1
37,349,R349,PH2O2,1
191,349,CH3CHOO,R349,-1
208,349,R349,H2O2,1
261,349,R349,ALD2,1
273,349,H2O,R349,-1
191,350,CH3CHOO,R350,-1
215,350,R350,ACTA,1
273,350,H2O,R350,-1
150,351,MTPA,R351,-1
234,351,R351,PIO2,1
279,351,OH,R351,-1
151,352,MTPO,R352,-1
234,352,R352,PIO2,1
279,352,OH,R352,-1
31,353,R353,POx,1
174,353,R353,MONITS,0.12
196,353,R353,MONITU,0.06
207,353,R353,HCOOH,0.07
219,353,R353,ACET,0.11
222,353,R353,MEK,0.44
234,353,PIO2,R353,-1
255,353,R353,RCHO,0.43
262,353,R353,CH2O,0.23
270,353,R353,NO2,0.82
280,353,NO,R353,-1
281,353,R353,HO2,0.82
119,354,R354,PIP,1
234,354,PIO2,R354,-1
281,354,HO2,R354,-1
154,355,R355,ROH,0.25
214,355,R355,MOH,0.25
222,355,R355,MEK,0.75
234,355,PIO2,R355,-1
255,355,R355,RCHO,0.75
262,355,R355,CH2O,0.75
263,355,MO2,R355,-1
281,355,R355,HO2,1
222,356,R356,MEK,1
234,356,PIO2,R356,-1
255,356,R356,RCHO,1
257,356,MCO3,R356,-1
263,356,R356,MO2,0.5
281,356,R356,HO2,0.5
32,357,R357,LOx,1
222,357,R357,MEK,1
234,357,PIO2,R357,-1
255,357,R357,RCHO,1
270,357,R357,NO2,1
281,357,R357,HO2,1
283,357,NO3,R357,-1
32,358,R358,LOx,1
33,358,R358,PCO,0.14
37,358,R358,PH2O2,0.02
150,358,MTPA,R358,-1
208,358,R358,H2O2,0.02
222,358,R358,MEK,0.53
249,358,R358,KO2,0.62
255,358,R358,RCHO,0.65
258,358,R358,CO,0.14
269,358,O3,R358,-1
279,358,R358,OH,0.85
281,358,R358,HO2,0.1
32,359,R359,LOx,1
33,359,R359,PCO,0.14
37,359,R359,PH2O2,0.02
151,359,MTPO,R359,-1
208,359,R359,H2O2,0.02
222,359,R359,MEK,0.53
249,359,R359,KO2,0.62
255,359,R359,RCHO,0.65
258,359,R359,CO,0.14
269,359,O3,R359,-1
279,359,R359,OH,0.85
281,359,R359,HO2,0.1
32,360,R360,LOx,1
150,360,MTPA,R360,-1
211,360,R360,OLNN,0.1
212,360,R360,OLND,0.9
283,360,NO3,R360,-1
32,361,R361,LOx,1
151,361,MTPO,R361,-1
211,361,R361,OLNN,0.1
212,361,R361,OLND,0.9
283,361,NO3,R361,-1
165,362,LIMO,R362,-1
221,362,R362,LIMO2,1
279,362,OH,R362,-1
32,363,R363,LOx,1
33,363,R363,PCO,0.14
37,363,R363,PH2O2,0.02
165,363,LIMO,R363,-1
207,363,R363,HCOOH,0.01
208,363,R363,H2O2,0.02
235,363,R363,OTHRO2,0.16
247,363,R363,MACR,0.79
249,363,R363,KO2,0.42
254,363,R363,PRPE,0.46
258,363,R363,CO,0.14
262,363,R363,CH2O,0.04
269,363,O3,R363,-1
279,363,R363,OH,0.85
281,363,R363,HO2,0.1
32,364,R364,LOx,1
165,364,LIMO,R364,-1
211,364,R364,OLNN,0.5
212,364,R364,OLND,0.5
283,364,NO3,R364,-1
31,365,R365,POx,1
196,365,R365,MONITU,0.22
221,365,LIMO2,R365,-1
222,365,R365,MEK,0.289
246,365,R365,HAC,0.058
254,365,R365,PRPE,0.289
255,365,R365,RCHO,0.491
262,365,R365,CH2O,0.231
270,365,R365,NO2,0.78
280,365,NO,R365,-1
281,365,R365,HO2,0.686
119,366,R366,PIP,1
221,366,LIMO2,R366,-1
281,366,HO2,R366,-1
154,367,R367,ROH,0.25
214,367,R367,MOH,0.25
221,367,LIMO2,R367,-1
247,367,R367,MACR,0.308
254,367,R367,PRPE,0.192
262,367,R367,CH2O,1.04
263,367,MO2,R367,-1
281,367,R367,HO2,1
221,368,LIMO2,R368,-1
247,368,R368,MACR,0.308
254,368,R368,PRPE,0.192
257,368,MCO3,R368,-1
262,368,R368,CH2O,0.385
263,368,R368,MO2,0.5
281,368,R368,HO2,0.5
32,369,R369,LOx,1
221,369,LIMO2,R369,-1
247,369,R369,MACR,0.615
254,369,R369,PRPE,0.385
262,369,R369,CH2O,0.385
270,369,R369,NO2,1
281,369,R369,HO2,1
283,369,NO3,R369,-1
119,370,PIP,R370,-1
222,370,R370,MEK,0.41
252,370,R370,R4O2,0.44
255,370,R370,RCHO,0.08
279,370,OH,R370,-1
279,370,R370,OH,0.49
31,371,R371,POx,1
174,371,R371,MONITS,1
211,371,OLNN,R371,-1
270,371,R371,NO2,1
280,371,NO,R371,-1
281,371,R371,HO2,1
31,372,R372,POx,1
212,372,OLND,R372,-1
222,372,R372,MEK,0.464
255,372,R372,RCHO,1.24
262,372,R372,CH2O,0.287
270,372,R372,NO2,2
280,372,NO,R372,-1
174,373,R373,MONITS,0.7
196,373,R373,MONITU,0.3
211,373,OLNN,R373,-1
281,373,HO2,R373,-1
174,374,R374,MONITS,0.7
196,374,R374,MONITU,0.3
212,374,OLND,R374,-1
281,374,HO2,R374,-1
174,375,R375,MONITS,0.7
196,375,R375,MONITU,0.3
211,375,OLNN,R375,-1
262,375,R375,CH2O,1
263,375,MO2,R375,-1
281,375,R375,HO2,2
154,376,R376,ROH,0.25
174,376,R376,MONITS,0.35
196,376,R376,MONITU,0.15
212,376,OLND,R376,-1
214,376,R376,MOH,0.25
222,376,R376,MEK,0.348
255,376,R376,RCHO,0.93
262,376,R376,CH2O,0.965
263,376,MO2,R376,-1
270,376,R376,NO2,0.5
281,376,R376,HO2,0.5
174,377,R377,MONITS,0.7
196,377,R377,MONITU,0.3
211,377,OLNN,R377,-1
257,377,MCO3,R377,-1
263,377,R377,MO2,1
281,377,R377,HO2,1
212,378,OLND,R378,-1
222,378,R378,MEK,0.464
255,378,R378,RCHO,1.24
257,378,MCO3,R378,-1
262,378,R378,CH2O,0.287
263,378,R378,MO2,0.5
270,378,R378,NO2,1
32,379,R379,LOx,1
174,379,R379,MONITS,0.7
196,379,R379,MONITU,0.3
211,379,OLNN,R379,-1
270,379,R379,NO2,1
281,379,R379,HO2,1
283,379,NO3,R379,-1
32,380,R380,LOx,1
212,380,OLND,R380,-1
222,380,R380,MEK,0.464
255,380,R380,RCHO,1.24
262,380,R380,CH2O,0.287
270,380,R380,NO2,2
283,380,NO3,R380,-1
174,381,R381,MONITS,1.4
196,381,R381,MONITU,0.6
211,381,OLNN,R381,-2
281,381,R381,HO2,1
174,382,R382,MONITS,1.05
196,382,R382,MONITU,0.45
211,382,OLNN,R382,-1
212,382,OLND,R382,-1
222,382,R382,MEK,0.149
255,382,R382,RCHO,0.64
262,382,R382,CH2O,0.202
270,382,R382,NO2,0.5
281,382,R382,HO2,0.5
174,383,R383,MONITS,0.7
196,383,R383,MONITU,0.3
212,383,OLND,R383,-2
222,383,R383,MEK,0.285
255,383,R383,RCHO,1.21
262,383,R383,CH2O,0.504
270,383,R383,NO2,1
131,384,R384,HONIT,1
174,384,MONITS,R384,-1
279,384,OH,R384,-1
131,385,R385,HONIT,1
196,385,MONITU,R385,-1
279,385,OH,R385,-1
32,386,R386,LOx,1
131,386,R386,HONIT,1
196,386,MONITU,R386,-1
269,386,O3,R386,-1
32,387,R387,LOx,2
131,387,R387,HONIT,1
196,387,MONITU,R387,-1
283,387,NO3,R387,-1
32,388,R388,LOx,2
131,388,R388,HONIT,1
174,388,MONITS,R388,-1
283,388,NO3,R388,-1
7,389,R389,INDIOL,1
31,389,R389,POx,1
96,389,IONITA,R389,-1
260,389,R389,HNO3,1
7,390,R390,INDIOL,1
31,390,R390,POx,1
41,390,MONITA,R390,-1
260,390,R390,HNO3,1
31,391,R391,POx,1
131,391,HONIT,R391,-1
246,391,R391,HAC,1
279,391,OH,R391,-1
283,391,R391,NO3,1
31,392,R392,POx,1
87,392,MENO3,R392,-1
262,392,R392,CH2O,1
270,392,R392,NO2,1
279,392,OH,R392,-1
31,393,R393,POx,1
88,393,ETNO3,R393,-1
261,393,R393,ALD2,1
270,393,R393,NO2,1
279,393,OH,R393,-1
31,394,R394,POx,1
86,394,IPRNO3,R394,-1
