! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
196,154,R154,HNO3,1
235,154,NO3,R154,-1
236,154,R154,CO,2
242,154,R154,HO2,1
33,155,R155,LOx,1
34,155,R155,PCO,1
196,155,R155,HNO3,1
207,155,MGLY,R155,-1
226,155,R155,MCO3,1
235,155,NO3,R155,-1
236,155,R155,CO,1
15,156,R156,LISOPOH,1
177,156,ISOP,R156,-1
214,156,R156,RIO2,1
231,156,OH,R156,-1
202,157,R157,VRO2,1
224,157,MVK,R157,-1
231,157,OH,R157,-1
76,158,R158,IMAO3,0.53
215,158,R158,MRO2,0.47
220,158,MACR,R158,-1
231,158,OH,R158,-1
207,159,R159,MGLY,1
216,159,HAC,R159,-1
231,159,OH,R159,-1
242,159,R159,HO2,1
7,160,R160,CO2,0.5
34,160,R160,PCO,0.5
174,160,R160,HCOOH,0.5
200,160,R160,ACTA,0.5
216,160,HAC,R160,-1
230,160,R160,MO2,0.5
231,160,OH,R160,-1
231,160,R160,OH,1
236,160,R160,CO,0.5
189,161,A3O2,R161,-1
225,161,R161,RCHO,1
226,161,MCO3,R161,-1
230,161,R161,MO2,1
242,161,R161,HO2,1
176,162,PO2,R162,-1
222,162,R162,CH2O,1
223,162,R162,ALD2,1
226,162,MCO3,R162,-1
230,162,R162,MO2,1
242,162,R162,HO2,1
189,163,A3O2,R163,-1
200,163,R163,ACTA,1
225,163,R163,RCHO,1
226,163,MCO3,R163,-1
176,164,PO2,R164,-1
200,164,R164,ACTA,1
216,164,R164,HAC,0.65
225,164,R164,RCHO,0.35
226,164,MCO3,R164,-1
33,165,R165,LOx,1
34,165,R165,PCO,0.495
158,165,R165,MVKOO,0.044
175,165,R165,MACROO,0.044
177,165,ISOP,R165,-1
202,165,R165,VRO2,0.054
203,165,R165,CH2OO,0.11
219,165,R165,PRPE,0.102
220,165,R165,MACR,0.3
222,165,R165,CH2O,0.456
224,165,R165,MVK,0.2
226,165,R165,MCO3,0.105
230,165,R165,MO2,0.051
231,165,R165,OH,0.243
236,165,R165,CO,0.495
237,165,O3,R165,-1
242,165,R165,HO2,0.237
33,166,R166,LOx,1
34,166,R166,PCO,0.56
168,166,R166,MGLOO,0.12
203,166,R166,CH2OO,0.12
207,166,R166,MGLY,0.5
222,166,R166,CH2O,0.6
223,166,R166,ALD2,0.1
224,166,MVK,R166,-1
226,166,R166,MCO3,0.28
231,166,R166,OH,0.36
236,166,R166,CO,0.56
237,166,O3,R166,-1
242,166,R166,HO2,0.28
33,167,R167,LOx,1
34,167,R167,PCO,0.625
166,167,R167,MGLYOO,0.022
203,167,R167,CH2OO,0.326
207,167,R167,MGLY,0.88
220,167,MACR,R167,-1
222,167,R167,CH2O,0.12
226,167,R167,MCO3,0.098
231,167,R167,OH,0.239
236,167,R167,CO,0.625
237,167,O3,R167,-1
242,167,R167,HO2,0.141
16,168,R168,LISOPNO3,1
33,168,R168,LOx,1
177,168,ISOP,R168,-1
212,168,R168,INO2,1
235,168,NO3,R168,-1
33,169,R169,LOx,1
171,169,R169,MAN2,1
220,169,MACR,R169,-1
235,169,NO3,R169,-1
33,170,R170,LOx,1.5
34,170,R170,PCO,0.5
76,170,R170,IMAO3,0.5
132,170,R170,MAOP,0.5
196,170,R170,HNO3,0.5
215,170,R170,MRO2,0.5
220,170,MACR,R170,-1
235,170,NO3,R170,-1
236,170,R170,CO,0.5
242,170,R170,HO2,0.5
189,171,R171,A3O2,0.07
192,171,R171,B3O2,0.27
208,171,R171,OTHRO2,0.5
211,171,RCO3,R171,-1
222,171,R171,CH2O,1
230,171,MO2,R171,-1
242,171,R171,HO2,1
199,172,NMAO3,R172,-1
222,172,R172,CH2O,2
226,172,R172,MCO3,1
230,172,MO2,R172,-1
242,172,R172,HO2,1
211,173,RCO3,R173,-1
222,173,R173,CH2O,1
230,173,MO2,R173,-1
199,174,NMAO3,R174,-1
222,174,R174,CH2O,1
230,174,MO2,R174,-1
138,175,INPN,R175,-1
221,175,R175,MEK,1
231,175,OH,R175,-1
231,175,R175,OH,1
238,175,R175,NO2,1
138,176,INPN,R176,-1
212,176,R176,INO2,0.36
213,176,R176,R4N2,0.64
231,176,OH,R176,-1
231,176,R176,OH,0.64
109,177,PRPN,R177,-1
169,177,R177,PRN1,0.209
170,177,R177,PROPNN,0.791
231,177,OH,R177,-1
231,177,R177,OH,0.791
105,178,ETP,R178,-1
208,178,R178,OTHRO2,0.36
223,178,R178,ALD2,0.64
231,178,OH,R178,-1
231,178,R178,OH,0.64
92,179,RA3P,R179,-1
189,179,R179,A3O2,0.36
225,179,R179,RCHO,0.64
231,179,OH,R179,-1
231,179,R179,OH,0.64
93,180,RB3P,R180,-1
192,180,R180,B3O2,0.209
218,180,R180,ACET,0.791
231,180,OH,R180,-1
231,180,R180,OH,0.791
114,181,R4P,R181,-1
210,181,R181,R4O2,0.209
225,181,R181,RCHO,0.791
231,181,OH,R181,-1
231,181,R181,OH,0.791
104,182,RP,R182,-1
211,182,R182,RCO3,1
231,182,OH,R182,-1
108,183,PP,R183,-1
176,183,R183,PO2,0.209
216,183,R183,HAC,0.791
231,183,OH,R183,-1
231,183,R183,OH,0.791
20,184,R184,LVOC,0.007
134,184,RIPA,R184,-1
209,184,R184,HC5,0.243
214,184,R184,RIO2,0.75
231,184,OH,R184,-1
231,184,R184,OH,0.125
243,184,R184,H2O,0.125
20,185,R185,LVOC,0.007
127,185,RIPB,R185,-1
209,185,R185,HC5,0.513
214,185,R185,RIO2,0.48
231,185,OH,R185,-1
231,185,R185,OH,0.26
243,185,R185,H2O,0.26
20,186,R186,LVOC,0.007
135,186,RIPD,R186,-1
209,186,R186,HC5,0.743
214,186,R186,RIO2,0.25
231,186,OH,R186,-1
231,186,R186,OH,0.375
243,186,R186,H2O,0.375
20,187,R187,LVOC,0.007
67,187,R187,IEPOXA,0.578
68,187,R187,IEPOXB,0.272
134,187,RIPA,R187,-1
201,187,R187,HC5OO,0.143
231,187,OH,R187,-1
231,187,R187,OH,0.85
67,188,R188,IEPOXA,0.68
68,188,R188,IEPOXB,0.32
127,188,RIPB,R188,-1
231,188,OH,R188,-1
231,188,R188,OH,1
20,189,R189,LVOC,0.007
62,189,R189,IEPOXD,0.5
135,189,RIPD,R189,-1
201,189,R189,HC5OO,0.493
231,189,OH,R189,-1
231,189,R189,OH,0.5
20,190,LVOC,R190,-1
231,190,OH,R190,-1
231,190,R190,OH,1
67,191,IEPOXA,R191,-1
163,191,R191,IEPOXOO,1
231,191,OH,R191,-1
68,192,IEPOXB,R192,-1
163,192,R192,IEPOXOO,1
231,192,OH,R192,-1
62,193,IEPOXD,R193,-1
163,193,R193,IEPOXOO,1
231,193,OH,R193,-1
7,194,R194,CO2,1.172
34,194,R194,PCO,0.6
120,194,R194,HC187,0.44
163,194,IEPOXOO,R194,-1
164,194,R194,GLYX,0.085
174,194,R194,HCOOH,0.278
204,194,R194,GLYC,0.025
207,194,R194,MGLY,0.085
216,194,R194,HAC,0.085
222,194,R194,CH2O,0.375
231,194,R194,OH,1.125
236,194,R194,CO,0.6
242,194,HO2,R194,-1
242,194,R194,HO2,0.825
7,195,R195,CO2,0.858
32,195,R195,POx,1
34,195,R195,PCO,0.678
120,195,R195,HC187,0.473
163,195,IEPOXOO,R195,-1
164,195,R195,GLYX,0.088
174,195,R195,HCOOH,0.142
204,195,R195,GLYC,0.088
207,195,R195,MGLY,0.088
216,195,R195,HAC,0.117
222,195,R195,CH2O,0.375
231,195,R195,OH,0.125
236,195,R195,CO,0.678
238,195,R195,NO2,1
239,195,NO,R195,-1
242,195,R195,HO2,0.825
123,196,IAP,R196,-1
126,196,R196,DHMOB,0.654
201,196,R196,HC5OO,0.346
231,196,OH,R196,-1
231,196,R196,OH,0.654
119,197,VRP,R197,-1
202,197,R197,VRO2,0.209
221,197,R197,MEK,0.791
231,197,OH,R197,-1
231,197,R197,OH,0.791
133,198,MRP,R198,-1
215,198,R198,MRO2,1
231,198,OH,R198,-1
7,199,R199,CO2,1
133,199,MRP,R199,-1
216,199,R199,HAC,1
231,199,OH,R199,-1
231,199,R199,OH,1
132,200,MAOP,R200,-1
199,200,R200,NMAO3,1
231,200,OH,R200,-1
132,201,MAOP,R201,-1
179,201,R201,MAOPO2,1
231,201,OH,R201,-1
7,202,R202,CO2,2
179,202,MAOPO2,R202,-1
216,202,R202,HAC,1
226,202,MCO3,R202,-1
230,202,R202,MO2,1
231,202,R202,OH,1
179,203,MAOPO2,R203,-1
200,203,R203,ACTA,1
221,203,R203,MEK,1
226,203,MCO3,R203,-1
7,204,R204,CO2,0.7
152,204,R204,ROH,0.3
179,204,MAOPO2,R204,-1
216,204,R204,HAC,0.7
222,204,R204,CH2O,1
230,204,MO2,R204,-1
231,204,R204,OH,0.7
242,204,R204,HO2,0.7
7,205,R205,CO2,2
179,205,MAOPO2,R205,-2
216,205,R205,HAC,2
231,205,R205,OH,2
7,206,R206,CO2,1
179,206,MAOPO2,R206,-1
216,206,R206,HAC,1
231,206,R206,OH,2
242,206,HO2,R206,-1
7,207,R207,CO2,1
32,207,R207,POx,1
179,207,MAOPO2,R207,-1
216,207,R207,HAC,1
231,207,R207,OH,1
238,207,R207,NO2,1
239,207,NO,R207,-1
32,208,R208,POx,1
179,208,MAOPO2,R208,-1
196,208,R208,HNO3,1
239,208,NO,R208,-1
74,209,MAP,R209,-1
226,209,R209,MCO3,1
231,209,OH,R209,-1
33,210,R210,LOx,1
143,210,C2H6,R210,-1
187,210,R210,ETO2,1
196,210,R210,HNO3,1
235,210,NO3,R210,-1
33,211,R211,LOx,1
34,211,R211,PCO,0.89
161,211,R211,GAOO,0.055
166,211,R211,MGLYOO,0.055
204,211,R211,GLYC,0.5
207,211,R211,MGLY,0.5
209,211,HC5,R211,-1
222,211,R211,CH2O,0.445
226,211,R211,MCO3,0.445
231,211,R211,OH,0.89
236,211,R211,CO,0.89
237,211,O3,R211,-1
242,211,R211,HO2,0.445
226,212,MCO3,R212,-2
230,212,R212,MO2,2
222,213,R213,CH2O,1
226,213,MCO3,R213,-1
230,213,MO2,R213,-1
230,213,R213,MO2,1
242,213,R213,HO2,1
200,214,R214,ACTA,1
222,214,R214,CH2O,1
226,214,MCO3,R214,-1
230,214,MO2,R214,-1
189,215,R215,A3O2,0.05
192,215,R215,B3O2,0.18
208,215,R215,OTHRO2,0.32
210,215,R4O2,R215,-1
218,215,R215,ACET,0.32
221,215,R215,MEK,0.19
223,215,R215,ALD2,0.32
225,215,R215,RCHO,0.13
226,215,MCO3,R215,-1
230,215,R215,MO2,1
242,215,R215,HO2,0.27
182,216,ATO2,R216,-1
222,216,R216,CH2O,1
226,216,MCO3,R216,-1
226,216,R216,MCO3,1
230,216,R216,MO2,1
191,217,KO2,R217,-1
223,217,R217,ALD2,1
226,217,MCO3,R217,-1
226,217,R217,MCO3,1
230,217,R217,MO2,1
7,218,R218,CO2,1
146,218,R218,DIBOO,0.113
209,218,R218,HC5,0.14
214,218,RIO2,R218,-1
220,218,R218,MACR,0.294
222,218,R218,CH2O,0.747
224,218,R218,MVK,0.453
226,218,MCO3,R218,-1
230,218,R218,MO2,1
242,218,R218,HO2,0.887
34,219,R219,PCO,0.09
124,219,R219,MOBA,0.17
126,219,R219,DHMOB,0.29
164,219,R219,GLYX,0.216
201,219,HC5OO,R219,-1
204,219,R219,GLYC,0.234
207,219,R219,MGLY,0.234
216,219,R219,HAC,0.216
225,219,R219,RCHO,0.09
226,219,MCO3,R219,-1
230,219,R219,MO2,1
236,219,R219,CO,0.09
242,219,R219,HO2,1
202,220,VRO2,R220,-1
204,220,R220,GLYC,0.6
207,220,R220,MGLY,0.4
222,220,R220,CH2O,0.4
226,220,MCO3,R220,-1
226,220,R220,MCO3,0.6
230,220,R220,MO2,1
242,220,R220,HO2,0.4
34,221,R221,PCO,0.857
207,221,R221,MGLY,0.143
215,221,MRO2,R221,-1
216,221,R221,HAC,0.857
222,221,R221,CH2O,0.143
226,221,MCO3,R221,-1
230,221,R221,MO2,1
236,221,R221,CO,0.857
242,221,R221,HO2,0.85
192,222,B3O2,R222,-1
218,222,R222,ACET,1
226,222,MCO3,R222,-1
230,222,R222,MO2,1
242,222,R222,HO2,1
180,223,R4N1,R223,-1
210,223,R223,R4O2,0.3
222,223,R223,CH2O,0.39
223,223,R223,ALD2,0.75
225,223,R223,RCHO,0.57
226,223,MCO3,R223,-1
230,223,R223,MO2,1
238,223,R223,NO2,1
7,224,R224,CO2,1
34,224,R224,PCO,0.5
170,224,R224,PROPNN,0.5
171,224,MAN2,R224,-1
207,224,R224,MGLY,0.5
222,224,R224,CH2O,0.5
226,224,MCO3,R224,-1
230,224,R224,MO2,1
236,224,R224,CO,0.5
238,224,R224,NO2,0.5
242,224,R224,HO2,0.5
205,225,R225,ISN1,0.7
209,225,R225,HC5,0.23
212,225,INO2,R225,-1
220,225,R225,MACR,0.035
222,225,R225,CH2O,0.07
224,225,R225,MVK,0.035
226,225,MCO3,R225,-1
230,225,R225,MO2,1
238,225,R225,NO2,0.3
242,225,R225,HO2,0.8
169,226,PRN1,R226,-1
222,226,R226,CH2O,1
223,226,R226,ALD2,1
226,226,MCO3,R226,-1
230,226,R226,MO2,1
238,226,R226,NO2,1
200,227,R227,ACTA,1
210,227,R4O2,R227,-1
221,227,R227,MEK,1
226,227,MCO3,R227,-1
182,228,ATO2,R228,-1
200,228,R228,ACTA,1
207,228,R228,MGLY,1
226,228,MCO3,R228,-1
191,229,KO2,R229,-1
200,229,R229,ACTA,1
221,229,R229,MEK,1
226,229,MCO3,R229,-1
200,230,R230,ACTA,1
214,230,RIO2,R230,-1
221,230,R230,MEK,1
226,230,MCO3,R230,-1
200,231,R231,ACTA,1
201,231,HC5OO,R231,-1
221,231,R231,MEK,1
226,231,MCO3,R231,-1
200,232,R232,ACTA,1
202,232,VRO2,R232,-1
221,232,R232,MEK,1
226,232,MCO3,R232,-1
200,233,R233,ACTA,1
215,233,MRO2,R233,-1
221,233,R233,MEK,1
226,233,MCO3,R233,-1
180,234,R4N1,R234,-1
200,234,R234,ACTA,1
225,234,R234,RCHO,1
226,234,MCO3,R234,-1
238,234,R234,NO2,1
171,235,MAN2,R235,-1
200,235,R235,ACTA,1
225,235,R235,RCHO,1
226,235,MCO3,R235,-1
238,235,R235,NO2,1
200,236,R236,ACTA,1
212,236,INO2,R236,-1
225,236,R236,RCHO,1
226,236,MCO3,R236,-1
238,236,R236,NO2,1
169,237,PRN1,R237,-1
200,237,R237,ACTA,1
225,237,R237,RCHO,1
226,237,MCO3,R237,-1
238,237,R237,NO2,1
192,238,B3O2,R238,-1
200,238,R238,ACTA,1
218,238,R238,ACET,1
226,238,MCO3,R238,-1
187,239,ETO2,R239,-1
223,239,R239,ALD2,1
226,239,MCO3,R239,-1
230,239,R239,MO2,1
242,239,R239,HO2,1
208,240,OTHRO2,R240,-1
223,240,R240,ALD2,1
226,240,MCO3,R240,-1
230,240,R240,MO2,1
242,240,R240,HO2,1
187,241,ETO2,R241,-1
200,241,R241,ACTA,1
223,241,R241,ALD2,1
226,241,MCO3,R241,-1
200,242,R242,ACTA,1
208,242,OTHRO2,R242,-1
223,242,R242,ALD2,1
226,242,MCO3,R242,-1
189,243,R243,A3O2,0.07
192,243,R243,B3O2,0.27
208,243,R243,OTHRO2,0.5
211,243,RCO3,R243,-1
226,243,MCO3,R243,-1
230,243,R243,MO2,1
199,244,NMAO3,R244,-1
222,244,R244,CH2O,1
226,244,MCO3,R244,-1
226,244,R244,MCO3,1
230,244,R244,MO2,1
33,245,R245,LOx,2
235,245,NO3,R245,-2
238,245,R245,NO2,2
77,246,R246,MPN,1
230,246,MO2,R246,-1
238,246,NO2,R246,-1
77,247,MPN,R247,-1
230,247,R247,MO2,1
238,247,R247,NO2,1
7,248,R248,CO2,0.36
33,248,R248,LOx,0.64
34,248,R248,PCO,0.21
156,248,ISOPNB,R248,-1
165,248,R248,MVKN,0.21
170,248,R248,PROPNN,0.42
174,248,R248,HCOOH,0.16
184,248,R248,MACRN,0.32
196,248,R248,HNO3,0.41
222,248,R248,CH2O,0.62
231,248,R248,OH,0.05
236,248,R248,CO,0.21
237,248,O3,R248,-1
242,248,R248,HO2,0.05
7,249,R249,CO2,0.63
33,249,R249,LOx,1
136,249,R249,ETHLN,0.26
139,249,R249,EOH,0.09
164,249,R249,GLYX,0.06
170,249,R249,PROPNN,0.38
193,249,R249,MOH,0.24
196,249,R249,HNO3,0.3
197,249,ISOPND,R249,-1
204,249,R249,GLYC,0.24
216,249,R249,HAC,0.42
222,249,R249,CH2O,0.2
226,249,R249,MCO3,0.1
231,249,R249,OH,0.37
237,249,O3,R249,-1
238,249,R249,NO2,0.06
95,250,DMS,R250,-1
222,250,R250,CH2O,1
227,250,R250,SO2,1
230,250,R250,MO2,1
231,250,OH,R250,-1
23,251,R251,MSA,0.25
95,251,DMS,R251,-1
227,251,R251,SO2,0.75
230,251,R251,MO2,1
231,251,OH,R251,-1
33,252,R252,LOx,1
95,252,DMS,R252,-1
196,252,R252,HNO3,1
222,252,R252,CH2O,1
227,252,R252,SO2,1
230,252,R252,MO2,1
235,252,NO3,R252,-1
36,253,R253,PSO4,1
110,253,R253,SO4,1
227,253,SO2,R253,-1
231,253,OH,R253,-1
242,253,R253,HO2,1
217,254,R254,BrO,1
237,254,O3,R254,-1
241,254,Br,R254,-1
190,255,R255,HOBr,1
217,255,BrO,R255,-1
242,255,HO2,R255,-1
228,256,R256,HBr,1
241,256,Br,R256,-1
242,256,HO2,R256,-1
228,257,HBr,R257,-1
231,257,OH,R257,-1
241,257,R257,Br,1
243,257,R257,H2O,1
33,258,R258,LOx,2
217,258,BrO,R258,-2
241,258,R258,Br,2
33,259,R259,LOx,2
122,259,R259,Br2,1
217,259,BrO,R259,-2
217,260,BrO,R260,-1
238,260,R260,NO2,1
239,260,NO,R260,-1
241,260,R260,Br,1
122,261,R261,Br2,1
151,261,BrNO3,R261,-1
235,261,R261,NO3,1
241,261,Br,R261,-1
32,262,R262,POx,1
122,262,Br2,R262,-1
190,262,R262,HOBr,1
231,262,OH,R262,-1
241,262,R262,Br,1
33,263,R263,LOx,1
190,263,HOBr,R263,-1
217,263,R263,BrO,1
231,263,R263,OH,1
240,263,O,R263,-1
33,264,R264,LOx,1
228,264,HBr,R264,-1
231,264,R264,OH,1
240,264,O,R264,-1
241,264,R264,Br,1
33,265,R265,LOx,1
217,265,BrO,R265,-1
231,265,OH,R265,-1
241,265,R265,Br,1
242,265,R265,HO2,1
217,266,R266,BrO,1
235,266,NO3,R266,-1
238,266,R266,NO2,1
241,266,Br,R266,-1
34,267,R267,PCO,1
222,267,CH2O,R267,-1
228,267,R267,HBr,1
236,267,R267,CO,1
241,267,Br,R267,-1
242,267,R267,HO2,1
223,268,ALD2,R268,-1
226,268,R268,MCO3,1
228,268,R268,HBr,1
241,268,Br,R268,-1
182,269,R269,ATO2,1
218,269,ACET,R269,-1
228,269,R269,HBr,1
241,269,Br,R269,-1
143,270,C2H6,R270,-1
187,270,R270,ETO2,1
228,270,R270,HBr,1
241,270,Br,R270,-1
115,271,C3H8,R271,-1
189,271,R271,A3O2,1
228,271,R271,HBr,1
241,271,Br,R271,-1
52,272,R272,BrNO2,1
238,272,NO2,R272,-1
241,272,Br,R272,-1
151,273,R273,BrNO3,1
217,273,BrO,R273,-1
238,273,NO2,R273,-1
78,274,CHBr3,R274,-1
231,274,OH,R274,-1
241,274,R274,Br,3
81,275,CH2Br2,R275,-1
231,275,OH,R275,-1
241,275,R275,Br,2
98,276,CH3Br,R276,-1
231,276,OH,R276,-1
241,276,R276,Br,1
242,276,R276,HO2,1
243,276,R276,H2O,1
33,277,R277,LOx,1
231,277,R277,OH,2
232,277,O1D,R277,-1
243,277,H2O,R277,-1
232,278,O1D,R278,-1
240,278,R278,O,1
232,279,O1D,R279,-1
240,279,R279,O,1
33,280,R280,LOx,1
149,280,R280,H,1
231,280,R280,OH,1
232,280,O1D,R280,-1
33,281,R281,LOx,1
64,281,N2O,R281,-1
232,281,O1D,R281,-1
33,282,R282,LOx,1
64,282,N2O,R282,-1
232,282,O1D,R282,-1
239,282,R282,NO,2
33,283,R283,LOx,1
37,283,R283,LCH4,1
157,283,CH4,R283,-1
230,283,R283,MO2,1
231,283,R283,OH,1
232,283,O1D,R283,-1
33,284,R284,LOx,1
37,284,R284,LCH4,1
157,284,CH4,R284,-1
222,284,R284,CH2O,1
232,284,O1D,R284,-1
33,285,R285,LOx,1
37,285,R285,LCH4,1
149,285,R285,H,1
157,285,CH4,R285,-1
222,285,R285,CH2O,1
232,285,O1D,R285,-1
242,285,R285,HO2,1
237,286,R286,O3,1
240,286,O,R286,-1
33,287,R287,LOx,2
237,287,O3,R287,-1
240,287,O,R287,-1
149,288,R288,H,1
231,288,OH,R288,-1
243,288,R288,H2O,1
33,289,R289,LOx,1
149,289,R289,H,1
231,289,OH,R289,-1
240,289,O,R289,-1
33,290,R290,LOx,1
231,290,R290,OH,1
240,290,O,R290,-1
242,290,HO2,R290,-1
33,291,R291,LOx,2
232,291,O1D,R291,-1
237,291,O3,R291,-1
232,292,O1D,R292,-1
237,292,O3,R292,-1
240,292,R292,O,2
33,293,R293,LOx,1
34,293,R293,PCO,1
71,293,OCS,R293,-1
227,293,R293,SO2,1
236,293,R293,CO,1
240,293,O,R293,-1
7,294,R294,CO2,1
71,294,OCS,R294,-1
227,294,R294,SO2,1
231,294,OH,R294,-1
33,295,R295,LOx,2
238,295,NO2,R295,-1
239,295,R295,NO,1
240,295,O,R295,-1
33,296,R296,LOx,2
235,296,NO3,R296,-1
238,296,R296,NO2,1
240,296,O,R296,-1
238,297,R297,NO2,1
239,297,NO,R297,-1
240,297,O,R297,-1
235,298,R298,NO3,1
238,298,NO2,R298,-1
240,298,O,R298,-1
33,299,R299,LOx,1
178,299,H2O2,R299,-1
231,299,R299,OH,1
240,299,O,R299,-1
242,299,R299,HO2,1
149,300,H,R300,-1
242,300,R300,HO2,1
33,301,R301,LOx,1
149,301,H,R301,-1
231,301,R301,OH,1
237,301,O3,R301,-1
149,302,H,R302,-1
231,302,R302,OH,2
242,302,HO2,R302,-1
32,303,R303,POx,1
149,303,H,R303,-1
240,303,R303,O,1
242,303,HO2,R303,-1
243,303,R303,H2O,1
149,304,H,R304,-1
242,304,HO2,R304,-1
32,305,R305,POx,1
70,305,N,R305,-1
239,305,R305,NO,1
240,305,R305,O,1
32,306,R306,POx,1
70,306,N,R306,-1
239,306,NO,R306,-1
240,306,R306,O,1
64,307,R307,N2O,1
70,307,N,R307,-1
238,307,NO2,R307,-1
240,307,R307,O,1
33,308,R308,LOx,2
217,308,BrO,R308,-1
240,308,O,R308,-1
241,308,R308,Br,1
33,309,R309,LOx,1
34,309,R309,PCO,1
222,309,CH2O,R309,-1
231,309,R309,OH,1
236,309,R309,CO,1
240,309,O,R309,-1
242,309,R309,HO2,1
33,310,R310,LOx,0.67
149,310,R310,H,0.24
229,310,HCl,R310,-1
229,310,R310,HCl,0.09
231,310,R310,OH,0.67
232,310,O1D,R310,-1
233,310,R310,ClO,0.24
234,310,R310,Cl,0.67
240,310,R310,O,0.09
33,311,R311,LOx,0.65
149,311,R311,H,0.15
217,311,R311,BrO,0.15
228,311,HBr,R311,-1
228,311,R311,HBr,0.2
231,311,R311,OH,0.65
232,311,O1D,R311,-1
240,311,R311,O,0.2
241,311,R311,Br,0.65
155,312,Cl2,R312,-1
155,312,R312,Cl2,0.25
232,312,O1D,R312,-1
233,312,R312,ClO,0.75
234,312,R312,Cl,0.75
240,312,R312,O,0.25
53,313,CCl4,R313,-1
53,313,R313,CCl4,0.14
232,313,O1D,R313,-1
233,313,R313,ClO,0.86
234,313,R313,Cl,2.58
240,313,R313,O,0.14
33,314,R314,LOx,0.56
98,314,CH3Br,R314,-1
217,314,R314,BrO,0.44
230,314,R314,MO2,1
232,314,O1D,R314,-1
241,314,R314,Br,0.56
81,315,CH2Br2,R315,-1
81,315,R315,CH2Br2,0.05
217,315,R315,BrO,0.95
232,315,O1D,R315,-1
240,315,R315,O,0.05
241,315,R315,Br,0.95
78,316,CHBr3,R316,-1
78,316,R316,CHBr3,0.32
217,316,R316,BrO,0.68
232,316,O1D,R316,-1
240,316,R316,O,0.32
241,316,R316,Br,1.36
33,317,R317,LOx,0.17
91,317,HCFC22,R317,-1
91,317,R317,HCFC22,0.28
232,317,O1D,R317,-1
233,317,R317,ClO,0.55
234,317,R317,Cl,0.17
240,317,R317,O,0.28
54,318,CFC11,R318,-1
54,318,R318,CFC11,0.12
232,318,O1D,R318,-1
233,318,R318,ClO,0.88
234,318,R318,Cl,1.76
240,318,R318,O,0.12
55,319,CFC12,R319,-1
55,319,R319,CFC12,0.14
232,319,O1D,R319,-1
233,319,R319,ClO,0.86
234,319,R319,Cl,0.86
240,319,R319,O,0.14
60,320,H1211,R320,-1
60,320,R320,H1211,0.36
217,320,R320,BrO,0.31
232,320,O1D,R320,-1
233,320,R320,ClO,0.33
234,320,R320,Cl,0.31
240,320,R320,O,0.36
241,320,R320,Br,0.33
46,321,H1301,R321,-1
46,321,R321,H1301,0.59
217,321,R321,BrO,0.41
232,321,O1D,R321,-1
240,321,R321,O,0.59
84,322,HCFC141b,R322,-1
84,322,R322,HCFC141b,0.31
232,322,O1D,R322,-1
233,322,R322,ClO,0.69
234,322,R322,Cl,0.69
240,322,R322,O,0.31
88,323,HCFC142b,R323,-1
88,323,R323,HCFC142b,0.26
232,323,O1D,R323,-1
233,323,R323,ClO,0.74
240,323,R323,O,0.26
83,324,HCFC123,R324,-1
83,324,R324,HCFC123,0.21
232,324,O1D,R324,-1
233,324,R324,ClO,0.79
234,324,R324,Cl,0.79
240,324,R324,O,0.21
56,325,CFC113,R325,-1
56,325,R325,CFC113,0.25
232,325,O1D,R325,-1
233,325,R325,ClO,0.75
234,325,R325,Cl,1.5
240,325,R325,O,0.25
57,326,CFC114,R326,-1
57,326,R326,CFC114,0.25
232,326,O1D,R326,-1
233,326,R326,ClO,0.75
234,326,R326,Cl,0.75
240,326,R326,O,0.25
58,327,CFC115,R327,-1
58,327,R327,CFC115,0.7
232,327,O1D,R327,-1
233,327,R327,ClO,0.3
240,327,R327,O,0.7
47,328,H2402,R328,-1
47,328,R328,H2402,0.25
217,328,R328,BrO,0.75
232,328,O1D,R328,-1
240,328,R328,O,0.25
241,328,R328,Br,0.75
32,329,R329,POx,1
155,329,Cl2,R329,-1
198,329,R329,HOCl,1
231,329,OH,R329,-1
234,329,R329,Cl,1
33,330,R330,LOx,1
101,330,R330,ClOO,1
