! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : RACM_EdgeList.csv
! Equation file        : RACM.kpp
! Output root filename : RACM
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
44,109,R109,MACP,0.1
49,109,R109,MACR,0.65
58,109,R109,HCHO,0.58
72,109,O3,R109,-1
74,109,R109,MO2,0.08
76,109,R109,HO2,0.25
77,109,R109,ACO3,0.1
78,109,R109,HO,0.25
27,110,R110,H2O2,0.02
37,110,API,R110,-1
38,110,R110,CO,0.14
52,110,R110,KET,0.53
66,110,R110,ALD,0.65
70,110,R110,ETHP,0.2
72,110,O3,R110,-1
76,110,R110,HO2,0.1
78,110,R110,HO,0.85
80,110,R110,KETP,0.42
3,111,R111,ORA1,0.01
4,111,R111,ORA2,0.07
27,111,R111,H2O2,0.02
38,111,R111,CO,0.14
39,111,LIM,R111,-1
49,111,R111,MACR,0.79
58,111,R111,HCHO,0.04
65,111,R111,OLT,0.46
70,111,R111,ETHP,0.16
72,111,O3,R111,-1
76,111,R111,HO2,0.1
78,111,R111,HO,0.85
80,111,R111,KETP,0.42
3,112,R112,ORA1,0.45
38,112,R112,CO,0.22
49,112,MACR,R112,-1
53,112,R112,MGLY,0.9
72,112,O3,R112,-1
76,112,R112,HO2,0.32
77,112,R112,ACO3,0.1
78,112,R112,HO,0.19
3,113,R113,ORA1,0.11
4,113,R113,ORA2,0.21
33,113,R113,PAA,0.11
38,113,R113,CO,0.66
46,113,R113,GLY,0.5
53,113,R113,MGLY,0.62
63,113,DCB,R113,-1
66,113,R113,ALD,0.16
72,113,O3,R113,-1
76,113,R113,HO2,0.29
77,113,R113,ACO3,0.28
78,113,R113,HO,0.21
3,114,R114,ORA1,0.11
36,114,R114,PAN,0.3
38,114,R114,CO,0.13
45,114,TPAN,R114,-1
58,114,R114,HCHO,0.7
72,114,O3,R114,-1
76,114,R114,HO2,0.08
77,114,R114,ACO3,0.7
78,114,R114,HO,0.036
82,114,R114,NO2,0.7
26,115,PHO,R115,-1
42,115,R115,CSL,0.1
62,115,R115,ONIT,1
82,115,NO2,R115,-1
26,116,PHO,R116,-1
42,116,R116,CSL,1
76,116,HO2,R116,-1
23,117,R117,HONO,1
28,117,ADDT,R117,-1
42,117,R117,CSL,1
82,117,NO2,R117,-1
28,118,ADDT,R118,-1
42,118,R118,CSL,0.02
59,118,R118,TOLP,0.98
76,118,R118,HO2,0.02
28,119,ADDT,R119,-1
42,119,R119,CSL,1
72,119,O3,R119,-1
78,119,R119,HO,1
23,120,R120,HONO,1
29,120,ADDX,R120,-1
42,120,R120,CSL,1
82,120,NO2,R120,-1
29,121,ADDX,R121,-1
42,121,R121,CSL,0.02
60,121,R121,XYLP,0.98
76,121,R121,HO2,0.02
29,122,ADDX,R122,-1
42,122,R122,CSL,1
72,122,O3,R122,-1
78,122,R122,HO,1
23,123,R123,HONO,1
31,123,ADDC,R123,-1
42,123,R123,CSL,1
82,123,NO2,R123,-1
31,124,ADDC,R124,-1
42,124,R124,CSL,0.02
54,124,R124,CSLP,0.98
76,124,R124,HO2,0.02
31,125,ADDC,R125,-1
42,125,R125,CSL,1
72,125,O3,R125,-1
78,125,R125,HO,1
36,126,R126,PAN,1
77,126,ACO3,R126,-1
82,126,NO2,R126,-1
36,127,PAN,R127,-1
77,127,R127,ACO3,1
82,127,R127,NO2,1
45,128,R128,TPAN,1
71,128,TCO3,R128,-1
82,128,NO2,R128,-1
45,129,TPAN,R129,-1
71,129,R129,TCO3,1
82,129,R129,NO2,1
58,130,R130,HCHO,1
74,130,MO2,R130,-1
76,130,R130,HO2,1
81,130,NO,R130,-1
82,130,R130,NO2,1
66,131,R131,ALD,1
70,131,ETHP,R131,-1
76,131,R131,HO2,1
81,131,NO,R131,-1
82,131,R131,NO2,1
46,132,R132,GLY,0.063
52,132,R132,KET,0.623
58,132,R132,HCHO,0.047
62,132,R132,ONIT,0.059
64,132,R132,XO2,0.048
66,132,R132,ALD,0.233
70,132,R132,ETHP,0.048
73,132,HC3P,R132,-1
74,132,R132,MO2,0.15
76,132,R132,HO2,0.742
81,132,NO,R132,-1
82,132,R132,NO2,0.941
52,133,R133,KET,0.722
57,133,HC5P,R133,-1
58,133,R133,HCHO,0.021
62,133,R133,ONIT,0.124
64,133,R133,XO2,0.334
66,133,R133,ALD,0.211
70,133,R133,ETHP,0.245
74,133,R133,MO2,0.031
76,133,R133,HO2,0.599
81,133,NO,R133,-1
82,133,R133,NO2,0.876
52,134,R134,KET,0.642
56,134,HC8P,R134,-1
62,134,R134,ONIT,0.261
64,134,R134,XO2,0.416
66,134,R134,ALD,0.15
70,134,R134,ETHP,0.133
76,134,R134,HO2,0.606
81,134,NO,R134,-1
82,134,R134,NO2,0.739
47,135,ETEP,R135,-1
58,135,R135,HCHO,1.6
66,135,R135,ALD,0.2
76,135,R135,HO2,1
81,135,NO,R135,-1
82,135,R135,NO2,1
48,136,OLTP,R136,-1
52,136,R136,KET,0.06
58,136,R136,HCHO,1
66,136,R136,ALD,0.94
76,136,R136,HO2,1
81,136,NO,R136,-1
82,136,R136,NO2,1
52,137,R137,KET,0.29
61,137,OLIP,R137,-1
66,137,R137,ALD,1.71
76,137,R137,HO2,1
81,137,NO,R137,-1
82,137,R137,NO2,1
34,138,R138,ISON,0.046
49,138,R138,MACR,1
50,138,ISOP,R138,-1
58,138,R138,HCHO,1
76,138,R138,HO2,1
81,138,NO,R138,-1
82,138,R138,NO2,1
51,139,APIP,R139,-1
52,139,R139,KET,0.8
62,139,R139,ONIT,0.2
66,139,R139,ALD,0.8
76,139,R139,HO2,0.8
81,139,NO,R139,-1
82,139,R139,NO2,0.8
49,140,R140,MACR,0.4
55,140,LIMP,R140,-1
58,140,R140,HCHO,0.25
62,140,R140,ONIT,0.35
67,140,R140,OLI,0.25
76,140,R140,HO2,0.65
81,140,NO,R140,-1
82,140,R140,NO2,0.65
46,141,R141,GLY,1.2
53,141,R141,MGLY,0.65
59,141,TOLP,R141,-1
62,141,R141,ONIT,0.05
63,141,R141,DCB,0.5
76,141,R141,HO2,0.95
81,141,NO,R141,-1
82,141,R141,NO2,0.95
46,142,R142,GLY,0.35
53,142,R142,MGLY,0.6
60,142,XYLP,R142,-1
62,142,R142,ONIT,0.05
63,142,R142,DCB,0.95
76,142,R142,HO2,0.95
81,142,NO,R142,-1
82,142,R142,NO2,0.95
46,143,R143,GLY,1
53,143,R143,MGLY,1
54,143,CSLP,R143,-1
76,143,R143,HO2,1
81,143,NO,R143,-1
82,143,R143,NO2,1
74,144,R144,MO2,1
77,144,ACO3,R144,-1
81,144,NO,R144,-1
82,144,R144,NO2,1
58,145,R145,HCHO,1
71,145,TCO3,R145,-1
77,145,R145,ACO3,1
81,145,NO,R145,-1
82,145,R145,NO2,1
53,146,R146,MGLY,0.54
64,146,R146,XO2,0.16
66,146,R146,ALD,0.46
76,146,R146,HO2,0.77
77,146,R146,ACO3,0.23
80,146,KETP,R146,-1
81,146,NO,R146,-1
82,146,R146,NO2,1
62,147,R147,ONIT,1
69,147,OLNN,R147,-1
76,147,R147,HO2,1
81,147,NO,R147,-1
82,147,R147,NO2,1
52,148,R148,KET,0.464
58,148,R148,HCHO,0.287
66,148,R148,ALD,1.24
68,148,OLND,R148,-1
81,148,NO,R148,-1
82,148,R148,NO2,2
20,149,R149,OP1,1
74,149,MO2,R149,-1
76,149,HO2,R149,-1
70,150,ETHP,R150,-1
75,150,R150,OP2,1
76,150,HO2,R150,-1
73,151,HC3P,R151,-1
75,151,R151,OP2,1
76,151,HO2,R151,-1
57,152,HC5P,R152,-1
75,152,R152,OP2,1
76,152,HO2,R152,-1
56,153,HC8P,R153,-1
75,153,R153,OP2,1
76,153,HO2,R153,-1
47,154,ETEP,R154,-1
75,154,R154,OP2,1
76,154,HO2,R154,-1
48,155,OLTP,R155,-1
75,155,R155,OP2,1
76,155,HO2,R155,-1
61,156,OLIP,R156,-1
75,156,R156,OP2,1
76,156,HO2,R156,-1
7,157,R157,ISHP,1
50,157,ISOP,R157,-1
76,157,HO2,R157,-1
51,158,APIP,R158,-1
75,158,R158,OP2,1
76,158,HO2,R158,-1
55,159,LIMP,R159,-1
75,159,R159,OP2,1
76,159,HO2,R159,-1
59,160,TOLP,R160,-1
75,160,R160,OP2,1
76,160,HO2,R160,-1
60,161,XYLP,R161,-1
75,161,R161,OP2,1
76,161,HO2,R161,-1
54,162,CSLP,R162,-1
75,162,R162,OP2,1
76,162,HO2,R162,-1
33,163,R163,PAA,1
76,163,HO2,R163,-1
77,163,ACO3,R163,-1
4,164,R164,ORA2,1
72,164,R164,O3,1
76,164,HO2,R164,-1
77,164,ACO3,R164,-1
71,165,TCO3,R165,-1
75,165,R165,OP2,1
76,165,HO2,R165,-1
4,166,R166,ORA2,1
71,166,TCO3,R166,-1
72,166,R166,O3,1
76,166,HO2,R166,-1
75,167,R167,OP2,1
76,167,HO2,R167,-1
80,167,KETP,R167,-1
62,168,R168,ONIT,1
69,168,OLNN,R168,-1
76,168,HO2,R168,-1
62,169,R169,ONIT,1
68,169,OLND,R169,-1
76,169,HO2,R169,-1
58,170,R170,HCHO,1.33
74,170,MO2,R170,-2
76,170,R170,HO2,0.66
58,171,R171,HCHO,0.75
66,171,R171,ALD,0.75
70,171,ETHP,R171,-1
74,171,MO2,R171,-1
76,171,R171,HO2,1
46,172,R172,GLY,0.119
52,172,R172,KET,0.018
53,172,R172,MGLY,0.005
58,172,R172,HCHO,0.81
64,172,R172,XO2,0.085
66,172,R172,ALD,0.58
73,172,HC3P,R172,-1
74,172,MO2,R172,-1
74,172,R172,MO2,0.007
76,172,R172,HO2,0.992
52,173,R173,KET,0.24
57,173,HC5P,R173,-1
58,173,R173,HCHO,0.829
64,173,R173,XO2,0.245
66,173,R173,ALD,0.523
70,173,R173,ETHP,0.014
74,173,MO2,R173,-1
74,173,R173,MO2,0.049
76,173,R173,HO2,0.946
52,174,R174,KET,0.419
56,174,HC8P,R174,-1
58,174,R174,HCHO,0.753
64,174,R174,XO2,0.322
66,174,R174,ALD,0.411
70,174,R174,ETHP,0.013
74,174,MO2,R174,-1
76,174,R174,HO2,0.993
47,175,ETEP,R175,-1
58,175,R175,HCHO,1.55
66,175,R175,ALD,0.35
74,175,MO2,R175,-1
76,175,R175,HO2,1
48,176,OLTP,R176,-1
52,176,R176,KET,0.081
58,176,R176,HCHO,1.25
66,176,R176,ALD,0.669
74,176,MO2,R176,-1
76,176,R176,HO2,1
52,177,R177,KET,0.313
58,177,R177,HCHO,0.755
61,177,OLIP,R177,-1
66,177,R177,ALD,0.932
74,177,MO2,R177,-1
