Experiment number,Temperature (K),Time (min),O3 [ppb],NO [ppb],NO2 [ppb],HCHO [ppb],HO2 [ppb],H2O2 [ppb],OH [ppb],HNO3 [ppb],CO [ppb],H2 [ppb],ALD2 [ppb],MGLY [ppb],MCO3 [ppb],PAN [ppb],H2O [ppb],O2 [ppb]
153.0,285.06387313890633,1200.0,27.664014560680283,3.604277521079495,5.531526404667665,30.427839577112845,0.0215448912347238,1.9344642571064405,0.0015748002619117136,8.814164145421854,23.06445998630827,2.3986858508127904,0.23134722052015755,23.323527511460792,0.0042409631544878534,24.033027326823895,13.582303115888843,2.099999655153324e8
153.0,285.06387313890633,1500.0,31.19979662213477,1.9963695623120148,4.046413025010015,26.44655759753284,0.03954289752714807,1.8839550061954622,0.0019505139135514331,10.60581628789645,28.33408029894079,2.846683324308331,0.18698164454783386,22.055160956153447,0.005618009611026833,25.334396522774423,16.93242884062366,2.0999995556140062e8
153.0,285.06387313890633,1800.0,35.15364655308612,0.6873251028388068,2.5523136005740925,22.254012493350398,0.1161659955324033,1.8221902851056215,0.0025432365070495225,12.181342990013663,33.7529680822657,3.235386702184678,0.1422692497424725,20.85577189790086,0.008625470432123567,26.56201370456634,20.613929968858,2.0999994509507176e8
153.0,285.06387313890633,2100.0,38.83964843467302,0.0646799802589024,1.0705703255568055,18.503031195754648,0.6655496615337427,1.757923999670927,0.0018914342976552368,13.141201589120563,38.668567723798596,3.5623549095646525,0.10583319264693704,19.72160830880344,0.01946794071492544,27.70654350305663,23.956055002285318,2.0999993545597717e8
153.0,285.06387313890633,2400.0,40.11364699585065,0.0014810138179939761,0.06772257902049338,16.89551240678313,1.9501593440305154,1.7299440111602915,0.00016816698147982,13.28167309188427,41.361515679797186,3.8385004263082205,0.09372876080630442,18.64912203570394,0.17201198847777044,28.63211871327014,25.155731826967504,2.099999305061827e8
153.0,285.06387313890633,2700.0,40.1544019508701,6.52435567441137e-5,0.005232036111166981,16.419663184759873,3.3149294705216517,1.725079013975611,1.9193074408474845e-5,13.2819148870337,42.85210554053825,4.095115015561317,0.09323281753454184,17.634958904057235,1.1227177918395383,28.695783231291276,25.205162650818156,2.0999992804516074e8
153.0,285.06387313890633,3000.0,40.1643328039823,2.516219576017194e-5,0.0028023569883152866,15.986090102497654,4.6158886824855045,1.7208882111795512,1.3728208841771462e-5,13.281927943063126,44.24490139156505,4.344669269366692,0.09305264089578452,16.67594686950361,2.079347931472025,28.6982399357457,25.222643036761617,2.099999257655925e8
153.0,285.06387313890633,3300.0,40.170440726147895,1.3823701158302884e-5,0.0019487676835946279,15.56718480340157,5.85594186621387,1.7167829511200787,1.1919169168891347e-5,13.281934316999967,45.57083571498821,4.587645255987771,0.09290861806893486,15.769086596462094,2.9854092978351168,28.69909848960818,25.23627744638169,2.0999992360669547e8
153.0,285.06387313890633,3600.0,40.17491581810696,8.948019000393184e-6,0.001513400804472644,15.160490232595675,7.038161844360705,1.7127170475214315,1.1082050306951962e-5,13.281938545108902,46.83522733943386,4.824259023653249,0.09277887923128413,14.911541784974782,3.8425717126315186,28.699534504060523,25.248263925329095,2.0999992155819494e8
154.0,287.18893202595234,0.0,13.124058314060889,18.359998918570817,6.9049191762786535,6.715889653118073,0.008328017206813225,9.582766608524922,0.00026334112148848957,0.0,0.0,0.0,0.27265138986996784,40.603721498744164,0.0006883681073659332,8.629291787060058,0.0,2.0999999999999997e8
154.0,287.18893202595234,300.0,11.536503086411356,13.640774229691653,7.042332815034559,5.958071972713303,0.0034364248832434276,9.372098330429996,0.0015040150886387487,2.3375335275973366,2.9724144334150235,0.1006982032349794,0.22906603783336804,38.3956359052363,0.0048262113747003805,10.873569309585973,0.8315652930432874,2.0999999640206766e8
154.0,287.18893202595234,600.0,11.634504002312802,10.735636886654444,5.626057554656763,5.226307820485649,0.004248236463711415,9.143574813542592,0.0017714455005556477,4.535756508600366,5.801160465753187,0.1912827930847508,0.18837608777410159,36.307623114039224,0.00585478576233289,12.99675893199795,1.6726954481241139,2.099999913839385e8
154.0,287.18893202595234,900.0,11.819966789246529,7.985989579546045,4.3025301773467275,4.489403662740747,0.005618164152191817,8.880208560390587,0.002176038033338613,6.602892886386507,8.525172286316838,0.2724151411211736,0.14890971863189292,34.33315990995344,0.007423822991546974,15.002797238630246,2.573826192644622,2.0999998649781275e8
154.0,287.18893202595234,1200.0,12.133090794626117,5.388268137762885,3.066908088007559,3.730005926897471,0.008357879240400466,8.562093439760044,0.0028593118344857316,8.542566277874068,11.16993486509122,0.3448735032290209,0.11050930289102022,32.4660717365438,0.010103937746552775,16.89646737826501,3.57378429353849,2.0999998167356455e8
154.0,287.18893202595234,1500.0,12.65806058478369,2.944090967243094,1.9172022059996023,2.9145365628466235,0.015990600317081854,8.14514902467756,0.004245135312387498,10.35311095618483,13.779348842533762,0.4103276958806186,0.07295698505422997,30.70052212628189,0.015669990063388983,18.679805752481986,4.753809484984235,2.09999976781352e8
154.0,287.18893202595234,1800.0,13.584866056134366,0.6908388825361325,0.874998441346758,1.9779455913379251,0.07292022926134312,7.510241993556202,0.0076242966555545326,11.985819721069843,16.43706377828397,0.4739813344843414,0.03670269617839683,29.03098771772656,0.032916825176661176,20.342552836956777,6.306731586904577,2.099999715550987e8
154.0,287.18893202595234,2100.0,14.284627438372208,0.00047229806639469704,0.012675520185617989,1.4810912448895424,1.1954810487245566,7.0691479912076245,0.0003255415625053884,12.48006771649787,18.553082989269058,0.5193218494827468,0.02209655940776211,27.452245697460192,0.5476120498756298,21.40099434715963,7.2215756025252835,2.0999996719466755e8
154.0,287.18893202595234,2400.0,14.298614916328486,4.8151161602386895e-5,0.0031143600143269125,1.423317432774026,2.747649398693523,7.031400226184292,0.00019405184668516123,12.48036202750669,20.105987254783123,0.542787289471527,0.021500610595182646,25.959357424304738,2.0302841856548532,21.410685343226888,7.265889900210701,2.0999996414389133e8
154.0,287.18893202595234,2700.0,14.303795338935755,1.8431342034214818e-5,0.001831679597590332,1.3714326509901704,4.217777263586519,6.997962938986389,0.00017952301444134597,12.480455625447249,21.57139905308154,0.5652098879964728,0.02102792520416789,24.547653783465204,3.440330021752138,21.411904145522634,7.301141598538407,2.099999612700294e8
154.0,287.18893202595234,3000.0,14.306813786624211,9.980896345801642e-6,0.0013188295083038136,1.3221497089842558,5.610044274301487,6.965486222097179,0.00017504845941420502,12.480514112377296,22.957357513281593,0.5868138711698276,0.020586235875220613,23.212719566455714,4.7743724638933465,21.412366959127553,7.334130691772884,2.0999995855424505e8
154.0,287.18893202595234,3300.0,14.308816142864137,6.392049539086671e-6,0.0010428061072186388,1.274879598045747,6.928618779491127,6.933418491313658,0.000173645127060412,12.480557661161107,24.268682275906304,0.6076617143526412,0.02016035754790771,21.950379655688064,6.036044819064953,21.412603022591643,7.365981315227946,2.0999995598644954e8
154.0,287.18893202595234,3600.0,14.310222003942473,4.524598846040287e-6,0.0008706991651489545,1.2293788551794587,8.177468112943824,6.9015607382325035,0.0001735821129661971,12.480592948090049,25.50958463884322,0.62779238735183,0.019744841441884348,20.75668634339287,7.229160806114638,21.41274171005546,7.397102504524608,2.0999995355808824e8
155.0,297.6848950818143,0.0,35.08922093638157,16.95013142909922,6.997829181556738,46.67867486959044,0.009289432761217613,1.824061324143195,0.0009736362079475869,0.0,0.0,0.0,6.416878798194144,16.346725747514974,0.0027501169648532033,20.636024624307368,0.0,2.1e8
155.0,297.6848950818143,300.0,29.641159200807696,8.113866585459244,13.116554921635663,43.96858261378385,0.006524528381699687,1.8067150954551137,0.0005264413631218778,1.4517150949808533,3.604252041588989,0.6996978295928044,6.03589037830717,15.457768408619746,0.004270643723293226,21.90184863288755,1.9423638715800895,2.1000000080861005e8
155.0,297.6848950818143,600.0,31.513366166533913,6.835862782897509,11.830189010836502,41.45706824813872,0.007433086329837396,1.7899150309386467,0.0005461670214283113,2.8304175460753473,6.961734339671789,1.3598892405472283,5.687607107103366,14.617148710107374,0.004832234210413786,23.087515895153953,3.719134183738854,2.0999999461187708e8
155.0,297.6848950818143,900.0,33.406121459503936,5.700643349028641,10.544359710202075,39.035002839185175,0.008585527127291307,1.7727402377051287,0.000571603747543845,4.118635103754082,10.1845673691394,1.982373457239585,5.34605628622254,13.822241050806912,0.005529556960342897,24.220347071978512,5.463816662633255,2.0999998856970054e8
155.0,297.6848950818143,1200.0,35.31731650303434,4.690916646777573,9.26991917848099,36.6893353522767,0.010088449602345022,1.7550563593615178,0.0006041453189037316,5.318133881628857,13.288365438386943,2.568466024064151,5.0089593754202975,13.070562034996302,0.006411244211588036,25.305015528075895,7.189784978302954,2.0999998266431266e8
155.0,297.6848950818143,1500.0,37.24851625566689,3.7925123556901874,8.015267370216604,34.40637285733001,0.01212297203055217,1.7366945560719012,0.0006459296253180183,6.4300650797578305,16.289282405942842,3.1192939461138263,4.673916983058652,12.359759576164468,0.007555187293582269,26.3461404292987,8.911564037987556,2.0999997687370527e8
155.0,297.6848950818143,1800.0,39.20436700842059,2.9930148420318177,6.787842172607848,32.17097041335392,0.015011836582866296,1.7174340955858016,0.0007002142197273923,7.454720391802547,19.204836084846644,3.6357834734931243,4.338262483464417,11.687611714550549,0.009088462622432411,27.34840782852111,10.645841895064153,2.0999997117125672e8
155.0,297.6848950818143,2100.0,41.19366576486745,2.2817316553263467,5.5944178786513445,29.965315864354395,0.019391961965627164,1.696973643731737,0.0007721808804436858,8.391109594310514,22.055154069838697,4.118641255357446,3.9988561245376224,11.052018206871846,0.011235086917003204,28.31672610667512,12.412980846315815,2.0999996552321488e8
155.0,297.6848950818143,2400.0,43.23061508037721,1.6494770857795558,4.441972434392621,27.767099592429872,0.02666910651946815,1.6748828373246112,0.0008699769637162321,9.236141888017382,24.86485263254228,4.568319888657813,3.6518039552087695,10.450990506287328,0.014419941634461043,29.25639382677376,14.239286551777697,2.0999995988529313e8
155.0,297.6848950818143,2700.0,45.33621898121673,1.089618396810408,3.338684338845867,25.547712935894207,0.040598282893821044,1.6505341652699559,0.0010061893585537457,9.98275544110883,27.664899865112766,4.984962642973181,3.29231016307919,9.882648989735333,0.019562489150171686,30.17292705819822,16.159196604075234,2.09999954199292e8
155.0,297.6848950818143,3000.0,47.53169958152046,0.601925438422688,2.297793968511968,23.27606101482973,0.07398091510562987,1.6230829464137617,0.0011881635791162375,10.614457591571567,30.48885226726396,5.368338459471099,2.9160363693996807,9.345216319487012,0.028953869399915826,31.069808236457106,18.210294639143154,2.099999484048126e8
155.0,297.6848950818143,3300.0,49.76038861072836,0.21954355081190205,1.3487805668371626,20.98628996760488,0.18459957368133914,1.5924780360045494,0.0012958556463601976,11.085614817674488,33.30450069586286,5.71782398336415,2.5344800471931213,8.837010964984584,0.04964146949042354,31.93004629963978,20.34837814301943,2.0999994260055652e8
155.0,297.6848950818143,3600.0,51.54115914287379,0.04174660318103051,0.587270734751765,19.073491534204972,0.5501318640148788,1.5651336213184373,0.0008762361069315817,11.312497742664847,35.71412577963496,6.03343674408799,2.2345884925152997,8.35644285472897,0.10954800963967247,32.64247015436568,22.07933417004352,2.0999993774720967e8
156.0,298.05212236080604,0.0,42.13942748569549,19.436695343141242,0.2961426696429493,38.517171512232764,0.00495781559212854,5.4521554293650265,0.0009679176074584217,0.0,0.0,0.0,8.62913451752339,5.866303086436642,0.000688039291518975,24.33104085972691,0.0,2.1000000000000003e8
156.0,298.05212236080604,300.0,31.480612871100995,6.782948139238456,11.519368051832796,36.68052743550374,0.004482064320422413,5.4130329588785076,0.00033125945332396423,0.7665787814719545,2.1597603340138636,0.5801576074749765,8.278114471208456,5.547285724433351,0.004732959727985375,24.994983899967878,1.2509686293377795,2.100000080234786e8
156.0,298.05212236080604,600.0,32.627564863076124,6.128213437390405,10.810893347783928,35.024207424367745,0.004747890481879289,5.377261543598155,0.00033382777535035724,1.5314500541840739,4.121478109570384,1.1339419727577924,7.979213291005559,5.2456135648646205,0.00510536388891768,25.59332203315268,2.3097867303981703,2.100000044997009e8
156.0,298.05212236080604,900.0,33.75423692713148,5.530094298344317,10.112445543399119,33.4366875005702,0.005039806994912855,5.341516176113528,0.0003371600154678096,2.254456852633965,5.998113383273146,1.6628227780027938,7.688582442276942,4.9603440610048,0.005522648473650865,26.166882178133683,3.3333547536620878,2.1000000109785864e8
156.0,298.05212236080604,1200.0,34.85835077330111,4.981683400268546,9.427792104722567,31.913939333847726,0.005363774919682696,5.30574650970224,0.00034125859993094904,2.9371287317609998,7.794592245518015,2.167830067045764,7.4054926067220945,4.690586204572085,0.0059914632910841314,26.717274635758976,4.324768800245788,2.0999999781402865e8
156.0,298.05212236080604,1500.0,35.93950194924306,4.478254765933069,8.758699058105176,30.452215410699747,0.005725629167881118,5.269900971286262,0.00034617220766905584,3.58092432741291,9.515512745562743,2.6499348219726344,7.129272593526735,4.435497340679878,0.006520398575415153,27.24600072105994,5.286887548426138,2.0999999464282972e8
156.0,298.05212236080604,1800.0,36.99754991673011,4.0155983371835156,8.106582343815536,29.0479955473336,0.006132896479625561,5.233925439468046,0.0003519651408719671,4.187226223886612,11.165202913617904,3.110054885352007,6.859294037869033,4.1942788688850605,0.007120263015345573,27.754471967625424,6.222392790268713,2.0999999157895726e8
156.0,298.05212236080604,2100.0,38.032531510891936,3.589924730934932,7.47261241085892,27.697977122339857,0.00659446030377849,5.197762666190512,0.0003587180653778838,4.757329128006119,12.747727653725253,3.54905211809333,6.594966211674803,3.9661792450392372,0.0078037323358119874,28.244012602711116,7.133809888835444,2.0999998861726016e8
156.0,298.05212236080604,2400.0,39.044793843806495,3.1979384465317793,6.857617937577172,26.399019647373297,0.007123010385289057,5.161350711118515,0.0003665349057164662,5.292444679252398,14.266952568045888,3.967741937031756,6.335722859809488,3.750485926126017,0.0085881364552954,28.715877809149738,8.02356246657142,2.0999998575252578e8
156.0,298.05212236080604,2700.0,40.03485523089579,2.8366643091358155,6.262250998295042,25.148113747070678,0.007734961904982794,5.124621424553201,0.0003755476506564947,5.793698693826014,15.726577920594979,4.366896246362442,6.081013345243424,3.546522806666195,0.00949554198338304,29.17126487125422,8.89400942129247,2.099999829795754e8
156.0,298.05212236080604,3000.0,41.00341186592972,2.5034379626575034,5.687004009703884,23.94236466296353,0.008452188086601128,5.0874989124211725,0.00038592106064016087,6.262120090452246,17.130154766638846,4.747242296800615,5.830296140041211,3.3536510012570027,0.010554635887785454,29.611316809697463,9.747471941685907,2.0999998029323542e8
156.0,298.05212236080604,3300.0,41.95134207853005,2.1958793729163517,5.132235590854336,22.778963006900597,0.009304528977594697,5.04989741164512,0.00039786122023722907,6.698633621668751,18.481116906452662,5.109464633458314,5.583030044268155,3.1712667139022828,0.01180344344328981,30.03713028707165,10.586271194594657,2.0999997768829125e8
156.0,298.05212236080604,3600.0,42.879777618190154,1.9119584814609816,4.598129438811254,21.655173805697196,0.010336270299565945,5.011719129089132,0.0004116680626630236,7.104038851354384,19.78278989673834,5.454201661279302,5.338667598817385,2.9988037948471886,0.0132965591227423,30.449752100884467,11.412754596381363,2.0999997515940267e8
157.0,291.95623828282703,0.0,34.26903924925002,4.172490552645735,12.258828274012725,14.432379098396996,0.006950394063027011,6.057200134644032,0.00028944992173978877,0.0,0.0,0.0,9.108657348882256,19.829487205058715,0.0006118365256536895,9.769209429796518,0.0,2.1e8
157.0,291.95623828282703,300.0,36.84900617943175,4.946264737247513,9.015179949979709,13.67222155452271,0.00570742220882982,6.0072397747802135,0.00046776280839339653,0.9356409196496033,1.8406473752544035,0.21743412076508337,8.649018558226626,18.751132642094706,0.0033043361556056115,11.303442649578152,0.8959937807538892,2.0999999411477393e8
157.0,291.95623828282703,600.0,37.68627215652959,4.0405594095994966,7.584766686785821,12.921224666105857,0.006744392898109968,5.954629900637305,0.0005043075825892438,1.7816470734616745,3.6140079210400393,0.42346846309169534,8.17663997825603,17.73141616835699,0.003963361018549556,12.793555086607986,1.818059280926723,2.0999999008210784e8
157.0,291.95623828282703,900.0,38.534422786610364,3.204036749696552,6.213042124238934,12.179658400868913,0.008243357074546907,5.899160875608205,0.0005513153017941652,2.544583001013882,5.323060424482126,0.6183069611165974,7.693048569808178,16.767153097289896,0.004894962066846732,14.238866381505611,2.764359738554949,2.0999998614390022e8
157.0,291.95623828282703,1200.0,39.3984049919493,2.432109756166511,4.899157301924137,11.44158292349326,0.010584110773263298,5.839913869186289,0.0006136773346381305,3.22170241823429,6.976891334156165,0.8021166136503013,7.192810493754051,15.85532756886442,0.00630121598556598,15.647558780130037,3.747090533487314,2.0999998227783224e8
157.0,291.95623828282703,1500.0,40.28568810692752,1.7206222771883954,3.6431967399461773,10.69877980894646,0.014697741718992532,5.775513804568317,0.0006997142647520256,3.8071359754655503,8.586771746796503,0.9749928590828775,6.6682744053819665,14.993089499031584,0.008641276335313197,17.02957326385486,4.783617354963948,2.099999784548627e8
157.0,291.95623828282703,1800.0,41.20758657453855,1.0668365810395917,2.4472879597551653,9.939345787829852,0.023508092365038022,5.703813239953117,0.000823421845281136,4.289222466530477,10.1676282999118,1.1369409442106173,6.108425212763855,14.177743295366387,0.013190523176999614,18.397181249129748,5.89944852531404,2.0999997463531542e8
157.0,291.95623828282703,2100.0,42.17487786688427,0.47598752254124466,1.3217669814566018,9.149093514305294,0.051613153416169184,5.62180023888264,0.0009875888836204715,4.643232619927517,11.736698027770334,1.2878407273710197,5.501367956940942,13.406738281537415,0.024986689176501365,19.75954113252962,7.1245647912101155,2.0999997077710748e8
157.0,291.95623828282703,2400.0,43.06683410578393,0.05395065884246796,0.34048259901414735,8.400599683613313,0.24670503308235817,5.5379030463355665,0.000678697095535517,4.808680117503398,13.22297952118885,1.427031135148535,4.931330668073526,12.677662610455327,0.08186990473843926,20.99741488109497,8.293740637652743,2.0999996715286776e8
157.0,291.95623828282703,2700.0,43.30399354011822,0.0011170822298099206,0.02617726319060186,8.053398254510572,0.9726217038443455,5.5060935812191545,7.937607368352153e-5,4.818290094832942,14.26211474041073,1.5545435265696734,4.784302970222469,11.988235150123938,0.5595429629203517,21.35494381620163,8.59788280334795,2.099999650841996e8
157.0,291.95623828282703,3000.0,43.34634137214793,0.0002741369411196157,0.011573138623146451,7.8196405807765705,1.7796010779979567,5.489513941492414,4.78932754162833e-5,4.8185074265490755,15.14838050044706,1.6769983392972623,4.751616688229152,11.336299402481334,1.2286490850863871,21.370173554341648,8.664922961358124,2.099999635117648e8
157.0,291.95623828282703,3300.0,43.37012066260575,0.00012663073246479146,0.007597733472683148,7.600439429618793,2.5556804511101197,5.474189161100661,3.9415245563763064e-5,4.81859205865567,15.984480363077278,1.7959022544997605,4.728023410302097,10.719816424712533,1.8644791946779042,21.374211833594167,8.712817142236355,2.0999996205130988e8
157.0,291.95623828282703,3600.0,43.38699193623679,7.461909107153466e-5,0.005739125246389465,7.390062183608436,3.297039750499648,5.459332787587089,3.553536253887822e-5,4.818643714947348,16.778176100485616,1.91147466362415,4.7076770476922984,10.136858169904585,2.465744730224626,21.376070797170172,8.753697300888206,2.0999996067579553e8
158.0,284.40766557423416,0.0,26.074111987666406,1.6882432274085966,15.61095547079714,9.372386467011195,0.002974891018293778,1.3488530912069785,0.00044275172278277554,0.0,0.0,0.0,3.96211916442142,9.874536943217871,0.006471030216850159,5.460224545918218,0.0,2.0999999999999997e8
158.0,284.40766557423416,300.0,31.99188472684727,6.709516333224503,9.314473348356488,8.97278516663806,0.0019918792616313383,1.3408054052655887,0.00028728833180310183,0.6037518218188809,0.9373229752365573,0.141621640337063,3.832672024222947,9.337546118969117,0.0010863745508666817,6.131681740724084,0.29848779282645876,2.099999925257108e8
158.0,284.40766557423416,600.0,32.31479585467967,6.17045854125393,8.651781349385812,8.579867315329858,0.002064148423645652,1.3324642507939999,0.0002912484412181418,1.1646121317482245,1.8389021005860826,0.27716283193161734,3.6990967748675363,8.829751655424612,0.001133201190471316,6.772571221735988,0.60507230173388,2.0999999070520672e8
158.0,284.40766557423416,900.0,32.62772817759979,5.6620121802233525,8.021799175897598,8.201969030266971,0.002144590919032792,1.324098452434668,0.00029563908061964507,1.6926504474602417,2.6979515118902593,0.40682079176047237,3.5683590479649165,8.349564945880822,0.0011852104813539642,7.3829614405427595,0.9038023816501694,2.099999889658007e8
158.0,284.40766557423416,1200.0,32.93347937486221,5.184811322762616,7.420588238942948,7.838362341720881,0.0022337601473102534,1.315699620698081,0.0003005932643230415,2.1894825422032573,3.516701340351131,0.5308213609981086,3.440270696021024,7.895484002361936,0.00124370807381671,7.964541140215134,1.1952255186460232,2.0999998730084932e8
158.0,284.40766557423416,1500.0,33.2320685281724,4.736819912830856,6.847075527646939,7.488343476225152,0.0023327876856573298,1.307258331826689,0.0003061663898869576,2.6566153987087406,4.297269118888491,0.6493785347864114,3.3146412103415726,7.4660959747945475,0.0013095138612460382,8.518912404937419,1.4798891913692465,2.0999998570668375e8
158.0,284.40766557423416,1800.0,33.52364814290441,4.316225833586377,6.300127869320667,7.1512293202115185,0.002443865031096838,1.2987640109405,0.0003124560430618078,3.0954654649767144,5.041678794769985,0.7626965059518758,3.1912785208282006,7.060061746214825,0.001384115007494422,9.047604076240196,1.7583404079829619,2.0999998417966524e8
158.0,284.40766557423416,2100.0,33.80834428157343,3.9212584760603595,5.778703583046449,6.826349157805782,0.0025691032569202287,1.2902046153879947,0.00031955629517691256,3.5073725568043295,5.7518824693495025,0.8709714706087384,3.0699860938001025,6.6761025804203085,0.001468982667855632,9.55208862821282,2.03113434232732,2.0999998271630687e8
158.0,284.40766557423416,2400.0,34.08635997498306,3.550337515158533,5.281774158746681,6.513059613022096,0.00271167008329094,1.2815667202464134,0.0003275991513397056,3.8935643951181595,6.4297146083244465,0.9743865830263375,2.9505663400672737,6.313031006348039,0.001566253525701645,10.03374717510058,2.298824374828595,2.0999998131324968e8
158.0,284.40766557423416,2700.0,34.35790337257337,3.201918255757767,4.808363344191471,6.210713475324431,0.0028751319545695844,1.2728345473451799,0.00033672701853092375,4.255208731720187,7.076975891024835,1.073119752841006,2.832809707257798,5.969698494858518,0.001678343714145223,10.493932912454529,2.561992599726978,2.0999997996718934e8
158.0,284.40766557423416,3000.0,34.62326051099109,2.874636366206142,4.3575117653476,5.9186842815818554,0.003064707201430236,1.263990233602554,0.0003471386522637589,4.593359627397521,7.695360201012615,1.1673358450225928,2.716501123882644,5.645043879547395,0.0018087192152217168,10.93391548517269,2.8212315487953283,2.0999997867492923e8
158.0,284.40766557423416,3300.0,34.88273261610776,2.567155422948673,3.9283115510583855,5.636330029924572,0.0032868480735040733,1.2550123085967348,0.00035906341245533244,4.909007274184029,8.286545277015772,1.2571946952126571,2.6014056728390216,5.3380396257747345,0.0019616279847222413,11.354948995932869,3.0771837993970297,2.099999774332874e8
158.0,284.40766557423416,3600.0,35.13674469641332,2.278342299141775,3.5198354926173834,5.36301406238254,0.0035541437724404715,1.2458757140661225,0.00037296856578385103,5.203024586690226,8.852128564456129,1.3428440690652845,2.4872732333031036,5.0477352073786905,0.0021451654238413284,11.758220865674573,3.3305283360305067,2.0999997623909804e8
159.0,302.71930991030786,0.0,34.028479191073075,16.08863644986777,14.403541689368407,17.120054097208552,0.0073386035152058875,6.162025491591998,8.590670030510606e-5,0.0,0.0,0.0,5.497996968693788,20.448904091339376,0.006730640973974114,9.486333833479078,0.0,2.1000000000000003e8
159.0,302.71930991030786,300.0,30.148445064135288,10.357941815818817,17.531912060900954,16.33050290453421,0.00294055201228411,6.119797174516245,0.00035037233414288475,1.2821675894198767,1.9031679001268862,0.2582009897755179,5.292313494230356,19.336864485986272,0.0035084966442582356,10.80649050657561,0.5946058846820256,2.100000007454825e8
159.0,302.71930991030786,600.0,30.843969932586155,9.302644199686107,16.130092416185136,15.57936496278143,0.0031253896891111238,6.078016858040864,0.000358844888845906,2.4922245866222097,3.7076489661063365,0.5047049346497121,5.095410202127473,18.285289733181394,0.004042092194923087,12.053550770221813,1.1614603453392873,2.099999970796459e8
159.0,302.71930991030786,900.0,31.53790040346821,8.325047881719192,14.780696229284947,14.854705971780692,0.0033365339674745432,6.035798397472679,0.0003687165393558317,3.6320528738683007,5.428708817500532,0.7399698951288776,4.901028339249749,17.290895920848822,0.0046500257537633845,13.240714987842823,1.7189413084923721,2.099999935550259e8
159.0,302.71930991030786,1200.0,32.22916008488199,7.419258286057863,13.482905375567961,14.154791554574663,0.0035797222080231317,5.993036638947412,0.0003802169493384288,4.7047946333023685,7.071199613690405,0.964394703413334,4.7086857958006165,16.350574646651427,0.005347601062823782,14.371553677787064,2.2687176893100145,2.0999999016439533e8
159.0,302.71930991030786,1500.0,32.91719633003389,6.580050641036202,12.235621547753755,13.477889771595704,0.003863474070595136,5.949608445969421,0.0003936690577102897,5.713351414746238,8.639805125168865,1.178353371026105,4.5178708332623545,15.46138731999473,0.006156997944375181,15.449488369179074,2.8125504509263717,2.0999998690030685e8
159.0,302.71930991030786,1800.0,33.60161426081396,5.802473526961781,11.037854583216397,12.822250337396873,0.004198373807585228,5.905368099280147,0.00040946040495673503,6.660376385569668,10.139065987712753,1.382194691145047,4.328031461422861,14.62056148836806,0.007105295263005045,16.477807476967424,3.3523303800135724,2.099999837554202e8
159.0,302.71930991030786,2100.0,34.282390603144435,5.081974141099829,9.888539115305747,12.186055144846039,0.00460001946028892,5.860138497391751,0.00042812590210522967,7.548284477154091,11.573463848970627,1.5762453022643166,4.13855319458979,13.825457642439195,0.008231234447669088,17.459714239155602,3.8901555354309956,2.0999998072215056e8
159.0,302.71930991030786,2400.0,34.959851428259945,4.414367365647923,8.786625051285355,11.567395426619743,0.005090853582860029,5.813703074631611,0.00045038500442333695,8.379204776245663,12.94742287372069,1.7608055251897743,3.948743641584686,13.073592070060169,0.009588952378711156,18.39831477953632,4.428386620634363,2.09999977792697e8
159.0,302.71930991030786,2700.0,35.634694414675494,3.795763166869301,7.731127765105132,10.964207344258961,0.005703321372998949,5.765791449072256,0.00047720224434301753,9.15496094520581,14.265394373530143,1.9361500073826814,3.757800791363517,12.362619180971414,0.011254111509973415,19.296660095535017,4.969759885291388,2.0999997495888838e8
159.0,302.71930991030786,3000.0,36.30814575781108,3.2225798328489175,6.721101171271922,10.374169244908453,0.00648787921948584,5.716055612745672,0.0005099475706853356,9.877029531241082,15.531986109853925,2.1025282367150604,3.5647618464194815,11.69030921625348,0.013339843225950066,20.157801437353346,5.517569856054541,2.0999997221182734e8
159.0,302.71930991030786,3300.0,36.98219296738976,2.691646730211054,5.7556254497694495,9.79458012877381,0.007529936281842388,5.664037539965672,0.0005507056590276516,10.54643326951858,16.75207744932677,2.2601607253550204,3.368438555160494,11.054560581975021,0.016029888370685745,20.984806523216175,6.075902434178661,2.0999996954149395e8
159.0,302.71930991030786,3600.0,37.659612576591144,2.2000069881568627,4.834068776026339,9.222174275310886,0.008974461008259538,5.609120607104403,0.0006025598224169116,11.163621031543029,17.931022433889574,2.4092368396799793,3.1673273518963176,10.45339114591245,0.019617026405928877,21.78081517698903,6.649974626662118,2.09999966936423e8
160.0,292.7351967613794,0.0,24.290972172645823,5.65935204428786,16.276592301364495,2.214632956561241,0.0004689730518380452,1.11345686291311,0.0008447320227317433,0.0,0.0,0.0,3.747219597392737,18.425598074171983,0.007442956981816541,18.76322680597721,0.0,2.0999999999999997e8
160.0,292.7351967613794,300.0,28.12516900263149,8.395932944726766,11.485801590737866,2.1131715231839996,0.002040440423551512,1.1058203811030387,0.00036153905951140527,0.9031419756032135,1.1064844666132507,0.03482750608603283,3.6013408950135837,17.423588808594328,0.002756206524931962,19.914294640561714,0.19835959381759863,2.099999939254165e8
