! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
345,170,OH,R170,-1
345,170,R170,OH,0.64
99,171,RA3P,R171,-1
298,171,R171,RCHO,0.64
321,171,R171,A3O2,0.36
345,171,OH,R171,-1
345,171,R171,OH,0.64
100,172,RB3P,R172,-1
295,172,R172,ACET,0.791
323,172,R172,B3O2,0.209
345,172,OH,R172,-1
345,172,R172,OH,0.791
97,173,R4P,R173,-1
298,173,R173,RCHO,1.185
319,173,R173,R4O2,0.21
345,173,OH,R173,-1
345,173,R173,OH,0.79
102,174,ALK4P,R174,-1
298,174,R174,RCHO,1.185
300,174,R174,ALK4O2,0.21
345,174,OH,R174,-1
345,174,R174,OH,0.79
155,175,RP,R175,-1
322,175,R175,RCO3,1
345,175,OH,R175,-1
123,176,PP,R176,-1
260,176,R176,PO2,0.209
307,176,R176,HAC,0.791
345,176,OH,R176,-1
345,176,R176,OH,0.791
24,177,LVOC,R177,-1
345,177,OH,R177,-1
345,177,R177,OH,1
7,178,R178,CO2,0.22
92,178,MAP,R178,-1
324,178,R178,MCO3,0.78
325,178,R178,CH2O,0.22
345,178,OH,R178,-1
345,178,R178,OH,0.22
35,179,R179,LOx,1
183,179,C2H6,R179,-1
296,179,R179,ETO2,1
327,179,R179,HNO3,1
351,179,NO3,R179,-1
7,180,R180,CO2,2
324,180,MCO3,R180,-2
328,180,R180,MO2,2
7,181,R181,CO2,0.9
283,181,R181,ACTA,0.1
324,181,MCO3,R181,-1
325,181,R181,CH2O,1
328,181,MO2,R181,-1
328,181,R181,MO2,0.9
337,181,R181,HO2,0.9
7,182,R182,CO2,0.9
283,182,R182,ACTA,0.1
292,182,R182,MEK,0.271
295,182,R182,ACET,0.29
298,182,R182,RCHO,0.255
315,182,R182,OTHRO2,0.29
319,182,R4O2,R182,-1
321,182,R182,A3O2,0.045
323,182,R182,B3O2,0.162
324,182,MCO3,R182,-1
326,182,R182,ALD2,0.29
328,182,R182,MO2,0.9
337,182,R182,HO2,0.243
7,183,R183,CO2,0.9
283,183,R183,ACTA,0.1
292,183,R183,MEK,0.271
295,183,R183,ACET,0.29
298,183,R183,RCHO,0.255
300,183,ALK4O2,R183,-1
315,183,R183,OTHRO2,0.29
321,183,R183,A3O2,0.045
323,183,R183,B3O2,0.162
324,183,MCO3,R183,-1
326,183,R183,ALD2,0.29
328,183,R183,MO2,0.9
337,183,R183,HO2,0.243
7,184,R184,CO2,0.9
283,184,R184,ACTA,0.1
294,184,R184,MGLY,0.1
313,184,ATO2,R184,-1
324,184,MCO3,R184,-1
324,184,R184,MCO3,0.9
325,184,R184,CH2O,0.9
328,184,R184,MO2,0.9
7,185,R185,CO2,0.9
283,185,R185,ACTA,0.1
292,185,R185,MEK,0.1
320,185,KO2,R185,-1
324,185,MCO3,R185,-1
324,185,R185,MCO3,0.9
326,185,R185,ALD2,0.9
328,185,R185,MO2,0.9
7,186,R186,CO2,0.9
283,186,R186,ACTA,0.1
295,186,R186,ACET,1
323,186,B3O2,R186,-1
324,186,MCO3,R186,-1
328,186,R186,MO2,0.9
337,186,R186,HO2,0.9
7,187,R187,CO2,0.645
283,187,R187,ACTA,0.1
298,187,R187,RCHO,0.613
318,187,R4N1,R187,-1
319,187,R187,R4O2,0.27
324,187,MCO3,R187,-1
325,187,R187,CH2O,0.351
326,187,R187,ALD2,0.675
328,187,R187,MO2,0.9
335,187,R187,NO2,1
7,188,R188,CO2,0.645
249,188,ALK4N1,R188,-1
283,188,R188,ACTA,0.1
298,188,R188,RCHO,0.613
319,188,R188,R4O2,0.27
324,188,MCO3,R188,-1
325,188,R188,CH2O,0.351
326,188,R188,ALD2,0.675
328,188,R188,MO2,0.9
335,188,R188,NO2,1
7,189,R189,CO2,0.9
250,189,PRN1,R189,-1
283,189,R189,ACTA,0.1
298,189,R189,RCHO,0.1
324,189,MCO3,R189,-1
325,189,R189,CH2O,0.9
326,189,R189,ALD2,0.9
328,189,R189,MO2,0.9
335,189,R189,NO2,1
7,190,R190,CO2,0.9
283,190,R190,ACTA,0.1
296,190,ETO2,R190,-1
324,190,MCO3,R190,-1
326,190,R190,ALD2,1
328,190,R190,MO2,0.9
337,190,R190,HO2,0.9
7,191,R191,CO2,0.9
283,191,R191,ACTA,0.1
315,191,OTHRO2,R191,-1
324,191,MCO3,R191,-1
326,191,R191,ALD2,1
328,191,R191,MO2,0.9
337,191,R191,HO2,0.9
7,192,R192,CO2,0.9
260,192,PO2,R192,-1
283,192,R192,ACTA,0.1
298,192,R192,RCHO,0.035
307,192,R192,HAC,0.065
324,192,MCO3,R192,-1
325,192,R192,CH2O,0.9
326,192,R192,ALD2,0.9
328,192,R192,MO2,0.9
337,192,R192,HO2,0.9
7,193,R193,CO2,0.9
283,193,R193,ACTA,0.1
298,193,R193,RCHO,1
321,193,A3O2,R193,-1
324,193,MCO3,R193,-1
328,193,R193,MO2,0.9
337,193,R193,HO2,0.9
7,194,R194,CO2,2
315,194,R194,OTHRO2,0.49
321,194,R194,A3O2,0.07
322,194,RCO3,R194,-1
323,194,R194,B3O2,0.27
324,194,MCO3,R194,-1
328,194,R194,MO2,1
7,195,R195,CO2,1
315,195,R195,OTHRO2,0.49
321,195,R195,A3O2,0.07
322,195,RCO3,R195,-1
323,195,R195,B3O2,0.27
325,195,R195,CH2O,1
328,195,MO2,R195,-1
337,195,R195,HO2,1
35,196,R196,LOx,2
335,196,R196,NO2,2
351,196,NO3,R196,-2
80,197,R197,MPN,1
328,197,MO2,R197,-1
335,197,NO2,R197,-1
80,198,MPN,R198,-1
328,198,R198,MO2,1
335,198,R198,NO2,1
94,199,DMS,R199,-1
325,199,R199,CH2O,1
328,199,R199,MO2,1
345,199,OH,R199,-1
348,199,R199,SO2,1
28,200,R200,MSA,0.25
94,200,DMS,R200,-1
328,200,R200,MO2,1
345,200,OH,R200,-1
348,200,R200,SO2,0.75
35,201,R201,LOx,1
94,201,DMS,R201,-1
325,201,R201,CH2O,1
327,201,R201,HNO3,1
328,201,R201,MO2,1
348,201,R201,SO2,1
351,201,NO3,R201,-1
32,202,R202,PH2SO4,1
38,202,R202,PSO4,1
134,202,R202,SO4,1
337,202,R202,HO2,1
345,202,OH,R202,-1
348,202,SO2,R202,-1
341,203,O3,R203,-1
342,203,Br,R203,-1
347,203,R203,BrO,1
316,204,R204,HOBr,1
337,204,HO2,R204,-1
347,204,BrO,R204,-1
337,205,HO2,R205,-1
342,205,Br,R205,-1
352,205,R205,HBr,1
336,206,R206,H2O,1
342,206,R206,Br,1
345,206,OH,R206,-1
352,206,HBr,R206,-1
35,207,R207,LOx,2
342,207,R207,Br,2
347,207,BrO,R207,-2
35,208,R208,LOx,2
148,208,R208,Br2,1
347,208,BrO,R208,-2
335,209,R209,NO2,1
342,209,R209,Br,1
346,209,NO,R209,-1
347,209,BrO,R209,-1
148,210,R210,Br2,1
218,210,BrNO3,R210,-1
342,210,Br,R210,-1
351,210,R210,NO3,1
34,211,R211,POx,1
148,211,Br2,R211,-1
316,211,R211,HOBr,1
342,211,R211,Br,1
345,211,OH,R211,-1
35,212,R212,LOx,1
316,212,HOBr,R212,-1
343,212,O,R212,-1
345,212,R212,OH,1
347,212,R212,BrO,1
35,213,R213,LOx,1
342,213,R213,Br,1
343,213,O,R213,-1
345,213,R213,OH,1
352,213,HBr,R213,-1
35,214,R214,LOx,1
337,214,R214,HO2,1
342,214,R214,Br,1
345,214,OH,R214,-1
347,214,BrO,R214,-1
335,215,R215,NO2,1
342,215,Br,R215,-1
347,215,R215,BrO,1
351,215,NO3,R215,-1
36,216,R216,PCO,1
325,216,CH2O,R216,-1
329,216,R216,CO,1
337,216,R216,HO2,1
342,216,Br,R216,-1
352,216,R216,HBr,1
324,217,R217,MCO3,1
326,217,ALD2,R217,-1
342,217,Br,R217,-1
352,217,R217,HBr,1
295,218,ACET,R218,-1
313,218,R218,ATO2,1
342,218,Br,R218,-1
352,218,R218,HBr,1
183,219,C2H6,R219,-1
296,219,R219,ETO2,1
342,219,Br,R219,-1
352,219,R219,HBr,1
141,220,C3H8,R220,-1
321,220,R220,A3O2,1
342,220,Br,R220,-1
352,220,R220,HBr,1
59,221,R221,BrNO2,1
335,221,NO2,R221,-1
342,221,Br,R221,-1
218,222,R222,BrNO3,1
335,222,NO2,R222,-1
347,222,BrO,R222,-1
81,223,CHBr3,R223,-1
342,223,R223,Br,3
345,223,OH,R223,-1
78,224,CH2Br2,R224,-1
342,224,R224,Br,2
345,224,OH,R224,-1
105,225,CH3Br,R225,-1
336,225,R225,H2O,1
337,225,R225,HO2,1
342,225,R225,Br,1
345,225,OH,R225,-1
35,226,R226,LOx,1
334,226,O1D,R226,-1
336,226,H2O,R226,-1
345,226,R226,OH,2
334,227,O1D,R227,-1
343,227,R227,O,1
334,228,O1D,R228,-1
343,228,R228,O,1
35,229,R229,LOx,1
217,229,R229,H,1
334,229,O1D,R229,-1
345,229,R229,OH,1
35,230,R230,LOx,1
63,230,N2O,R230,-1
334,230,O1D,R230,-1
346,230,R230,NO,1.22
35,231,R231,LOx,1
39,231,R231,LCH4,1
217,231,R231,H,0.2
228,231,CH4,R231,-1
325,231,R231,CH2O,0.25
328,231,R231,MO2,0.75
334,231,O1D,R231,-1
337,231,R231,HO2,0.2
345,231,R231,OH,0.75
341,232,R232,O3,1
343,232,O,R232,-1
35,233,R233,LOx,2
341,233,O3,R233,-1
343,233,O,R233,-1
217,234,R234,H,1
336,234,R234,H2O,1
345,234,OH,R234,-1
35,235,R235,LOx,1
217,235,R235,H,1
343,235,O,R235,-1
345,235,OH,R235,-1
35,236,R236,LOx,1
337,236,HO2,R236,-1
343,236,O,R236,-1
345,236,R236,OH,1
35,237,R237,LOx,1
334,237,O1D,R237,-1
341,237,O3,R237,-1
343,237,R237,O,1
35,238,R238,LOx,1
36,238,R238,PCO,1
68,238,OCS,R238,-1
329,238,R238,CO,1
343,238,O,R238,-1
348,238,R238,SO2,1
7,239,R239,CO2,1
68,239,OCS,R239,-1
345,239,OH,R239,-1
348,239,R239,SO2,1
35,240,R240,LOx,2
335,240,NO2,R240,-1
343,240,O,R240,-1
346,240,R240,NO,1
35,241,R241,LOx,2
335,241,R241,NO2,1
343,241,O,R241,-1
351,241,NO3,R241,-1
335,242,R242,NO2,1
343,242,O,R242,-1
346,242,NO,R242,-1
335,243,NO2,R243,-1
343,243,O,R243,-1
351,243,R243,NO3,1
35,244,R244,LOx,1
264,244,H2O2,R244,-1
337,244,R244,HO2,1
343,244,O,R244,-1
345,244,R244,OH,1
217,245,H,R245,-1
337,245,R245,HO2,1
35,246,R246,LOx,1
217,246,H,R246,-1
341,246,O3,R246,-1
345,246,R246,OH,1
34,247,R247,POx,0.02
217,247,H,R247,-1
336,247,R247,H2O,0.02
337,247,HO2,R247,-1
343,247,R247,O,0.02
345,247,R247,OH,1.788
34,248,R248,POx,1
67,248,N,R248,-1
343,248,R248,O,1
346,248,R248,NO,1
34,249,R249,POx,1
67,249,N,R249,-1
343,249,R249,O,1
346,249,NO,R249,-1
63,250,R250,N2O,1
67,250,N,R250,-1
335,250,NO2,R250,-1
343,250,R250,O,1
35,251,R251,LOx,2
342,251,R251,Br,1
343,251,O,R251,-1
347,251,BrO,R251,-1
35,252,R252,LOx,1
36,252,R252,PCO,1
325,252,CH2O,R252,-1
329,252,R252,CO,1
337,252,R252,HO2,1
343,252,O,R252,-1
345,252,R252,OH,1
35,253,R253,LOx,0.66
217,253,R253,H,0.22
334,253,O1D,R253,-1
338,253,R253,ClO,0.22
339,253,HCl,R253,-1
339,253,R253,HCl,0.12
340,253,R253,Cl,0.66
343,253,R253,O,0.12
345,253,R253,OH,0.66
35,254,R254,LOx,0.6
217,254,R254,H,0.2
334,254,O1D,R254,-1
342,254,R254,Br,0.6
343,254,R254,O,0.2
345,254,R254,OH,0.6
347,254,R254,BrO,0.2
352,254,HBr,R254,-1
352,254,R254,HBr,0.2
245,255,Cl2,R255,-1
245,255,R255,Cl2,0.25
334,255,O1D,R255,-1
338,255,R255,ClO,0.75
340,255,R255,Cl,0.75
343,255,R255,O,0.25
46,256,CCl4,R256,-1
46,256,R256,CCl4,0.21
334,256,O1D,R256,-1
338,256,R256,ClO,0.79
340,256,R256,Cl,2.37
343,256,R256,O,0.21
35,257,R257,LOx,0.44
181,257,CH3Cl,R257,-1
181,257,R257,CH3Cl,0.1
217,257,R257,H,0.09
328,257,R257,MO2,0.9
334,257,O1D,R257,-1
338,257,R257,ClO,0.46
340,257,R257,Cl,0.35
343,257,R257,O,0.1
35,258,R258,LOx,0.56
105,258,CH3Br,R258,-1
328,258,R258,MO2,1
334,258,O1D,R258,-1
342,258,R258,Br,0.56
347,258,R258,BrO,0.44
78,259,CH2Br2,R259,-1
78,259,R259,CH2Br2,0.05
334,259,O1D,R259,-1
342,259,R259,Br,0.95
343,259,R259,O,0.05
347,259,R259,BrO,0.95
81,260,CHBr3,R260,-1
81,260,R260,CHBr3,0.3
334,260,O1D,R260,-1
342,260,R260,Br,1.4
343,260,R260,O,0.3
347,260,R260,BrO,0.7
35,261,R261,LOx,0.19
87,261,HCFC22,R261,-1
87,261,R261,HCFC22,0.25
334,261,O1D,R261,-1
338,261,R261,ClO,0.56
340,261,R261,Cl,0.19
343,261,R261,O,0.25
345,261,R261,OH,0.05
47,262,CFC11,R262,-1
47,262,R262,CFC11,0.1
334,262,O1D,R262,-1
338,262,R262,ClO,0.9
340,262,R262,Cl,1.8
343,262,R262,O,0.1
48,263,CFC12,R263,-1
48,263,R263,CFC12,0.14
334,263,O1D,R263,-1
338,263,R263,ClO,0.86
340,263,R263,Cl,0.86
343,263,R263,O,0.14
61,264,H1211,R264,-1
61,264,R264,H1211,0.35
334,264,O1D,R264,-1
338,264,R264,ClO,0.34
340,264,R264,Cl,0.31
342,264,R264,Br,0.34
343,264,R264,O,0.35
347,264,R264,BrO,0.31
53,265,H1301,R265,-1
53,265,R265,H1301,0.55
334,265,O1D,R265,-1
343,265,R265,O,0.55
347,265,R265,BrO,0.45
85,266,HCFC141b,R266,-1
85,266,R266,HCFC141b,0.31
334,266,O1D,R266,-1
338,266,R266,ClO,0.69
340,266,R266,Cl,0.69
343,266,R266,O,0.31
86,267,HCFC142b,R267,-1
86,267,R267,HCFC142b,0.35
334,267,O1D,R267,-1
338,267,R267,ClO,0.65
343,267,R267,O,0.35
84,268,HCFC123,R268,-1
84,268,R268,HCFC123,0.21
334,268,O1D,R268,-1
338,268,R268,ClO,0.79
340,268,R268,Cl,0.79
343,268,R268,O,0.21
35,269,R269,LOx,0.1
49,269,CFC113,R269,-1
49,269,R269,CFC113,0.1
334,269,O1D,R269,-1
338,269,R269,ClO,0.8
340,269,R269,Cl,1.9
343,269,R269,O,0.1
35,270,R270,LOx,0.05
50,270,CFC114,R270,-1
50,270,R270,CFC114,0.1
334,270,O1D,R270,-1
338,270,R270,ClO,0.85
340,270,R270,Cl,0.95
343,270,R270,O,0.1
51,271,CFC115,R271,-1
51,271,R271,CFC115,0.14
334,271,O1D,R271,-1
338,271,R271,ClO,0.86
343,271,R271,O,0.14
54,272,H2402,R272,-1
54,272,R272,H2402,0.25
334,272,O1D,R272,-1
342,272,R272,Br,0.75
343,272,R272,O,0.25
347,272,R272,BrO,0.75
34,273,R273,POx,1
245,273,Cl2,R273,-1
333,273,R273,HOCl,1
340,273,R273,Cl,1
345,273,OH,R273,-1
35,274,R274,LOx,1
110,274,R274,ClOO,1
325,274,R274,CH2O,1
328,274,MO2,R274,-1
337,274,R274,HO2,1
338,274,ClO,R274,-1
35,275,R275,LOx,1
337,275,R275,HO2,1
338,275,ClO,R275,-1
340,275,R275,Cl,1
345,275,OH,R275,-1
35,276,R276,LOx,1
338,276,ClO,R276,-1
339,276,R276,HCl,1
345,276,OH,R276,-1
35,277,R277,LOx,1
120,277,OClO,R277,-1
333,277,R277,HOCl,1
345,277,OH,R277,-1
35,278,R278,LOx,1
76,278,Cl2O2,R278,-1
110,278,R278,ClOO,1
333,278,R278,HOCl,1
345,278,OH,R278,-1
336,279,R279,H2O,1
339,279,HCl,R279,-1
340,279,R279,Cl,1
345,279,OH,R279,-1
333,280,HOCl,R280,-1
336,280,R280,H2O,1
338,280,R280,ClO,1
345,280,OH,R280,-1
34,281,R281,POx,1
297,281,ClNO2,R281,-1
333,281,R281,HOCl,1
335,281,R281,NO2,1
345,281,OH,R281,-1
34,282,R282,POx,1
317,282,ClNO3,R282,-1
333,282,R282,HOCl,1
345,282,OH,R282,-1
351,282,R282,NO3,1
181,283,CH3Cl,R283,-1
336,283,R283,H2O,1
337,283,R283,HO2,1
340,283,R283,Cl,1
345,283,OH,R283,-1
79,284,CH2Cl2,R284,-1
337,284,R284,HO2,1
340,284,R284,Cl,2
345,284,OH,R284,-1
75,285,CHCl3,R285,-1
337,285,R285,HO2,1
340,285,R285,Cl,3
345,285,OH,R285,-1
43,286,CH3CCl3,R286,-1
336,286,R286,H2O,1
340,286,R286,Cl,3
345,286,OH,R286,-1
87,287,HCFC22,R287,-1
336,287,R287,H2O,1
340,287,R287,Cl,1
345,287,OH,R287,-1
85,288,HCFC141b,R288,-1
336,288,R288,H2O,1
340,288,R288,Cl,2
345,288,OH,R288,-1
86,289,HCFC142b,R289,-1
336,289,R289,H2O,1
340,289,R289,Cl,1
345,289,OH,R289,-1
84,290,HCFC123,R290,-1
336,290,R290,H2O,1
340,290,R290,Cl,2
345,290,OH,R290,-1
39,291,R291,LCH4,1
228,291,CH4,R291,-1
328,291,R291,MO2,1
339,291,R291,HCl,1
340,291,Cl,R291,-1
36,292,R292,PCO,1
325,292,CH2O,R292,-1
329,292,R292,CO,1
337,292,R292,HO2,1
339,292,R292,HCl,1
340,292,Cl,R292,-1
338,293,R293,ClO,1
340,293,Cl,R293,-1
341,293,O3,R293,-1
217,294,R294,H,1
339,294,R294,HCl,1
340,294,Cl,R294,-1
264,295,H2O2,R295,-1
337,295,R295,HO2,1
339,295,R295,HCl,1
340,295,Cl,R295,-1
337,296,HO2,R296,-1
339,296,R296,HCl,1
340,296,Cl,R296,-1
34,297,R297,POx,1
337,297,HO2,R297,-1
338,297,R297,ClO,1
340,297,Cl,R297,-1
345,297,R297,OH,1
35,298,R298,LOx,2
338,298,ClO,R298,-1
340,298,R298,Cl,1
343,298,O,R298,-1
333,299,R299,HOCl,1
337,299,HO2,R299,-1
338,299,ClO,R299,-1
335,300,R300,NO2,1
338,300,ClO,R300,-1
340,300,R300,Cl,1
346,300,NO,R300,-1
317,301,R301,ClNO3,1
335,301,NO2,R301,-1
338,301,ClO,R301,-1
35,302,R302,LOx,2
245,302,R302,Cl2,1
338,302,ClO,R302,-2
35,303,R303,LOx,2
110,303,R303,ClOO,1
338,303,ClO,R303,-2
340,303,R303,Cl,1
120,304,R304,OClO,1
338,304,ClO,R304,-2
340,304,R304,Cl,1
110,305,R305,ClOO,1
340,305,Cl,R305,-1
110,306,ClOO,R306,-1
340,306,R306,Cl,1
76,307,R307,Cl2O2,1
338,307,ClO,R307,-2
76,308,Cl2O2,R308,-1
338,308,R308,ClO,2
34,309,R309,POx,0.1
110,309,ClOO,R309,-1
245,309,R309,Cl2,0.95
338,309,R309,ClO,0.1
340,309,Cl,R309,-1
120,310,R310,OClO,1
338,310,ClO,R310,-1
342,310,R310,Br,1
347,310,BrO,R310,-1
35,311,R311,LOx,2
110,311,R311,ClOO,1
338,311,ClO,R311,-1
342,311,R311,Br,1
347,311,BrO,R311,-1
35,312,R312,LOx,2
157,312,R312,BrCl,1
338,312,ClO,R312,-1
347,312,BrO,R312,-1
317,313,ClNO3,R313,-1
338,313,R313,ClO,1
343,313,O,R313,-1
351,313,R313,NO3,1
245,314,R314,Cl2,1
317,314,ClNO3,R314,-1
340,314,Cl,R314,-1
351,314,R314,NO3,1
36,315,R315,PCO,1
181,315,CH3Cl,R315,-1
329,315,R315,CO,1
337,315,R315,HO2,1
339,315,R315,HCl,2
340,315,Cl,R315,-1
36,316,R316,PCO,1
79,316,CH2Cl2,R316,-1
329,316,R316,CO,1
337,316,R316,HO2,1
339,316,R316,HCl,1
340,316,Cl,R316,-1
340,316,R316,Cl,2
36,317,R317,PCO,1
75,317,CHCl3,R317,-1
329,317,R317,CO,1
337,317,R317,HO2,1
339,317,R317,HCl,1
340,317,Cl,R317,-1
340,317,R317,Cl,3
7,318,R318,CO2,1
265,318,HCOOH,R318,-1
336,318,R318,H2O,1
339,318,R318,HCl,1
340,318,Cl,R318,-1
34,319,R319,POx,1
325,319,R319,CH2O,1
328,319,MO2,R319,-1
337,319,R319,HO2,1
338,319,R319,ClO,1
340,319,Cl,R319,-1
164,320,MP,R320,-1
328,320,R320,MO2,1
339,320,R320,HCl,1
340,320,Cl,R320,-1
183,321,C2H6,R321,-1
296,321,R321,ETO2,1
339,321,R321,HCl,1
340,321,Cl,R321,-1
34,322,R322,POx,1
296,322,ETO2,R322,-1
326,322,R322,ALD2,1
337,322,R322,HO2,1
338,322,R322,ClO,1
340,322,Cl,R322,-1
34,323,R323,POx,1
315,323,OTHRO2,R323,-1
326,323,R323,ALD2,1
337,323,R323,HO2,1
338,323,R323,ClO,1
340,323,Cl,R323,-1
282,324,MOH,R324,-1
325,324,R324,CH2O,1
337,324,R324,HO2,1
339,324,R324,HCl,1
340,324,Cl,R324,-1
156,325,EOH,R325,-1
326,325,R325,ALD2,1
339,325,R325,HCl,1
340,325,Cl,R325,-1
7,326,R326,CO2,1
283,326,ACTA,R326,-1
328,326,R326,MO2,1
339,326,R326,HCl,1
340,326,Cl,R326,-1
141,327,C3H8,R327,-1
323,327,R327,B3O2,1
339,327,R327,HCl,1
340,327,Cl,R327,-1
141,328,C3H8,R328,-1
321,328,R328,A3O2,1
339,328,R328,HCl,1
340,328,Cl,R328,-1
295,329,ACET,R329,-1
313,329,R329,ATO2,1
339,329,R329,HCl,1
340,329,Cl,R329,-1
276,330,ISOP,R330,-1
304,330,R330,IHOO4,0.5
305,330,R330,IHOO1,0.5
339,330,R330,HCl,1
340,330,Cl,R330,-1
142,331,ALK4,R331,-1
300,331,R331,ALK4O2,1
339,331,R331,HCl,1
340,331,Cl,R331,-1
260,332,R332,PO2,1
290,332,PRPE,R332,-1
339,332,R332,HCl,1
340,332,Cl,R332,-1
260,333,R333,PO2,1
290,333,PRPE,R333,-1
342,333,Br,R333,-1
352,333,R333,HBr,1
62,334,R334,INO,1
331,334,I,R334,-1
346,334,NO,R334,-1
62,335,INO,R335,-2
170,335,R335,I2,1
346,335,R335,NO,2
252,336,R336,IONO,1
331,336,I,R336,-1
335,336,NO2,R336,-1
252,337,IONO,R337,-1
331,337,R337,I,1
335,337,R337,NO2,1
170,338,R338,I2,1
252,338,IONO,R338,-2
335,338,R338,NO2,2
170,339,I2,R339,-1
331,339,R339,I,1
332,339,R339,IONO2,1
351,339,NO3,R339,-1
284,340,IO,R340,-1
332,340,R340,IONO2,1
335,340,NO2,R340,-1
284,341,R341,IO,1
332,341,IONO2,R341,-1
335,341,R341,NO2,1
170,342,R342,I2,1
331,342,I,R342,-1
332,342,IONO2,R342,-1
351,342,R342,NO3,1
284,343,R343,IO,1
331,343,I,R343,-1
342,343,R343,Br,1
347,343,BrO,R343,-1
35,344,R344,LOx,0.4
96,344,R344,OIO,0.8
284,344,IO,R344,-1
331,344,R344,I,0.2
342,344,R344,Br,1
347,344,BrO,R344,-1
55,345,R345,I2O3,1
96,345,OIO,R345,-1
284,345,IO,R345,-1
42,346,R346,I2O4,1
96,346,OIO,R346,-2
42,347,I2O4,R347,-1
96,347,R347,OIO,2
96,348,OIO,R348,-1
284,348,R348,IO,1
335,348,R348,NO2,1
346,348,NO,R348,-1
35,349,R349,LOx,0.88
104,349,R349,ICl,0.191
120,349,R349,OClO,0.56
284,349,IO,R349,-1
331,349,R349,I,0.809
338,349,ClO,R349,-1
340,349,R349,Cl,0.249
284,350,R350,IO,1
331,350,I,R350,-1
341,350,O3,R350,-1
73,351,R351,HI,1
331,351,I,R351,-1
337,351,HO2,R351,-1
34,352,R352,POx,1
170,352,I2,R352,-1
330,352,R352,HOI,1
331,352,R352,I,1
345,352,OH,R352,-1
73,353,HI,R353,-1
331,353,R353,I,1
336,353,R353,H2O,1
345,353,OH,R353,-1
284,354,R354,IO,1
330,354,HOI,R354,-1
336,354,R354,H2O,1
345,354,OH,R354,-1
284,355,IO,R355,-1
330,355,R355,HOI,1
337,355,HO2,R355,-1
284,356,IO,R356,-1
331,356,R356,I,1
335,356,R356,NO2,1
346,356,NO,R356,-1
44,357,R357,I2O2,0.6
96,357,R357,OIO,0.4
284,357,IO,R357,-2
331,357,R357,I,0.4
44,358,I2O2,R358,-1
96,358,R358,OIO,0.996
284,358,R358,IO,0.008
331,358,R358,I,0.996
52,359,CH3I,R359,-1
328,359,R359,MO2,1
331,359,R359,I,1
336,359,R359,H2O,1
345,359,OH,R359,-1
7,360,R360,CO2,1
261,360,ETHLN,R360,-1
325,360,R360,CH2O,1
335,360,R360,NO2,1
345,360,OH,R360,-1
247,361,PROPNN,R361,-1
294,361,R361,MGLY,1
335,361,R361,NO2,1
345,361,OH,R361,-1
7,362,R362,CO2,1
37,362,R362,LCO,1
312,362,CH2OO,R362,-1
325,362,R362,CH2O,1
329,362,CO,R362,-1
34,363,R363,POx,1
312,363,CH2OO,R363,-1
325,363,R363,CH2O,1
335,363,R363,NO2,1
346,363,NO,R363,-1
34,364,R364,POx,1
312,364,CH2OO,R364,-1
325,364,R364,CH2O,1
335,364,NO2,R364,-1
351,364,R364,NO3,1
40,365,R365,PH2O2,0.06
88,365,R365,HMHP,0.73
264,365,R365,H2O2,0.06
265,365,R365,HCOOH,0.21
312,365,CH2OO,R365,-1
325,365,R365,CH2O,0.06
336,365,H2O,R365,-1
40,366,R366,PH2O2,0.06
88,366,R366,HMHP,0.4
264,366,R366,H2O2,0.06
265,366,R366,HCOOH,0.54
312,366,CH2OO,R366,-1
325,366,R366,CH2O,0.06
336,366,H2O,R366,-2
35,367,R367,LOx,1
312,367,CH2OO,R367,-1
325,367,R367,CH2O,1
341,367,O3,R367,-1
32,368,R368,PH2SO4,1
38,368,R368,PSO4,1
134,368,R368,SO4,1
312,368,CH2OO,R368,-1
325,368,R368,CH2O,1
348,368,SO2,R368,-1
7,369,R369,CO2,1
37,369,R369,LCO,1
241,369,CH3CHOO,R369,-1
326,369,R369,ALD2,1
329,369,CO,R369,-1
34,370,R370,POx,1
241,370,CH3CHOO,R370,-1
326,370,R370,ALD2,1
335,370,R370,NO2,1
346,370,NO,R370,-1
34,371,R371,POx,1
241,371,CH3CHOO,R371,-1
326,371,R371,ALD2,1
