! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
197,375,MONITU,R375,-1
283,375,NO3,R375,-1
35,376,R376,LOx,2
133,376,R376,HONIT,1
176,376,MONITS,R376,-1
283,376,NO3,R376,-1
7,377,R377,INDIOL,1
34,377,R377,POx,1
99,377,IONITA,R377,-1
235,377,R377,HNO3,1
7,378,R378,INDIOL,1
34,378,R378,POx,1
46,378,MONITA,R378,-1
235,378,R378,HNO3,1
34,379,R379,POx,1
133,379,HONIT,R379,-1
247,379,R379,HAC,1
277,379,OH,R379,-1
283,379,R379,NO3,1
34,380,R380,POx,1
90,380,MENO3,R380,-1
264,380,R380,CH2O,1
277,380,OH,R380,-1
281,380,R380,NO2,1
34,381,R381,POx,1
89,381,ETNO3,R381,-1
262,381,R381,ALD2,1
277,381,OH,R381,-1
281,381,R381,NO2,1
34,382,R382,POx,1
88,382,IPRNO3,R382,-1
219,382,R382,ACET,1
277,382,OH,R382,-1
281,382,R382,NO2,1
34,383,R383,POx,1
91,383,NPRNO3,R383,-1
258,383,R383,RCHO,1
277,383,OH,R383,-1
281,383,R383,NO2,1
6,384,R384,CO2,0.407
35,384,R384,LOx,1
36,384,R384,PCO,0.407
40,384,R384,PH2O2,0.013
191,384,R384,H2O2,0.013
220,384,ISOP,R384,-1
245,384,R384,MACR,0.416
248,384,R384,MVK,0.177
259,384,R384,CH2OO,0.58
261,384,R384,CO,0.407
264,384,R384,CH2O,0.827
265,384,R384,MO2,0.407
275,384,R384,HO2,0.16
276,384,O3,R384,-1
277,384,R384,OH,0.28
13,385,R385,LISOPOH,1
220,385,ISOP,R385,-1
241,385,R385,IHOO1,1
277,385,OH,R385,-1
13,386,R386,LISOPOH,1
220,386,ISOP,R386,-1
242,386,R386,IHOO4,1
277,386,OH,R386,-1
13,387,R387,LISOPOH,1
36,387,R387,PCO,0.6
126,387,R387,HPALD3,0.15
168,387,R387,HPETHNL,0.3
188,387,R387,HPALD1,0.25
220,387,ISOP,R387,-1
231,387,R387,MGLY,0.3
260,387,R387,MCO3,0.3
261,387,R387,CO,0.6
264,387,R387,CH2O,0.3
275,387,R387,HO2,0.4
277,387,OH,R387,-1
277,387,R387,OH,1.5
13,388,R388,LISOPOH,1
36,388,R388,PCO,0.9
127,388,R388,HPALD4,0.15
184,388,R388,HPALD2,0.25
193,388,R388,ATOOH,0.3
220,388,ISOP,R388,-1
231,388,R388,MGLY,0.3
261,388,R388,CO,0.9
264,388,R388,CH2O,0.3
275,388,R388,HO2,0.7
277,388,OH,R388,-1
277,388,R388,OH,1.5
154,389,R389,RIPA,0.937
241,389,IHOO1,R389,-1
248,389,R389,MVK,0.063
264,389,R389,CH2O,0.063
275,389,HO2,R389,-1
275,389,R389,HO2,0.063
277,389,R389,OH,0.063
167,390,R390,RIPC,1
241,390,IHOO1,R390,-1
275,390,HO2,R390,-1
159,391,R391,RIPB,0.937
242,391,IHOO4,R391,-1
245,391,R391,MACR,0.063
264,391,R391,CH2O,0.063
275,391,HO2,R391,-1
275,391,R391,HO2,0.063
277,391,R391,OH,0.063
162,392,R392,RIPD,1
242,392,IHOO4,R392,-1
275,392,HO2,R392,-1
241,393,IHOO1,R393,-1
248,393,R393,MVK,1
264,393,R393,CH2O,1
277,393,R393,OH,1
36,394,R394,PCO,0.6
126,394,R394,HPALD3,0.15
168,394,R394,HPETHNL,0.3
188,394,R394,HPALD1,0.25
231,394,R394,MGLY,0.3
241,394,IHOO1,R394,-1
260,394,R394,MCO3,0.3
261,394,R394,CO,0.6
264,394,R394,CH2O,0.3
275,394,R394,HO2,0.4
277,394,R394,OH,1.5
242,395,IHOO4,R395,-1
245,395,R395,MACR,1
264,395,R395,CH2O,1
277,395,R395,OH,1
36,396,R396,PCO,0.9
127,396,R396,HPALD4,0.15
184,396,R396,HPALD2,0.25
193,396,R396,ATOOH,0.3
231,396,R396,MGLY,0.3
242,396,IHOO4,R396,-1
261,396,R396,CO,0.9
264,396,R396,CH2O,0.3
275,396,R396,HO2,0.7
277,396,R396,OH,1.5
241,397,IHOO1,R397,-2
248,397,R397,MVK,2
264,397,R397,CH2O,2
275,397,R397,HO2,2
242,398,IHOO4,R398,-2
245,398,R398,MACR,2
264,398,R398,CH2O,2
275,398,R398,HO2,2
241,399,IHOO1,R399,-1
242,399,IHOO4,R399,-1
245,399,R399,MACR,1
248,399,R399,MVK,1
264,399,R399,CH2O,2
275,399,R399,HO2,2
36,400,R400,PCO,1
190,400,R400,HC5A,1
227,400,R400,MVKHP,1
241,400,IHOO1,R400,-2
261,400,R400,CO,1
275,400,R400,HO2,1
277,400,R400,OH,1
36,401,R401,PCO,1
190,401,R401,HC5A,1
226,401,R401,MCRHP,1
242,401,IHOO4,R401,-2
261,401,R401,CO,1
275,401,R401,HO2,1
277,401,R401,OH,1
36,402,R402,PCO,1
190,402,R402,HC5A,1
226,402,R402,MCRHP,0.5
227,402,R402,MVKHP,0.5
241,402,IHOO1,R402,-1
242,402,IHOO4,R402,-1
261,402,R402,CO,1
275,402,R402,HO2,1
277,402,R402,OH,1
241,403,IHOO1,R403,-1
248,403,R403,MVK,1
264,403,R403,CH2O,2
265,403,MO2,R403,-1
275,403,R403,HO2,2
36,404,R404,PCO,0.5
190,404,R404,HC5A,0.5
227,404,R404,MVKHP,0.5
241,404,IHOO1,R404,-1
261,404,R404,CO,0.5
264,404,R404,CH2O,1
265,404,MO2,R404,-1
275,404,R404,HO2,1.5
277,404,R404,OH,0.5
242,405,IHOO4,R405,-1
245,405,R405,MACR,1
264,405,R405,CH2O,2
265,405,MO2,R405,-1
275,405,R405,HO2,2
36,406,R406,PCO,0.5
190,406,R406,HC5A,0.5
226,406,R406,MCRHP,0.5
242,406,IHOO4,R406,-1
261,406,R406,CO,0.5
264,406,R406,CH2O,1
265,406,MO2,R406,-1
275,406,R406,HO2,1.5
277,406,R406,OH,0.5
34,407,R407,POx,1
137,407,R407,IHN2,1
241,407,IHOO1,R407,-1
279,407,NO,R407,-1
34,408,R408,POx,1
241,408,IHOO1,R408,-1
248,408,R408,MVK,1
264,408,R408,CH2O,1
275,408,R408,HO2,1
279,408,NO,R408,-1
281,408,R408,NO2,1
34,409,R409,POx,1
211,409,R409,IHN4,1
241,409,IHOO1,R409,-1
279,409,NO,R409,-1
34,410,R410,POx,1
36,410,R410,PCO,0.55
190,410,R410,HC5A,0.45
227,410,R410,MVKHP,0.55
241,410,IHOO1,R410,-1
261,410,R410,CO,0.55
275,410,R410,HO2,0.45
277,410,R410,OH,0.55
279,410,NO,R410,-1
281,410,R410,NO2,1
34,411,R411,POx,1
138,411,R411,IHN3,1
242,411,IHOO4,R411,-1
279,411,NO,R411,-1
34,412,R412,POx,1
242,412,IHOO4,R412,-1
245,412,R412,MACR,1
264,412,R412,CH2O,1
275,412,R412,HO2,1
279,412,NO,R412,-1
281,412,R412,NO2,1
34,413,R413,POx,1
216,413,R413,IHN1,1
242,413,IHOO4,R413,-1
279,413,NO,R413,-1
34,414,R414,POx,1
36,414,R414,PCO,0.55
190,414,R414,HC5A,0.45
226,414,R414,MCRHP,0.55
242,414,IHOO4,R414,-1
261,414,R414,CO,0.55
275,414,R414,HO2,0.45
277,414,R414,OH,0.55
279,414,NO,R414,-1
281,414,R414,NO2,1
36,415,R415,PCO,0.45
109,415,R415,IDC,0.15
118,415,R415,HPALD1OO,0.315
171,415,R415,ICHE,0.085
188,415,HPALD1,R415,-1
227,415,R415,MVKHP,0.33
231,415,R415,MGLY,0.085
248,415,R415,MVK,0.035
261,415,R415,CO,0.45
264,415,R415,CH2O,0.085
275,415,R415,HO2,0.085
277,415,OH,R415,-1
277,415,R415,OH,1.085
36,416,R416,PCO,0.37
109,416,R416,IDC,0.15
122,416,R416,HPALD2OO,0.315
171,416,R416,ICHE,0.165
184,416,HPALD2,R416,-1
226,416,R416,MCRHP,0.17
231,416,R416,MGLY,0.165
245,416,R416,MACR,0.035
261,416,R416,CO,0.37
264,416,R416,CH2O,0.165
275,416,R416,HO2,0.165
277,416,OH,R416,-1
277,416,R416,OH,1.165
36,417,R417,PCO,0.42
126,417,HPALD3,R417,-1
171,417,R417,ICHE,0.58
227,417,R417,MVKHP,0.19
248,417,R417,MVK,0.23
261,417,R417,CO,0.42
277,417,OH,R417,-1
277,417,R417,OH,1
36,418,R418,PCO,0.23
127,418,HPALD4,R418,-1
171,418,R418,ICHE,0.77
226,418,R418,MCRHP,0.09
245,418,R418,MACR,0.14
261,418,R418,CO,0.23
277,418,OH,R418,-1
277,418,R418,OH,1
6,419,R419,CO2,0.355
36,419,R419,PCO,0.638
190,419,HC5A,R419,-1
224,419,R419,IEPOXAOO,0.294
225,419,R419,IEPOXBOO,0.068
226,419,R419,MCRHP,0.158
227,419,R419,MVKHP,0.125
231,419,R419,MGLY,0.355
261,419,R419,CO,0.638
275,419,R419,HO2,0.283
277,419,OH,R419,-1
277,419,R419,OH,1.065
36,420,R420,PCO,1.5
171,420,ICHE,R420,-1
231,420,R420,MGLY,0.5
247,420,R420,HAC,0.5
261,420,R420,CO,1.5
264,420,R420,CH2O,0.5
277,420,OH,R420,-1
277,420,R420,OH,1
36,421,R421,PCO,1
109,421,IDC,R421,-1
153,421,R421,MVKPC,1
261,421,R421,CO,1
275,421,R421,HO2,1
277,421,OH,R421,-1
23,422,R422,LVOC,0.005
154,422,RIPA,R422,-1
182,422,R422,IHPOO1,0.345
185,422,R422,IHPOO3,0.655
277,422,OH,R422,-1
23,423,R423,LVOC,0.005
129,423,R423,IEPOXA,0.67
130,423,R423,IEPOXB,0.33
154,423,RIPA,R423,-1
277,423,OH,R423,-1
277,423,R423,OH,1
23,424,R424,LVOC,0.005
159,424,RIPB,R424,-1
180,424,R424,IHPOO2,0.345
185,424,R424,IHPOO3,0.655
277,424,OH,R424,-1
23,425,R425,LVOC,0.005
129,425,R425,IEPOXA,0.68
130,425,R425,IEPOXB,0.32
159,425,RIPB,R425,-1
277,425,OH,R425,-1
277,425,R425,OH,1
23,426,R426,LVOC,0.005
36,426,R426,PCO,0.25
154,426,RIPA,R426,-1
227,426,R426,MVKHP,0.125
241,426,R426,IHOO1,0.75
248,426,R426,MVK,0.125
261,426,R426,CO,0.25
275,426,R426,HO2,0.25
277,426,OH,R426,-1
23,427,R427,LVOC,0.005
36,427,R427,PCO,0.33
159,427,RIPB,R427,-1
192,427,R427,ICHOO,0.16
226,427,R427,MCRHP,0.165
242,427,R427,IHOO4,0.51
245,427,R427,MACR,0.165
261,427,R427,CO,0.33
275,427,R427,HO2,0.33
277,427,OH,R427,-1
23,428,R428,LVOC,0.005
36,428,R428,PCO,0.036
116,428,R428,IEPOXD,0.255
126,428,R428,HPALD3,0.009
167,428,RIPC,R428,-1
168,428,R428,HPETHNL,0.018
182,428,R428,IHPOO1,0.595
188,428,R428,HPALD1,0.015
190,428,R428,HC5A,0.06
231,428,R428,MGLY,0.018
241,428,R428,IHOO1,0.03
260,428,R428,MCO3,0.018
261,428,R428,CO,0.036
264,428,R428,CH2O,0.018
275,428,R428,HO2,0.024
277,428,OH,R428,-1
277,428,R428,OH,0.405
23,429,R429,LVOC,0.005
36,429,R429,PCO,0.054
116,429,R429,IEPOXD,0.595
127,429,R429,HPALD4,0.009
162,429,RIPD,R429,-1
180,429,R429,IHPOO2,0.255
184,429,R429,HPALD2,0.015
190,429,R429,HC5A,0.06
193,429,R429,ATOOH,0.018
231,429,R429,MGLY,0.018
242,429,R429,IHOO4,0.03
261,429,R429,CO,0.054
264,429,R429,CH2O,0.018
275,429,R429,HO2,0.042
277,429,OH,R429,-1
277,429,R429,OH,0.745
161,430,R430,IDHPE,0.824
182,430,IHPOO1,R430,-1
203,430,R430,ICPDH,0.176
277,430,R430,OH,1
34,431,R431,POx,1
168,431,R431,HPETHNL,0.284
182,431,IHPOO1,R431,-1
226,431,R431,MCRHP,0.716
247,431,R431,HAC,0.284
264,431,R431,CH2O,0.716
275,431,R431,HO2,1
279,431,NO,R431,-1
281,431,R431,NO2,1
34,432,R432,POx,1
182,432,IHPOO1,R432,-1
239,432,R432,ITHN,1
279,432,NO,R432,-1
139,433,R433,IDHDP,0.725
168,433,R433,HPETHNL,0.135
182,433,IHPOO1,R433,-1
226,433,R433,MCRHP,0.14
247,433,R433,HAC,0.135
264,433,R433,CH2O,0.14
275,433,HO2,R433,-1
275,433,R433,HO2,0.275
277,433,R433,OH,0.275
161,434,R434,IDHPE,0.452
180,434,IHPOO2,R434,-1
203,434,R434,ICPDH,0.548
277,434,R434,OH,1
34,435,R435,POx,1
180,435,IHPOO2,R435,-1
193,435,R435,ATOOH,0.294
227,435,R435,MVKHP,0.706
233,435,R435,GLYC,0.294
264,435,R435,CH2O,0.706
275,435,R435,HO2,1
279,435,NO,R435,-1
281,435,R435,NO2,1
34,436,R436,POx,1
180,436,IHPOO2,R436,-1
239,436,R436,ITHN,1
279,436,NO,R436,-1
139,437,R437,IDHDP,0.725
180,437,IHPOO2,R437,-1
193,437,R437,ATOOH,0.135
227,437,R437,MVKHP,0.14
233,437,R437,GLYC,0.135
264,437,R437,CH2O,0.14
275,437,HO2,R437,-1
275,437,R437,HO2,0.275
277,437,R437,OH,0.275
161,438,R438,IDHPE,1
185,438,IHPOO3,R438,-1
34,439,R439,POx,1
185,439,IHPOO3,R439,-1
233,439,R439,GLYC,1
247,439,R439,HAC,1
277,439,R439,OH,1
279,439,NO,R439,-1
281,439,R439,NO2,1
34,440,R440,POx,1
185,440,IHPOO3,R440,-1
239,440,R440,ITHN,1
279,440,NO,R440,-1
139,441,R441,IDHDP,0.35
185,441,IHPOO3,R441,-1
233,441,R441,GLYC,0.65
247,441,R441,HAC,0.65
275,441,HO2,R441,-1
277,441,R441,OH,1.3
116,442,IEPOXD,R442,-1
171,442,R442,ICHE,0.75
192,442,R442,ICHOO,0.25
275,442,R442,HO2,0.75
277,442,OH,R442,-1
129,443,IEPOXA,R443,-1
171,443,R443,ICHE,1
275,443,R443,HO2,1
277,443,OH,R443,-1
129,444,IEPOXA,R444,-1
224,444,R444,IEPOXAOO,0.67
225,444,R444,IEPOXBOO,0.33
277,444,OH,R444,-1
130,445,IEPOXB,R445,-1
171,445,R445,ICHE,1
275,445,R445,HO2,1
277,445,OH,R445,-1
130,446,IEPOXB,R446,-1
224,446,R446,IEPOXAOO,0.81
225,446,R446,IEPOXBOO,0.19
277,446,OH,R446,-1
128,447,R447,IDCHP,1
224,447,IEPOXAOO,R447,-1
275,447,R447,HO2,1
36,448,R448,PCO,1
117,448,R448,MVKDH,1
224,448,IEPOXAOO,R448,-1
261,448,R448,CO,1
277,448,R448,OH,1
36,449,R449,PCO,0.13
117,449,R449,MVKDH,0.13
203,449,R449,ICPDH,0.35
224,449,IEPOXAOO,R449,-1
231,449,R449,MGLY,0.52
233,449,R449,GLYC,0.52
261,449,R449,CO,0.13
275,449,HO2,R449,-1
275,449,R449,HO2,0.65
277,449,R449,OH,0.65
34,450,R450,POx,1
36,450,R450,PCO,0.2
117,450,R450,MVKDH,0.2
224,450,IEPOXAOO,R450,-1
231,450,R450,MGLY,0.8
233,450,R450,GLYC,0.8
261,450,R450,CO,0.2
275,450,R450,HO2,1
279,450,NO,R450,-1
281,450,R450,NO2,1
34,451,R451,POx,1
210,451,R451,ITCN,1
224,451,IEPOXAOO,R451,-1
279,451,NO,R451,-1
128,452,R452,IDCHP,1
225,452,IEPOXBOO,R452,-1
275,452,R452,HO2,1
36,453,R453,PCO,1
131,453,R453,MCRDH,1
225,453,IEPOXBOO,R453,-1
261,453,R453,CO,1
277,453,R453,OH,1
34,454,R454,POx,1
36,454,R454,PCO,0.2
131,454,R454,MCRDH,0.2
218,454,R454,GLYX,0.8
225,454,IEPOXBOO,R454,-1
247,454,R454,HAC,0.8
261,454,R454,CO,0.2
275,454,R454,HO2,1
279,454,NO,R454,-1
281,454,R454,NO2,1
34,455,R455,POx,1
210,455,R455,ITCN,1
225,455,IEPOXBOO,R455,-1
279,455,NO,R455,-1
36,456,R456,PCO,0.13
131,456,R456,MCRDH,0.13
203,456,R456,ICPDH,0.35
218,456,R456,GLYX,0.52
225,456,IEPOXBOO,R456,-1
247,456,R456,HAC,0.52
261,456,R456,CO,0.13
275,456,HO2,R456,-1
275,456,R456,HO2,0.65
277,456,R456,OH,0.65
36,457,R457,PCO,0.52
166,457,R457,MVKHC,0.13
192,457,ICHOO,R457,-1
203,457,R457,ICPDH,0.35
247,457,R457,HAC,0.52
261,457,R457,CO,0.52
264,457,R457,CH2O,0.65
275,457,HO2,R457,-1
275,457,R457,HO2,0.65
277,457,R457,OH,0.65
34,458,R458,POx,1
192,458,ICHOO,R458,-1
210,458,R458,ITCN,1
279,458,NO,R458,-1
34,459,R459,POx,1
36,459,R459,PCO,0.8
166,459,R459,MVKHC,0.2
192,459,ICHOO,R459,-1
247,459,R459,HAC,0.8
261,459,R459,CO,0.8
264,459,R459,CH2O,1
275,459,R459,HO2,1
279,459,NO,R459,-1
281,459,R459,NO2,1
36,460,R460,PCO,2
192,460,ICHOO,R460,-1
247,460,R460,HAC,1
261,460,R460,CO,2
275,460,R460,HO2,1
277,460,R460,OH,1
6,461,R461,CO2,1
34,461,R461,POx,1
118,461,HPALD1OO,R461,-1
248,461,R461,MVK,1
277,461,R461,OH,1
279,461,NO,R461,-1
281,461,R461,NO2,1
6,462,R462,CO2,1
118,462,HPALD1OO,R462,-1
248,462,R462,MVK,1
275,462,HO2,R462,-1
277,462,R462,OH,2
6,463,R463,CO2,1
34,463,R463,POx,1
122,463,HPALD2OO,R463,-1
245,463,R463,MACR,1
277,463,R463,OH,1
279,463,NO,R463,-1
281,463,R463,NO2,1
6,464,R464,CO2,1
122,464,HPALD2OO,R464,-1
245,464,R464,MACR,1
275,464,HO2,R464,-1
277,464,R464,OH,2
137,465,IHN2,R465,-1
163,465,R465,ISOPNOO1,1
277,465,OH,R465,-1
129,466,R466,IEPOXA,0.67
130,466,R466,IEPOXB,0.33
137,466,IHN2,R466,-1
277,466,OH,R466,-1
281,466,R466,NO2,1
138,467,IHN3,R467,-1
149,467,R467,ISOPNOO2,1
277,467,OH,R467,-1
129,468,R468,IEPOXA,0.67
130,468,R468,IEPOXB,0.33
138,468,IHN3,R468,-1
277,468,OH,R468,-1
281,468,R468,NO2,1
116,469,R469,IEPOXD,1
216,469,IHN1,R469,-1
277,469,OH,R469,-1
281,469,R469,NO2,1
164,470,R470,IDHNDOO1,1
216,470,IHN1,R470,-1
277,470,OH,R470,-1
116,471,R471,IEPOXD,1
211,471,IHN4,R471,-1
277,471,OH,R471,-1
281,471,R471,NO2,1
165,472,R472,IDHNDOO2,1
211,472,IHN4,R472,-1
277,472,OH,R472,-1
36,473,R473,PCO,0.6
172,473,R473,MCRHNB,0.6
216,473,IHN1,R473,-1
237,473,R473,ICN,0.4
261,473,R473,CO,0.6
275,473,R473,HO2,0.4
277,473,OH,R473,-1
277,473,R473,OH,0.6
36,474,R474,PCO,0.6
211,474,IHN4,R474,-1
237,474,R474,ICN,0.4
238,474,R474,MVKN,0.6
261,474,R474,CO,0.6
275,474,R474,HO2,0.4
277,474,OH,R474,-1
277,474,R474,OH,0.6
163,475,ISOPNOO1,R475,-1
210,475,R475,ITCN,1
275,475,R475,HO2,1
163,476,ISOPNOO1,R476,-1
196,476,R476,MCRHN,0.059
233,476,R476,GLYC,0.459
239,476,R476,ITHN,0.482
247,476,R476,HAC,0.459
264,476,R476,CH2O,0.059
275,476,HO2,R476,-1
275,476,R476,HO2,0.059
277,476,R476,OH,0.518
281,476,R476,NO2,0.459
34,477,R477,POx,1
163,477,ISOPNOO1,R477,-1
196,477,R477,MCRHN,0.272
233,477,R477,GLYC,0.728
247,477,R477,HAC,0.728
264,477,R477,CH2O,0.272
275,477,R477,HO2,0.272
279,477,NO,R477,-1
281,477,R477,NO2,1.728
34,478,R478,POx,1
163,478,ISOPNOO1,R478,-1
240,478,R478,IDN,1
279,478,NO,R478,-1
149,479,ISOPNOO2,R479,-1
210,479,R479,ITCN,1
275,479,R479,HO2,1
149,480,ISOPNOO2,R480,-1
238,480,R480,MVKN,0.599
239,480,R480,ITHN,0.401
264,480,R480,CH2O,0.599
275,480,HO2,R480,-1
275,480,R480,HO2,0.599
277,480,R480,OH,0.599
34,481,R481,POx,1
149,481,ISOPNOO2,R481,-1
238,481,R481,MVKN,1
264,481,R481,CH2O,1
275,481,R481,HO2,1
279,481,NO,R481,-1
281,481,R481,NO2,1
34,482,R482,POx,1
149,482,ISOPNOO2,R482,-1
240,482,R482,IDN,1
279,482,NO,R482,-1
164,483,IDHNDOO1,R483,-1
210,483,R483,ITCN,1
275,483,R483,HO2,1
165,484,IDHNDOO2,R484,-1
210,484,R484,ITCN,1
275,484,R484,HO2,1
164,485,IDHNDOO1,R485,-1
172,485,R485,MCRHNB,0.031
195,485,R485,PROPNN,0.551
233,485,R485,GLYC,0.551
239,485,R485,ITHN,0.418
264,485,R485,CH2O,0.031
275,485,HO2,R485,-1
275,485,R485,HO2,0.582
277,485,R485,OH,0.582
34,486,R486,POx,1
164,486,IDHNDOO1,R486,-1
172,486,R486,MCRHNB,0.065
195,486,R486,PROPNN,0.935
233,486,R486,GLYC,0.935
264,486,R486,CH2O,0.065
275,486,R486,HO2,1
279,486,NO,R486,-1
281,486,R486,NO2,1
34,487,R487,POx,1
164,487,IDHNDOO1,R487,-1
240,487,R487,IDN,1
279,487,NO,R487,-1
165,488,IDHNDOO2,R488,-1
206,488,R488,ETHLN,0.441
238,488,R488,MVKN,0.065
239,488,R488,ITHN,0.494
247,488,R488,HAC,0.441
264,488,R488,CH2O,0.065
275,488,HO2,R488,-1
275,488,R488,HO2,0.506
277,488,R488,OH,0.506
34,489,R489,POx,1
165,489,IDHNDOO2,R489,-1
206,489,R489,ETHLN,0.858
238,489,R489,MVKN,0.142
247,489,R489,HAC,0.858
264,489,R489,CH2O,0.142
275,489,R489,HO2,1
279,489,NO,R489,-1
281,489,R489,NO2,1
34,490,R490,POx,1
165,490,IDHNDOO2,R490,-1
240,490,R490,IDN,1
279,490,NO,R490,-1
172,491,R491,MCRHNB,0.094
195,491,R491,PROPNN,0.242
206,491,R491,ETHLN,0.033
230,491,IDHNBOO,R491,-1
233,491,R491,GLYC,0.242
238,491,R491,MVKN,0.01
239,491,R491,ITHN,0.621
247,491,R491,HAC,0.033
264,491,R491,CH2O,0.104
275,491,HO2,R491,-1
275,491,R491,HO2,0.379
277,491,R491,OH,0.379
34,492,R492,POx,1
172,492,R492,MCRHNB,0.355
195,492,R492,PROPNN,0.546
206,492,R492,ETHLN,0.071
230,492,IDHNBOO,R492,-1
233,492,R492,GLYC,0.546
238,492,R492,MVKN,0.028
247,492,R492,HAC,0.071
264,492,R492,CH2O,0.383
275,492,R492,HO2,1
279,492,NO,R492,-1
281,492,R492,NO2,1
34,493,R493,POx,1
230,493,IDHNBOO,R493,-1
240,493,R493,IDN,1
279,493,NO,R493,-1
14,494,R494,LISOPNO3,1
35,494,R494,LOx,1
220,494,ISOP,R494,-1
243,494,R494,INO2D,0.535
244,494,R494,INO2B,0.465
283,494,NO3,R494,-1
179,495,R495,INPB,0.473
244,495,INO2B,R495,-1
245,495,R495,MACR,0.048
248,495,R495,MVK,0.479
264,495,R495,CH2O,0.527
275,495,HO2,R495,-1
277,495,R495,OH,0.527
281,495,R495,NO2,0.527
148,496,R496,INPD,1
243,496,INO2D,R496,-1
275,496,HO2,R496,-1
179,497,R497,INPB,0.07
237,497,R497,ICN,0.07
244,497,INO2B,R497,-2
245,497,R497,MACR,0.123
248,497,R497,MVK,1.737
264,497,R497,CH2O,1.86
281,497,R497,NO2,1.86
124,498,R498,INA,0.474
179,498,R498,INPB,0.399
216,498,R498,IHN1,0.032
237,498,R498,ICN,0.532
243,498,INO2D,R498,-1
244,498,INO2B,R498,-1
245,498,R498,MACR,0.019
248,498,R498,MVK,0.544
264,498,R498,CH2O,0.563
275,498,R498,HO2,0.089
281,498,R498,NO2,0.563
35,499,R499,LOx,0.001
124,499,R499,INA,0.34
211,499,R499,IHN4,0.127
216,499,R499,IHN1,0.671
237,499,R499,ICN,0.861
243,499,INO2D,R499,-2
275,499,R499,HO2,0.064
124,500,R500,INA,0.244
211,500,R500,IHN4,0.057
215,500,R500,MOH,0.355
216,500,R500,IHN1,0.298
237,500,R500,ICN,0.401
243,500,INO2D,R500,-1
264,500,R500,CH2O,0.645
265,500,MO2,R500,-1
275,500,R500,HO2,0.336
179,501,R501,INPB,0.355
215,501,R501,MOH,0.034
237,501,R501,ICN,0.034
244,501,INO2B,R501,-1
245,501,R501,MACR,0.028
248,501,R501,MVK,0.583
264,501,R501,CH2O,1.577
265,501,MO2,R501,-1
275,501,R501,HO2,0.611
281,501,R501,NO2,0.611
244,502,INO2B,R502,-1
245,502,R502,MACR,0.097
248,502,R502,MVK,0.903
260,502,MCO3,R502,-1
264,502,R502,CH2O,1
265,502,R502,MO2,1
281,502,R502,NO2,1
124,503,R503,INA,0.841
237,503,R503,ICN,0.159
243,503,INO2D,R503,-1
260,503,MCO3,R503,-1
265,503,R503,MO2,1
275,503,R503,HO2,0.159
35,504,R504,LOx,1
244,504,INO2B,R504,-1
245,504,R504,MACR,0.097
248,504,R504,MVK,0.903
264,504,R504,CH2O,1
281,504,R504,NO2,2
283,504,NO3,R504,-1
35,505,R505,LOx,1
124,505,R505,INA,0.841
237,505,R505,ICN,0.159
243,505,INO2D,R505,-1
275,505,R505,HO2,0.159
281,505,R505,NO2,1
283,505,NO3,R505,-1
34,506,R506,POx,1
244,506,INO2B,R506,-1
245,506,R506,MACR,0.096
248,506,R506,MVK,0.904
264,506,R506,CH2O,1
279,506,NO,R506,-1
281,506,R506,NO2,2
34,507,R507,POx,1
240,507,R507,IDN,1
244,507,INO2B,R507,-1
279,507,NO,R507,-1
34,508,R508,POx,1
124,508,R508,INA,0.841
237,508,R508,ICN,0.159
243,508,INO2D,R508,-1
275,508,R508,HO2,0.159
279,508,NO,R508,-1
281,508,R508,NO2,1
34,509,R509,POx,1
240,509,R509,IDN,1
243,509,INO2D,R509,-1
279,509,NO,R509,-1
124,510,INA,R510,-1
237,510,R510,ICN,1
275,510,R510,HO2,1
124,511,INA,R511,-1
230,511,R511,IDHNBOO,1
179,512,INPB,R512,-1
217,512,R512,IHPNBOO,0.67
230,512,R512,IDHNBOO,0.33
277,512,OH,R512,-1
148,513,INPD,R513,-1
186,513,R513,IHPNDOO,1
277,513,OH,R513,-1
179,514,INPB,R514,-1
239,514,R514,ITHN,1
277,514,OH,R514,-1
277,514,R514,OH,1
148,515,INPD,R515,-1
239,515,R515,ITHN,1
