! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : isoprene_reduced_plus_v5_EdgeList.csv
! Equation file        : isoprene_reduced_plus_v5.def
! Output root filename : isoprene_reduced_plus_v5
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
99,255,R255,CH3OO,0.65
115,255,R255,HCHO,1
138,255,R255,CH3CO3,0.35
144,255,OH,R255,-1
78,256,HPAC,R256,-1
115,256,R256,HCHO,1
138,256,R256,CH3CO3,1
144,256,R256,OH,1
78,257,HPAC,R257,-1
125,257,R257,MGLY,1
144,257,OH,R257,-1
144,257,R257,OH,1
42,258,R258,INO,0.455
94,258,IDN,R258,-1
107,258,R258,MVK,0.1
115,258,R258,HCHO,0.11
126,258,R258,MACR,0.01
135,258,R258,ISOP1CO4N,0.455
136,258,R258,NO2,1.11
145,258,R258,HO2,0.455
94,259,IDN,R259,-1
106,259,R259,IHNE,1
136,259,R259,NO2,1
144,259,OH,R259,-1
72,260,R260,IDNOO,1
94,260,IDN,R260,-1
144,260,OH,R260,-1
72,261,IDNOO,R261,-1
104,261,R261,PROPNN,1
114,261,R261,ETHLN,0.89
134,261,R261,GLYC,0.11
136,261,R261,NO2,1.11
140,261,NO,R261,-1
145,261,R261,HO2,0.89
72,262,IDNOO,R262,-1
104,262,R262,PROPNN,0.82
110,262,R262,IHPDN,0.18
114,262,R262,ETHLN,0.73
134,262,R262,GLYC,0.09
136,262,R262,NO2,0.09
144,262,R262,OH,0.82
145,262,HO2,R262,-1
145,262,R262,HO2,0.73
1,263,R263,CO2,0.5
18,263,R263,MACRNOH,0.13
28,263,R263,MACRNOOH,0.37
79,263,MACRNO2,R263,-1
124,263,R263,HAC,0.5
136,263,R263,NO2,0.5
143,263,R263,O3,0.13
144,263,R263,OH,0.5
145,263,HO2,R263,-1
1,264,R264,CO2,1
79,264,MACRNO2,R264,-1
124,264,R264,HAC,1
136,264,R264,NO2,2
140,264,NO,R264,-1
6,265,R265,MPANHN,1
79,265,MACRNO2,R265,-1
136,265,NO2,R265,-1
1,266,R266,CO2,1
79,266,MACRNO2,R266,-1
124,266,R266,HAC,1
136,266,R266,NO2,2
141,266,NO3,R266,-1
1,267,R267,CO2,0.7
18,267,R267,MACRNOH,0.3
79,267,MACRNO2,R267,-1
115,267,R267,HCHO,1
124,267,R267,HAC,0.7
136,267,R267,NO2,0.7
145,267,R267,HO2,0.7
1,268,R268,CO2,1
18,268,MACRNOH,R268,-1
124,268,R268,HAC,1
136,268,R268,NO2,1
144,268,OH,R268,-1
28,269,MACRNOOH,R269,-1
79,269,R269,MACRNO2,1
144,269,OH,R269,-1
1,270,R270,CO2,1
28,270,MACRNOOH,R270,-1
124,270,R270,HAC,1
136,270,R270,NO2,1
144,270,R270,OH,1
6,271,MPANHN,R271,-1
79,271,R271,MACRNO2,1
136,271,R271,NO2,1
1,272,R272,CO2,1
101,272,CO,R272,-1
144,272,OH,R272,-1
145,272,R272,HO2,1
101,273,R273,CO,1
114,273,ETHLN,R273,-1
115,273,R273,HCHO,1
136,273,R273,NO2,1
145,273,R273,HO2,1
93,274,R274,NCH2CO3,1
114,274,ETHLN,R274,-1
144,274,OH,R274,-1
4,275,R275,HNO3,1
93,275,R275,NCH2CO3,1
114,275,ETHLN,R275,-1
141,275,NO3,R275,-1
101,276,R276,CO,1
115,276,R276,HCHO,1
134,276,GLYC,R276,-1
145,276,R276,HO2,2
91,277,R277,HOCH2CO3,0.8
112,277,R277,GLYX,0.2
134,277,GLYC,R277,-1
144,277,OH,R277,-1
145,277,R277,HO2,0.2
4,278,R278,HNO3,1
91,278,R278,HOCH2CO3,1
134,278,GLYC,R278,-1
141,278,NO3,R278,-1
1,279,R279,CO2,1
31,279,PYRAC,R279,-1
138,279,R279,CH3CO3,1
144,279,OH,R279,-1
1,280,R280,CO2,1
31,280,PYRAC,R280,-1
138,280,R280,CH3CO3,1
145,280,R280,HO2,1
104,281,PROPNN,R281,-1
125,281,R281,MGLY,1
136,281,R281,NO2,1
144,281,OH,R281,-1
104,282,PROPNN,R282,-1
115,282,R282,HCHO,1
136,282,R282,NO2,1
138,282,R282,CH3CO3,1
1,283,R283,CO2,1
19,283,HCOOH,R283,-1
144,283,OH,R283,-1
145,283,R283,HO2,1
124,284,HAC,R284,-1
125,284,R284,MGLY,1
144,284,OH,R284,-1
145,284,R284,HO2,1
115,285,R285,HCHO,1
124,285,HAC,R285,-1
138,285,R285,CH3CO3,1
145,285,R285,HO2,1
101,286,R286,CO,1
125,286,MGLY,R286,-1
138,286,R286,CH3CO3,1
144,286,OH,R286,-1
4,287,R287,HNO3,1
101,287,R287,CO,1
125,287,MGLY,R287,-1
138,287,R287,CH3CO3,1
141,287,NO3,R287,-1
101,288,R288,CO,1
125,288,MGLY,R288,-1
138,288,R288,CH3CO3,1
145,288,R288,HO2,1
2,289,R289,H2,1
101,289,R289,CO,2
112,289,GLYX,R289,-1
101,290,R290,CO,2
112,290,GLYX,R290,-1
145,290,R290,HO2,2
101,291,R291,CO,1
112,291,GLYX,R291,-1
115,291,R291,HCHO,1
4,292,R292,HNO3,1
14,292,R292,HCOCO,1
112,292,GLYX,R292,-1
141,292,NO3,R292,-1
14,293,R293,HCOCO,1
112,293,GLYX,R293,-1
144,293,OH,R293,-1
14,294,HCOCO,R294,-1
101,294,R294,CO,2
145,294,R294,HO2,1
1,295,R295,CO2,0.76
14,295,HCOCO,R295,-1
101,295,R295,CO,1.24
144,295,R295,OH,0.76
145,295,R295,HO2,0.24
27,296,CH3OH,R296,-1
115,296,R296,HCHO,1
144,296,OH,R296,-1
145,296,R296,HO2,1
101,297,R297,CO,1
115,297,HCHO,R297,-1
145,297,R297,HO2,2
2,298,R298,H2,1
101,298,R298,CO,1
115,298,HCHO,R298,-1
4,299,R299,HNO3,1
101,299,R299,CO,1
115,299,HCHO,R299,-1
141,299,NO3,R299,-1
145,299,R299,HO2,1
101,300,R300,CO,1
115,300,HCHO,R300,-1
144,300,OH,R300,-1
145,300,R300,HO2,1
1,301,R301,CO2,0.5
8,301,R301,CH3CO2H,0.13
13,301,R301,CH3CO3H,0.37
99,301,R301,CH3OO,0.5
138,301,CH3CO3,R301,-1
143,301,R301,O3,0.13
144,301,R301,OH,0.5
145,301,HO2,R301,-1
1,302,R302,CO2,1
99,302,R302,CH3OO,1
136,302,R302,NO2,1
138,302,CH3CO3,R302,-1
140,302,NO,R302,-1
34,303,R303,PAN,1
136,303,NO2,R303,-1
138,303,CH3CO3,R303,-1
34,304,PAN,R304,-1
136,304,R304,NO2,1
138,304,R304,CH3CO3,1
34,305,PAN,R305,-1
101,305,R305,CO,1
115,305,R305,HCHO,1
136,305,R305,NO2,1
144,305,OH,R305,-1
1,306,R306,CO2,1
99,306,R306,CH3OO,1
136,306,R306,NO2,1
138,306,CH3CO3,R306,-1
141,306,NO3,R306,-1
1,307,R307,CO2,0.7
8,307,R307,CH3CO2H,0.3
99,307,R307,CH3OO,0.7
115,307,R307,HCHO,1
138,307,CH3CO3,R307,-1
145,307,R307,HO2,0.7
1,308,R308,CO2,1
8,308,CH3CO2H,R308,-1
99,308,R308,CH3OO,1
144,308,OH,R308,-1
13,309,CH3CO3H,R309,-1
138,309,R309,CH3CO3,1
144,309,OH,R309,-1
1,310,R310,CO2,1
13,310,CH3CO3H,R310,-1
99,310,R310,CH3OO,1
144,310,R310,OH,1
25,311,R311,CH3OOH,1
99,311,CH3OO,R311,-1
145,311,HO2,R311,-1
99,312,CH3OO,R312,-1
115,312,R312,HCHO,1
145,312,HO2,R312,-1
21,313,R313,CH3ONO2,0.001
99,313,CH3OO,R313,-1
115,313,R313,HCHO,0.999
136,313,R313,NO2,0.999
140,313,NO,R313,-1
145,313,R313,HO2,0.999
99,314,CH3OO,R314,-1
115,314,R314,HCHO,1
136,314,R314,NO2,1
141,314,NO3,R314,-1
145,314,R314,HO2,1
5,315,R315,CH3OONO2,1
99,315,CH3OO,R315,-1
136,315,NO2,R315,-1
99,316,CH3OO,R316,-1
115,316,R316,HCHO,2
145,316,R316,HO2,2
27,317,R317,CH3OH,1
99,317,CH3OO,R317,-1
115,317,R317,HCHO,1
21,318,CH3ONO2,R318,-1
115,318,R318,HCHO,1
136,318,R318,NO2,1
145,318,R318,HO2,1
21,319,CH3ONO2,R319,-1
115,319,R319,HCHO,1
136,319,R319,NO2,1
144,319,OH,R319,-1
5,320,CH3OONO2,R320,-1
99,320,R320,CH3OO,1
136,320,R320,NO2,1
25,321,CH3OOH,R321,-1
115,321,R321,HCHO,1
144,321,R321,OH,1
145,321,R321,HO2,1
25,322,CH3OOH,R322,-1
99,322,R322,CH3OO,0.6
115,322,R322,HCHO,0.4
144,322,OH,R322,-1
144,322,R322,OH,0.4
1,323,R323,CO2,0.5
16,323,R323,NCH2CO2H,0.13
23,323,R323,NCH2CO3H,0.37
93,323,NCH2CO3,R323,-1
115,323,R323,HCHO,0.5
136,323,R323,NO2,0.5
143,323,R323,O3,0.13
144,323,R323,OH,0.5
145,323,HO2,R323,-1
1,324,R324,CO2,1
93,324,NCH2CO3,R324,-1
115,324,R324,HCHO,1
136,324,R324,NO2,2
140,324,NO,R324,-1
30,325,R325,PNAN,1
93,325,NCH2CO3,R325,-1
136,325,NO2,R325,-1
1,326,R326,CO2,1
93,326,NCH2CO3,R326,-1
115,326,R326,HCHO,1
136,326,R326,NO2,2
141,326,NO3,R326,-1
1,327,R327,CO2,0.7
16,327,R327,NCH2CO2H,0.3
93,327,NCH2CO3,R327,-1
115,327,R327,HCHO,1.7
136,327,R327,NO2,0.7
145,327,R327,HO2,0.7
1,328,R328,CO2,0.5
15,328,R328,HOCH2CO2H,0.13
22,328,R328,HOCH2CO3H,0.37
91,328,HOCH2CO3,R328,-1
115,328,R328,HCHO,0.5
143,328,R328,O3,0.13
144,328,R328,OH,0.5
145,328,HO2,R328,-1
145,328,R328,HO2,0.5
1,329,R329,CO2,1
91,329,HOCH2CO3,R329,-1
115,329,R329,HCHO,1
136,329,R329,NO2,1
140,329,NO,R329,-1
145,329,R329,HO2,1
35,330,R330,PHAN,1
91,330,HOCH2CO3,R330,-1
136,330,NO2,R330,-1
1,331,R331,CO2,1
91,331,HOCH2CO3,R331,-1
115,331,R331,HCHO,1
136,331,R331,NO2,1
141,331,NO3,R331,-1
145,331,R331,HO2,1
1,332,R332,CO2,0.7
15,332,R332,HOCH2CO2H,0.3
91,332,HOCH2CO3,R332,-1
115,332,R332,HCHO,1.7
145,332,R332,HO2,0.7
1,333,R333,CO2,1
15,333,HOCH2CO2H,R333,-1
115,333,R333,HCHO,1
144,333,OH,R333,-1
145,333,R333,HO2,1
22,334,HOCH2CO3H,R334,-1
91,334,R334,HOCH2CO3,1
144,334,OH,R334,-1
1,335,R335,CO2,1
22,335,HOCH2CO3H,R335,-1
115,335,R335,HCHO,1
144,335,R335,OH,1
145,335,R335,HO2,1
35,336,PHAN,R336,-1
91,336,R336,HOCH2CO3,1
136,336,R336,NO2,1
35,337,PHAN,R337,-1
101,337,R337,CO,1
115,337,R337,HCHO,1
136,337,R337,NO2,1
144,337,OH,R337,-1
1,338,R338,CO2,1
16,338,NCH2CO2H,R338,-1
115,338,R338,HCHO,1
136,338,R338,NO2,1
144,338,OH,R338,-1
23,339,NCH2CO3H,R339,-1
93,339,R339,NCH2CO3,1
144,339,OH,R339,-1
1,340,R340,CO2,1
23,340,NCH2CO3H,R340,-1
115,340,R340,HCHO,1
136,340,R340,NO2,1
144,340,R340,OH,1
30,341,PNAN,R341,-1
93,341,R341,NCH2CO3,1
136,341,R341,NO2,1
30,342,PNAN,R342,-1
101,342,R342,CO,1
115,342,R342,HCHO,1
136,342,R342,NO2,2
144,342,OH,R342,-1
3,343,R343,H2O2,0.045
31,343,R343,PYRAC,0.075
36,343,R343,SCI,0.5
101,343,R343,CO,0.18
107,343,MVK,R343,-1
115,343,R343,HCHO,0.6
125,343,R343,MGLY,0.545
138,343,R343,CH3CO3,0.38
143,343,O3,R343,-1
144,343,R343,OH,0.08
145,343,R343,HO2,0.1
36,344,R344,SCI,0.88
101,344,R344,CO,0.12
115,344,R344,HCHO,0.12
125,344,R344,MGLY,0.88
126,344,MACR,R344,-1
138,344,R344,CH3CO3,0.12
143,344,O3,R344,-1
144,344,R344,OH,0.12
4,345,R345,HNO3,0.32
101,345,R345,CO,0.68
104,345,R345,PROPNN,0.68
113,345,R345,MACR1OO,0.32
126,345,MACR,R345,-1
141,345,NO3,R345,-1
144,345,R345,OH,0.68
99,346,R346,CH3OO,0.65
101,346,R346,CO,1.65
115,346,R346,HCHO,1
126,346,MACR,R346,-1
138,346,R346,CH3CO3,0.35
145,346,R346,HO2,1
113,347,R347,MACR1OO,1
126,347,MACR,R347,-1
145,347,R347,HO2,1
101,348,R348,CO,1
107,348,MVK,R348,-1
115,348,R348,HCHO,1
138,348,R348,CH3CO3,1
145,348,R348,HO2,1
81,349,R349,MVK3OOH4OH,0.75
90,349,R349,MACR2OOH3OH,0.25
101,349,R349,CO,1
122,349,ICHNP,R349,-1
136,349,R349,NO2,1
144,349,OH,R349,-1
122,350,ICHNP,R350,-1
125,350,R350,MGLY,1
134,350,R350,GLYC,1
136,350,R350,NO2,1
144,350,R350,OH,1
81,351,R351,MVK3OOH4OH,0.5
90,351,R351,MACR2OOH3OH,0.5
101,351,R351,CO,1
122,351,ICHNP,R351,-1
136,351,R351,NO2,1
145,351,R351,HO2,1
49,352,IHNDP,R352,-1
122,352,R352,ICHNP,1
144,352,OH,R352,-1
144,352,R352,OH,1
49,353,IHNDP,R353,-1
108,353,R353,IHPOO1,1
136,353,R353,NO2,1
49,354,IHNDP,R354,-1
111,354,R354,IDHNDOO1,0.5
128,354,R354,IDHNBOO,0.5
144,354,R354,OH,1
65,355,IDHDN,R355,-1
127,355,R355,ICHDN,1
144,355,OH,R355,-1
65,356,IDHDN,R356,-1
124,356,R356,HAC,1
134,356,R356,GLYC,1
136,356,R356,NO2,2
122,357,R357,ICHNP,0.67
123,357,R357,IDHCN,0.33
131,357,IDHPN,R357,-1
144,357,OH,R357,-1
144,357,R357,OH,0.33
145,357,R357,HO2,0.67
114,358,R358,ETHLN,0.15
115,358,R358,HCHO,0.55
116,358,R358,MACR2N3OH,0.5
124,358,R358,HAC,0.45
130,358,R358,MVK3N4OH,0.05
131,358,IDHPN,R358,-1
134,358,R358,GLYC,0.3
136,358,R358,NO2,0.3
144,358,R358,OH,1
145,358,R358,HO2,0.7
78,359,R359,HPAC,0.05
85,359,R359,HPETHNL,0.5
90,359,R359,MACR2OOH3OH,0.15
115,359,R359,HCHO,0.15
124,359,R359,HAC,0.8
131,359,IDHPN,R359,-1
134,359,R359,GLYC,0.35
136,359,R359,NO2,1
144,359,R359,OH,0.3
145,359,R359,HO2,0.7
54,360,R360,MVK3OH4OH,0.75
63,360,R360,MACR2OH3OH,0.25
101,360,R360,CO,1
123,360,IDHCN,R360,-1
136,360,R360,NO2,1
144,360,OH,R360,-1
54,361,R361,MVK3OH4OH,0.375
63,361,R361,MACR2OH3OH,0.125
91,361,R361,HOCH2CO3,0.5
101,361,R361,CO,0.5
123,361,IDHCN,R361,-1
124,361,R361,HAC,0.5
136,361,R361,NO2,1
145,361,R361,HO2,0.5
91,362,R362,HOCH2CO3,0.5
112,362,R362,GLYX,0.125
123,362,IDHCN,R362,-1
124,362,R362,HAC,0.625
125,362,R362,MGLY,0.375
134,362,R362,GLYC,0.375
136,362,R362,NO2,1
145,362,R362,HO2,0.5
54,363,R363,MVK3OH4OH,0.35
63,363,R363,MACR2OH3OH,0.15
90,363,R363,MACR2OOH3OH,0.5
101,363,R363,CO,1
117,363,ICPDH,R363,-1
144,363,OH,R363,-1
144,363,R363,OH,0.5
145,363,R363,HO2,0.5
54,364,R364,MVK3OH4OH,0.35
63,364,R364,MACR2OH3OH,0.15
90,364,R364,MACR2OOH3OH,0.5
101,364,R364,CO,1
117,364,ICPDH,R364,-1
144,364,R364,OH,0.5
145,364,R364,HO2,1.5
63,365,R365,MACR2OH3OH,0.122
101,365,R365,CO,0.122
112,365,R365,GLYX,0.438
115,365,R365,HCHO,0.1
117,365,ICPDH,R365,-1
119,365,R365,MVK3OH4CO,0.1
124,365,R365,HAC,0.438
125,365,R365,MGLY,0.088
134,365,R365,GLYC,0.088
144,365,R365,OH,1
145,365,R365,HO2,1
61,366,IDHDP,R366,-1
73,366,R366,IDHPE,0.667
117,366,R366,ICPDH,0.333
144,366,OH,R366,-1
144,366,R366,OH,1
61,367,IDHDP,R367,-1
117,367,R367,ICPDH,0.75
124,367,R367,HAC,0.25
134,367,R367,GLYC,0.25
144,367,R367,OH,1.25
145,367,R367,HO2,0.75
1,368,R368,CO2,1
73,368,IDHPE,R368,-1
81,368,R368,MVK3OOH4OH,0.429
90,368,R368,MACR2OOH3OH,0.571
144,368,OH,R368,-1
144,368,R368,OH,1
73,369,IDHPE,R369,-1
112,369,R369,GLYX,0.571
124,369,R369,HAC,0.571
125,369,R369,MGLY,0.429
134,369,R369,GLYC,0.429
144,369,R369,OH,1
145,369,R369,HO2,1
1,370,R370,CO2,0.5
29,370,IHNPE,R370,-1
53,370,R370,MACR2OOH3N,0.5
101,370,R370,CO,1
104,370,R370,PROPNN,0.5
144,370,OH,R370,-1
144,370,R370,OH,1
145,370,R370,HO2,0.5
29,371,IHNPE,R371,-1
104,371,R371,PROPNN,1
112,371,R371,GLYX,1
144,371,R371,OH,1
145,371,R371,HO2,1
72,372,R372,IDNOO,0.875
110,372,IHPDN,R372,-1
127,372,R372,ICHDN,0.125
144,372,OH,R372,-1
144,372,R372,OH,0.125
104,373,R373,PROPNN,0.82
110,373,IHPDN,R373,-1
114,373,R373,ETHLN,0.5
127,373,R373,ICHDN,0.18
134,373,R373,GLYC,0.32
136,373,R373,NO2,0.32
144,373,R373,OH,1
145,373,R373,HO2,0.68
85,374,R374,HPETHNL,0.09
96,374,R374,MVK3OH4N,0.25
104,374,R374,PROPNN,0.25
110,374,IHPDN,R374,-1
111,374,R374,IDHNDOO1,0.25
115,374,R374,HCHO,0.375
128,374,R374,IDHNBOO,0.125
130,374,R374,MVK3N4OH,0.125
134,374,R374,GLYC,0.16
136,374,R374,NO2,1
144,374,R374,OH,0.535
145,374,R374,HO2,0.09
10,375,R375,MACR2OH3N,0.5
96,375,R375,MVK3OH4N,0.5
101,375,R375,CO,1
127,375,ICHDN,R375,-1
136,375,R375,NO2,1
144,375,OH,R375,-1
10,376,R376,MACR2OH3N,0.075
24,376,R376,MVK3CO4N,0.075
54,376,R376,MVK3OH4OH,0.1
63,376,R376,MACR2OH3OH,0.1
93,376,R376,NCH2CO3,0.225
96,376,R376,MVK3OH4N,0.075
101,376,R376,CO,0.65
104,376,R376,PROPNN,0.025
112,376,R376,GLYX,0.025
114,376,R376,ETHLN,0.025
115,376,R376,HCHO,0.375
124,376,R376,HAC,0.525
125,376,R376,MGLY,0.025
127,376,ICHDN,R376,-1
136,376,R376,NO2,1.5
145,376,R376,HO2,0.275
10,377,R377,MACR2OH3N,0.2
93,377,R377,NCH2CO3,0.6
96,377,R377,MVK3OH4N,0.2
101,377,R377,CO,0.4
124,377,R377,HAC,0.6
127,377,ICHDN,R377,-1
136,377,R377,NO2,1
145,377,R377,HO2,0.4
17,378,R378,MACR2OH3CO,0.126
50,378,IDCHP,R378,-1
74,378,R378,MVK3OOH4CO,0.444
101,378,R378,CO,0.888
118,378,R378,IEPOXBOO,0.032
119,378,R378,MVK3OH4CO,0.318
120,378,R378,IEPOXAOO,0.08
144,378,OH,R378,-1
144,378,R378,OH,0.444
145,378,R378,HO2,0.444
17,379,R379,MACR2OH3CO,0.155
50,379,IDCHP,R379,-1
74,379,R379,MVK3OOH4CO,0.454
101,379,R379,CO,1
119,379,R379,MVK3OH4CO,0.391
144,379,R379,OH,0.546
145,379,R379,HO2,1.454
